UNITID,UGPO9_N,UGPO9_T,UGPO9_A,GPO9_N,GPO9_T,GPO9_A,PO9_N,PO9_T,PO9_A,UGDOD_N,UGDOD_T,UGDOD_A,GDOD_N,GDOD_T,GDOD_A,DOD_N,DOD_T,DOD_A
444893,0,0,,,,,0,0,,0,0,,,,,0,0,
444936,0,0,,,,,0,0,,0,0,,,,,0,0,
444945,1,12556,12556,,,,1,12556,12556,0,0,,,,,0,0,
444954,27,117376,4347,,,,27,117376,4347,3,7538,2513,,,,3,7538,2513
445027,961,9862259,10262,561,4592027,8185,1522,14454286,9497,1258,3775666,3001,461,1341915,2911,1719,5117581,2977
445133,14,212218,15158,0,0,,14,212218,15158,0,0,,0,0,,0,0,
445188,4,40691,10173,1,169,169,5,40860,8172,0,0,,0,0,,0,0,
445203,3,22072,7357,,,,3,22072,7357,0,0,,,,,0,0,
445212,0,0,,,,,0,0,,0,0,,,,,0,0,
445230,70,721684,10310,,,,70,721684,10310,0,0,,,,,0,0,
445249,14,225011,16072,,,,14,225011,16072,0,0,,,,,0,0,
445258,7,7006,1001,,,,7,7006,1001,0,0,,,,,0,0,
445267,33,163044,4941,5,8546,1709,38,171590,4516,11,22490,2045,0,0,,11,22490,2045
445364,4,55275,13819,,,,4,55275,13819,0,0,,,,,0,0,
445461,20,179122,8956,,,,20,179122,8956,0,0,,,,,0,0,
445498,0,0,,,,,0,0,,0,0,,,,,0,0,
445540,0,0,,,,,0,0,,0,0,,,,,0,0,
445638,0,0,,,,,0,0,,0,0,,,,,0,0,
445647,2,22100,11050,,,,2,22100,11050,0,0,,,,,0,0,
445656,1,12925,12925,,,,1,12925,12925,0,0,,,,,0,0,
445692,19,270299,14226,,,,19,270299,14226,0,0,,,,,0,0,
445708,67,1167024,17418,0,0,,67,1167024,17418,1,4000,4000,0,0,,1,4000,4000
445735,19,372994,19631,15,348835,23256,34,721829,21230,1,2000,2000,0,0,,1,2000,2000
445744,7,76106,10872,,,,7,76106,10872,0,0,,,,,0,0,
445762,2,30044,15022,,,,2,30044,15022,0,0,,,,,0,0,
445780,0,0,,,,,0,0,,0,0,,,,,0,0,
445799,115,1973790,17163,,,,115,1973790,17163,0,0,,,,,0,0,
445841,1,9395,9395,,,,1,9395,9395,0,0,,,,,0,0,
445850,9,99441,11049,,,,9,99441,11049,0,0,,,,,0,0,
445869,,,,8,88631,11079,8,88631,11079,,,,1,750,750,1,750,750
445911,22,247987,11272,,,,22,247987,11272,0,0,,,,,0,0,
445948,89,1289959,14494,,,,89,1289959,14494,0,0,,,,,0,0,
445957,6,79330,13222,,,,6,79330,13222,0,0,,,,,0,0,
446039,,,,4,46761,11690,4,46761,11690,,,,0,0,,0,0,
446048,13,247186,19014,1,8220,8220,14,255406,18243,0,0,,0,0,,0,0,
446084,2,20737,10369,,,,2,20737,10369,0,0,,,,,0,0,
446093,4,40870,10218,,,,4,40870,10218,0,0,,,,,0,0,
446109,2,28488,14244,,,,2,28488,14244,0,0,,,,,0,0,
446118,11,125960,11451,,,,11,125960,11451,0,0,,,,,0,0,
446127,5,40498,8100,,,,5,40498,8100,0,0,,,,,0,0,
446163,5,2100,420,,,,5,2100,420,0,0,,,,,0,0,
446206,0,0,,,,,0,0,,0,0,,,,,0,0,
446224,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
446233,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
446242,0,0,,,,,0,0,,0,0,,,,,0,0,
446251,0,0,,,,,0,0,,0,0,,,,,0,0,
446260,7,104934,14991,,,,7,104934,14991,0,0,,,,,0,0,
446288,0,0,,,,,0,0,,0,0,,,,,0,0,
446303,0,0,,,,,0,0,,0,0,,,,,0,0,
446349,0,0,,,,,0,0,,0,0,,,,,0,0,
446385,6,107966,17994,,,,6,107966,17994,0,0,,,,,0,0,
446394,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
446455,2,14300,7150,,,,2,14300,7150,0,0,,,,,0,0,
446516,0,0,,,,,0,0,,0,0,,,,,0,0,
446525,37,525317,14198,,,,37,525317,14198,0,0,,,,,0,0,
446552,288,2797654,9714,,,,288,2797654,9714,0,0,,,,,0,0,
446561,36,444288,12341,0,0,,36,444288,12341,0,0,,0,0,,0,0,
446589,0,0,,,,,0,0,,0,0,,,,,0,0,
446598,0,0,,,,,0,0,,0,0,,,,,0,0,
446604,0,0,,,,,0,0,,0,0,,,,,0,0,
446640,11,190148,17286,1,1740,1740,12,191888,15991,0,0,,0,0,,0,0,
446774,69,134173,1945,,,,69,134173,1945,0,0,,,,,0,0,
447014,9,69193,7688,,,,9,69193,7688,0,0,,,,,0,0,
447023,77,707000,9182,,,,77,707000,9182,0,0,,,,,0,0,
447050,2,10504,5252,25,120218,4809,27,130722,4842,0,0,,2,360,180,2,360,180
447148,4,54438,13610,,,,4,54438,13610,0,0,,,,,0,0,
447166,3,25108,8369,,,,3,25108,8369,0,0,,,,,0,0,
447175,2,3640,1820,,,,2,3640,1820,0,0,,,,,0,0,
447263,54,823734,15254,0,0,,54,823734,15254,0,0,,0,0,,0,0,
447351,25,312512,12500,,,,25,312512,12500,0,0,,,,,0,0,
447379,22,220531,10024,,,,22,220531,10024,0,0,,,,,0,0,
447421,11,111442,10131,,,,11,111442,10131,0,0,,,,,0,0,
447449,0,0,,,,,0,0,,0,0,,,,,0,0,
447458,28,366673,13095,,,,28,366673,13095,0,0,,,,,0,0,
447467,2,28105,14053,,,,2,28105,14053,0,0,,,,,0,0,
447582,23,88100,3830,,,,23,88100,3830,0,0,,,,,0,0,
447591,17,255188,15011,,,,17,255188,15011,0,0,,,,,0,0,
447607,240,2437611,10157,,,,240,2437611,10157,0,0,,,,,0,0,
447616,60,566578,9443,,,,60,566578,9443,0,0,,,,,0,0,
447689,275,1377834,5010,,,,275,1377834,5010,9,9651,1072,,,,9,9651,1072
447698,,,,2,23176,11588,2,23176,11588,,,,0,0,,0,0,
447704,3,18806,6269,,,,3,18806,6269,0,0,,,,,0,0,
447713,0,0,,,,,0,0,,0,0,,,,,0,0,
447722,0,0,,,,,0,0,,0,0,,,,,0,0,
447731,0,0,,,,,0,0,,0,0,,,,,0,0,
447759,3,52160,17387,,,,3,52160,17387,0,0,,,,,0,0,
447768,29,473641,16332,,,,29,473641,16332,0,0,,,,,0,0,
447777,140,1500226,10716,,,,140,1500226,10716,0,0,,,,,0,0,
447795,4,27691,6923,,,,4,27691,6923,0,0,,,,,0,0,
447810,9,180234,20026,,,,9,180234,20026,0,0,,,,,0,0,
447847,7,167513,23930,,,,7,167513,23930,0,0,,,,,0,0,
447865,4,60460,15115,,,,4,60460,15115,0,0,,,,,0,0,
447874,76,1505352,19807,,,,76,1505352,19807,0,0,,,,,0,0,
447883,17,119430,7025,,,,17,119430,7025,0,0,,,,,0,0,
447892,0,0,,,,,0,0,,0,0,,,,,0,0,
447908,1,3605,3605,,,,1,3605,3605,0,0,,,,,0,0,
447917,10,83438,8344,,,,10,83438,8344,0,0,,,,,0,0,
447935,8,74570,9321,,,,8,74570,9321,0,0,,,,,0,0,
447953,3,10054,3351,5,10278,2056,8,20332,2542,0,0,,0,0,,0,0,
447962,5,40764,8153,,,,5,40764,8153,0,0,,,,,0,0,
447971,0,0,,,,,0,0,,0,0,,,,,0,0,
447980,1,4010,4010,,,,1,4010,4010,0,0,,,,,0,0,
447999,20,274842,13742,,,,20,274842,13742,0,0,,,,,0,0,
448026,1,6500,6500,,,,1,6500,6500,0,0,,,,,0,0,
448044,0,0,,,,,0,0,,0,0,,,,,0,0,
448071,2,39990,19995,,,,2,39990,19995,0,0,,,,,0,0,
448123,0,0,,,,,0,0,,0,0,,,,,0,0,
448196,5,125811,25162,,,,5,125811,25162,0,0,,,,,0,0,
448220,0,0,,,,,0,0,,0,0,,,,,0,0,
448239,2,44753,22377,,,,2,44753,22377,0,0,,,,,0,0,
448248,3,4746,1582,,,,3,4746,1582,0,0,,,,,0,0,
448257,1,11440,11440,,,,1,11440,11440,0,0,,,,,0,0,
448275,0,0,,,,,0,0,,0,0,,,,,0,0,
448354,2,23972,11986,,,,2,23972,11986,0,0,,,,,0,0,
448372,9,114743,12749,,,,9,114743,12749,0,0,,,,,0,0,
448424,0,0,,,,,0,0,,0,0,,,,,0,0,
448433,170,2665454,15679,,,,170,2665454,15679,0,0,,,,,0,0,
448594,0,0,,,,,0,0,,0,0,,,,,0,0,
448600,7,59584,8512,,,,7,59584,8512,0,0,,,,,0,0,
448619,0,0,,,,,0,0,,0,0,,,,,0,0,
448646,0,0,,,,,0,0,,0,0,,,,,0,0,
448673,13,128244,9865,0,0,,13,128244,9865,0,0,,0,0,,0,0,
448770,11,166892,15172,,,,11,166892,15172,0,0,,,,,0,0,
448798,1,16732,16732,,,,1,16732,16732,0,0,,,,,0,0,
448859,20,297347,14867,,,,20,297347,14867,0,0,,,,,0,0,
448895,4,50741,12685,,,,4,50741,12685,0,0,,,,,0,0,
449038,168,1757244,10460,50,557481,11150,218,2314725,10618,18,38887,2160,5,14235,2847,23,53122,2310
449074,51,452690,8876,,,,51,452690,8876,0,0,,,,,0,0,
449083,8,105701,13213,,,,8,105701,13213,0,0,,,,,0,0,
449092,10,91709,9171,,,,10,91709,9171,0,0,,,,,0,0,
449135,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
449250,100,1256443,12564,,,,100,1256443,12564,0,0,,,,,0,0,
449311,0,0,,,,,0,0,,0,0,,,,,0,0,
449320,21,269637,12840,,,,21,269637,12840,0,0,,,,,0,0,
449339,12053,50892242,4222,3493,12203437,3494,15546,63095679,4059,43467,85446135,1966,7206,14496287,2012,50673,99942422,1972
449348,2,5587,2794,0,0,,2,5587,2794,3,7232,2411,0,0,,3,7232,2411
449357,0,0,,,,,0,0,,0,0,,,,,0,0,
449384,0,0,,,,,0,0,,0,0,,,,,0,0,
449393,0,0,,,,,0,0,,0,0,,,,,0,0,
449445,4,59458,14865,,,,4,59458,14865,0,0,,,,,0,0,
449454,0,0,,,,,0,0,,0,0,,,,,0,0,
449463,0,0,,,,,0,0,,0,0,,,,,0,0,
449472,3,32500,10833,,,,3,32500,10833,0,0,,,,,0,0,
449481,,,,1,17910,17910,1,17910,17910,,,,0,0,,0,0,
449490,0,0,,,,,0,0,,0,0,,,,,0,0,
449506,0,0,,,,,0,0,,0,0,,,,,0,0,
449524,6,80375,13396,,,,6,80375,13396,0,0,,,,,0,0,
449533,6,37093,6182,,,,6,37093,6182,0,0,,,,,0,0,
449597,0,0,,,,,0,0,,0,0,,,,,0,0,
449603,6,69630,11605,,,,6,69630,11605,0,0,,,,,0,0,
449612,13,138768,10674,,,,13,138768,10674,0,0,,,,,0,0,
449658,0,0,,,,,0,0,,0,0,,,,,0,0,
449676,18,217475,12082,,,,18,217475,12082,0,0,,,,,0,0,
449685,0,0,,,,,0,0,,0,0,,,,,0,0,
449700,0,0,,,,,0,0,,0,0,,,,,0,0,
449719,2,22390,11195,,,,2,22390,11195,0,0,,,,,0,0,
449728,0,0,,,,,0,0,,0,0,,,,,0,0,
449764,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
449773,18,178698,9928,,,,18,178698,9928,0,0,,,,,0,0,
449782,0,0,,,,,0,0,,0,0,,,,,0,0,
449807,0,0,,,,,0,0,,0,0,,,,,0,0,
449816,14,16614,1187,,,,14,16614,1187,0,0,,,,,0,0,
449834,0,0,,4,12094,3024,4,12094,3024,0,0,,0,0,,0,0,
449861,0,0,,,,,0,0,,0,0,,,,,0,0,
449870,0,0,,2,18687,9344,2,18687,9344,0,0,,0,0,,0,0,
449898,33,345286,10463,7,50870,7267,40,396156,9904,0,0,,0,0,,0,0,
449904,1,7616,7616,,,,1,7616,7616,0,0,,,,,0,0,
449959,0,0,,,,,0,0,,0,0,,,,,0,0,
449968,0,0,,,,,0,0,,0,0,,,,,0,0,
449977,0,0,,,,,0,0,,0,0,,,,,0,0,
449986,0,0,,,,,0,0,,0,0,,,,,0,0,
449995,0,0,,,,,0,0,,0,0,,,,,0,0,
450021,4,52533,13133,,,,4,52533,13133,0,0,,,,,0,0,
450058,26,216029,8309,,,,26,216029,8309,0,0,,,,,0,0,
450067,14,141509,10108,,,,14,141509,10108,0,0,,,,,0,0,
450119,4,53539,13385,,,,4,53539,13385,0,0,,,,,0,0,
450128,4,39278,9820,,,,4,39278,9820,0,0,,,,,0,0,
450298,12,103783,8649,2,15630,7815,14,119413,8530,1,1485,1485,0,0,,1,1485,1485
450377,76,781338,10281,7,56251,8036,83,837589,10091,2,8978,4489,0,0,,2,8978,4489
450395,1,7270,7270,,,,1,7270,7270,0,0,,,,,0,0,
450401,19,151752,7987,,,,19,151752,7987,0,0,,,,,0,0,
450571,20,243469,12173,0,0,,20,243469,12173,0,0,,0,0,,0,0,
450599,2,10400,5200,,,,2,10400,5200,0,0,,,,,0,0,
450605,0,0,,,,,0,0,,0,0,,,,,0,0,
450614,4,75504,18876,,,,4,75504,18876,0,0,,,,,0,0,
450632,10,64737,6474,,,,10,64737,6474,0,0,,,,,0,0,
450641,2,24818,12409,,,,2,24818,12409,0,0,,,,,0,0,
450650,5,44692,8938,,,,5,44692,8938,0,0,,,,,0,0,
450696,6,47398,7900,,,,6,47398,7900,0,0,,,,,0,0,
450702,8,60608,7576,,,,8,60608,7576,0,0,,,,,0,0,
450711,4,51326,12832,,,,4,51326,12832,0,0,,,,,0,0,
450720,13,118714,9132,,,,13,118714,9132,0,0,,,,,0,0,
450933,2017,6804122,3373,845,2668438,3158,2862,9472560,3310,3051,5109629,1675,1567,2659195,1697,4618,7768824,1682
450951,50,685385,13708,,,,50,685385,13708,0,0,,,,,0,0,
450960,2,16889,8445,,,,2,16889,8445,0,0,,,,,0,0,
450988,0,0,,,,,0,0,,0,0,,,,,0,0,
451042,0,0,,,,,0,0,,0,0,,,,,0,0,
451051,6,44863,7477,,,,6,44863,7477,0,0,,,,,0,0,
451079,,,,3,47130,15710,3,47130,15710,,,,0,0,,0,0,
451097,0,0,,,,,0,0,,0,0,,,,,0,0,
451103,1,5500,5500,2,16523,8262,3,22023,7341,0,0,,0,0,,0,0,
451121,0,0,,,,,0,0,,0,0,,,,,0,0,
451149,23,279603,12157,,,,23,279603,12157,0,0,,,,,0,0,
451158,40,537091,13427,,,,40,537091,13427,0,0,,,,,0,0,
451167,5,70075,14015,,,,5,70075,14015,0,0,,,,,0,0,
451194,0,0,,,,,0,0,,0,0,,,,,0,0,
451228,32,658275,20571,,,,32,658275,20571,0,0,,,,,0,0,
451237,7,51407,7344,,,,7,51407,7344,0,0,,,,,0,0,
451255,0,0,,,,,0,0,,0,0,,,,,0,0,
451264,0,0,,,,,0,0,,0,0,,,,,0,0,
451282,0,0,,,,,0,0,,0,0,,,,,0,0,
451291,0,0,,,,,0,0,,0,0,,,,,0,0,
451307,0,0,,,,,0,0,,0,0,,,,,0,0,
451316,1,3700,3700,,,,1,3700,3700,0,0,,,,,0,0,
451334,9,98109,10901,,,,9,98109,10901,0,0,,,,,0,0,
451343,0,0,,,,,0,0,,0,0,,,,,0,0,
451352,12,132090,11008,,,,12,132090,11008,0,0,,,,,0,0,
451370,0,0,,,,,0,0,,0,0,,,,,0,0,
451398,0,0,,,,,0,0,,0,0,,,,,0,0,
451404,0,0,,,,,0,0,,0,0,,,,,0,0,
451413,12,175946,14662,,,,12,175946,14662,0,0,,,,,0,0,
451459,1,6800,6800,,,,1,6800,6800,0,0,,,,,0,0,
451468,5,90589,18118,,,,5,90589,18118,0,0,,,,,0,0,
451477,1417,26557436,18742,,,,1417,26557436,18742,0,0,,,,,0,0,
451495,0,0,,,,,0,0,,0,0,,,,,0,0,
451501,0,0,,,,,0,0,,0,0,,,,,0,0,
451510,,,,15,372390,24826,15,372390,24826,,,,0,0,,0,0,
451529,1,26825,26825,,,,1,26825,26825,0,0,,,,,0,0,
451547,0,0,,,,,0,0,,0,0,,,,,0,0,
451556,97,1004113,10352,,,,97,1004113,10352,0,0,,,,,0,0,
451565,13,143187,11014,,,,13,143187,11014,0,0,,,,,0,0,
451574,3,46550,15517,,,,3,46550,15517,0,0,,,,,0,0,
451583,21,56825,2706,,,,21,56825,2706,0,0,,,,,0,0,
451626,0,0,,,,,0,0,,0,0,,,,,0,0,
451714,22,289923,13178,,,,22,289923,13178,0,0,,,,,0,0,
451741,0,0,,,,,0,0,,0,0,,,,,0,0,
451750,21,149204,7105,,,,21,149204,7105,0,0,,,,,0,0,
451820,46,682773,14843,,,,46,682773,14843,0,0,,,,,0,0,
451857,3,27075,9025,,,,3,27075,9025,0,0,,,,,0,0,
451866,4,57592,14398,,,,4,57592,14398,0,0,,,,,0,0,
451918,7,57314,8188,,,,7,57314,8188,0,0,,,,,0,0,
451927,0,0,,,,,0,0,,0,0,,,,,0,0,
452009,6,36750,6125,,,,6,36750,6125,0,0,,,,,0,0,
452072,1,15990,15990,,,,1,15990,15990,0,0,,,,,0,0,
452081,10,82697,8270,,,,10,82697,8270,0,0,,,,,0,0,
452106,0,0,,,,,0,0,,0,0,,,,,0,0,
452124,37,417487,11283,,,,37,417487,11283,0,0,,,,,0,0,
452373,1,13455,13455,,,,1,13455,13455,0,0,,,,,0,0,
452771,0,0,,,,,0,0,,0,0,,,,,0,0,
452780,0,0,,,,,0,0,,0,0,,,,,0,0,
452887,8,107489,13436,,,,8,107489,13436,0,0,,,,,0,0,
452948,72,310948,4319,,,,72,310948,4319,0,0,,,,,0,0,
453163,159,1477431,9292,25,262699,10508,184,1740130,9457,11,14157,1287,7,5212,745,18,19369,1076
453215,33,363840,11025,8,90142,11268,41,453982,11073,2,2250,1125,0,0,,2,2250,1125
453297,2,17800,8900,,,,2,17800,8900,0,0,,,,,0,0,
453756,6,83884,13981,,,,6,83884,13981,0,0,,,,,0,0,
453792,1,11195,11195,,,,1,11195,11195,0,0,,,,,0,0,
454184,14,358135,25581,,,,14,358135,25581,0,0,,,,,0,0,
454227,324,2399720,7407,280,1971504,7041,604,4371224,7237,12,27250,2271,22,41250,1875,34,68500,2015
454236,39,412491,10577,,,,39,412491,10577,2,2000,1000,,,,2,2000,1000
454245,79,1172408,14841,,,,79,1172408,14841,1,1250,1250,,,,1,1250,1250
454458,3,55722,18574,,,,3,55722,18574,0,0,,,,,0,0,
454537,0,0,,,,,0,0,,0,0,,,,,0,0,
454546,0,0,,,,,0,0,,0,0,,,,,0,0,
454555,8,60264,7533,,,,8,60264,7533,0,0,,,,,0,0,
454582,13,95279,7329,2,11407,5704,15,106686,7112,8,28000,3500,0,0,,8,28000,3500
454607,7,82651,11807,,,,7,82651,11807,0,0,,,,,0,0,
454616,7,92374,13196,,,,7,92374,13196,23,103500,4500,,,,23,103500,4500
454652,0,0,,,,,0,0,,0,0,,,,,0,0,
454689,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
454698,29,154602,5331,,,,29,154602,5331,197,882133,4478,,,,197,882133,4478
454722,0,0,,,,,0,0,,0,0,,,,,0,0,
454759,3,42300,14100,,,,3,42300,14100,0,0,,,,,0,0,
454768,0,0,,,,,0,0,,0,0,,,,,0,0,
454777,16,304620,19039,,,,16,304620,19039,0,0,,,,,0,0,
454786,388,4175790,10762,,,,388,4175790,10762,0,0,,,,,0,0,
454795,26,100095,3850,,,,26,100095,3850,0,0,,,,,0,0,
454801,0,0,,,,,0,0,,0,0,,,,,0,0,
454810,700,4864763,6950,,,,700,4864763,6950,20,42000,2100,,,,20,42000,2100
454829,28,25200,900,26,15350,590,54,40550,751,16,14400,900,37,35100,949,53,49500,934
454838,,,,3,24542,8181,3,24542,8181,,,,0,0,,0,0,
454856,46,705437,15336,0,0,,46,705437,15336,0,0,,0,0,,0,0,
454865,13,149463,11497,,,,13,149463,11497,0,0,,,,,0,0,
454874,0,0,,,,,0,0,,0,0,,,,,0,0,
454917,7,38600,5514,,,,7,38600,5514,0,0,,,,,0,0,
454926,0,0,,,,,0,0,,0,0,,,,,0,0,
454935,0,0,,,,,0,0,,0,0,,,,,0,0,
454944,0,0,,,,,0,0,,0,0,,,,,0,0,
454953,0,0,,,,,0,0,,0,0,,,,,0,0,
454962,0,0,,,,,0,0,,0,0,,,,,0,0,
454971,2,46304,23152,,,,2,46304,23152,0,0,,,,,0,0,
454980,1,15404,15404,,,,1,15404,15404,0,0,,,,,0,0,
454999,2,29564,14782,,,,2,29564,14782,0,0,,,,,0,0,
455008,0,0,,,,,0,0,,0,0,,,,,0,0,
455026,3,75486,25162,,,,3,75486,25162,0,0,,,,,0,0,
455062,0,0,,,,,0,0,,0,0,,,,,0,0,
455071,5,36300,7260,,,,5,36300,7260,0,0,,,,,0,0,
455080,0,0,,,,,0,0,,0,0,,,,,0,0,
455105,0,0,,,,,0,0,,0,0,,,,,0,0,
455114,211,585506,2775,,,,211,585506,2775,15,13505,900,,,,15,13505,900
455141,17,331421,19495,,,,17,331421,19495,0,0,,,,,0,0,
455178,,,,6,118044,19674,6,118044,19674,,,,0,0,,0,0,
455187,0,0,,,,,0,0,,0,0,,,,,0,0,
455196,77,792345,10290,,,,77,792345,10290,0,0,,,,,0,0,
455202,7,20525,2932,,,,7,20525,2932,0,0,,,,,0,0,
455211,10,190000,19000,,,,10,190000,19000,2,7000,3500,,,,2,7000,3500
455220,0,0,,,,,0,0,,0,0,,,,,0,0,
455257,0,0,,,,,0,0,,0,0,,,,,0,0,
455275,6,118437,19740,,,,6,118437,19740,0,0,,,,,0,0,
455284,0,0,,,,,0,0,,0,0,,,,,0,0,
455327,0,0,,,,,0,0,,0,0,,,,,0,0,
455336,34,467977,13764,,,,34,467977,13764,0,0,,,,,0,0,
455354,22,340887,15495,,,,22,340887,15495,0,0,,,,,0,0,
455381,0,0,,,,,0,0,,0,0,,,,,0,0,
455406,,,,4,76704,19176,4,76704,19176,,,,0,0,,0,0,
455433,,,,10,149010,14901,10,149010,14901,,,,0,0,,0,0,
455460,11,96499,8773,,,,11,96499,8773,0,0,,,,,0,0,
455479,85,899594,10583,,,,85,899594,10583,0,0,,,,,0,0,
455488,19,147803,7779,,,,19,147803,7779,0,0,,,,,0,0,
455512,0,0,,,,,0,0,,0,0,,,,,0,0,
455558,1,16660,16660,,,,1,16660,16660,0,0,,,,,0,0,
455628,20,144920,7246,,,,20,144920,7246,0,0,,,,,0,0,
455664,9,68007,7556,73,984642,13488,82,1052649,12837,1,3500,3500,6,25522,4254,7,29022,4146
455707,6,66327,11055,,,,6,66327,11055,0,0,,,,,0,0,
455725,30,371432,12381,,,,30,371432,12381,0,0,,,,,0,0,
455734,1,12950,12950,,,,1,12950,12950,0,0,,,,,0,0,
455761,10,156522,15652,,,,10,156522,15652,0,0,,,,,0,0,
455770,0,0,,,,,0,0,,0,0,,,,,0,0,
455798,0,0,,,,,0,0,,0,0,,,,,0,0,
455804,,,,19,329127,17322,19,329127,17322,,,,0,0,,0,0,
455813,,,,1,9635,9635,1,9635,9635,,,,0,0,,0,0,
455831,0,0,,,,,0,0,,0,0,,,,,0,0,
455859,5,53761,10752,,,,5,53761,10752,0,0,,,,,0,0,
455868,0,0,,,,,0,0,,0,0,,,,,0,0,
455877,2,30949,15475,,,,2,30949,15475,0,0,,,,,0,0,
455886,3,27676,9225,,,,3,27676,9225,0,0,,,,,0,0,
455895,2,27186,13593,,,,2,27186,13593,1,4000,4000,,,,1,4000,4000
455901,0,0,,,,,0,0,,0,0,,,,,0,0,
455910,1,8695,8695,,,,1,8695,8695,0,0,,,,,0,0,
455929,4,77200,19300,,,,4,77200,19300,0,0,,,,,0,0,
455965,0,0,,,,,0,0,,0,0,,,,,0,0,
455974,0,0,,,,,0,0,,0,0,,,,,0,0,
455983,5,37240,7448,,,,5,37240,7448,0,0,,,,,0,0,
455992,,,,6,67043,11174,6,67043,11174,,,,0,0,,0,0,
456001,7,140701,20100,,,,7,140701,20100,0,0,,,,,0,0,
456029,4,64588,16147,,,,4,64588,16147,0,0,,,,,0,0,
456038,15,85495,5700,,,,15,85495,5700,0,0,,,,,0,0,
456065,0,0,,,,,0,0,,0,0,,,,,0,0,
456074,0,0,,,,,0,0,,0,0,,,,,0,0,
456135,0,0,,,,,0,0,,0,0,,,,,0,0,
456153,20,276505,13825,,,,20,276505,13825,0,0,,,,,0,0,
456205,8,87399,10925,,,,8,87399,10925,0,0,,,,,0,0,
456214,87,1326292,15245,,,,87,1326292,15245,0,0,,,,,0,0,
456287,1,6448,6448,,,,1,6448,6448,0,0,,,,,0,0,
456454,46,139159,3025,,,,46,139159,3025,0,0,,,,,0,0,
456481,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
456490,6,69080,11513,0,0,,6,69080,11513,0,0,,0,0,,0,0,
456506,2,22558,11279,,,,2,22558,11279,0,0,,,,,0,0,
456515,0,0,,,,,0,0,,0,0,,,,,0,0,
456542,,,,1,25162,25162,1,25162,25162,,,,0,0,,0,0,
456551,0,0,,,,,0,0,,0,0,,,,,0,0,
456579,1,9503,9503,,,,1,9503,9503,0,0,,,,,0,0,
456588,0,0,,,,,0,0,,0,0,,,,,0,0,
456597,1,7332,7332,,,,1,7332,7332,0,0,,,,,0,0,
456621,14,157982,11284,1,17910,17910,15,175892,11726,0,0,,0,0,,0,0,
456825,2,35157,17579,,,,2,35157,17579,0,0,,,,,0,0,
456852,19,188907,9942,,,,19,188907,9942,0,0,,,,,0,0,
456922,7,76584,10941,,,,7,76584,10941,0,0,,,,,0,0,
456931,21,259037,12335,,,,21,259037,12335,0,0,,,,,0,0,
456959,5,81912,16382,,,,5,81912,16382,1,2250,2250,,,,1,2250,2250
456968,3,42369,14123,,,,3,42369,14123,0,0,,,,,0,0,
456977,4,45592,11398,,,,4,45592,11398,0,0,,,,,0,0,
457031,0,0,,,,,0,0,,0,0,,,,,0,0,
457077,3,31084,10361,,,,3,31084,10361,0,0,,,,,0,0,
457086,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
457101,32,384630,12020,,,,32,384630,12020,0,0,,,,,0,0,
457110,21,202156,9626,,,,21,202156,9626,0,0,,,,,0,0,
457129,134,1896545,14153,,,,134,1896545,14153,2,2500,1250,,,,2,2500,1250
457192,0,0,,,,,0,0,,0,0,,,,,0,0,
457208,28,370744,13241,,,,28,370744,13241,0,0,,,,,0,0,
457226,2,9100,4550,0,0,,2,9100,4550,0,0,,0,0,,0,0,
457253,0,0,,,,,0,0,,0,0,,,,,0,0,
457299,3,37618,12539,0,0,,3,37618,12539,0,0,,0,0,,0,0,
457314,1,19744,19744,,,,1,19744,19744,0,0,,,,,0,0,
457323,16,322904,20182,,,,16,322904,20182,0,0,,,,,0,0,
457332,0,0,,,,,0,0,,0,0,,,,,0,0,
457341,0,0,,,,,0,0,,0,0,,,,,0,0,
457350,0,0,,,,,0,0,,0,0,,,,,0,0,
457378,19,52484,2762,,,,19,52484,2762,0,0,,,,,0,0,
457387,6,18498,3083,,,,6,18498,3083,0,0,,,,,0,0,
457396,27,369664,13691,,,,27,369664,13691,0,0,,,,,0,0,
457402,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
457411,6,89765,14961,,,,6,89765,14961,0,0,,,,,0,0,
457420,3,39914,13305,,,,3,39914,13305,0,0,,,,,0,0,
457439,4,54120,13530,,,,4,54120,13530,0,0,,,,,0,0,
457448,0,0,,,,,0,0,,0,0,,,,,0,0,
457466,0,0,,,,,0,0,,0,0,,,,,0,0,
457475,1,19732,19732,,,,1,19732,19732,0,0,,,,,0,0,
457484,24,143211,5967,6,41276,6879,30,184487,6150,0,0,,0,0,,0,0,
457493,0,0,,,,,0,0,,0,0,,,,,0,0,
457527,0,0,,,,,0,0,,0,0,,,,,0,0,
457536,7,46051,6579,,,,7,46051,6579,0,0,,,,,0,0,
457545,0,0,,,,,0,0,,0,0,,,,,0,0,
457554,0,0,,,,,0,0,,0,0,,,,,0,0,
