UNITID,TUITION1,FEE1,HRCHG1,TUITION2,FEE2,HRCHG2,TUITION3,FEE3,HRCHG3,TUITION5,FEE5,HRCHG5,TUITION6,FEE6,HRCHG6,TUITION7,FEE7,HRCHG7,ISPROF1,ISPFEE1,OSPROF1,OSPFEE1,ISPROF2,ISPFEE2,OSPROF2,OSPFEE2,ISPROF3,ISPFEE3,OSPROF3,OSPFEE3,ISPROF4,ISPFEE4,OSPROF4,OSPFEE4,ISPROF5,ISPFEE5,OSPROF5,OSPFEE5,ISPROF6,ISPFEE6,OSPROF6,OSPFEE6,ISPROF7,ISPFEE7,OSPROF7,OSPFEE7,ISPROF8,ISPFEE8,OSPROF8,OSPFEE8,ISPROF9,ISPFEE9,OSPROF9,OSPFEE9,CHG1AT0,CHG1AF0,CHG1AY0,CHG1AT1,CHG1AF1,CHG1AY1,CHG1AT2,CHG1AF2,CHG1AY2,CHG1AT3,CHG1AF3,CHG1AY3,CHG1TGTD,CHG1FGTD,CHG2AT0,CHG2AF0,CHG2AY0,CHG2AT1,CHG2AF1,CHG2AY1,CHG2AT2,CHG2AF2,CHG2AY2,CHG2AT3,CHG2AF3,CHG2AY3,CHG2TGTD,CHG2FGTD,CHG3AT0,CHG3AF0,CHG3AY0,CHG3AT1,CHG3AF1,CHG3AY1,CHG3AT2,CHG3AF2,CHG3AY2,CHG3AT3,CHG3AF3,CHG3AY3,CHG3TGTD,CHG3FGTD,CHG4AY0,CHG4AY1,CHG4AY2,CHG4AY3,CHG5AY0,CHG5AY1,CHG5AY2,CHG5AY3,CHG6AY0,CHG6AY1,CHG6AY2,CHG6AY3,CHG7AY0,CHG7AY1,CHG7AY2,CHG7AY3,CHG8AY0,CHG8AY1,CHG8AY2,CHG8AY3,CHG9AY0,CHG9AY1,CHG9AY2,CHG9AY3
447953,9600,1130,300,9600,1130,300,9600,1130,300,5130,765,285,5130,765,285,5130,765,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9600,1004,10604,9600,1004,10604,9600,940,10540,9600,1130,10730,,,9600,1004,10604,9600,1004,10604,9600,940,10540,9600,1130,10730,,,9600,1004,10604,9600,1004,10604,9600,940,10540,9600,1130,10730,,,900,900,900,900,7380,7380,7380,7380,4746,4746,4746,4746,13293,13293,13293,13293,4746,4746,4746,4746,2637,2637,2637,2637
448594,1380,0,46,1380,0,46,10110,0,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380,0,1380,1380,0,1380,1380,0,1380,1380,0,1380,,,1380,0,1380,1380,0,1380,1380,0,1380,1380,0,1380,,,9330,0,9330,10080,0,10080,10590,0,10590,10110,0,10110,,,1970,1080,1126,1126,,,,,,,,,15084,16580,17252,17252,5274,4642,4762,4762,4698,4164,4276,4276
448600,16249,450,,16249,450,,16249,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16249,300,16549,16249,450,16699,16249,450,16699,16249,450,16699,,,16249,300,16549,16249,450,16699,16249,450,16699,16249,450,16699,,,16249,300,16549,16249,450,16699,16249,450,16699,16249,450,16699,,,600,630,630,630,,,,,,,,,6990,6990,6990,6990,3760,3760,3760,3760,3760,3760,3760,3760
448673,12210,2084,373,12210,2084,373,12210,2084,373,3667,1059,153,3667,1059,153,3667,1059,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9360,1575,10935,10583,1728,12311,10064,1679,11743,10312,1426,11738,,,9360,1575,10935,10583,1728,12311,10064,1679,11743,10312,1426,11738,,,9360,1575,10935,10583,1728,12311,10064,1679,11743,10312,1426,11738,,,180,70,49,56,,,,,,,,,8433,8613,8721,9270,4941,4914,4878,5418,4941,4914,4878,5418
448691,,,,,,,,,,18670,0,622,18670,0,622,18670,0,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448859,17892,701,,17892,701,,17892,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17370,464,17834,17370,464,17834,17892,608,18500,17892,701,18593,,,17370,464,17834,17370,464,17834,17892,608,18500,17892,701,18593,,,17370,464,17834,17370,464,17834,17892,608,18500,17892,701,18593,,,1125,1160,1171,1311,,,,,,,,,6138,6138,6138,6138,5913,5913,5913,5913,5913,5913,5913,5913
449038,13320,195,329,13320,195,329,13320,195,329,14940,195,533,14940,195,533,14940,195,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13320,195,13515,13320,195,13515,13320,195,13515,13320,195,13515,,,13320,195,13515,13320,195,13515,13320,195,13515,13320,195,13515,,,13320,195,13515,13320,195,13515,13320,195,13515,13320,195,13515,,,1350,1350,1350,675,,,,,,,,,10917,8976,8220,8613,2502,1200,900,1035,2502,1200,900,1035
449083,11952,1200,,11952,1200,,11952,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11952,1100,13052,11950,1100,13050,11952,1200,13152,11952,1200,13152,,,11952,1100,13052,11950,1100,13050,11952,1200,13152,11952,1200,13152,,,11952,1100,13052,11950,1100,13050,11952,1200,13152,11952,1200,13152,,,2000,2000,1800,1800,,,,,,,,,8320,8320,8300,8320,1500,1500,1500,1500,3500,3500,3500,3500
449092,11952,1200,,11952,1200,,11952,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11952,1100,13052,11950,1100,13050,11952,1200,13152,11952,1200,13152,,,11952,1100,13052,11950,1100,13050,11952,1200,13152,11952,1200,13152,,,11952,1100,13052,11950,1100,13050,11952,1200,13152,11952,1200,13152,,,1000,1000,1225,1225,,,,,,,,,8320,8320,8320,8320,1500,1500,1500,1500,3500,3500,3500,3500
449135,7080,415,180,7080,415,180,7080,415,180,5335,530,205,5335,530,205,5335,530,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7080,415,7495,7080,415,7495,7080,415,7495,7080,415,7495,,,7080,415,7495,7080,415,7495,7080,415,7495,7080,415,7495,,,7080,415,7495,7080,415,7495,7080,415,7495,7080,415,7495,,,1500,1500,1500,1500,,,,,,,,,4732,4732,4732,4732,400,400,400,400,400,400,400,400
449339,6840,520,285,6840,520,285,6840,520,285,6660,390,370,6660,390,370,6660,390,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6840,520,7360,6840,520,7360,6840,520,7360,6840,520,7360,,,6840,520,7360,6840,520,7360,6840,520,7360,6840,520,7360,,,6840,520,7360,6840,520,7360,6840,520,7360,6840,520,7360,,,0,0,0,0,,,,,,,,,7480,7608,7712,8128,2352,2392,2424,2552,2352,2392,2424,2552
449348,4440,290,190,4440,290,190,4440,290,190,4464,350,255,4464,350,255,4464,350,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4270,290,4560,4270,290,4560,4440,290,4730,4440,290,4730,,,4270,290,4560,4270,290,4560,4440,290,4730,4440,290,4730,,,4270,290,4560,4270,290,4560,4440,290,4730,4440,290,4730,,,550,550,550,550,,,,,,,,,6750,6750,6750,6750,5565,5565,5565,5565,3525,3525,3525,3525
449384,30240,825,672,30240,825,672,30240,825,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30804,750,31554,30804,750,31554,27405,750,28155,30240,825,31065,,,30804,750,31554,30804,750,31554,27405,750,28155,30240,825,31065,,,30804,750,31554,30804,750,31554,27405,750,28155,30240,825,31065,,,1971,1080,1125,1152,,,,,,,,,15084,16578,17253,17784,5274,4635,4761,4860,11484,12942,13356,4374
449481,,,,,,,,,,11800,460,,11800,460,,11800,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449524,12585,678,,12585,678,,12585,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10837,1293,12130,10837,1202,12039,11515,602,12117,12585,678,13263,,,10837,1293,12130,10837,1202,12039,11515,602,12117,12585,678,13263,,,10837,1293,12130,10837,1202,12039,11515,602,12117,12585,678,13263,,,2440,2680,2921,2921,,,,,,,,,8923,9236,9480,9976,8236,9516,9760,10272,8236,9516,9760,9976
449612,15500,75,,15500,75,,15500,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14500,75,14575,14500,75,14575,14500,75,14575,15500,75,15575,,,14500,75,14575,14500,75,14575,14500,75,14575,15500,75,15575,,,14500,75,14575,14500,75,14575,14500,75,14575,15500,75,15575,,,3000,3000,3000,3000,,,,,,,,,10400,10096,11256,14056,5200,6704,6168,7096,3332,4472,4432,4712
449658,7800,0,310,7800,0,310,7800,0,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6900,0,6900,7200,0,7200,7200,0,7200,7800,0,7800,,,6900,0,6900,7200,0,7200,7200,0,7200,7800,0,7800,,,6900,0,6900,7200,0,7200,7200,0,7200,7800,0,7800,,,400,400,400,400,3700,3800,3800,4400,1100,1100,1100,1100,,,,,,,,,,,,
449700,17922,200,,17922,200,,17922,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16995,125,17120,17545,125,17670,17545,125,17670,17922,200,18122,,,16995,125,17120,17545,125,17670,17545,125,17670,17922,200,18122,,,16995,125,17120,17545,125,17670,17545,125,17670,17922,200,18122,,,500,600,600,650,,,,,,,,,9180,9312,9312,9312,10356,9516,9516,9516,6204,6684,6684,6684
449728,12420,700,,12420,700,,12420,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12420,700,13120,12420,700,13120,12420,700,13120,12420,700,13120,,,12420,700,13120,12420,700,13120,12420,700,13120,12420,700,13120,,,12420,700,13120,12420,700,13120,12420,700,13120,12420,700,13120,,,3082,3245,3416,3416,,,,,,,,,7242,7242,8676,8676,4044,4044,4257,4257,4044,4044,4257,4257
449764,20000,0,675,20000,0,675,20000,0,675,10000,0,675,10000,0,675,10000,0,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20250,0,20250,20000,0,20000,20000,0,20000,20000,0,20000,,,20250,0,20250,20000,0,20000,20000,0,20000,20000,0,20000,,,20250,0,20250,20000,0,20000,20000,0,20000,20000,0,20000,,,,,,,6000,6000,6000,6000,5024,5931,5931,12433,6000,6000,6000,6000,6664,5931,5931,12433,5024,5931,5931,12433
449834,,,375,,,375,,,375,8400,650,375,8400,650,375,8400,650,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449870,12912,1106,538,12912,1106,538,12912,1106,538,11889,1106,661,11889,1106,661,11889,1106,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11928,1028,12956,12528,1028,13556,12528,1076,13604,12912,1106,14018,,,11928,1028,12956,12528,1028,13556,12528,1076,13604,12912,1106,14018,,,11928,1028,12956,12528,1028,13556,12528,1076,13604,12912,1106,14018,,,1972,1080,1126,1152,7996,8396,9108,9656,4118,3334,3380,3452,15084,16580,17254,17784,5674,5042,5162,5260,5098,4564,4676,4774
449889,5160,1080,,5160,1080,,5160,1080,,5640,960,,5640,960,,5640,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449898,15300,1260,425,15300,1260,425,15300,1260,425,15600,840,650,15600,840,650,15600,840,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16920,94,17014,16920,94,17014,16920,94,17014,16920,94,17014,,,16920,94,17014,16920,94,17014,16920,94,17014,16920,94,17014,,,16920,94,17014,16920,94,17014,16920,94,17014,16920,94,17014,,,1500,1500,1500,1500,,,,,,,,,6843,7108,7792,8141,6317,6562,6782,7220,4422,4593,4747,5054
449922,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37500,3000,37500,3000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450058,15430,654,,15430,654,,15430,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26931,1078,28009,14835,1037,15872,14847,780,15627,15430,654,16084,,,26931,1078,28009,14835,1037,15872,14847,780,15627,15430,654,16084,,,26931,1078,28009,14835,1037,15872,14847,780,15627,15430,654,16084,,,893,821,665,623,,,,,,,,,9693,9450,9450,12771,8685,9459,7200,8685,6120,6750,3960,6480
450067,15390,397,326,15390,397,326,15390,397,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13728,795,14523,14214,898,15112,14216,898,15114,15390,397,15787,,,13728,795,14523,14214,898,15112,14216,898,15114,15390,397,15787,,,13728,795,14523,14214,898,15112,14216,898,15114,15390,397,15787,,,574,743,905,685,,,,,,,,,8271,8145,11565,9450,7020,7020,10071,7286,4388,6471,2700,3911
450298,13320,195,329,13320,195,329,13320,195,329,14940,195,533,14940,195,533,14940,195,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13320,195,13515,13320,195,13515,13320,195,13515,13320,195,13515,,,13320,195,13515,13320,195,13515,13320,195,13515,13320,195,13515,,,13320,195,13515,13320,195,13515,13320,195,13515,13320,195,13515,,,1350,1350,1350,675,,,,,,,,,10917,8976,8220,8613,2502,1200,900,1035,2502,1200,900,1035
450304,,,,,,,,,,18000,2220,1000,18000,2220,1000,18000,2220,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450377,13320,195,329,13320,195,329,13320,195,329,14940,195,533,14940,195,533,14940,195,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13320,195,13515,13320,195,13515,13320,195,13515,13320,195,13515,,,13320,195,13515,13320,195,13515,13320,195,13515,13320,195,13515,,,13320,195,13515,13320,195,13515,13320,195,13515,13320,195,13515,,,1350,1350,1350,675,,,,,,,,,10917,8976,8220,8613,2502,1200,900,1035,2502,1200,900,1035
450571,11365,1843,328,11365,1843,328,11365,1843,328,3667,1059,153,3667,1059,153,3667,1059,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9360,1575,10935,10258,1621,11879,10458,1709,12167,10120,1556,11676,,,9360,1575,10935,10258,1621,11879,10458,1709,12167,10120,1556,11676,,,9360,1575,10935,10258,1621,11879,10458,1709,12167,10120,1556,11676,,,180,76,65,47,,,,,,,,,8433,8613,8721,9270,4941,4914,4878,5418,4941,4914,4878,5418
450933,5880,135,245,5880,135,245,5880,135,245,4020,135,,4020,135,,4020,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5520,135,5655,5640,135,5775,5640,135,5775,5880,135,6015,,,5520,135,5655,5640,135,5775,5640,135,5775,5880,135,6015,,,5520,135,5655,5640,135,5775,5640,135,5775,5880,135,6015,,,704,692,616,0,,,,,,,,,6844,7106,7592,8136,4080,4236,5194,5528,4080,4236,5194,5528
451079,,,,,,,,,,50000,570,,50000,570,,50000,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451352,21524,1800,896,21524,1800,896,21524,1800,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18592,1800,20392,18592,1800,20392,19520,1800,21320,21524,1800,23324,,,18592,1800,20392,18592,1800,20392,19520,1800,21320,21524,1800,23324,,,18592,1800,20392,18592,1800,20392,19520,1800,21320,21524,1800,23324,,,1200,1200,1200,2000,,,,,,,,,9080,9080,10336,10956,8392,8392,8992,9531,7200,7200,7200,7200
451370,11200,250,466,11200,250,466,11200,250,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10650,250,10900,10650,250,10900,10650,250,10900,11200,250,11450,,,10650,250,10900,10650,250,10900,10650,250,10900,11200,250,11450,,,10650,250,10900,10650,250,10900,10650,250,10900,11200,250,11450,,,200,200,200,200,5100,5100,5100,5400,3800,3800,3800,3800,14560,14986,15250,16590,3800,3800,3800,3800,5600,5600,5600,5600
451398,12600,150,,12600,150,,12600,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12100,150,12250,12100,150,12250,12100,150,12250,12600,150,12750,,,12100,150,12250,12100,150,12250,12100,150,12250,12600,150,12750,,,12100,150,12250,12100,150,12250,12100,150,12250,12600,150,12750,,,200,200,200,200,5400,5400,5400,5400,3800,3800,3800,3800,14560,14986,15250,16590,3800,3800,3800,3800,5600,5600,5600,5600
451404,12600,0,,12600,0,,12600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10200,0,10200,10200,0,10200,12200,0,12200,12600,0,12600,,,10200,0,10200,10200,0,10200,12200,0,12200,12600,0,12600,,,10200,0,10200,10200,0,10200,12200,0,12200,12600,0,12600,,,200,200,200,200,6800,10000,6800,6800,500,500,500,500,16960,22470,18470,18470,3800,3800,3800,3800,5600,7600,5600,5600
451510,,,,,,,,,,43700,1034,,43700,1034,,43700,1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43700,1034,43700,1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451556,14000,2000,,14000,2000,,14000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000,2000,16000,14000,2000,16000,14000,2000,16000,14000,2000,16000,,,14000,2000,16000,14000,2000,16000,14000,2000,16000,14000,2000,16000,,,14000,2000,16000,14000,2000,16000,14000,2000,16000,14000,2000,16000,,,1400,1400,1400,1400,,,,,,,,,4340,4340,4340,4340,5810,5810,5810,5810,5810,5810,5810,5810
451741,12300,0,228,12300,0,228,12300,0,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6911,1705,8616,6911,1705,8616,11640,0,11640,12300,0,12300,,,6911,1705,8616,6911,1705,8616,11640,0,11640,12300,0,12300,,,6911,1705,8616,6911,1705,8616,11640,0,11640,12300,0,12300,,,974,974,1174,1174,,,,,,,,,2485,2485,2842,3416,3477,3477,4007,3280,3830,3830,4007,4818
451750,18690,672,637,18690,672,637,18690,672,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18181,217,18398,18557,405,18962,18983,349,19332,18856,411,19267,,,18181,217,18398,18557,405,18962,18983,349,19332,18856,411,19267,,,18181,217,18398,18557,405,18962,18983,349,19332,18856,411,19267,,,1100,1800,1800,1800,,,,,,,,,3500,3500,3500,3500,1480,1504,1495,1504,1480,1504,1495,1504
451820,20700,94,575,20700,94,575,20700,94,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19260,94,19354,19260,94,19354,19260,94,19354,20700,94,20794,,,19260,94,19354,19260,94,19354,19260,94,19354,20700,94,20794,,,19260,94,19354,19260,94,19354,19260,94,19354,20700,94,20794,,,600,600,600,600,,,,,,,,,6843,8415,9056,10413,6317,14000,15068,15076,4422,14000,15068,15076
451857,13401,0,,13401,0,,13401,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14811,0,14811,15979,0,15979,18841,0,18841,13401,0,13401,,,14811,0,14811,15979,0,15979,18841,0,18841,13401,0,13401,,,14811,0,14811,15979,0,15979,18841,0,18841,13401,0,13401,,,0,0,0,0,,,,,,,,,8415,8415,8476,8636,5139,5139,5951,5751,5139,5139,5299,5112
451866,23477,0,,23477,0,,23477,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15642,0,15642,15793,0,15793,18000,0,18000,23477,0,23477,,,15642,0,15642,15793,0,15793,18000,0,18000,23477,0,23477,,,15642,0,15642,15793,0,15793,18000,0,18000,23477,0,23477,,,0,0,0,0,,,,,,,,,8415,8415,8472,8626,4347,4347,4951,5265,4347,4347,4499,4680
451927,28400,25,1184,28400,25,1184,28400,25,1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27922,0,27922,28400,0,28400,28400,25,28425,28400,25,28425,,,27922,0,27922,28400,0,28400,28400,25,28425,28400,25,28425,,,27922,0,27922,28400,0,28400,28400,25,28425,28400,25,28425,,,500,500,500,500,10728,11020,11020,11020,500,500,500,500,9000,9000,9000,9000,400,400,400,400,2000,2000,2000,2000
452106,3600,250,,3600,250,,3600,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,140,1040,3600,250,3850,1800,250,2050,3600,250,3850,,,900,140,1040,3600,250,3850,1800,250,2050,3600,250,3850,,,900,140,1040,3600,250,3850,1800,250,2050,3600,250,3850,,,900,1800,1800,900,,,,,,,,,4000,2100,2100,4000,2800,3300,3300,2800,2800,3300,3300,2800
452124,15817,218,409,15817,218,409,15817,218,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14665,1719,16384,15313,451,15764,15434,370,15804,15817,218,16035,,,14665,1719,16384,15313,451,15764,15434,370,15804,15817,218,16035,,,14665,1719,16384,15313,451,15764,15434,370,15804,15817,218,16035,,,1225,791,1136,852,,,,,,,,,10064,11394,10350,13050,7395,7389,7200,9846,4900,3375,3870,5477
452373,13040,750,,13040,750,,13040,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12780,515,13295,12780,515,13295,12420,700,13120,13040,750,13790,,,12780,515,13295,12780,515,13295,12420,700,13120,13040,750,13790,,,12780,515,13295,12780,515,13295,12420,700,13120,13040,750,13790,,,2000,2200,3416,3586,,,,,,,,,13341,8559,8676,8676,7225,4464,4477,4700,5161,4464,4477,4700
453163,13320,195,329,13320,195,329,13320,195,329,14940,195,533,14940,195,533,14940,195,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13320,195,13515,13320,195,13515,13320,195,13515,13320,195,13515,,,13320,195,13515,13320,195,13515,13320,195,13515,13320,195,13515,,,13320,195,13515,13320,195,13515,13320,195,13515,13320,195,13515,,,1350,1350,1350,675,,,,,,,,,10917,8976,8220,8613,2502,1200,900,1035,2502,1200,900,1035
453215,13320,195,329,13320,195,329,13320,195,329,14940,195,533,14940,195,533,14940,195,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13320,195,13515,13320,195,13515,13320,195,13515,13320,195,13515,,,13320,195,13515,13320,195,13515,13320,195,13515,13320,195,13515,,,13320,195,13515,13320,195,13515,13320,195,13515,13320,195,13515,,,1350,1350,1350,675,,,,,,,,,10917,8976,8220,8613,2502,1200,900,1035,2502,1200,900,1035
454184,21000,690,900,21000,690,900,21000,690,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37000,690,37690,37000,690,37690,37000,690,37690,21000,690,21690,,,37000,690,37690,37000,690,37690,37000,690,37690,21000,690,21690,,,37000,690,37690,37000,690,37690,37000,690,37690,21000,690,21690,,,800,800,800,350,17264,17264,18077,18394,4399,4399,4478,4573,14320,14320,15680,16465,4399,4399,4478,4573,3033,3033,3038,1533
454227,19117,1293,655,19117,1293,655,19117,1293,655,13000,1250,650,13000,1250,650,13000,1250,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18890,1010,19900,19226,1155,20381,19117,1133,20250,19117,1293,20410,,,18890,1010,19900,19226,1155,20381,19117,1133,20250,19117,1293,20410,,,18890,1010,19900,19226,1155,20381,19117,1133,20250,19117,1293,20410,,,600,600,600,600,,,,,,,,,12140,12420,13008,13920,6788,7020,7468,7468,6788,7020,7468,7468
454236,18900,1080,675,18900,1080,675,18900,1080,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18495,880,19375,18549,920,19469,18549,920,19469,18549,1080,19629,,,18495,880,19375,18549,920,19469,18549,920,19469,18549,1080,19629,,,18495,880,19375,18549,920,19469,18549,920,19469,18549,1080,19629,,,600,600,600,600,,,,,,,,,12140,12420,13008,13920,6788,7020,7468,7468,6788,7020,7468,7468
454245,19572,1080,699,19572,1080,699,19572,1080,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18495,880,19375,18846,920,19766,19062,920,19982,19062,1080,20142,,,18495,880,19375,18846,920,19766,19062,920,19982,19062,1080,20142,,,18495,880,19375,18846,920,19766,19062,920,19982,19062,1080,20142,,,600,600,600,600,,,,,,,,,14012,14516,15216,16236,6788,7020,7468,7468,6788,7020,7468,7468
454458,14580,1601,,14580,1601,,14580,1601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13810,1623,15433,14580,1601,16181,14580,1601,16181,14580,1601,16181,,,13810,1623,15433,14580,1601,16181,14580,1601,16181,14580,1601,16181,,,13810,1623,15433,14580,1601,16181,14580,1601,16181,14580,1601,16181,,,1568,1568,1568,1568,,,,,,,,,5775,6174,6174,6174,2849,3038,3038,3038,2849,3038,3038,3038
454582,11976,700,499,11976,700,499,11976,700,499,11253,900,649,11253,900,649,11253,900,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454616,15660,3885,,15660,3885,,15660,3885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18450,1206,19656,18450,4185,22635,15660,4185,19845,15660,3885,19545,,,18450,1206,19656,18450,4185,22635,15660,4185,19845,15660,3885,19545,,,18450,1206,19656,18450,4185,22635,15660,4185,19845,15660,3885,19545,,,279,279,130,130,,,,,,,,,5652,6534,7101,8802,6408,5706,5724,5868,6408,5706,5724,5868
454689,3600,140,,3600,140,,3600,140,,5400,190,,5400,190,,5400,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8760,75,8760,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454829,5700,800,180,5700,800,180,5700,800,180,3900,600,325,3900,600,325,3900,600,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,320,3920,4545,565,5110,4545,565,5110,4755,600,5355,,,3600,320,3920,4545,565,5110,4545,565,5110,4755,600,5355,,,3600,320,3920,4545,565,5110,4545,565,5110,4755,600,5355,,,1300,1400,1400,1900,,,,,,,,,10488,10488,10488,10696,1248,1248,1248,9872,1600,1600,1600,9872
454838,,,,,,,,,,18068,200,,18068,200,,18068,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
