UNITID,UGPO9_N,UGPO9_T,UGPO9_A,GPO9_N,GPO9_T,GPO9_A,PO9_N,PO9_T,PO9_A,UGDOD_N,UGDOD_T,UGDOD_A,GDOD_N,GDOD_T,GDOD_A,DOD_N,DOD_T,DOD_A
226833,155,1001606,6462,21,91471,4356,176,1093077,6211,4,8250,2063,2,4910,2455,6,13160,2193
226860,4,58927,14732,,,,4,58927,14732,0,0,,,,,0,0,
226879,2,23220,11610,,,,2,23220,11610,0,0,,,,,0,0,
226903,153,1220950,7980,,,,153,1220950,7980,0,0,,,,,0,0,
227058,3,27845,9282,,,,3,27845,9282,0,0,,,,,0,0,
227146,107,270400,2527,,,,107,270400,2527,0,0,,,,,0,0,
227182,1197,2399229,2004,,,,1197,2399229,2004,60,62520,1042,,,,60,62520,1042
227216,977,9444261,9667,161,1175841,7303,1138,10620102,9332,39,102931,2639,25,86524,3461,64,189455,2960
227225,11,15402,1400,,,,11,15402,1400,0,0,,,,,0,0,
227289,,,,1,5895,5895,1,5895,5895,,,,0,0,,0,0,
227298,93,1877152,20184,,,,93,1877152,20184,0,0,,,,,0,0,
227304,45,100755,2239,,,,45,100755,2239,66,156969,2378,,,,66,156969,2378
227313,5,48716,9743,,,,5,48716,9743,0,0,,,,,0,0,
227322,12,141769,11814,,,,12,141769,11814,0,0,,,,,0,0,
227331,79,1070731,13554,102,1058118,10374,181,2128849,11762,3,8750,2917,12,24800,2067,15,33550,2237
227368,238,1470483,6179,30,168304,5610,268,1638787,6115,12,29418,2452,9,32749,3639,21,62167,2960
227377,156,325641,2087,,,,156,325641,2087,0,0,,,,,0,0,
227386,25,63070,2523,,,,25,63070,2523,0,0,,,,,0,0,
227401,33,102926,3119,,,,33,102926,3119,0,0,,,,,0,0,
227429,1,11116,11116,0,0,,1,11116,11116,0,0,,0,0,,0,0,
227526,163,1550166,9510,1,6279,6279,164,1556445,9491,0,0,,0,0,,0,0,
227687,10,43338,4334,,,,10,43338,4334,0,0,,,,,0,0,
227748,0,0,,,,,0,0,,0,0,,,,,0,0,
227757,23,646027,28088,117,3079135,26317,140,3725162,26608,0,0,,0,0,,0,0,
227845,75,2220520,29607,38,620469,16328,113,2840989,25141,0,0,,3,6000,2000,3,6000,2000
227854,731,1270650,1738,,,,731,1270650,1738,211,148750,705,,,,211,148750,705
227863,42,986116,23479,11,89515,8138,53,1075631,20295,1,3420,3420,0,0,,1,3420,3420
227881,438,3615141,8254,80,461678,5771,518,4076819,7870,42,132047,3144,13,27000,2077,55,159047,2892
227924,979,1824236,1863,,,,979,1824236,1863,179,121207,677,,,,179,121207,677
227979,684,715312,1046,,,,684,715312,1046,143,163044,1140,,,,143,163044,1140
228042,42,1051342,25032,0,0,,42,1051342,25032,0,0,,0,0,,0,0,
228088,0,0,,,,,0,0,,0,0,,,,,0,0,
228149,54,1436684,26605,84,1570676,18699,138,3007360,21792,1,2250,2250,38,105240,2769,39,107490,2756
228158,83,288928,3481,,,,83,288928,3481,0,0,,,,,0,0,
228185,0,0,,,,,0,0,,0,0,,,,,0,0,
228194,,,,34,760998,22382,34,760998,22382,,,,0,0,,0,0,
228200,4,32620,8155,,,,4,32620,8155,0,0,,,,,0,0,
228219,1,3500,3500,,,,1,3500,3500,0,0,,,,,0,0,
228246,81,2972499,36698,119,2519714,21174,200,5492213,27461,1,3500,3500,6,11750,1958,7,15250,2179
228282,3,36021,12007,,,,3,36021,12007,0,0,,,,,0,0,
228316,46,127342,2768,,,,46,127342,2768,0,0,,,,,0,0,
228325,39,344201,8826,8,42394,5299,47,386595,8225,4,10250,2563,0,0,,4,10250,2563
228343,36,766768,21299,,,,36,766768,21299,0,0,,,,,0,0,
228431,188,1550564,8248,18,80085,4449,206,1630649,7916,20,57068,2853,2,3550,1775,22,60618,2755
228459,1180,10284846,8716,164,992265,6050,1344,11277111,8391,30,71282,2376,9,31920,3547,39,103202,2646
228468,11,184618,16783,0,0,,11,184618,16783,0,0,,0,0,,0,0,
228486,0,0,,,,,0,0,,0,0,,,,,0,0,
228501,23,151002,6565,10,35514,3551,33,186516,5652,0,0,,0,0,,0,0,
228529,326,4236179,12994,73,526514,7213,399,4762693,11937,33,56379,1708,5,4904,981,38,61283,1613
228547,13,5528,425,,,,13,5528,425,7,2998,428,,,,7,2998,428
228608,282,664867,2358,,,,282,664867,2358,21,6952,331,,,,21,6952,331
228635,,,,12,112563,9380,12,112563,9380,,,,0,0,,0,0,
228644,49,357241,7291,52,633632,12185,101,990873,9811,3,10312,3437,0,0,,3,10312,3437
228653,8,55101,6888,37,371973,10053,45,427074,9491,0,0,,1,2708,2708,1,2708,2708
228699,39,111587,2861,,,,39,111587,2861,2,900,450,,,,2,900,450
228705,74,568102,7677,8,34859,4357,82,602961,7353,0,0,,3,7898,2633,3,7898,2633
228723,973,10050529,10329,301,3938573,13085,1274,13989102,10980,25,71139,2846,16,50000,3125,41,121139,2955
228769,871,6585053,7560,223,1457165,6534,1094,8042218,7351,85,252273,2968,16,39730,2483,101,292003,2891
228778,402,3879572,9651,129,3198083,24791,531,7077655,13329,11,26250,2386,36,134412,3734,47,160662,3418
228787,347,4275002,12320,121,1502323,12416,468,5777325,12345,28,99500,3554,6,23565,3928,34,123065,3620
228796,886,6948898,7843,128,800512,6254,1014,7749410,7642,82,190240,2320,91,227682,2502,173,417922,2416
228802,153,1126796,7365,74,705795,9538,227,1832591,8073,8,13619,1702,12,27000,2250,20,40619,2031
228866,,,,5,130048,26010,5,130048,26010,,,,0,0,,0,0,
228875,284,9988649,35171,73,1693991,23205,357,11682640,32724,0,0,,0,0,,0,0,
228884,0,0,,,,,0,0,,0,0,,,,,0,0,
228909,0,0,,17,180204,10600,17,180204,10600,0,0,,1,513,513,1,513,513
228981,66,950337,14399,0,0,,66,950337,14399,0,0,,0,0,,0,0,
229018,82,643578,7849,21,84077,4004,103,727655,7065,5,17866,3573,10,24683,2468,15,42549,2837
229027,1591,13796790,8672,239,2080302,8704,1830,15877092,8676,28,111227,3972,5,14216,2843,33,125443,3801
229063,111,453363,4084,22,153253,6966,133,606616,4561,5,12858,2572,0,0,,5,12858,2572
229115,597,5467881,9159,131,1218489,9301,728,6686370,9185,38,93879,2471,17,41580,2446,55,135459,2463
229160,46,954831,20757,24,388062,16169,70,1342893,19184,1,3000,3000,0,0,,1,3000,3000
229179,167,1101592,6596,90,501587,5573,257,1603179,6238,6,25205,4201,4,9674,2419,10,34879,3488
229267,29,692719,23887,5,73619,14724,34,766338,22539,0,0,,0,0,,0,0,
229300,6,54809,9135,22,260794,11854,28,315603,11272,0,0,,2,2678,1339,2,2678,1339
229337,85,808923,9517,79,499562,6324,164,1308485,7979,4,14199,3550,13,42094,3238,17,56293,3311
229355,193,512375,2655,,,,193,512375,2655,3,6841,2280,,,,3,6841,2280
229416,333,4495039,13499,,,,333,4495039,13499,0,0,,,,,0,0,
229425,0,0,,,,,0,0,,0,0,,,,,0,0,
229504,64,255429,3991,,,,64,255429,3991,16,21736,1359,,,,16,21736,1359
229522,0,0,,,,,0,0,,0,0,,,,,0,0,
229540,40,94758,2369,,,,40,94758,2369,0,0,,,,,0,0,
229656,1,15645,15645,,,,1,15645,15645,0,0,,,,,0,0,
229780,450,2945962,6547,252,1551100,6155,702,4497062,6406,350,810027,2314,56,129504,2313,406,939531,2314
229799,127,380152,2993,,,,127,380152,2993,0,0,,,,,0,0,
229814,136,1008588,7416,59,280264,4750,195,1288852,6609,18,44944,2497,25,55041,2202,43,99985,2325
229832,0,0,,,,,0,0,,0,0,,,,,0,0,
229841,57,144873,2542,,,,57,144873,2542,0,0,,,,,0,0,
229887,4,37992,9498,,,,4,37992,9498,0,0,,,,,0,0,
230010,8,14135,1767,,,,8,14135,1767,0,0,,,,,0,0,
230038,228,994910,4364,34,311783,9170,262,1306693,4987,0,0,,0,0,,0,0,
230047,46,113620,2470,,,,46,113620,2470,0,0,,,,,0,0,
230065,0,0,,,,,0,0,,0,0,,,,,0,0,
230144,4,65505,16376,,,,4,65505,16376,0,0,,,,,0,0,
230162,57,103975,1824,,,,57,103975,1824,0,0,,,,,0,0,
230171,107,390199,3647,1,2462,2462,108,392661,3636,6,10349,1725,1,1500,1500,7,11849,1693
230199,1,11500,11500,,,,1,11500,11500,0,0,,,,,0,0,
230205,0,0,,,,,0,0,,0,0,,,,,0,0,
230214,0,0,,,,,0,0,,0,0,,,,,0,0,
230366,8,128003,16000,0,0,,8,128003,16000,0,0,,0,0,,0,0,
230418,7,21587,3084,,,,7,21587,3084,0,0,,,,,0,0,
230490,50,48607,972,,,,50,48607,972,0,0,,,,,0,0,
230597,42,151290,3602,,,,42,151290,3602,0,0,,,,,0,0,
230603,422,15296488,36248,16,147879,9242,438,15444367,35261,31,66275,2138,31,57015,1839,62,123290,1989
230676,7,14553,2079,,,,7,14553,2079,0,0,,,,,0,0,
230728,347,2209893,6369,38,310132,8161,385,2520025,6546,89,288834,3245,25,85185,3407,114,374019,3281
230737,473,2912266,6157,10,74457,7446,483,2986723,6184,154,432496,2808,6,23500,3917,160,455996,2850
230746,420,1373891,3271,,,,420,1373891,3271,34,47742,1404,,,,34,47742,1404
230764,445,3575155,8034,143,2629428,18388,588,6204583,10552,0,0,,0,0,,0,0,
230782,303,1661411,5483,13,112537,8657,316,1773948,5614,86,225370,2621,33,119537,3622,119,344907,2898
230807,9,172281,19142,9,135445,15049,18,307726,17096,0,0,,0,0,,0,0,
230816,3,70315,23438,2,9723,4862,5,80038,16008,0,0,,0,0,,0,0,
230834,30,249988,8333,1,6064,6064,31,256052,8260,6,19125,3188,0,0,,6,19125,3188
230852,134,1593468,11892,51,339415,6655,185,1932883,10448,26,60354,2321,8,18750,2344,34,79104,2327
230861,54,213570,3955,,,,54,213570,3955,11,19000,1727,,,,11,19000,1727
230889,2,11210,5605,2,20906,10453,4,32116,8029,0,0,,0,0,,0,0,
230913,26,258530,9943,1,11825,11825,27,270355,10013,2,4000,2000,1,1750,1750,3,5750,1917
230959,27,358566,13280,0,0,,27,358566,13280,0,0,,0,0,,0,0,
230995,147,2198818,14958,218,2099501,9631,365,4298319,11776,580,1419175,2447,91,264046,2902,671,1683221,2509
231004,0,0,,,,,0,0,,0,0,,,,,0,0,
231059,9,242219,26913,1,23740,23740,10,265959,26596,0,0,,1,1500,1500,1,1500,1500
231068,0,0,,1,26043,26043,1,26043,26043,0,0,,0,0,,0,0,
231095,0,0,,,,,0,0,,0,0,,,,,0,0,
231147,,,,8,130545,16318,8,130545,16318,,,,1,750,750,1,750,750
231165,74,823797,11132,0,0,,74,823797,11132,5,10750,2150,0,0,,5,10750,2150
231174,78,1353068,17347,9,94348,10483,87,1447416,16637,1,3500,3500,0,0,,1,3500,3500
231280,1,18383,18383,,,,1,18383,18383,0,0,,,,,0,0,
231411,128,1378911,10773,,,,128,1378911,10773,2,4000,2000,,,,2,4000,2000
231420,70,1155028,16500,8,69292,8662,78,1224320,15696,11,31750,2886,0,0,,11,31750,2886
231536,0,0,,,,,0,0,,0,0,,,,,0,0,
231554,14,170891,12207,2,18608,9304,16,189499,11844,0,0,,0,0,,0,0,
231581,16,404715,25295,0,0,,16,404715,25295,0,0,,0,0,,0,0,
231624,205,4199204,20484,209,4164323,19925,414,8363527,20202,0,0,,19,66221,3485,19,66221,3485
231651,409,3556040,8694,465,4184337,8999,874,7740377,8856,255,582000,2282,165,365620,2216,420,947620,2256
231688,0,0,,,,,0,0,,0,0,,,,,0,0,
231697,31,56112,1810,,,,31,56112,1810,2,3870,1935,,,,2,3870,1935
231712,165,2064014,12509,3,20200,6733,168,2084214,12406,3,10500,3500,0,0,,3,10500,3500
