UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C142,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1MHOP,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1E12,F1E121,F1E122,F1E13,F1E131,F1E132,F1E14,F1E141,F1E142,F1E15,F1E151,F1E152,F1E16,F1E161,F1E162,F1E17,F1E171,F1E172,F1FHA,F1H01,F1H02,F1H03,F1H03A,F1H03B,F1H03C,F1H03D,F1N01,F1N02,F1N03,F1N04,F1N05,F1N06,F1N07
373711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641531,0,0,0,0,0,,,0,,0,641531,0,0,0,129339,0,0,0,0,0,129339,770870,,,,0,0,770870,572734,500734,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,572734,500734,72000,0,0,0,0,2,,,,,2,,,,,129339,0,0,0,0,0,129339,129339,0,129339,0,129339,129339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
374592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157496,0,102083,7467,500,6967,,,0,,7467,274513,0,0,417901,217631,0,0,0,0,0,635532,910045,,,,4883,4883,914928,771203,436320,0,0,0,0,0,0,0,0,138842,118842,0,,,,,,,4883,0,914928,555162,175200,0,0,0,184566,1,4883,7785928,3762116,1212560,2,,,,,144926,72706,7550,500,6967,0,232649,232649,0,232649,0,144926,144926,0,72705,72705,0,7550,7550,0,500,500,0,6967,6967,0,1,1,0,-2,,,,,,,,,,,,,,
375373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386551,0,485045,0,0,0,,,0,,0,1871596,0,0,0,396828,0,0,0,0,0,396828,2268424,,,,0,0,2268424,824325,461622,0,0,0,0,558713,312879,0,0,318443,178328,84352,,,,,,,134842,0,1920675,952829,401634,0,0,0,566212,1,134842,1683412,102773,287292,1,-18246,112416,200765,34092,396828,84352,0,0,0,0,481180,396828,0,396828,84352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396828,396828,0,-2,,,,,,,,,,,,,,
375407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660642,0,0,0,0,0,,,83479,,294239,1038360,0,25000,0,222905,265957,0,0,0,0,513862,1552222,,,,0,0,1552222,507623,296419,0,0,0,0,0,0,0,0,407406,223236,0,,,,,,,26764,0,941793,519655,243555,3107,2349,0,173127,1,26764,1040259,50830,195340,2,,,,,222905,0,0,0,0,0,222905,222905,0,222905,0,222905,222905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
375568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182296,383163,0,0,0,0,,,0,,0,565459,0,0,205237,27225,217903,0,0,0,0,450365,1015824,,,,0,0,1015824,746769,124246,0,0,0,0,269055,104616,0,0,0,0,0,,,,,,,0,0,1015824,228862,75071,0,0,0,711891,2,,,,,2,,,,,4225,23000,217903,0,0,0,245128,245128,0,245128,0,4225,4225,0,23000,23000,0,217903,217903,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
375656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37067,0,0,0,0,0,,,0,,0,37067,0,1341489,3521000,509917,152543,22190,0,5140,0,5552279,5589346,,,,0,0,5589346,1335178,810321,0,0,0,0,14209,0,26122,9414,1799975,925463,65731,,,,,,,367218,0,3608433,1745198,699137,349642,0,0,814456,1,367218,4525139,152555,1412346,2,,,,,72074,26320,7400,22190,29176,0,157160,91429,0,91429,65731,30222,30222,0,10228,10228,0,5965,5965,0,17857,17857,0,0,0,0,27157,27157,0,-2,,,,,,,,,,,,,,
375683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501685,810006,182009,234547,78361,156186,,,319650,,336878,2384775,0,3341157,11179821,501685,0,0,0,15991,1982829,17021483,19406258,,,,0,0,19406258,8238737,4060448,0,0,0,0,969625,525866,1927082,1161281,4209191,1618380,909722,,,,,,,4059611,0,20313968,7365975,6383524,4774200,1790269,0,0,1,3966451,13775641,670391,4357106,1,77267,-14380,31920,69554,472441,3436,13487,0,0,548250,1037614,127892,0,127892,909722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127892,127892,0,-2,,,,,,,,,,,,,,
375726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631015,0,0,0,0,0,,,69604,,0,1700619,0,7816454,20831315,1827676,262650,0,98600,73564,772,30911031,32611650,,,,1464278,1464278,34075928,12122661,7134469,0,0,0,0,8696302,6078884,854744,599094,4253263,1467053,2305816,,,,,,,3810947,1136518,32043733,16416018,5732636,4980244,3458243,0,1456592,2,,,,,1,2981339,32188418,1942363,9905497,1364378,611647,418669,95622,0,0,2490316,184500,0,184500,2305816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184500,184500,0,-2,,,,,,,,,,,,,,
375966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121570,0,0,0,0,0,,,57120,,0,178690,0,312259,0,529262,0,0,0,0,409387,1250908,1429598,,,,15439,15439,1445037,792122,385794,0,0,0,0,46754,19035,30132,0,487445,316474,529262,,,,,,,197853,0,2083568,721303,382225,155000,0,0,825040,1,197853,2561400,115036,418524,1,-7141,128565,5580,14572,395735,529262,0,0,0,0,924997,395735,0,395735,529262,395735,395735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
376695,7761168,9319518,2579400,11898918,19660086,0,0,3757682,3757682,0,0,0,3757682,0,12550081,0,2344397,1007926,15902404,0,0,21607599,1136397,68651,22812647,13493128,0,0,16704206,15585792,1118414,14401060,382930,15902404,229933,4990100,0,0,0,0,1099043,0,0,0,0,6319076,0,0,0,7405523,0,0,90035,500005,2389567,10385130,16704206,0,0,0,0,0,16704206,1949089,1737048,0,0,0,0,541002,410250,544913,358526,3429852,2654906,7967992,1152944,31232,0,0,0,0,0,0,15585792,5191962,1436740,2164451,1418057,0,5374582,2,,,,,2,,,,,7405523,3531968,3349577,0,0,0,14287068,5220033,1099043,6319076,7967992,6319076,5220033,1099043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1750457,2344397,593940,200000,409437,-15499,2,16704206,16704206,1896480,15902404,3034573,0,14807726
377485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32404,0,0,0,0,0,,,0,,0,32404,0,0,0,46574,0,0,0,0,0,46574,78978,,,,0,0,78978,371706,268367,0,0,0,0,540,0,96809,69121,109925,80123,33138,,,,,,,0,0,612118,417611,122246,0,0,0,72261,2,,,,,2,,,,,46574,0,0,0,0,0,46574,13436,0,13436,33138,13436,13436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
379621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323812,0,41864,138045,10900,127145,,,0,,0,503721,0,0,0,170860,0,0,0,0,0,170860,674581,,,,0,0,674581,238792,133027,0,0,0,0,37731,31341,66383,45426,149579,61571,0,,,,,,,0,0,492485,271365,102157,62867,4955,0,51141,2,,,,,2,,,,,170860,49200,41864,10900,127145,0,399969,399969,0,399969,0,170860,170860,0,49200,49200,0,41864,41864,0,10900,10900,0,0,0,0,127145,127145,0,-2,,,,,,,,,,,,,,
380359,11839025,12418678,16832035,29250713,41089738,0,236580,741983,978563,3444247,179638,3623885,4602448,0,9238387,11595699,2242760,13410444,36487290,1605651,0,13298718,3807623,33036,18745028,5746814,0,0,19943509,12402950,7540559,28932314,14417,36487290,329697,6632255,12475,608320,0,608320,0,0,0,0,6424060,14006807,0,1000000,0,1484274,37710,0,18824,3070805,223893,5835506,19842313,0,95682,5514,0,101196,19943509,1705560,1333718,147395,30307,2169135,805700,531209,245078,1157824,705576,3795648,1342422,1357469,0,0,0,0,0,0,1538710,0,12402950,4462801,1418800,667850,690927,104298,5058274,2,,,,,2,,,,,957272,527002,37710,0,223893,638705,2384582,1027113,0,1027113,1357469,352183,352183,0,3423,3423,0,27550,27550,0,0,0,0,0,0,0,643957,643957,0,1,9907197,12998907,3091710,633778,2459521,1589,-3178,7540559,19842313,7540559,28946731,25006143,3680827,12402950
380368,22695000,16846000,509000,17355000,40050000,1650000,211000,10452000,10663000,1500000,4006000,5506000,16169000,3720000,15535000,648000,0,5628000,21811000,509000,0,33712000,828000,0,35049000,17694000,0,0,16458000,16338000,120000,21691000,0,21811000,2099000,0,0,0,0,0,450000,,351000,,389000,3289000,0,6626000,0,5563000,638000,0,263000,56000,0,13146000,16435000,23000,0,0,0,23000,16458000,5834000,3436000,58000,24000,0,0,1599000,677000,4386000,1676000,2704000,852000,1090000,528000,201000,,,,,139000,0,16338000,6866000,2719000,753000,1050000,79000,4871000,1,124000,2627000,3458000,1509000,1,15000,496000,151000,141000,1357000,421000,603000,0,133000,12000,2526000,1340000,96000,1436000,1090000,1357000,1340000,17000,79000,0,79000,0,0,0,0,0,0,0,0,0,0,0,0,1,548000,660000,112000,0,132000,-20000,0,275000,16505000,411000,27300000,12166000,1719000,16230000
380377,24462221,19530614,-14599007,4931607,29393828,0,17197,84,17281,581972,0,581972,599253,0,29393828,0,0,-599253,28794575,1781245,255367,22615123,3536282,1441830,29629847,10099233,0,0,32297090,18382859,13914231,27268280,-12387936,28794575,1589013,14165681,228664,0,0,0,0,0,0,0,0,15983358,0,0,0,14168681,228664,0,308485,76899,3000,14785729,30769087,503341,0,0,1024662,1528003,32297090,8551765,4669550,0,0,0,0,283433,185640,3803286,777851,3156638,2521922,2587737,0,0,0,0,0,0,0,0,18382859,8154963,2451978,1392696,877563,0,5505659,2,,,,,2,,,,,1330975,413307,466370,0,428258,0,2638910,51173,0,51173,2587737,51173,51173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,4484404,32297090,26722736,27268280,0,0,18382859
382258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102984,658615,3839757,108720,108720,0,,,0,,0,5710076,0,0,0,231239,0,0,2000,7901,0,241140,5951216,,,,0,0,5951216,3463236,2083453,0,0,0,0,451278,315974,7494,7227,1909760,1055116,13231,,,,,,,129682,1,5974681,3461771,1352052,0,0,0,1160858,2,,,,,2,,,,,231239,0,0,0,0,0,231239,218008,0,218008,13231,218007,218007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-2,,,,,,,,,,,,,,
382416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728780,0,0,0,0,0,,,0,,0,728780,0,0,0,275507,0,0,0,0,0,275507,1004287,,,,0,0,1004287,567590,567590,0,0,0,0,249433,136187,132896,132896,0,0,0,,,,,,,0,0,949919,836673,0,0,0,0,113246,2,,,,,2,,,,,181477,47015,0,0,0,0,228492,228492,0,228492,0,181477,181477,0,47015,47015,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
383084,43520938,0,0,0,43520938,0,0,2335854,2335854,0,0,0,2335854,0,0,0,0,41185084,41185084,0,0,0,0,3203131,3203131,0,0,0,23458378,23378752,79626,39358477,1746981,41185084,851582,1817741,17915960,2293071,2293071,0,0,,0,,0,22878354,0,0,0,580024,0,0,0,0,0,580024,23458378,0,0,0,0,0,23458378,12775608,6771214,0,0,0,0,2997676,2913084,722198,721056,6303246,1963856,0,0,0,,,,,580024,0,23378752,12369210,3278876,924018,0,206800,6599848,2,,,,,2,,,,,580024,0,0,0,0,0,580024,580024,0,580024,0,580024,580024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,0,23458378,79626,0,0,0,23378752
383190,4622494,18195281,1997489,20192770,24815264,273901,176876,2645949,2822825,5100969,1382496,6483465,9306290,0,13425917,1849444,0,507514,15782875,1158636,1469067,25176350,6610947,414500,34829500,16634219,0,0,35694801,36186396,-491595,16274470,0,15782875,3507022,585165,4950,271861,0,271861,0,,0,,488282,4857280,0,17462234,0,5787755,7577418,0,0,10114,0,30837521,35694801,0,0,0,0,0,35694801,15607275,9760864,60719,1000,2473269,680967,4153729,2384634,3226557,1915439,3334369,1879445,2259987,0,0,,,,,5070491,922738,36186396,17545087,7934863,937013,1293390,203079,8272964,2,,,,,2,,,,,3343544,956150,0,0,114500,807164,5221358,2961371,0,2961371,2259987,1944509,1944509,0,45237,45237,0,296518,296518,0,0,0,0,291799,291799,0,383308,383308,0,2,,,,,,,,-375156,35694801,-491595,16274470,2356958,4769363,36186396
383312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545267,0,0,0,0,0,,,0,,0,545267,0,0,0,143154,0,0,0,0,0,143154,688421,,,,0,0,688421,765020,432059,0,0,0,0,0,0,0,0,462645,225167,260166,,,,,,,0,0,1487831,657226,114288,0,0,0,716317,2,,,,,2,,,,,143154,59171,72796,0,0,0,275121,14955,0,14955,260166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14955,14955,0,-2,,,,,,,,,,,,,,
383330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711616,144590,225413,0,0,0,,,0,,603586,1685205,0,0,0,695036,0,0,0,0,0,695036,2380241,,,,0,0,2380241,1044042,631070,0,0,0,0,112569,112569,245137,106624,0,0,0,,,,,,,223584,0,1625332,850263,237236,237236,0,0,300597,1,116878,4501378,8063141,11426496,1,106706,4501378,6434288,1664769,474041,0,190995,30000,0,0,695036,695036,0,695036,0,474041,474041,0,0,0,0,190995,190995,0,30000,30000,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
383367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182004,142951,0,0,0,0,,,0,,0,1324955,0,436123,0,1535792,564489,0,0,0,0,2536404,3861359,,,,0,0,3861359,2529398,944000,0,0,0,0,0,0,0,0,0,0,406292,,,,,,,365394,0,3301084,944000,998157,0,0,0,1358927,1,350514,2818056,93396,4734,1,14880,245053,27397,11230,691972,214013,564489,0,0,0,1470474,1064182,0,1064182,406292,557726,557726,0,68455,68455,0,438001,438001,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
383525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650000,0,0,0,0,0,,,0,,0,650000,0,0,0,164622,9162,27910,0,0,0,201694,851694,,,,58306,58306,910000,350000,280000,0,0,0,0,180000,0,90000,0,120000,0,0,,,,,,,0,0,740000,280000,185000,40000,0,0,235000,2,,,,,2,,,,,164622,0,9162,27910,164832,0,366526,366526,0,366526,0,164622,164622,0,0,0,0,9162,9162,0,27910,27910,0,0,0,0,164832,164832,0,-2,,,,,,,,,,,,,,
383996,3093669,11337740,2961524,14299264,17392933,0,870000,1732615,2602615,1260000,0,1260000,3862615,0,9207740,489457,0,3833121,13530318,0,63226,6413431,716233,6460313,13653203,2315464,0,0,9186815,7752325,1434490,12095828,0,13530318,506381,2299334,242562,883,0,883,0,,0,,286588,3335748,0,2219327,2354590,1285173,0,0,16228,-49973,0,5825345,9161093,25722,0,0,0,25722,9186815,1311821,869960,0,0,2439004,1369792,191218,119246,393241,248498,1342939,607257,1076638,0,0,,,,,997464,95694,7752325,3310447,1081949,242859,217315,15397,2884358,2,,,,,2,,,,,451854,589635,92393,0,39334,54707,1227923,151285,0,151285,1076638,100128,100128,0,9844,9844,0,20474,20474,0,0,0,0,8716,8716,0,12123,12123,0,1,616844,762357,145513,0,148293,-2780,0,1434490,9186815,1434490,13530318,489457,2130000,7752325
384333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6782470,0,0,0,0,0,26922,,0,,60932,6870324,0,533346,36340745,25128320,75305,573975,537452,0,0,63189143,70059467,0,0,0,0,0,70059467,24767772,16015205,0,0,123177,88665,10660664,5888875,5330006,3097445,10828414,4123057,11085841,1205499,312098,,,,,378113,0,64379486,29525345,9145158,4829802,4413193,0,16465988,2,,,,,2,,,,,11611687,490279,75305,0,6401773,0,18579044,7493203,0,7493203,11085841,4683165,4683165,0,197737,197737,0,30372,30372,0,0,0,0,0,0,0,2581929,2581929,0,2,,,,,,,,,,,,,,
384342,80413535,93734717,4984051,98718768,179132303,2076079,9396258,8857374,18253632,53784869,18894349,72679218,90932850,31180427,52851217,10141324,0,-3897436,59095105,4481528,20227530,121213674,17159805,502523,163585060,64866292,0,0,69300161,63030908,6269253,51859410,966442,59095105,8333562,0,0,0,0,0,226970,,0,,633481,9194013,0,5785811,26717227,11346055,0,0,56575,40050,16160430,60106148,69300161,0,0,0,0,0,69300161,22862993,10670047,0,0,4807871,1107714,4055734,1436927,5921169,2300629,15428157,4424957,4561863,3831839,976547,,,,,1561282,793152,63030908,21709973,4125893,5169359,4672818,1504249,25848616,1,935757,18137073,3955037,1138730,2,,,,,3930441,252116,8367485,0,0,0,12550042,7198802,789377,7988179,4561863,3930441,3930441,0,1632270,1632270,0,0,0,0,0,0,0,0,0,0,2425468,1636091,789377,1,7867124,10093195,2226071,1159457,1993118,-922779,-3725,8499049,72452736,8499049,69146611,0,0,63953687
389860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857034,0,0,0,0,0,,,0,,0,1857034,137624,770254,0,437790,163592,0,0,23134,0,1532394,3389428,,,,0,0,3389428,2360693,1076494,0,0,0,0,0,0,5309,3359,443865,284053,0,,,,,,,0,0,2809867,1363906,502395,0,0,0,943566,2,,,,,2,,,,,437790,181260,241443,51500,0,0,911993,911993,0,911993,0,437790,437790,0,181260,181260,0,0,0,0,51500,51500,0,0,0,0,241443,241443,0,-2,,,,,,,,,,,,,,
390905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444774,517652,383608,0,0,0,,,0,,0,2346034,0,0,0,329015,0,0,0,0,0,329015,2675049,,,,0,0,2675049,1071272,637617,0,0,0,0,1178652,579376,0,0,0,0,0,,,,,,,2469745,0,4719669,1216993,380722,0,0,0,3121954,1,203236,2469745,488794,388967,2,,,,,329015,0,0,0,0,0,329015,329015,0,329015,0,329015,329015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
395362,15202220,35712510,0,35712510,50914730,4877766,818030,8168790,8986820,35007973,0,35007973,43994793,1378559,19625095,1262505,0,-10468456,10419144,264667,15208381,31241064,0,648069,47362181,16390521,0,0,31007468,28650429,2357039,11710932,-3648827,10419144,239419,0,3013845,1343025,1343025,0,0,,0,,1514857,6111146,0,14509549,3296019,4939141,2063150,0,0,88133,0,24895992,31007138,0,0,0,330,330,31007468,8108257,7634233,577004,532647,0,0,772310,671700,3173379,2348755,3346844,2371023,4457893,0,0,,,,,8214742,3457603,28650429,17015961,6218753,369065,1368614,731708,2946328,1,877509,14552928,1059652,2878272,1,96374,1565928,141265,57191,3013006,821198,630689,0,0,0,4464893,7000,0,7000,4457893,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,2357039,31007434,2357039,10419144,0,0,28650429
399212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3414393,0,0,0,0,0,428054,,0,,0,3842447,0,20013038,26742842,17089049,37294786,0,0,932237,67332,102139284,105981731,9068789,12131,0,0,9080920,115062651,28120975,18987806,0,0,1247937,175926,4064966,2666401,14579855,2617835,5007793,1911463,12719006,2506129,610305,,,,,15908316,7715942,84154977,34685678,19955240,2108137,4136694,2920520,20348708,1,10524873,63348742,2173395,14362352,1,-1812322,30315015,9411291,6374124,6274182,2976728,6660915,31436,0,0,15943261,3224255,0,3224255,12719006,0,0,0,0,0,0,3224255,3224255,0,0,0,0,0,0,0,0,0,0,1,1867218,2280304,413086,443325,390512,420751,-841502,,,,,,,
403469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936541,0,0,0,0,0,241106,,135180,,0,1312827,1778814,5106329,1604148,1229524,0,0,137762,57309,81988,9995874,11308701,0,0,0,0,0,11308701,2130396,1834257,0,0,38336,15637,98137,71529,754064,447953,1350657,632124,704382,826894,303303,,,,,3708117,168636,9610983,3473439,3431863,327779,339394,37019,2001489,2,,,,,2,,,,,777062,304767,126815,0,20880,732031,1961555,1257173,0,1257173,704382,342426,342426,0,45044,45044,0,0,0,0,0,0,0,0,0,0,869703,869703,0,2,,,,,,,,,,,,,,
403478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084415,0,0,0,0,0,279176,,156524,,0,1520115,2059680,5822455,1857435,1931622,0,0,159514,66357,94933,11991996,13512111,0,0,0,1,1,13512112,2466774,2123876,0,0,44390,18106,113632,82823,873127,518683,1563919,731933,1537766,957456,351193,,,,,4293608,195263,11850672,4021877,3973736,379534,392982,42864,3039679,2,,,,,2,,,,,1087313,503026,136975,0,204308,549024,2480646,942880,0,942880,1537766,480691,480691,0,63232,63232,0,0,0,0,0,0,0,0,0,0,398957,398957,0,2,,,,,,,,,,,,,,
403487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232290,0,0,0,0,0,317246,,177868,,0,1727404,2340545,8742746,1554985,1554985,0,0,181266,75406,663615,15113548,16840952,0,0,0,0,0,16840952,3855373,2413496,0,0,50443,20576,129128,94117,1047236,589412,2107642,831742,447411,1088019,399083,,,,,4879098,221889,13604350,4570315,4515609,431289,446571,48710,3591856,2,,,,,2,,,,,961180,438011,119630,0,36164,1281055,2836040,2388629,0,2388629,447411,423627,423627,0,55726,55726,0,0,0,0,0,0,0,0,0,0,1909276,1909276,0,2,,,,,,,,,,,,,,
404426,35556498,18524792,1089000,19613792,55170290,3138991,0,1838927,1838927,0,17095221,17095221,18934148,206438,19613792,0,0,19554903,39168695,2091164,0,33692371,2973525,0,38757060,19458268,0,0,25105155,23799761,1305394,37863300,1,39168695,5641019,0,0,362304,0,362304,925,,0,,239316,6243564,0,2095800,8957633,6072249,1319524,0,0,228377,188008,18861591,25105155,0,0,0,0,0,25105155,6275232,4956908,0,0,140344,107262,3166057,2088091,3439823,2577494,3729420,2479925,4700027,23931,0,,,,,2324927,0,23799761,12209680,4493334,1978692,1255167,0,3862888,1,2167231,15403276,61767,2796320,1,145540,1011649,144671,342671,2242856,2655714,16376,0,6321,847467,5768734,1068707,0,1068707,4700027,803786,803786,0,194723,194723,0,5220,5220,0,0,0,0,0,0,0,64978,64978,0,1,785641,921327,135686,80588,104491,-23614,-25779,-17556197,25105155,1305394,37863300,18884559,0,23799761
404480,27210103,67796268,2983587,70779855,97989958,3836913,559150,4012675,4571825,5277259,14480924,19758183,24330008,488175,64449335,0,0,12559353,77008688,2448021,3974653,110073080,26253607,0,142749361,72505072,0,0,47908044,51814926,-3906882,80915570,0,77008688,0,13083834,3789296,4437134,0,4437134,0,,2987700,,0,24297964,0,22751879,0,0,0,0,0,195931,662270,23610080,47908044,0,0,0,0,0,47908044,0,0,48761342,24406228,0,0,0,0,0,0,0,0,0,0,0,,,,,3053584,0,51814926,24406228,8052589,421664,6351955,174171,12408319,1,2162406,12620580,488175,3795458,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3803802,4530701,726899,258596,900769,-67820,-364646,-2985873,49985240,-1715660,95311026,24475815,5836409,51577074
405872,15187998,2340131,0,2340131,17528129,7062472,0,3971451,3971451,0,28297904,28297904,32269355,2599350,2340131,0,0,-12618235,-10278104,0,0,3232897,6410860,0,9643757,7303626,0,0,39576339,38484173,1092166,-11370270,0,-10278104,8116514,0,0,0,0,0,587535,,0,,30753,8734802,0,8642374,11994568,5348703,716265,401571,1108157,7129,2622770,30841537,39576339,0,0,0,0,0,39576339,15912235,9830187,0,0,0,0,5809599,2746061,5576125,2143402,8163875,3754882,794133,425689,242673,,,,,1802517,1644594,38484173,20361799,7807508,3346071,487662,0,6481133,2,,,,,1,2169674,28244409,2599350,7062472,1930138,166168,594129,0,514028,0,3204463,2410330,0,2410330,794133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410330,2410330,0,1,9787050,12212396,2425346,161505,2337778,-73937,0,-28065533,39576339,1092166,-10278104,2340131,0,38484173
406325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858421,0,0,0,0,0,,,0,,0,858421,0,0,0,632850,43677,0,0,0,0,676527,1534948,,,,874257,874257,2409205,470958,459911,0,0,0,0,178,0,42604,21189,252019,209189,0,,,,,,,138856,0,904615,690289,214148,178,0,0,0,1,83758,119615,172236,479046,1,55099,2819790,1089295,473870,306596,326254,46900,0,0,0,679750,679750,0,679750,0,306596,306596,0,326254,326254,0,46900,46900,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
406361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150893,0,0,0,0,0,,,0,,0,150893,0,0,0,69320,4000,0,0,0,14640,87960,238853,,,,0,0,238853,275863,160847,0,0,0,0,2276,0,4858,2956,0,0,0,,,,,,,0,0,282997,163803,93866,0,0,0,25328,2,,,,,2,,,,,69320,0,4000,0,0,14640,87960,87960,0,87960,0,69320,69320,0,0,0,0,4000,4000,0,0,0,0,0,0,0,14640,14640,0,-2,,,,,,,,,,,,,,
406422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889730,0,145580,0,0,0,,,0,,201017,1236327,0,0,0,1071538,0,0,0,0,0,1071538,2307865,,,,0,0,2307865,957048,560629,0,0,0,0,736620,287547,0,0,0,0,213146,,,,,,,613451,0,2520265,848176,562464,422743,15595,0,671287,1,320219,2792542,173385,568480,1,848,122582,3432,13234,458141,213146,0,0,0,0,671287,458141,0,458141,213146,458141,458141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
407461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852125,0,6669,0,0,0,,,0,,0,858794,0,0,0,206474,721613,0,0,0,0,928087,1786881,,,,0,0,1786881,1431835,1431835,0,0,0,0,0,0,0,0,0,0,0,,,,,,,371190,0,1803025,1431835,200456,54759,103528,0,12447,1,119583,1593525,375113,368492,1,36436,103342,242693,64856,197156,0,3547,14010,0,0,214713,214713,0,214713,0,197156,197156,0,0,0,0,3547,3547,0,14010,14010,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
407489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585318,0,188833,0,0,0,,,71048,,0,845199,0,0,0,89655,0,0,120,0,0,89775,934974,,,,0,0,934974,509410,337061,0,0,0,0,79218,0,0,0,362927,362927,0,,,,,,,0,0,951555,699988,148972,13254,0,0,89341,2,,,,,2,,,,,89655,0,100549,0,0,0,190204,190204,0,190204,0,89655,89655,0,0,0,0,100549,100549,0,0,0,0,0,0,0,0,0,0,-2,,,,,,,,,,,,,,
