UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,ADMCON10,ADMCON11,ADMCON12,APPLCN,APPLCNM,APPLCNW,APPLCNAN,APPLCNUN,ADMSSN,ADMSSNM,ADMSSNW,ADMSSNAN,ADMSSNUN,ENRLT,ENRLM,ENRLW,ENRLAN,ENRLUN,ENRLFT,ENRLFTM,ENRLFTW,ENRLFTAN,ENRLFTUN,ENRLPT,ENRLPTM,ENRLPTW,ENRLPTAN,ENRLPTUN,SATNUM,SATPCT,ACTNUM,ACTPCT,SATVR25,SATVR50,SATVR75,SATMT25,SATMT50,SATMT75,ACTCM25,ACTCM50,ACTCM75,ACTEN25,ACTEN50,ACTEN75,ACTMT25,ACTMT50,ACTMT75
199607,1,5,1,5,5,3,5,1,3,5,1,5,1159,5,1154,,0,1014,3,1011,,0,91,0,91,,0,88,,88,,0,3,,3,,0,0,0,,,,,,,,,,,,,,,,,
199643,1,5,1,1,1,3,5,1,3,3,5,5,2435,1053,1368,,14,1486,630,851,,5,200,124,76,,0,193,119,74,,0,7,5,2,,0,0,0,,0,,,,,,,,,,,,,,,
199698,1,3,1,3,3,3,3,1,3,3,3,3,1767,931,782,,54,1145,573,533,,39,179,97,76,,6,179,97,76,,6,0,0,0,,0,,,,,,,,,,,,,,,,,,,
199759,1,3,1,3,1,3,5,1,3,5,1,3,60,35,25,,0,48,28,20,,0,33,18,15,,0,12,7,5,,0,21,11,10,,0,16,48,15,45,550,590,670,430,540,590,19,21,23,17,23,23,16,18,22
199847,1,1,1,5,1,3,5,1,3,5,1,5,16857,7697,9160,,0,3602,1607,1995,,0,1370,621,749,,0,1370,621,749,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,
199865,1,5,1,5,5,5,5,1,3,5,1,3,905,320,573,12,0,760,264,484,12,0,192,80,105,7,0,192,80,105,7,0,,,,,,1,1,30,16,,,,,,,25,28,31,26,30,34,20,24,28
199962,1,5,1,1,3,3,5,1,3,3,5,3,20292,7386,12777,129,0,17482,6126,11255,101,0,828,342,486,0,0,827,342,485,,0,1,0,1,,0,126,15,103,12,480,540,590,500,540,590,18,21,24,16,20,23,17,20,24
199999,1,5,1,3,3,3,5,1,3,3,3,3,7628,2178,5449,,1,5598,1531,4066,,1,855,226,629,,0,849,225,624,,0,6,1,5,,0,66,8,137,16,420,460,530,410,485,520,14,16,19,12,15,19,15,16,18
200004,1,5,1,1,5,3,5,1,3,5,5,3,17917,7118,10767,,32,15201,5913,9270,,18,1932,834,1097,,1,1914,821,1092,,1,18,13,5,,0,176,9,547,28,520,590,640,500,560,600,19,22,26,17,21,25,17,20,24
200059,1,5,1,1,3,3,5,1,3,5,5,5,729,357,372,,0,525,257,268,,0,242,131,111,,0,230,125,105,,0,12,6,6,,0,9,4,138,57,450,491,550,425,499,580,16,19,21,14,17,20,16,19,21
200156,1,5,1,5,5,3,3,1,3,3,5,5,1017,584,433,,0,936,556,380,,0,257,143,114,,0,256,142,114,,0,1,1,0,,0,,,,,,,,,,,,,,,,,,,
200217,1,5,1,5,5,5,5,5,5,5,3,5,1499,614,885,,0,1220,489,731,,0,458,202,256,,0,457,202,255,,0,1,0,1,,0,34,7,248,54,563,640,670,533,595,650,21,24,27,20,23,28,19,23,27
200226,1,3,1,5,3,3,3,5,5,3,5,3,292,152,140,,0,208,110,98,,0,108,53,55,,0,108,53,55,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,
200253,1,5,1,3,3,3,5,5,3,3,3,3,498,204,294,,0,464,189,275,,0,378,147,231,,0,359,140,219,,0,19,7,12,,0,24,6,276,73,510,540,598,482,545,580,17,19,22,15,19,22,17,19,23
200280,1,3,1,1,3,3,3,1,3,3,3,3,6597,3523,3074,,0,5494,2806,2688,,0,1753,887,866,,0,1719,868,851,,0,34,19,15,,0,,,,,,,,,,,,,,,,,,,
200332,1,3,1,1,3,3,5,3,3,3,5,3,8535,3659,4876,,0,8166,3471,4695,,0,2513,1190,1323,,0,2485,1177,1308,,0,28,13,15,,0,16,1,1745,69,468,545,623,500,550,593,19,22,25,16,20,24,18,22,26
200484,1,1,1,3,1,3,1,3,3,3,1,3,144,67,77,,0,64,32,32,,0,31,18,13,,0,29,16,13,,0,2,2,0,,0,3,10,28,90,,,,,,,15,20,23,14,19,22,16,19,23
200572,1,3,1,1,3,3,5,1,3,3,3,3,429,230,198,1,0,358,187,170,1,0,205,102,103,0,0,185,95,90,,0,20,7,13,,0,5,2,147,72,540,550,550,490,530,560,17,19,23,15,19,21,16,19,22
200785,1,3,1,3,3,3,3,1,1,3,3,3,114,19,95,0,0,107,17,90,,0,74,12,62,,0,42,7,35,,0,32,5,27,,0,,,,,,,,,,,,,,,,,,,
200800,1,3,5,1,5,5,5,1,3,3,5,3,12282,5771,6511,,0,10178,4747,5431,,0,2115,1125,990,,0,2068,1103,965,,0,47,22,25,,0,374,18,1623,77,490,540,610,490,550,620,18,22,25,16,21,24,17,22,26
200846,1,3,5,1,5,5,5,1,3,3,5,3,322,122,200,,0,267,98,169,,0,144,58,86,,0,126,46,80,,0,18,12,6,,0,7,5,123,85,400,450,460,410,460,490,17,20,22,15,18,22,16,19,23
201061,1,3,1,3,3,1,3,1,3,3,3,3,426,67,297,62,0,426,67,297,62,0,87,9,77,1,0,86,9,76,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,
201104,1,5,5,3,3,3,5,3,3,3,5,3,4565,2289,2276,,0,3276,1569,1707,,0,528,260,268,,0,486,228,258,,0,42,32,10,,0,36,8,255,48,530,585,630,543,575,620,20,23,26,19,22,25,18,23,26
201177,1,3,1,3,3,3,1,3,3,3,3,3,147,15,125,7,0,81,11,67,3,0,53,7,46,0,0,45,6,39,,0,8,1,7,,0,0,0,27,54,,,,,,,18,20,22,15,19,21,17,20,23
201195,1,5,1,1,5,3,5,1,3,3,1,3,4229,1799,2430,,0,3258,1483,1775,,0,643,296,347,,0,642,296,346,,0,1,0,1,,0,178,28,307,48,523,600,650,520,580,648,20,23,27,20,23,27,19,23,26
201371,1,5,1,5,5,3,5,1,3,3,5,3,1105,588,512,5,0,1064,561,499,4,0,162,87,75,0,0,162,87,75,,0,0,0,0,,0,4,3,23,14,,,,,,,15,18,19,12,15,18,15,16,18
201441,1,5,1,1,5,3,5,1,3,3,5,3,17447,6859,10588,,0,13723,5272,8451,,0,2937,1217,1720,,0,2921,1209,1712,,0,16,8,8,,0,568,19,2126,72,490,550,600,500,550,600,20,22,25,18,21,24,17,21,25
201548,1,3,1,5,5,3,5,1,3,3,3,3,4370,1935,2435,,0,3153,1295,1858,,0,518,217,301,,0,518,217,301,,0,0,0,0,,0,81,16,331,64,470,560,593,490,540,593,18,21,24,15,20,24,17,19,24
201645,1,5,1,1,1,5,5,1,3,5,1,5,38701,19838,18863,0,0,10607,5357,5250,,0,1553,818,735,,0,1553,818,735,,0,,,,,,650,42,335,22,680,720,750,730,770,790,32,33,35,33,34,35,30,33,35
201654,1,5,1,5,1,3,5,1,3,3,3,3,5435,2086,3349,,0,3526,1464,2062,,0,1139,540,599,,0,1133,537,596,,0,6,3,3,,0,397,35,576,51,580,640,690,550,610,690,23,26,29,23,26,32,22,25,28
201690,1,3,1,1,5,3,5,1,3,3,5,3,3814,1190,2492,132,0,3388,1081,2216,91,0,614,282,332,0,0,545,254,291,,0,69,28,41,,0,0,0,0,0,,,,,,,,,,,,,,,
201821,1,3,1,3,5,3,5,3,3,3,5,5,380,28,348,4,0,270,18,250,2,0,102,9,93,0,0,99,9,90,,0,3,0,3,,0,8,8,98,96,440,490,510,440,500,510,17,19,22,15,19,21,15,17,21
201885,1,5,1,1,5,3,5,1,3,5,1,3,29025,13240,15785,,0,25024,11523,13501,,0,6369,3177,3192,,0,6283,3144,3139,,0,86,33,53,,0,662,10,2634,41,580,620,670,580,640,690,24,26,29,23,25,30,23,26,29
202046,1,3,1,3,5,1,5,1,3,3,1,3,693,191,502,,0,484,120,364,,0,154,38,116,,0,154,38,116,,0,,,,,,22,14,43,28,570,620,660,510,570,620,21,24,28,20,26,30,18,22,26
202073,5,3,1,5,1,1,5,1,3,5,1,3,378,204,163,11,0,137,86,48,3,0,41,25,13,3,0,41,25,13,3,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,
202134,1,3,1,1,3,3,5,1,3,3,5,5,11570,3567,6877,1126,0,9872,3245,6619,8,0,1654,610,1042,2,0,1628,597,1029,2,0,26,13,13,0,0,351,21,664,40,450,510,570,430,510,560,18,19,25,16,20,24,16,19,25
202170,1,3,3,3,5,1,3,1,3,3,1,5,776,188,504,84,0,706,167,464,75,0,227,53,137,37,0,225,53,135,37,0,2,0,2,0,0,,,,,,,,,,,,,,,,,,,
202480,1,3,1,5,1,3,5,1,3,3,5,3,18864,9385,9181,298,0,13969,6595,7199,175,0,1996,1020,950,26,0,1991,1018,947,26,0,5,2,3,0,0,335,17,851,43,588,630,673,570,640,690,24,27,30,23,26,31,23,26,29
202514,1,3,1,3,5,3,5,1,3,3,3,3,2722,2304,418,0,0,1711,1449,262,,0,149,102,47,,0,146,100,46,,0,3,2,1,,0,0,0,5,3,,,,,,,18,19,21,14,17,21,16,18,21
202523,1,5,1,1,1,5,5,1,3,5,1,5,12220,5534,6686,0,0,2684,1222,1462,,0,683,327,356,,0,683,327,356,,0,,,,,,188,28,175,26,630,680,710,640,690,750,29,31,32,29,32,34,26,28,31
202763,1,3,5,5,5,5,3,1,3,5,5,3,3609,1105,2403,11,90,3103,934,2096,11,62,672,196,476,0,0,667,195,472,,0,5,1,4,,0,,,,,,,,,,,,,,,,,,,
202903,1,3,1,3,1,3,5,5,3,3,3,3,174,75,99,,0,111,50,61,,0,74,31,43,,0,52,17,35,,0,22,14,8,,0,0,0,0,0,,,,,,,,,,,,,,,
202912,1,3,1,3,3,3,5,1,3,3,3,3,32,3,29,,0,24,3,21,,0,24,3,21,,0,16,3,13,,0,8,0,8,,0,0,0,0,0,,,,,,,,,,,,,,,
202985,3,3,3,3,3,3,3,3,1,3,3,3,14,3,11,,0,4,1,3,,0,4,1,3,,0,4,1,3,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,
203030,3,3,1,3,3,3,3,3,1,3,3,3,6,1,5,,0,6,1,5,,0,6,1,5,,0,6,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,
203085,1,3,1,5,5,3,5,3,3,5,5,3,1801,1102,698,1,0,1285,767,518,0,0,241,148,93,,0,241,148,93,,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,
203128,1,5,1,5,5,3,3,1,3,3,5,3,1896,1032,849,15,0,1766,954,798,14,0,192,107,84,1,0,191,107,83,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,
203368,1,5,1,1,1,5,5,5,3,5,1,5,4310,2271,2039,,0,3550,1833,1717,,0,566,310,256,,0,566,310,256,,0,,,,,,99,18,133,24,590,630,660,570,600,660,25,27,30,24,28,31,25,26,29
203386,3,3,1,3,3,1,3,5,1,3,3,3,312,29,283,0,0,280,26,254,,0,234,21,213,,0,234,21,213,,0,,,,,,,,,,,,,,,,,,,,,,,,
203517,1,3,1,5,3,3,5,3,3,5,5,3,20369,7748,12621,,0,17929,6629,11300,,0,4281,1555,2726,,0,4251,1539,2712,,0,30,16,14,,0,862,20,2507,59,490,550,620,500,550,600,18,21,25,17,21,24,17,20,25
203535,1,5,1,1,1,3,5,1,3,5,5,3,8116,3612,4504,,0,2784,1052,1732,,0,531,221,310,,0,531,221,310,,0,,,,,,82,15,85,16,690,720,760,660,700,755,31,33,34,33,35,35,27,30,32
203544,1,5,1,5,5,5,5,1,3,3,3,3,587,100,487,,0,202,36,166,,0,98,18,80,,0,73,14,59,,0,25,4,21,,0,0,0,56,57,,,,,,,18,20,23,16,20,23,17,19,24
203580,1,3,1,5,5,5,5,1,3,3,5,5,1085,563,475,47,0,587,299,277,11,0,225,154,70,1,0,225,154,70,1,0,0,0,0,0,0,27,12,63,28,490,540,590,510,540,580,20,23,26,18,22,25,18,23,26
203757,1,3,1,3,3,3,5,1,3,3,3,3,1082,461,615,6,0,654,269,383,2,0,172,83,89,0,0,170,82,88,,0,2,1,1,,0,0,0,0,0,,,,,,,,,,,,,,,
203775,1,3,1,1,3,3,5,1,3,3,5,5,1395,639,742,8,6,1082,477,601,3,1,211,113,98,0,0,209,112,97,,0,2,1,1,,0,26,12,132,63,488,550,590,455,545,600,18,21,23,16,20,23,17,20,24
203845,1,3,1,1,1,5,5,1,3,5,1,5,2467,1263,1204,0,0,2044,1011,1033,,0,321,187,134,,0,320,187,133,,0,1,0,1,,0,61,19,195,61,480,520,580,460,505,550,18,21,24,15,19,23,16,20,24
203960,1,3,1,1,3,3,5,3,3,3,3,3,236,24,212,,0,109,13,96,,0,50,8,42,,0,31,4,27,,0,19,4,15,,0,9,18,26,52,430,500,510,350,400,520,16,18,21,14,17,23,16,17,20
204024,1,5,1,1,1,3,5,1,3,5,1,3,30367,13326,17041,,0,26699,11610,15089,,0,4035,1861,2174,,0,4028,1859,2169,,0,7,2,5,,0,619,15,1600,40,600,640,690,600,650,700,26,28,30,25,28,32,25,27,30
204176,1,5,1,1,3,3,1,1,3,3,1,3,82,8,74,,0,52,6,46,,0,30,4,26,,0,30,4,26,,0,0,0,0,,0,4,13,26,87,,,,,,,16,17,21,15,17,22,16,16,23
204185,1,5,1,5,5,3,5,5,3,3,5,3,3521,2143,1347,4,27,2667,1547,1119,1,0,551,317,234,0,0,550,316,234,,0,1,1,0,,0,93,17,352,64,480,530,590,480,530,590,19,22,26,16,21,25,19,23,28
204194,1,5,1,5,5,3,5,1,3,3,5,3,1070,432,638,,0,913,356,557,,0,296,107,189,,0,296,107,189,,0,,,,,,40,14,234,79,485,560,610,478,555,618,18,22,25,17,21,25,18,22,25
204200,1,3,1,1,3,3,5,1,3,5,5,3,2127,1186,941,,0,1156,672,484,,0,296,150,146,,0,296,150,146,,0,0,0,0,,0,16,5,91,31,530,570,640,538,570,593,21,24,27,20,24,27,18,22,25
204264,1,5,1,1,5,3,5,1,3,5,5,5,2690,1583,1107,,0,2324,1332,992,,0,412,207,205,,0,412,207,205,,0,,,,,,37,9,275,67,480,530,560,470,520,560,17,19,22,15,18,21,16,18,23
204468,1,5,5,5,5,3,3,1,3,3,5,3,3116,1374,1740,2,0,2447,1072,1374,1,0,232,122,110,0,0,230,121,109,,0,2,1,1,,0,,,,,,,,,,,,,,,,,,,
204501,1,5,1,1,1,3,5,1,3,5,5,5,11066,4678,6388,,0,3859,1486,2373,,0,882,357,525,,0,882,357,525,,0,,,,,,329,37,190,22,690,730,760,670,720,770,30,32,33,33,35,35,27,29,32
204617,1,5,5,5,5,3,5,1,3,5,5,3,2186,1145,1040,,1,1146,595,551,,0,208,90,118,,0,208,90,118,,0,0,0,0,,0,4,2,19,9,,,,,,,22,25,27,20,23,25,20,26,26
204635,1,5,1,1,5,5,5,1,3,5,5,5,6625,3332,3293,,0,3602,1668,1934,,0,666,358,308,,0,666,358,308,,0,0,0,0,,0,83,12,316,47,570,620,660,590,630,680,25,27,30,23,26,30,24,27,29
204796,1,1,1,1,5,3,5,1,3,5,1,3,65189,30930,34259,,0,34370,15801,18569,,0,8060,3771,4289,,0,8027,3751,4276,,0,33,20,13,,0,1241,15,3220,40,640,680,720,670,720,760,29,30,32,28,32,34,27,29,32
204857,1,5,1,1,5,3,5,1,3,3,5,5,24978,10093,14885,,0,21610,8529,13081,,0,4441,1826,2615,,0,4430,1824,2606,,0,11,2,9,,0,557,13,1843,41,550,600,640,530,580,630,22,24,27,21,23,27,20,24,26
204893,5,3,1,5,3,3,5,3,1,3,3,3,6,1,5,,0,6,1,5,,0,5,1,4,,0,5,1,4,,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,
204909,1,5,1,1,1,3,5,1,3,5,1,5,5324,2636,2688,,0,2778,1218,1560,,0,453,201,252,,0,453,201,252,,0,,,,,,66,15,147,33,570,615,678,553,600,680,23,26,30,21,24,29,21,25,28
204936,1,5,1,1,5,5,5,1,3,5,1,3,3762,1454,2307,,1,3148,1235,1912,,1,550,205,345,,0,546,203,343,,0,4,2,2,,0,71,13,289,53,525,570,620,510,560,640,20,23,27,19,22,27,18,22,26
205027,1,3,1,3,1,3,5,1,3,3,3,3,8,8,0,,0,7,7,,,0,6,6,,,0,6,6,,,0,,,,,,0,0,0,0,,,,,,,,,,,,,,,
205054,1,3,1,3,1,1,3,3,1,5,1,3,185,9,176,0,0,104,7,97,,0,67,3,64,,0,67,3,64,,0,,,,,,,,,,,,,,,,,,,,,,,,
205124,3,3,1,3,1,1,3,3,3,3,3,3,30,30,0,,0,27,27,,,0,25,25,,,0,25,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,
205391,1,3,1,3,3,1,3,3,3,3,5,3,230,61,169,,0,228,61,167,,0,57,10,47,,0,42,8,34,,0,15,2,13,,0,,,,,,,,,,,,,,,,,,,
205957,1,3,1,1,3,3,5,1,3,3,3,3,2456,1045,1411,,0,1637,664,973,,0,663,281,382,,0,639,272,367,,0,24,9,15,,0,247,37,166,25,570,620,680,530,590,640,22,25,28,23,26,31,21,24,26
206048,1,5,1,5,5,3,5,5,3,5,5,3,4195,2380,1815,,0,3475,1990,1485,,0,647,358,289,,0,496,292,204,,0,151,66,85,,0,0,0,0,0,,,,,,,,,,,,,,,
206084,1,3,1,3,3,3,5,1,3,3,3,3,12575,5447,7117,11,0,11598,4991,6600,7,0,2135,1022,1113,0,0,2072,984,1088,,0,63,38,25,,0,309,15,721,34,520,570,630,540,580,650,21,25,28,20,23,27,20,25,28
206349,1,5,1,5,5,3,5,1,3,5,1,3,610,46,564,0,0,519,36,483,,0,107,7,100,,0,107,7,100,,0,,,,,,15,14,21,20,485,500,615,490,540,585,20,22,22,21,22,25,18,20,24
206394,5,3,1,3,5,5,5,1,1,5,1,5,8,4,4,,0,7,3,4,,0,6,2,4,,0,3,0,3,,0,3,2,1,,0,0,0,2,33,,,,,,,,,,,,,,,
206437,1,3,1,5,3,3,5,5,3,3,3,3,2659,1335,1316,,8,1928,924,997,,7,378,193,179,,6,377,193,178,,6,1,0,1,,0,28,7,100,27,500,570,640,530,600,680,20,24,26,19,22,26,19,24,27
206491,1,3,5,5,5,3,5,1,3,3,5,5,4100,1357,2743,,0,1850,600,1250,,0,363,135,228,,0,359,133,226,,0,4,2,2,,0,15,6,32,13,430,450,470,410,460,470,14,16,18,11,15,18,15,16,18
206507,1,3,1,5,5,5,5,5,5,5,5,5,1963,887,1076,0,0,1730,741,989,,0,317,147,170,,0,317,147,170,,0,,,,,,18,6,228,72,430,470,510,420,460,500,16,18,21,15,17,21,16,18,23
206525,1,5,1,5,5,5,5,1,3,5,5,3,2998,1309,1689,,0,2816,1224,1592,,0,405,207,198,,0,405,207,198,,0,,,,,,33,8,136,34,535,600,680,515,600,690,21,25,28,22,26,30,20,25,28
206589,1,5,1,1,1,5,5,1,5,5,1,3,7251,3691,3560,,0,4080,1889,2191,,0,578,300,278,,0,578,300,278,,0,0,0,0,,0,171,31,144,25,640,680,720,610,670,730,27,30,32,26,31,34,24,27,30
206604,1,3,1,5,5,3,5,5,3,3,5,3,7162,3019,4143,,0,6820,2845,3975,,0,1281,530,751,,0,1235,514,721,,0,46,16,30,,0,76,6,819,64,450,530,588,463,520,580,17,20,24,15,19,23,16,19,24
206613,1,3,1,5,5,3,5,5,3,3,5,3,660,274,386,,0,659,274,385,,0,271,104,167,,0,244,90,154,,0,27,14,13,,0,4,1,244,90,,,,,,,17,21,24,16,20,22,17,20,25
206622,1,5,1,5,1,3,5,1,3,5,1,3,14836,6278,8558,,0,12542,5342,7200,,0,1191,550,641,,0,1189,548,641,,0,2,2,0,,0,179,15,437,37,570,610,660,550,600,650,23,26,30,21,25,30,21,25,28
206695,1,3,1,1,3,3,5,1,3,3,3,3,7481,3002,4056,0,423,6030,2528,3372,,130,1625,733,877,,15,1576,712,850,,14,49,21,27,,1,232,14,1170,72,370,520,590,460,520,570,18,21,24,16,20,24,17,20,25
206835,1,1,1,3,3,3,5,1,3,3,3,3,800,393,281,,126,417,240,141,,36,199,118,81,,0,198,118,80,,0,1,0,1,,0,55,28,144,72,460,510,550,470,520,550,17,19,22,15,18,21,16,17,22
206941,1,5,1,5,5,5,1,1,3,5,5,5,4115,1657,2458,,0,2878,1150,1728,,0,1529,578,951,,0,1435,541,894,,0,94,37,57,,0,0,0,1322,87,,,,,,,18,21,24,17,21,24,16,18,23
207041,1,1,1,3,3,3,5,1,3,3,3,3,1200,553,646,1,0,841,384,457,0,0,501,243,258,,0,486,240,246,,0,15,3,12,,0,6,1,451,92,480,527,538,480,517,540,16,20,22,16,20,24,15,18,21
207157,1,1,1,5,1,5,5,1,3,5,5,5,154,109,45,,0,66,46,20,,0,39,27,12,,0,35,25,10,,0,4,2,2,,0,8,21,26,67,438,450,510,408,475,523,16,19,24,15,16,20,14,20,22
207263,1,5,1,1,3,3,5,1,3,3,3,3,1674,654,1020,,0,1665,649,1016,,0,708,321,387,,0,687,312,375,,0,21,9,12,,0,51,7,578,82,440,500,560,435,500,570,17,20,23,16,20,24,16,18,22
207306,1,1,1,3,3,3,1,1,3,3,3,3,1503,552,951,0,0,848,323,525,,0,337,145,192,,0,333,145,188,,0,4,0,4,,0,52,15,285,85,420,490,540,410,450,530,16,18,22,15,18,22,16,17,23
207324,1,5,5,5,5,5,5,1,5,3,5,3,1634,660,974,,0,1569,638,931,,0,357,185,172,,0,352,184,168,,0,5,1,4,,0,89,25,259,73,500,570,630,520,570,610,19,23,27,19,22,28,19,23,26
207388,1,1,1,3,3,3,5,1,3,3,5,3,19117,8134,10983,0,0,13503,5986,7517,,0,4643,2197,2446,,0,4327,2059,2268,,0,316,138,178,,0,1142,25,3284,71,510,570,630,500,560,620,20,23,27,19,23,27,18,22,26
207403,1,5,1,3,5,5,5,1,3,3,5,3,3403,1163,1833,,407,1611,590,924,,97,368,145,223,,0,366,144,222,,0,2,1,1,,0,85,23,351,95,470,520,570,490,550,590,17,20,24,18,21,25,17,21,25
207458,1,5,1,3,1,3,5,1,3,3,1,3,1432,590,842,0,0,1008,408,600,,0,299,127,172,,0,299,127,172,,0,0,0,0,,0,0,0,116,39,,,,,,,21,23,25,22,24,26,20,22,24
207500,1,5,1,5,5,5,5,1,3,5,1,5,21548,9427,12121,,0,15712,6734,8978,,0,4683,2051,2632,,0,4092,1830,2262,,0,591,221,370,,0,1233,26,2430,52,570,620,670,560,600,660,23,26,29,22,25,30,21,25,27
207582,1,5,1,3,5,3,5,5,3,3,5,3,4045,1691,2354,,0,3170,1240,1930,,0,719,298,421,,0,617,253,364,,0,102,45,57,,0,128,18,192,27,500,560,630,490,540,610,19,22,25,18,21,25,17,20,24
207722,1,5,1,3,5,3,5,1,3,5,5,3,1071,337,705,29,0,603,170,412,21,0,217,68,144,5,0,214,68,141,5,0,3,0,3,0,0,10,5,114,53,453,520,578,470,515,560,18,21,24,17,21,25,16,19,23
207847,1,1,1,3,3,3,1,1,3,3,3,3,915,468,447,,0,679,339,340,,0,408,192,216,,0,355,170,185,,0,53,22,31,,0,58,14,239,59,470,520,560,450,510,560,18,21,23,16,21,24,16,18,23
207865,1,5,1,3,3,3,5,1,3,3,3,3,2571,931,1550,90,0,1974,688,1213,73,0,743,298,445,0,0,714,287,427,,0,29,11,18,,0,,,572,77,,,,,,,17,20,23,16,20,23,16,18,23
207971,1,5,1,5,5,5,5,1,3,3,5,5,12042,4422,7414,,206,8331,3088,5224,,19,651,284,367,,0,585,254,331,,0,66,30,36,,0,164,25,338,52,540,615,680,538,600,670,21,26,30,21,27,33,20,25,29
208479,3,3,1,3,3,3,3,3,1,5,3,3,231,20,211,,0,212,17,195,,0,135,5,130,,0,135,5,130,,0,,,,,,,,,,,,,,,,,,,,,,,,
208512,3,3,5,3,1,5,3,3,1,5,1,3,25,8,17,,0,25,8,17,,0,25,8,17,,0,25,8,17,,0,,,,,,,,,,,,,,,,,,,,,,,,
208646,1,5,1,5,3,3,3,1,3,5,5,3,1015,383,618,14,0,1000,378,608,14,0,252,108,141,3,0,245,106,136,3,0,7,2,5,0,0,,,,,,,,,,,,,,,,,,,
208725,1,3,1,3,1,3,5,5,5,3,1,3,85,44,41,,0,29,13,16,,0,12,7,5,,0,12,7,5,,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,
208822,1,5,1,5,5,3,5,1,3,3,5,3,3542,1494,2043,,5,3249,1354,1891,,4,626,281,345,,0,626,281,345,,0,0,0,0,,0,60,10,36,6,530,600,660,490,580,630,22,25,28,21,25,31,19,24,26
209056,5,5,1,5,1,3,5,1,3,5,1,3,6663,2273,4390,,0,4570,1571,2999,,0,626,212,414,,0,623,210,413,,0,3,2,1,,0,97,15,57,9,650,690,720,610,650,680,29,31,32,28,33,35,25,27,29
209065,1,5,1,5,1,3,3,1,3,5,1,5,2122,870,1252,0,0,1882,760,1122,,0,380,147,233,,0,380,147,233,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,
209241,3,3,1,3,1,3,3,1,3,5,1,3,2,2,0,,0,2,2,,,0,1,1,,,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,
209287,1,5,1,5,5,5,5,1,3,5,5,3,474,264,210,,0,253,149,104,,0,90,52,38,,0,90,52,38,,0,0,0,0,,0,6,7,5,6,480,560,610,570,600,610,16,23,28,19,22,26,16,19,24
209409,1,5,1,5,5,3,5,1,3,5,1,5,552,284,268,,0,369,179,190,,0,91,49,42,,0,91,49,42,,0,0,0,0,,0,3,3,0,0,,,,,,,,,,,,,,,
209506,1,3,1,1,3,3,5,1,3,3,3,3,4570,2087,2483,,0,4231,1931,2300,,0,463,249,214,,0,420,223,197,,0,43,26,17,,0,47,10,17,4,535,570,640,515,580,615,23,26,30,20,25,28,22,24,30
209542,1,5,1,1,3,5,3,1,3,3,5,3,25651,11800,13851,,0,21169,9486,11683,,0,4513,2235,2278,,0,4065,2029,2036,,0,448,206,242,,0,,,,,,,,,,,,,,,,,,,
209551,1,5,1,1,5,3,5,1,3,5,1,3,37154,15280,21840,,34,32061,12830,19216,,15,5313,2299,3005,,9,5230,2259,2962,,9,83,40,43,,0,564,11,332,6,580,640,690,560,620,680,24,27,30,23,27,33,22,26,28
209603,1,3,5,3,5,1,3,1,3,3,5,3,471,94,377,,0,445,83,362,,0,90,18,72,,0,89,18,71,,0,1,0,1,,0,,,,,,,,,,,,,,,,,,,
209612,1,5,1,5,1,3,5,1,3,3,1,3,2759,994,1260,505,0,2546,911,1213,422,0,393,180,213,0,0,392,180,212,,0,1,0,1,,0,32,8,27,7,515,600,690,495,575,660,20,22,26,19,21,24,18,21,25
209807,1,3,1,1,3,3,5,1,3,3,3,3,7926,2897,4914,114,1,7378,2675,4600,102,1,1634,671,930,33,0,1519,622,870,27,0,115,49,60,6,0,0,0,0,0,,,,,,,,,,,,,,,
209825,1,5,1,1,1,3,5,1,3,5,1,5,10122,3031,7091,,0,9364,2823,6541,,0,813,278,535,,0,812,278,534,,0,1,0,1,,0,104,13,46,6,610,665,720,618,650,690,27,29,31,23,26,28,27,29,33
209922,1,5,1,1,1,5,5,1,3,3,1,3,9023,3302,5010,711,0,2779,828,1700,251,0,394,131,207,56,0,394,131,207,56,0,,,,,,185,47,105,27,690,720,750,630,690,750,30,32,33,31,35,36,27,29,30
210146,1,3,1,1,3,3,3,1,3,3,3,3,2126,740,1256,130,0,1870,644,1116,110,0,567,201,333,33,0,536,185,318,33,0,31,16,15,0,0,,,,,,,,,,,,,,,,,,,
