UNITID,CSTOTLT,CSTOTLM,CSTOTLW,CSAIANT,CSAIANM,CSAIANW,CSASIAT,CSASIAM,CSASIAW,CSBKAAT,CSBKAAM,CSBKAAW,CSHISPT,CSHISPM,CSHISPW,CSNHPIT,CSNHPIM,CSNHPIW,CSWHITT,CSWHITM,CSWHITW,CS2MORT,CS2MORM,CS2MORW,CSUNKNT,CSUNKNM,CSUNKNW,CSNRALT,CSNRALM,CSNRALW
449038,364,132,232,2,0,2,7,5,2,164,46,118,88,39,49,1,0,1,81,33,48,9,3,6,6,3,3,6,3,3
449074,584,61,523,4,1,3,92,11,81,59,4,55,154,8,146,6,1,5,219,31,188,29,4,25,21,1,20,0,0,0
449083,174,174,0,0,0,0,0,0,0,4,4,0,166,166,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0
449092,184,181,3,1,1,0,0,0,0,26,24,2,155,154,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
449135,54,31,23,0,0,0,0,0,0,0,0,0,54,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449250,325,62,263,1,0,1,8,2,6,37,12,25,207,30,177,1,1,0,60,15,45,8,1,7,3,1,2,0,0,0
449311,102,0,102,0,0,0,0,0,0,36,0,36,62,0,62,0,0,0,1,0,1,0,0,0,1,0,1,2,0,2
449320,257,242,15,0,0,0,18,16,2,68,64,4,119,110,9,1,1,0,27,27,0,10,10,0,13,13,0,1,1,0
449339,13714,8844,4870,92,57,35,327,205,122,2147,1203,944,1810,1192,618,110,71,39,7523,5044,2479,524,305,219,1047,698,349,134,69,65
449348,15,7,8,0,0,0,0,0,0,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449357,54,7,47,0,0,0,2,0,2,12,0,12,34,6,28,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0
449384,73,56,17,0,0,0,9,8,1,3,2,1,8,8,0,1,1,0,29,23,6,5,4,1,8,5,3,10,5,5
449393,41,10,31,0,0,0,4,2,2,0,0,0,34,8,26,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1
449445,36,8,28,0,0,0,3,2,1,4,0,4,21,5,16,0,0,0,8,1,7,0,0,0,0,0,0,0,0,0
449454,22,2,20,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,17,1,16,0,0,0,0,0,0,0,0,0
449463,123,17,106,0,0,0,4,1,3,29,2,27,28,8,20,0,0,0,62,6,56,0,0,0,0,0,0,0,0,0
449472,59,1,58,0,0,0,1,0,1,9,0,9,7,0,7,0,0,0,42,1,41,0,0,0,0,0,0,0,0,0
449481,4,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
449490,90,13,77,0,0,0,0,0,0,42,11,31,10,2,8,0,0,0,24,0,24,1,0,1,13,0,13,0,0,0
449506,17,8,9,0,0,0,0,0,0,0,0,0,17,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449524,70,5,65,0,0,0,1,0,1,24,1,23,8,1,7,0,0,0,36,3,33,1,0,1,0,0,0,0,0,0
449533,59,6,53,0,0,0,1,0,1,21,4,17,3,0,3,0,0,0,32,2,30,2,0,2,0,0,0,0,0,0
449597,5,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
449603,67,42,25,0,0,0,0,0,0,32,16,16,18,16,2,1,0,1,15,9,6,1,1,0,0,0,0,0,0,0
449612,53,20,33,0,0,0,0,0,0,28,8,20,2,0,2,0,0,0,23,12,11,0,0,0,0,0,0,0,0,0
449658,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,2,2,0
449676,112,49,63,1,1,0,22,8,14,29,16,13,44,19,25,0,0,0,8,4,4,7,1,6,1,0,1,0,0,0
449685,439,43,396,0,0,0,9,3,6,200,15,185,176,14,162,0,0,0,23,8,15,0,0,0,31,3,28,0,0,0
449700,293,41,252,0,0,0,3,2,1,89,14,75,5,0,5,0,0,0,168,21,147,4,1,3,24,3,21,0,0,0
449719,67,2,65,0,0,0,3,0,3,23,1,22,0,0,0,0,0,0,33,0,33,3,1,2,5,0,5,0,0,0
449728,38,4,34,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,17,2,15,18,2,16,0,0,0,0,0,0
449764,192,96,96,0,0,0,5,1,4,15,7,8,24,16,8,0,0,0,129,66,63,8,2,6,9,4,5,2,0,2
449773,143,40,103,2,1,1,11,3,8,66,19,47,27,8,19,0,0,0,26,7,19,10,2,8,1,0,1,0,0,0
449782,20,2,18,0,0,0,1,0,1,8,1,7,3,0,3,0,0,0,8,1,7,0,0,0,0,0,0,0,0,0
449807,73,3,70,0,0,0,1,0,1,8,0,8,0,0,0,0,0,0,64,3,61,0,0,0,0,0,0,0,0,0
449816,373,198,175,4,2,2,4,2,2,4,2,2,34,22,12,1,0,1,312,161,151,7,3,4,7,6,1,0,0,0
449834,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
449861,132,11,121,3,0,3,3,0,3,39,3,36,26,0,26,0,0,0,55,8,47,0,0,0,6,0,6,0,0,0
449870,70,29,41,0,0,0,12,6,6,0,0,0,8,5,3,0,0,0,8,4,4,0,0,0,0,0,0,42,14,28
449889,4029,1000,3029,8,2,6,90,19,71,285,68,217,369,72,297,6,1,5,3032,776,2256,60,15,45,77,15,62,102,32,70
449898,322,77,245,1,1,0,16,5,11,84,24,60,90,17,73,1,1,0,113,24,89,0,0,0,8,2,6,9,3,6
449904,86,1,85,0,0,0,0,0,0,19,1,18,64,0,64,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0
449922,55,23,32,0,0,0,2,0,2,12,5,7,0,0,0,0,0,0,40,18,22,0,0,0,1,0,1,0,0,0
449959,124,21,103,1,0,1,0,0,0,12,2,10,24,5,19,2,0,2,53,9,44,4,1,3,28,4,24,0,0,0
449968,94,19,75,0,0,0,2,0,2,12,3,9,28,10,18,6,2,4,39,2,37,0,0,0,7,2,5,0,0,0
449977,107,6,101,0,0,0,1,0,1,18,1,17,2,0,2,2,1,1,75,3,72,2,0,2,7,1,6,0,0,0
449986,107,16,91,0,0,0,2,0,2,10,1,9,46,12,34,4,0,4,35,3,32,1,0,1,9,0,9,0,0,0
449995,78,6,72,1,0,1,7,0,7,20,2,18,9,0,9,0,0,0,26,2,24,12,1,11,0,0,0,3,1,2
450021,117,24,93,4,0,4,0,0,0,45,12,33,4,1,3,1,0,1,61,11,50,1,0,1,1,0,1,0,0,0
450058,392,88,304,0,0,0,32,10,22,194,38,156,9,3,6,0,0,0,113,26,87,16,2,14,28,9,19,0,0,0
450067,234,90,144,1,1,0,23,6,17,146,56,90,4,0,4,1,1,0,50,20,30,7,5,2,2,1,1,0,0,0
450119,94,12,82,1,0,1,1,0,1,6,2,4,13,3,10,3,0,3,64,5,59,1,0,1,5,2,3,0,0,0
450128,261,7,254,2,0,2,0,0,0,131,4,127,7,0,7,0,0,0,102,3,99,3,0,3,16,0,16,0,0,0
450298,55,12,43,0,0,0,2,2,0,30,3,27,6,2,4,0,0,0,11,4,7,6,1,5,0,0,0,0,0,0
450304,22,10,12,0,0,0,0,0,0,5,3,2,2,0,2,0,0,0,15,7,8,0,0,0,0,0,0,0,0,0
450377,191,45,146,1,0,1,0,0,0,145,26,119,6,3,3,0,0,0,34,14,20,5,2,3,0,0,0,0,0,0
450395,113,3,110,2,0,2,3,0,3,15,1,14,8,0,8,0,0,0,79,2,77,5,0,5,1,0,1,0,0,0
450401,300,10,290,9,0,9,6,0,6,40,4,36,25,0,25,3,0,3,141,4,137,5,0,5,71,2,69,0,0,0
450571,349,35,314,5,0,5,12,2,10,11,1,10,7,0,7,0,0,0,255,28,227,8,0,8,51,4,47,0,0,0
450599,27,1,26,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,8,1,7,1,0,1,6,0,6,0,0,0
450605,39,0,39,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,17,0,17,0,0,0,2,0,2,0,0,0
450614,32,0,32,0,0,0,0,0,0,26,0,26,1,0,1,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0
450632,57,11,46,1,0,1,0,0,0,6,4,2,3,1,2,1,1,0,39,3,36,1,0,1,6,2,4,0,0,0
450641,128,9,119,1,0,1,1,0,1,2,0,2,8,0,8,2,0,2,109,9,100,4,0,4,1,0,1,0,0,0
450650,276,10,266,2,0,2,6,0,6,71,5,66,58,1,57,0,0,0,126,3,123,10,1,9,3,0,3,0,0,0
450696,189,17,172,0,0,0,19,2,17,20,1,19,109,12,97,1,1,0,33,1,32,2,0,2,3,0,3,2,0,2
450702,120,10,110,1,0,1,6,0,6,9,0,9,28,1,27,0,0,0,64,7,57,5,1,4,5,1,4,2,0,2
450711,46,40,6,0,0,0,0,0,0,40,35,5,5,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
450720,634,25,609,4,0,4,50,6,44,149,4,145,182,3,179,9,2,7,147,9,138,87,1,86,6,0,6,0,0,0
450933,7022,4369,2653,53,33,20,113,69,44,1229,541,688,307,215,92,13,8,5,3187,2255,932,153,81,72,1962,1163,799,5,4,1
450951,138,89,49,4,2,2,4,2,2,15,9,6,28,17,11,3,3,0,84,56,28,0,0,0,0,0,0,0,0,0
450960,379,50,329,1,1,0,25,6,19,87,7,80,241,30,211,5,1,4,19,5,14,0,0,0,1,0,1,0,0,0
450988,195,16,179,0,0,0,173,15,158,1,0,1,14,1,13,0,0,0,5,0,5,0,0,0,1,0,1,1,0,1
451042,19,3,16,0,0,0,0,0,0,6,1,5,7,2,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0
451051,94,8,86,1,0,1,2,0,2,30,1,29,11,1,10,0,0,0,38,6,32,12,0,12,0,0,0,0,0,0
451079,19,2,17,0,0,0,2,1,1,0,0,0,3,0,3,0,0,0,14,1,13,0,0,0,0,0,0,0,0,0
451097,76,15,61,0,0,0,2,2,0,7,3,4,39,8,31,0,0,0,28,2,26,0,0,0,0,0,0,0,0,0
451103,665,229,436,0,0,0,0,0,0,31,5,26,627,223,404,0,0,0,7,1,6,0,0,0,0,0,0,0,0,0
451121,50,6,44,0,0,0,0,0,0,7,0,7,33,6,27,0,0,0,5,0,5,2,0,2,3,0,3,0,0,0
451149,386,21,365,1,0,1,1,0,1,72,4,68,159,9,150,4,0,4,129,6,123,9,1,8,11,1,10,0,0,0
451158,363,12,351,0,0,0,8,0,8,81,3,78,60,2,58,3,0,3,190,7,183,12,0,12,9,0,9,0,0,0
451167,65,11,54,0,0,0,4,0,4,17,3,14,40,5,35,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0
451194,21,3,18,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,15,2,13,3,0,3,0,0,0,0,0,0
451228,205,163,42,2,2,0,4,3,1,57,43,14,12,9,3,1,1,0,121,97,24,8,8,0,0,0,0,0,0,0
451237,96,4,92,1,0,1,0,0,0,6,0,6,1,0,1,0,0,0,87,4,83,0,0,0,1,0,1,0,0,0
451255,27,1,26,0,0,0,0,0,0,1,0,1,8,0,8,0,0,0,18,1,17,0,0,0,0,0,0,0,0,0
451264,103,16,87,0,0,0,9,2,7,24,5,19,22,2,20,0,0,0,36,5,31,8,0,8,0,0,0,4,2,2
451282,123,3,120,1,0,1,6,0,6,34,0,34,3,0,3,1,0,1,73,2,71,4,1,3,1,0,1,0,0,0
451291,15,1,14,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,12,1,11,0,0,0,0,0,0,0,0,0
451307,18,1,17,0,0,0,1,0,1,3,0,3,1,0,1,0,0,0,13,1,12,0,0,0,0,0,0,0,0,0
451316,57,15,42,0,0,0,0,0,0,16,7,9,0,0,0,0,0,0,40,7,33,0,0,0,1,1,0,0,0,0
451334,194,69,125,1,0,1,0,0,0,21,14,7,33,15,18,0,0,0,110,22,88,10,7,3,19,11,8,0,0,0
451343,35,1,34,0,0,0,1,0,1,12,0,12,0,0,0,0,0,0,21,1,20,0,0,0,1,0,1,0,0,0
451352,250,29,221,1,0,1,5,0,5,153,19,134,28,3,25,1,0,1,48,6,42,4,1,3,10,0,10,0,0,0
451370,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0
451398,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,2,2,0
451404,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0
451413,223,75,148,0,0,0,24,10,14,26,10,16,32,6,26,0,0,0,92,22,70,2,1,1,47,26,21,0,0,0
451459,109,24,85,0,0,0,4,0,4,38,7,31,10,2,8,1,1,0,43,13,30,4,0,4,9,1,8,0,0,0
451468,267,7,260,0,0,0,3,0,3,32,0,32,3,0,3,0,0,0,212,7,205,11,0,11,6,0,6,0,0,0
451477,2710,2255,455,20,16,4,58,54,4,1047,787,260,275,243,32,12,11,1,1144,1021,123,136,108,28,18,15,3,0,0,0
451495,144,16,128,0,0,0,0,0,0,91,14,77,35,2,33,0,0,0,15,0,15,2,0,2,1,0,1,0,0,0
451501,245,51,194,0,0,0,0,0,0,0,0,0,245,51,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451510,189,79,110,2,0,2,2,1,1,28,6,22,12,2,10,0,0,0,135,64,71,0,0,0,10,6,4,0,0,0
451529,37,1,36,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,34,1,33,0,0,0,0,0,0,0,0,0
451547,20,1,19,0,0,0,0,0,0,3,0,3,9,1,8,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0
451556,773,288,485,2,1,1,10,2,8,31,16,15,681,238,443,1,1,0,44,28,16,0,0,0,4,2,2,0,0,0
451565,128,3,125,0,0,0,0,0,0,18,0,18,33,1,32,0,0,0,72,1,71,3,0,3,1,1,0,1,0,1
451574,84,7,77,1,0,1,1,0,1,2,0,2,13,1,12,0,0,0,65,5,60,1,0,1,1,1,0,0,0,0
451583,539,332,207,7,4,3,5,3,2,3,3,0,66,40,26,7,4,3,436,271,165,15,7,8,0,0,0,0,0,0
451626,55,10,45,3,0,3,0,0,0,2,2,0,27,6,21,0,0,0,20,2,18,3,0,3,0,0,0,0,0,0
451714,152,13,139,1,0,1,1,0,1,13,1,12,81,8,73,1,0,1,43,3,40,11,1,10,1,0,1,0,0,0
451741,142,43,99,0,0,0,0,0,0,0,0,0,142,43,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451750,423,44,379,3,0,3,13,0,13,135,8,127,34,5,29,1,0,1,211,26,185,21,3,18,5,2,3,0,0,0
451820,63,35,28,0,0,0,1,1,0,11,7,4,27,17,10,1,0,1,17,7,10,1,1,0,3,2,1,2,0,2
451857,75,8,67,0,0,0,1,0,1,19,1,18,28,4,24,0,0,0,22,3,19,1,0,1,4,0,4,0,0,0
451866,142,13,129,0,0,0,0,0,0,96,8,88,0,0,0,0,0,0,43,5,38,0,0,0,3,0,3,0,0,0
451918,89,9,80,1,1,0,1,0,1,5,0,5,1,0,1,1,1,0,77,7,70,3,0,3,0,0,0,0,0,0
451927,61,33,28,0,0,0,4,2,2,1,0,1,2,1,1,0,0,0,53,30,23,0,0,0,1,0,1,0,0,0
452009,33,0,33,2,0,2,1,0,1,1,0,1,1,0,1,0,0,0,26,0,26,2,0,2,0,0,0,0,0,0
452072,65,2,63,0,0,0,0,0,0,7,0,7,5,0,5,0,0,0,49,2,47,1,0,1,3,0,3,0,0,0
452081,342,18,324,1,0,1,2,0,2,66,1,65,26,2,24,0,0,0,161,6,155,64,4,60,21,5,16,1,0,1
452106,15,15,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452124,197,53,144,0,0,0,9,3,6,86,21,65,14,5,9,0,0,0,75,20,55,6,1,5,7,3,4,0,0,0
452373,149,4,145,0,0,0,5,0,5,98,2,96,1,0,1,3,0,3,34,2,32,5,0,5,3,0,3,0,0,0
452771,44,4,40,0,0,0,2,1,1,9,1,8,3,0,3,0,0,0,25,2,23,5,0,5,0,0,0,0,0,0
452780,50,1,49,0,0,0,1,0,1,4,1,3,2,0,2,0,0,0,41,0,41,2,0,2,0,0,0,0,0,0
452887,62,59,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,56,53,3,1,1,0,2,2,0,0,0,0
452948,226,20,206,1,0,1,6,3,3,40,2,38,3,0,3,0,0,0,163,14,149,8,0,8,5,1,4,0,0,0
453163,675,160,515,5,1,4,5,3,2,522,112,410,15,4,11,0,0,0,89,31,58,26,5,21,11,3,8,2,1,1
453215,140,35,105,0,0,0,6,2,4,73,13,60,13,4,9,2,0,2,33,12,21,6,1,5,3,1,2,4,2,2
453297,21,10,11,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,18,9,9,0,0,0,0,0,0,0,0,0
453756,162,95,67,0,0,0,0,0,0,114,70,44,8,5,3,0,0,0,33,19,14,7,1,6,0,0,0,0,0,0
453792,61,5,56,0,0,0,0,0,0,49,4,45,0,0,0,0,0,0,12,1,11,0,0,0,0,0,0,0,0,0
454184,116,32,84,4,1,3,5,1,4,7,2,5,15,3,12,0,0,0,75,22,53,0,0,0,7,2,5,3,1,2
454227,12779,1311,11468,45,4,41,799,129,670,1970,137,1833,1465,195,1270,42,6,36,7354,722,6632,209,38,171,856,77,779,39,3,36
454236,126,13,113,0,0,0,7,1,6,30,4,26,6,0,6,0,0,0,82,8,74,1,0,1,0,0,0,0,0,0
454245,211,24,187,1,0,1,23,3,20,9,1,8,50,7,43,1,0,1,121,12,109,6,1,5,0,0,0,0,0,0
454458,30,7,23,0,0,0,0,0,0,2,1,1,9,1,8,2,1,1,17,4,13,0,0,0,0,0,0,0,0,0
454537,57,0,57,0,0,0,4,0,4,2,0,2,3,0,3,0,0,0,48,0,48,0,0,0,0,0,0,0,0,0
454546,27,1,26,0,0,0,2,0,2,12,0,12,4,1,3,0,0,0,6,0,6,1,0,1,2,0,2,0,0,0
454555,146,2,144,4,1,3,3,1,2,3,0,3,63,0,63,2,0,2,64,0,64,5,0,5,2,0,2,0,0,0
454582,81,28,53,8,5,3,1,0,1,12,5,7,6,1,5,0,0,0,48,14,34,0,0,0,6,3,3,0,0,0
454607,167,8,159,0,0,0,4,1,3,57,2,55,18,0,18,1,0,1,73,5,68,3,0,3,11,0,11,0,0,0
454616,54,46,8,1,1,0,2,2,0,3,3,0,3,2,1,0,0,0,43,36,7,0,0,0,1,1,0,1,1,0
454652,66,1,65,0,0,0,0,0,0,16,0,16,3,0,3,0,0,0,46,1,45,0,0,0,1,0,1,0,0,0
454689,81,48,33,1,0,1,7,4,3,18,11,7,2,0,2,0,0,0,37,23,14,0,0,0,16,10,6,0,0,0
454698,284,87,197,1,1,0,2,0,2,12,6,6,224,55,169,0,0,0,45,25,20,0,0,0,0,0,0,0,0,0
454722,8,1,7,0,0,0,0,0,0,0,0,0,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454759,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454768,115,14,101,0,0,0,7,3,4,9,1,8,68,7,61,1,0,1,17,3,14,0,0,0,13,0,13,0,0,0
454777,92,7,85,0,0,0,16,1,15,22,0,22,17,1,16,0,0,0,28,4,24,9,1,8,0,0,0,0,0,0
454786,129,78,51,1,0,1,24,17,7,14,12,2,29,13,16,10,8,2,41,21,20,0,0,0,10,7,3,0,0,0
454795,98,14,84,0,0,0,16,3,13,5,1,4,22,3,19,2,0,2,35,4,31,8,1,7,10,2,8,0,0,0
454801,53,11,42,4,1,3,5,3,2,15,2,13,16,3,13,1,0,1,11,1,10,0,0,0,1,1,0,0,0,0
454810,2358,767,1591,42,15,27,35,16,19,743,220,523,275,88,187,11,3,8,965,342,623,157,33,124,75,31,44,55,19,36
454829,2187,329,1858,19,1,18,116,28,88,363,51,312,165,33,132,15,2,13,939,120,819,46,6,40,524,88,436,0,0,0
454838,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
454856,444,64,380,1,0,1,28,6,22,33,3,30,52,7,45,4,1,3,269,41,228,17,1,16,35,5,30,5,0,5
454865,181,12,169,2,0,2,12,2,10,77,4,73,26,1,25,1,0,1,53,3,50,10,2,8,0,0,0,0,0,0
454874,37,2,35,0,0,0,0,0,0,2,0,2,17,2,15,0,0,0,17,0,17,0,0,0,1,0,1,0,0,0
454917,527,49,478,2,1,1,2,0,2,45,0,45,387,40,347,0,0,0,37,4,33,1,0,1,0,0,0,53,4,49
454926,105,7,98,0,0,0,3,0,3,70,4,66,9,0,9,0,0,0,19,2,17,4,1,3,0,0,0,0,0,0
454935,34,0,34,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0
454944,117,22,95,0,0,0,0,0,0,0,0,0,19,9,10,1,0,1,96,13,83,1,0,1,0,0,0,0,0,0
454953,31,0,31,0,0,0,0,0,0,12,0,12,2,0,2,0,0,0,9,0,9,2,0,2,6,0,6,0,0,0
454962,29,1,28,0,0,0,0,0,0,6,0,6,7,0,7,0,0,0,16,1,15,0,0,0,0,0,0,0,0,0
454971,135,17,118,1,0,1,4,0,4,32,1,31,65,10,55,0,0,0,27,5,22,6,1,5,0,0,0,0,0,0
454980,68,1,67,0,0,0,2,0,2,21,1,20,20,0,20,0,0,0,22,0,22,3,0,3,0,0,0,0,0,0
454999,55,2,53,0,0,0,2,0,2,17,1,16,2,0,2,1,0,1,29,0,29,4,1,3,0,0,0,0,0,0
455008,108,13,95,0,0,0,4,0,4,28,6,22,23,7,16,0,0,0,38,0,38,15,0,15,0,0,0,0,0,0
455026,49,44,5,1,1,0,4,4,0,19,17,2,7,7,0,0,0,0,16,14,2,2,1,1,0,0,0,0,0,0
455062,48,2,46,0,0,0,1,0,1,10,0,10,4,0,4,0,0,0,26,1,25,4,1,3,0,0,0,3,0,3
455071,87,18,69,0,0,0,0,0,0,16,2,14,1,0,1,0,0,0,61,13,48,5,3,2,4,0,4,0,0,0
455080,161,23,138,1,0,1,0,0,0,5,1,4,7,2,5,0,0,0,145,19,126,2,1,1,1,0,1,0,0,0
455099,25,14,11,0,0,0,0,0,0,2,0,2,4,3,1,0,0,0,17,9,8,0,0,0,1,1,0,1,1,0
455105,73,0,73,0,0,0,0,0,0,17,0,17,2,0,2,1,0,1,53,0,53,0,0,0,0,0,0,0,0,0
455114,1520,658,862,17,4,13,41,18,23,19,8,11,264,109,155,11,5,6,1067,468,599,33,14,19,54,27,27,14,5,9
455141,181,5,176,0,0,0,2,0,2,56,2,54,14,1,13,0,0,0,81,2,79,27,0,27,1,0,1,0,0,0
455178,33,7,26,0,0,0,3,1,2,1,0,1,0,0,0,0,0,0,29,6,23,0,0,0,0,0,0,0,0,0
455187,232,9,223,0,0,0,0,0,0,4,2,2,167,5,162,0,0,0,6,2,4,0,0,0,0,0,0,55,0,55
455196,903,73,830,1,0,1,46,6,40,518,34,484,126,14,112,5,1,4,163,15,148,15,2,13,29,1,28,0,0,0
455202,337,49,288,0,0,0,65,12,53,46,5,41,105,15,90,3,1,2,110,16,94,4,0,4,0,0,0,4,0,4
455211,242,6,236,2,0,2,17,0,17,33,0,33,66,0,66,3,0,3,71,3,68,50,3,47,0,0,0,0,0,0
455220,56,3,53,0,0,0,0,0,0,20,2,18,17,1,16,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0
455257,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,7,7,0
455275,184,4,180,0,0,0,3,0,3,61,0,61,5,0,5,0,0,0,102,4,98,12,0,12,1,0,1,0,0,0
455284,125,2,123,0,0,0,1,0,1,16,0,16,4,0,4,2,0,2,96,2,94,0,0,0,6,0,6,0,0,0
455327,35,4,31,0,0,0,0,0,0,14,2,12,8,0,8,0,0,0,13,2,11,0,0,0,0,0,0,0,0,0
455336,80,64,16,0,0,0,3,3,0,40,28,12,13,12,1,0,0,0,24,21,3,0,0,0,0,0,0,0,0,0
455354,214,6,208,1,0,1,5,0,5,8,0,8,127,4,123,1,0,1,65,1,64,5,1,4,2,0,2,0,0,0
455381,124,2,122,0,0,0,1,0,1,3,0,3,7,0,7,3,0,3,100,2,98,5,0,5,5,0,5,0,0,0
455406,137,63,74,0,0,0,19,6,13,3,0,3,8,5,3,0,0,0,94,46,48,8,3,5,3,3,0,2,0,2
455433,87,21,66,0,0,0,15,3,12,10,2,8,21,5,16,1,0,1,31,7,24,3,3,0,3,0,3,3,1,2
455460,96,19,77,1,1,0,0,0,0,73,13,60,1,1,0,0,0,0,21,4,17,0,0,0,0,0,0,0,0,0
455479,226,23,203,1,0,1,1,0,1,66,9,57,18,1,17,3,0,3,123,13,110,10,0,10,4,0,4,0,0,0
455488,177,48,129,0,0,0,2,1,1,138,36,102,3,1,2,0,0,0,32,10,22,2,0,2,0,0,0,0,0,0
455512,373,111,262,0,0,0,27,8,19,7,1,6,230,65,165,1,1,0,82,26,56,13,3,10,13,7,6,0,0,0
455558,33,13,20,0,0,0,0,0,0,25,8,17,0,0,0,0,0,0,6,4,2,0,0,0,2,1,1,0,0,0
455628,240,74,166,0,0,0,4,3,1,193,50,143,8,2,6,0,0,0,29,17,12,6,2,4,0,0,0,0,0,0
455664,691,136,555,3,0,3,36,7,29,160,26,134,115,23,92,3,0,3,292,60,232,33,6,27,32,9,23,17,5,12
455707,42,11,31,0,0,0,2,0,2,7,1,6,0,0,0,0,0,0,33,10,23,0,0,0,0,0,0,0,0,0
455725,482,15,467,9,0,9,10,0,10,63,4,59,188,6,182,4,1,3,169,3,166,31,1,30,8,0,8,0,0,0
455734,130,30,100,0,0,0,10,7,3,4,0,4,95,17,78,0,0,0,18,5,13,3,1,2,0,0,0,0,0,0
455761,297,21,276,5,2,3,17,0,17,30,7,23,62,7,55,5,0,5,79,2,77,14,0,14,85,3,82,0,0,0
455770,28,17,11,0,0,0,0,0,0,1,1,0,9,6,3,1,0,1,12,6,6,1,0,1,1,1,0,3,3,0
455798,61,5,56,0,0,0,0,0,0,6,0,6,20,2,18,0,0,0,30,3,27,0,0,0,5,0,5,0,0,0
455804,45,31,14,0,0,0,3,2,1,1,0,1,2,2,0,0,0,0,36,25,11,1,0,1,2,2,0,0,0,0
455813,17,6,11,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,10,2,8,0,0,0,0,0,0,4,3,1
455831,297,33,264,0,0,0,1,1,0,128,14,114,121,11,110,0,0,0,41,7,34,1,0,1,5,0,5,0,0,0
455859,211,6,205,0,0,0,4,0,4,6,0,6,32,1,31,1,0,1,154,4,150,12,1,11,1,0,1,1,0,1
455868,163,19,144,3,0,3,12,2,10,4,1,3,126,12,114,1,0,1,14,4,10,0,0,0,0,0,0,3,0,3
455877,105,1,104,0,0,0,2,0,2,20,0,20,18,1,17,1,0,1,54,0,54,6,0,6,4,0,4,0,0,0
455886,101,2,99,2,0,2,1,0,1,14,0,14,32,2,30,0,0,0,48,0,48,4,0,4,0,0,0,0,0,0
455895,171,16,155,3,0,3,0,0,0,73,9,64,61,6,55,0,0,0,32,1,31,0,0,0,2,0,2,0,0,0
455901,80,2,78,0,0,0,1,0,1,5,0,5,8,0,8,0,0,0,61,2,59,3,0,3,2,0,2,0,0,0
455910,44,11,33,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,42,10,32,0,0,0,0,0,0,0,0,0
