UNITID,PSGRTYPE,PGREVCT,PGEXCLU,PGADJCT,PGCMBAC,PGCMOBA,PGCMTOT,SSREVCT,SSEXCLU,SSADJCT,SSCMBAC,SSCMOBA,SSCMTOT,NRREVCT,NREXCLU,NRADJCT,NRCMBAC,NRCMOBA,NRCMTOT,TTREVCT,TTEXCLU,TTADJCT,TTCMBAC,TTCMOBA,TTCMTOT
449898,1,13,0,13,2,0,2,0,0,0,0,0,0,2,0,2,1,0,1,15,0,15,3,0,3
450298,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
450571,1,16,0,16,0,7,7,3,0,3,0,1,1,2,0,2,0,1,1,21,0,21,0,9,9
450933,1,470,2,468,84,32,116,111,0,111,17,22,39,328,1,327,60,88,148,909,3,906,161,142,303
451103,1,13,0,13,0,5,5,23,0,23,0,23,23,58,0,58,0,42,42,94,0,94,0,70,70
451370,1,8,0,8,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,9,0,9,1,0,1
451398,1,27,0,27,3,0,3,0,0,0,0,0,0,34,0,34,5,0,5,61,0,61,8,0,8
451404,1,76,0,76,23,0,23,0,0,0,0,0,0,3,0,3,1,0,1,79,0,79,24,0,24
451556,1,338,0,338,91,132,223,0,0,0,0,0,0,68,0,68,13,15,28,406,0,406,104,147,251
451741,1,71,0,71,6,28,34,2,0,2,0,0,0,6,0,6,0,0,0,79,0,79,6,28,34
451750,1,97,0,97,0,7,7,2,0,2,0,0,0,19,0,19,0,0,0,118,0,118,0,7,7
451820,1,58,0,58,12,3,15,19,0,19,5,1,6,13,0,13,4,0,4,90,0,90,21,4,25
451866,1,201,0,201,7,55,62,67,0,67,1,12,13,31,0,31,0,6,6,299,0,299,8,73,81
451927,1,0,0,0,0,0,0,0,0,0,0,0,0,69,0,69,49,0,49,69,0,69,49,0,49
452948,1,21,0,21,0,7,7,9,0,9,0,5,5,4,0,4,0,1,1,34,0,34,0,13,13
453163,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0
453215,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
454184,1,55,0,55,29,0,29,36,0,36,21,0,21,58,0,58,36,0,36,149,0,149,86,0,86
454227,1,4,0,4,3,0,3,7,0,7,6,0,6,4,0,4,2,0,2,15,0,15,11,0,11
454236,1,13,0,13,7,0,7,5,0,5,1,0,1,2,0,2,1,0,1,20,0,20,9,0,9
454245,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,3,0,3,2,0,2
454616,1,18,0,18,0,9,9,10,0,10,0,6,6,13,0,13,0,5,5,41,0,41,0,20,20
454786,1,96,0,96,0,47,47,7,0,7,0,3,3,9,0,9,0,5,5,112,0,112,0,55,55
455257,1,58,0,58,34,0,34,0,0,0,0,0,0,29,0,29,7,0,7,87,0,87,41,0,41
455770,1,23,0,23,7,0,7,16,0,16,16,0,16,21,0,21,2,0,2,60,0,60,25,0,25
456490,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1
456959,1,34,0,34,12,0,12,23,0,23,11,0,11,31,0,31,18,0,18,88,0,88,41,0,41
457129,1,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0
457226,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1
457299,1,53,0,53,0,53,53,1,0,1,0,1,1,24,0,24,2,19,21,78,0,78,2,73,75
