UNITID,OMCHRT,OMRCHRT,OMEXCLS,OMACHRT,OMCERT4,OMASSC4,OMBACH4,OMAWDN4,OMAWDP4,OMCERT6,OMASSC6,OMBACH6,OMAWDN6,OMAWDP6,OMCERT8,OMASSC8,OMBACH8,OMAWDN8,OMENRYI,OMENRAI,OMENRUN,OMNOAWD,OMAWDP8,OMENRTP,OMENRYP,OMENRAP,OMENRUP
243586,50,440,0,440,25,18,16,59,13,25,20,100,145,33,25,21,116,162,5,120,153,278,37,28,1,27,35
243601,50,4078,0,4078,108,496,229,833,20,106,505,778,1389,34,103,486,883,1472,48,129,2429,2606,36,4,1,3,60
243638,50,718,0,718,76,142,0,218,30,71,162,1,234,33,90,191,1,282,4,38,394,436,39,6,1,5,55
243647,50,215,8,207,0,45,,45,22,0,57,,57,28,0,61,,61,3,20,123,146,29,11,1,10,59
243665,50,619,0,619,0,12,69,81,13,0,16,161,177,29,0,19,182,201,19,153,246,418,32,28,3,25,40
243744,50,1706,0,1706,0,0,1267,1267,74,0,0,1624,1624,95,0,0,1661,1661,7,13,25,45,97,1,0,1,1
243780,50,8186,2,8184,9,16,4616,4641,57,17,18,6262,6297,77,12,18,6378,6408,31,986,759,1776,78,12,0,12,9
243823,50,423,0,423,87,146,20,253,60,87,146,20,253,60,87,146,20,253,0,86,84,170,60,20,0,20,20
243832,50,792,1,791,0,209,44,253,32,0,213,81,294,37,0,216,90,306,5,25,455,485,39,4,1,3,58
243841,50,628,0,628,158,29,,187,30,158,29,,187,30,158,29,,187,0,81,360,441,30,13,0,13,57
244233,50,329,0,329,0,76,45,121,37,0,91,45,136,41,0,92,45,137,0,160,32,192,42,49,0,49,10
244279,50,228,1,227,103,53,,156,69,103,53,,156,69,103,53,,156,0,28,43,71,69,12,0,12,19
244437,50,9007,0,9007,0,1151,,1151,13,0,1519,,1519,17,0,1657,,1657,104,5561,1685,7350,18,63,1,62,19
244446,50,1776,0,1776,483,178,,661,37,480,200,,680,38,485,210,,695,23,452,606,1081,39,27,1,25,34
245625,50,572,0,572,2,177,,179,31,2,196,,198,35,2,203,,205,9,146,212,367,36,27,2,26,37
245652,50,95,0,95,0,0,48,48,51,0,0,63,63,66,0,0,63,63,0,20,12,32,66,21,0,21,13
245777,50,60,0,60,0,0,11,11,18,0,0,11,11,18,0,0,11,11,0,49,0,49,18,82,0,82,0
245838,50,90,0,90,0,0,45,45,50,0,0,59,59,66,0,0,60,60,1,12,17,30,67,14,1,13,19
245847,50,95,0,95,0,0,80,80,84,0,0,81,81,85,0,0,81,81,0,6,8,14,85,6,0,6,8
245883,50,49,0,49,0,0,28,28,57,0,0,32,32,65,0,0,32,32,0,8,9,17,65,16,0,16,18
245892,50,149,0,149,0,0,79,79,53,0,0,84,84,56,0,0,85,85,3,23,38,64,57,17,2,15,26
245953,50,776,7,769,0,24,215,239,31,0,54,267,321,42,0,54,281,335,5,20,409,434,44,3,1,3,53
245962,50,257,1,256,45,83,,128,50,45,84,,129,50,45,84,,129,0,44,83,127,50,17,0,17,32
246354,50,3035,0,3035,21,505,,526,17,21,604,,625,21,20,648,,668,34,1071,1262,2367,22,36,1,35,42
246813,50,2051,0,2051,458,195,,653,32,453,250,,703,34,451,268,,719,24,469,839,1332,35,24,1,23,41
246974,50,477,4,473,290,58,,348,74,290,58,,348,74,291,58,,349,1,6,117,124,74,1,0,1,25
247065,50,384,0,384,31,68,1,100,26,33,71,2,106,28,41,96,3,140,0,0,244,244,36,0,0,0,64
247162,50,9,0,9,4,0,0,4,44,4,0,0,4,44,4,0,0,4,0,0,5,5,44,0,0,0,56
247603,50,4208,0,4208,20,954,,974,23,21,989,,1010,24,0,1030,,1030,28,315,2835,3178,24,8,1,7,67
247649,50,255,1,254,0,90,3,93,37,0,78,21,99,39,0,77,24,101,1,68,84,153,40,27,0,27,33
247773,50,25,0,25,0,0,4,4,16,0,0,10,10,40,0,0,10,10,0,15,0,15,40,60,0,60,0
247834,50,13919,0,13919,180,1617,0,1797,13,199,2397,0,2596,19,211,2664,3,2878,214,6034,4793,11041,21,45,2,43,34
247940,50,1038,5,1033,92,253,,345,33,90,286,,376,36,90,298,,388,16,139,490,645,38,15,2,13,47
248934,50,7529,28,7501,626,1660,1302,3588,48,641,1715,1389,3745,50,643,1744,1420,3807,34,1324,2336,3694,51,18,0,18,31
249609,50,199,0,199,118,13,,131,66,118,13,,131,66,118,13,,131,0,17,51,68,66,9,0,9,26
250027,50,211,0,211,101,42,,143,68,101,42,,143,68,101,42,,143,0,0,68,68,68,0,0,0,32
251260,50,2399,0,2399,138,431,,569,24,146,480,,626,26,154,499,,653,18,903,825,1746,27,38,1,38,34
251312,50,688,1,687,0,29,149,178,26,0,31,162,193,28,0,31,167,198,4,169,316,489,29,25,1,25,46
260372,50,131,0,131,1,25,0,26,20,0,31,18,49,37,0,31,18,49,0,12,70,82,37,9,0,9,53
260691,50,1123,0,1123,593,254,,847,75,588,259,,847,75,586,261,,847,0,50,226,276,75,4,0,4,20
260789,50,525,0,525,170,202,15,387,74,170,202,15,387,74,170,202,15,387,0,5,133,138,74,1,0,1,25
260813,50,57,0,57,0,0,45,45,79,0,0,46,46,81,0,0,46,46,0,11,0,11,81,19,0,19,0
260992,50,713,5,708,14,216,0,230,32,16,280,2,298,42,16,352,3,371,0,19,318,337,52,3,0,3,45
261861,50,95,0,95,32,43,,75,79,32,43,,75,79,32,43,,75,0,0,20,20,79,0,0,0,21
262031,50,3056,4,3052,20,562,,582,19,26,653,,679,22,32,690,,722,27,1099,1204,2330,24,37,1,36,39
262086,50,1961,0,1961,2,49,849,900,46,2,46,954,1002,51,2,41,992,1035,29,493,404,926,53,27,1,25,21
262129,50,287,1,286,0,0,165,165,58,0,0,187,187,65,0,0,188,188,0,85,13,98,66,30,0,30,5
262457,50,481,0,481,117,235,,352,73,118,235,,353,73,118,235,,353,0,17,111,128,73,4,0,4,23
363633,50,368,0,368,17,65,,82,22,20,68,,88,24,20,71,,91,17,17,243,277,25,9,5,5,66
363712,50,52,1,51,0,0,4,4,8,0,0,5,5,10,0,0,7,7,0,12,32,44,14,24,0,24,63
363907,50,359,0,359,0,24,14,38,11,0,34,50,84,23,0,34,51,85,0,3,271,274,24,1,0,1,75
363916,50,246,0,246,0,24,8,32,13,0,43,26,69,28,0,53,32,85,2,2,157,161,35,2,1,1,64
363934,50,237,9,228,0,4,90,94,41,0,6,93,99,43,0,6,93,99,2,57,70,129,43,26,1,25,31
364016,50,3383,0,3383,307,653,,960,28,311,803,,1114,33,311,803,,1114,353,1020,896,2269,33,41,10,30,26
364025,50,4593,0,4593,271,1051,,1322,29,272,1297,,1569,34,272,1297,,1569,513,1519,992,3024,34,44,11,33,22
366003,50,53,1,52,0,6,4,10,19,0,4,9,13,25,0,5,9,14,1,1,36,38,27,4,2,2,69
366252,50,2004,17,1987,3,586,373,962,48,3,552,576,1131,57,3,541,601,1145,29,334,479,842,58,18,1,17,24
366261,50,264,0,264,34,109,,143,54,34,109,,143,54,34,109,,143,0,9,112,121,54,3,0,3,42
366270,50,311,0,311,196,8,,204,66,196,8,,204,66,196,8,,204,0,0,107,107,66,0,0,0,34
366340,50,674,44,630,13,58,0,71,11,18,95,9,122,19,22,137,10,169,2,6,453,461,27,1,0,1,72
366395,50,8292,0,8292,32,2152,,2184,26,37,2486,,2523,30,39,2621,,2660,127,1893,3612,5632,32,24,2,23,44
366401,50,4052,0,4052,56,798,,854,21,64,958,,1022,25,62,1037,,1099,35,1338,1580,2953,27,34,1,33,39
366465,50,1164,0,1164,415,120,,535,46,413,138,,551,47,414,145,,559,8,241,356,605,48,21,1,21,31
366535,50,442,0,442,215,40,,255,58,217,41,,258,58,217,41,,258,0,8,176,184,58,2,0,2,40
366553,50,724,1,723,40,191,5,236,33,41,192,6,239,33,42,194,7,243,1,33,446,480,34,5,0,5,62
366711,50,3883,0,3883,0,0,1574,1574,41,0,0,2542,2542,65,0,0,2652,2652,33,779,419,1231,68,21,1,20,11
367103,50,50,0,50,10,6,,16,32,10,6,,16,32,10,6,,16,0,2,32,34,32,4,0,4,64
367112,50,585,1,584,42,148,,190,33,42,150,,192,33,42,150,,192,0,137,255,392,33,23,0,23,44
367361,50,36,0,36,7,2,,9,25,7,2,,9,25,7,2,,9,0,4,23,27,25,11,0,11,64
367459,50,3111,3,3108,80,444,,524,17,72,552,,624,20,74,594,,668,52,943,1445,2440,21,32,2,30,46
367884,50,801,2,799,0,63,122,185,23,0,60,154,214,27,0,60,165,225,2,216,356,574,28,27,0,27,45
368443,50,689,1,688,82,179,50,311,45,83,185,60,328,48,83,185,64,332,7,34,315,356,48,6,1,5,46
368452,50,179,0,179,0,27,77,104,58,0,26,80,106,59,0,26,81,107,0,11,61,72,60,6,0,6,34
368629,50,599,2,597,352,120,,472,79,352,120,,472,79,352,120,,472,0,23,102,125,79,4,0,4,17
368911,50,744,0,744,270,53,,323,43,268,65,,333,45,268,68,,336,5,146,257,408,45,20,1,20,35
369400,50,2063,23,2040,1265,0,,1265,62,1265,0,,1265,62,1265,0,,1265,0,28,747,775,62,1,0,1,37
369455,50,108,0,108,11,88,,99,92,11,88,,99,92,11,88,,99,0,4,5,9,92,4,0,4,5
369516,50,262,3,259,56,77,34,167,64,56,77,34,167,64,56,77,34,167,0,20,72,92,64,8,0,8,28
369668,50,258,0,258,179,0,,179,69,181,0,,181,70,181,0,,181,0,0,77,77,70,0,0,0,30
372073,50,259,0,259,6,132,17,155,60,5,132,18,155,60,5,129,22,156,4,47,52,103,60,20,2,18,20
372329,50,595,0,595,180,198,,378,64,180,198,,378,64,180,198,,378,2,9,206,217,64,2,0,2,35
372921,50,642,0,642,293,77,,370,58,293,77,,370,58,293,77,,370,0,68,204,272,58,11,0,11,32
373085,50,261,0,261,42,41,,83,32,42,41,,83,32,42,41,,83,0,4,174,178,32,2,0,2,67
375230,50,37,0,37,0,0,15,15,41,0,0,15,15,41,0,0,15,15,9,4,9,22,41,35,24,11,24
375416,50,460,0,460,233,25,,258,56,234,25,,259,56,235,25,,260,0,16,184,200,57,3,0,3,40
375939,50,225,0,225,68,72,,140,62,68,72,,140,62,68,72,,140,0,0,85,85,62,0,0,0,38
376224,50,403,0,403,42,124,66,232,58,43,168,66,277,69,43,168,69,280,0,50,73,123,69,12,0,12,18
376385,50,1160,2,1158,505,226,226,957,83,509,234,240,983,85,509,238,247,994,7,71,86,164,86,7,1,6,7
376695,50,434,5,429,9,49,0,58,14,12,71,3,86,20,13,79,7,99,27,32,271,330,23,14,6,7,63
377111,50,428,1,427,244,18,2,264,62,245,18,2,265,62,245,18,2,265,1,19,142,162,62,5,0,4,33
377218,50,86,0,86,71,9,,80,93,71,9,,80,93,71,9,,80,0,1,5,6,93,1,0,1,6
377458,50,259,0,259,129,43,,172,66,129,43,,172,66,129,43,,172,0,43,44,87,66,17,0,17,17
377546,50,36,0,36,0,0,18,18,50,0,0,18,18,50,0,0,18,18,0,0,18,18,50,0,0,0,50
377555,50,1835,1,1834,0,0,1235,1235,67,0,0,1400,1400,76,0,0,1422,1422,5,244,163,412,78,14,0,13,9
377564,50,1739,0,1739,0,0,1196,1196,69,0,0,1286,1286,74,0,0,1304,1304,4,234,197,435,75,14,0,13,11
377652,50,325,1,324,159,61,,220,68,159,61,,220,68,159,61,,220,0,4,100,104,68,1,0,1,31
377661,50,142,1,141,98,0,0,98,70,98,0,0,98,70,98,0,0,98,0,15,28,43,70,11,0,11,20
378105,50,185,0,185,147,0,,147,79,147,0,,147,79,147,0,,147,0,0,38,38,79,0,0,0,21
378576,50,111,0,111,25,18,0,43,39,26,18,0,44,40,26,18,0,44,0,0,67,67,40,0,0,0,60
379746,50,100,0,100,97,0,,97,97,97,0,,97,97,97,0,,97,0,0,3,3,97,0,0,0,3
379782,50,177,1,176,89,30,,119,68,90,30,,120,68,90,30,,120,0,6,50,56,68,3,0,3,28
380359,50,259,1,258,32,25,0,57,22,31,37,0,68,26,31,38,3,72,4,61,121,186,28,25,2,24,47
380368,50,437,0,437,34,119,0,153,35,31,132,0,163,37,31,133,0,164,3,118,152,273,38,28,1,27,35
380377,50,264,2,262,7,28,7,42,16,6,28,15,49,19,6,33,16,55,29,58,120,207,21,33,11,22,46
380438,50,289,0,289,106,56,28,190,66,104,56,32,192,66,104,54,34,192,1,3,93,97,66,1,0,1,32
382911,50,50,0,50,9,8,,17,34,10,9,,19,38,10,9,,19,0,17,14,31,38,34,0,34,28
382957,50,462,0,462,194,23,,217,47,194,23,,217,47,194,23,,217,0,62,183,245,47,13,0,13,40
383020,50,24,0,24,14,0,0,14,58,14,0,0,14,58,14,0,0,14,0,0,10,10,58,0,0,0,42
383084,50,1273,0,1273,1120,0,,1120,88,1120,0,,1120,88,1120,0,,1120,0,26,127,153,88,2,0,2,10
383190,50,1083,1,1082,39,236,,275,25,36,291,,327,30,35,302,,337,8,167,570,745,31,16,1,15,53
383996,50,172,0,172,22,19,,41,24,22,22,,44,26,22,22,,44,4,35,89,128,26,23,2,20,52
384254,50,108,0,108,0,14,38,52,48,0,16,49,65,60,0,15,51,66,0,7,35,42,61,6,0,6,32
384333,50,4162,0,4162,76,854,,930,22,72,1054,,1126,27,72,1054,,1126,566,1205,1265,3036,27,43,14,29,30
384342,50,2140,0,2140,39,376,,415,19,37,413,,450,21,39,428,,467,16,1063,594,1673,22,50,1,50,28
384412,50,52,0,52,0,0,25,25,48,0,0,25,25,48,0,0,27,27,0,0,25,25,52,0,0,0,48
384421,50,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24,0,24,4,96,0,96,0
385503,50,301,0,301,68,99,,167,55,68,99,,167,55,68,99,,167,0,34,100,134,55,11,0,11,33
385619,50,871,4,867,0,0,458,458,53,0,0,499,499,58,0,0,541,541,1,22,303,326,62,3,0,3,35
386153,50,280,0,280,97,2,,99,35,97,2,,99,35,97,2,,99,0,0,181,181,35,0,0,0,65
386472,50,372,0,372,14,113,28,155,42,14,117,33,164,44,14,117,38,169,0,94,109,203,45,25,0,25,29
388520,50,143,0,143,0,31,33,64,45,0,29,50,79,55,0,57,68,125,2,0,16,18,87,1,1,0,11
392257,50,1497,0,1497,532,519,15,1066,71,533,529,15,1077,72,533,531,16,1080,0,6,411,417,72,0,0,0,27
392415,50,217,0,217,148,4,,152,70,148,4,,152,70,148,4,,152,0,17,48,65,70,8,0,8,22
393649,50,810,0,810,535,0,,535,66,535,0,,535,66,536,0,,536,0,87,187,274,66,11,0,11,23
395362,50,642,0,642,1,115,,116,18,3,141,,144,22,3,147,,150,0,236,256,492,23,37,0,37,40
399212,50,5510,0,5510,81,1037,,1118,20,195,1274,,1469,27,203,1372,,1575,44,1487,2404,3935,29,28,1,27,44
399869,50,444,5,439,264,2,60,326,74,264,2,74,340,77,264,2,75,341,0,4,94,98,78,1,0,1,21
399911,50,100,0,100,0,0,80,80,80,0,0,87,87,87,0,0,87,87,0,11,2,13,87,11,0,11,2
400558,50,122,0,122,95,4,,99,81,95,4,,99,81,95,4,,99,0,2,21,23,81,2,0,2,17
401223,50,34,0,34,0,2,10,12,35,0,1,16,17,50,0,1,16,17,0,0,17,17,50,0,0,0,50
403469,50,94,0,94,26,30,,56,60,25,31,,56,60,25,31,,56,2,20,16,38,60,23,2,21,17
403478,50,255,0,255,18,91,,109,43,18,92,,110,43,19,93,,112,4,86,53,143,44,35,2,34,21
403487,50,716,0,716,36,117,,153,21,37,118,,155,22,37,118,,155,0,217,344,561,22,30,0,30,48
404055,50,365,0,365,196,16,,212,58,198,19,,217,59,198,19,,217,1,15,132,148,59,4,0,4,36
404338,50,64,0,64,0,8,21,29,45,0,8,21,29,45,0,8,21,29,0,0,35,35,45,0,0,0,55
404426,50,1956,0,1956,31,226,,257,13,29,293,,322,16,27,305,,332,15,978,631,1624,17,51,1,50,32
404912,50,723,0,723,410,161,,571,79,405,166,,571,79,404,167,,571,0,23,129,152,79,3,0,3,18
404994,50,4142,2,4140,136,1288,0,1424,34,135,1341,0,1476,36,135,1406,0,1541,11,651,1937,2599,37,16,0,16,47
405058,50,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,52,0,98,0,98,2
405854,50,77,2,75,0,0,20,20,27,0,0,30,30,40,0,0,39,39,0,12,24,36,52,16,0,16,32
405872,50,1213,0,1213,6,357,,363,30,5,408,,413,34,4,423,,427,12,326,448,786,35,28,1,27,37
406024,50,568,0,568,22,298,45,365,64,5,282,78,365,64,0,276,89,365,0,8,195,203,64,1,0,1,34
406033,50,924,0,924,157,332,33,522,56,135,346,71,552,60,124,350,88,562,0,8,354,362,61,1,0,1,38
406547,50,313,0,313,0,70,20,90,29,0,73,20,93,30,0,75,21,96,0,84,133,217,31,27,0,27,42
407610,50,22,0,22,0,0,0,0,0,0,1,0,1,5,0,2,0,2,1,0,19,20,9,5,5,0,86
408729,50,79,0,79,11,31,,42,53,11,31,,42,53,11,31,,42,0,0,37,37,53,0,0,0,47
408844,50,1123,0,1123,140,243,153,536,48,143,251,168,562,50,143,251,168,562,0,63,498,561,50,6,0,6,44
409315,50,8728,1,8727,576,1511,58,2145,25,569,1880,141,2590,30,554,1997,192,2743,231,2203,3550,5984,31,28,3,25,41
409698,50,2578,0,2578,0,0,1364,1364,53,0,0,1808,1808,70,0,0,1840,1840,11,535,192,738,71,21,0,21,7
412173,50,746,0,746,265,114,,379,51,265,114,,379,51,265,114,,379,0,17,350,367,51,2,0,2,47
412599,50,673,2,671,229,62,28,319,48,230,63,28,321,48,229,62,42,333,1,15,322,338,50,2,0,2,48
413413,50,7030,7,7023,1,0,1415,1416,20,0,0,1727,1727,25,0,0,1824,1824,94,2363,2742,5199,26,35,1,34,39
413617,50,138,0,138,16,9,3,28,20,17,10,5,32,23,17,10,5,32,1,0,105,106,23,1,1,0,76
413626,50,299,0,299,7,150,,157,53,0,161,,161,54,0,166,,166,44,19,70,133,56,21,15,6,23
413680,50,317,0,317,30,177,,207,65,30,177,,207,65,30,177,,207,0,2,108,110,65,1,0,1,34
414461,50,2094,2,2092,1027,189,,1216,58,1027,189,,1216,58,1027,190,,1217,1,312,562,875,58,15,0,15,27
414595,50,88,0,88,0,41,4,45,51,0,42,4,46,52,0,42,4,46,0,0,42,42,52,0,0,0,48
414878,50,380,1,379,0,1,250,251,66,0,2,261,263,69,0,2,263,265,1,39,74,114,70,11,0,10,20
414911,50,519,2,517,10,138,,148,29,11,147,,158,31,12,151,,163,3,177,174,354,32,35,1,34,34
414939,50,203,0,203,125,0,,125,62,133,0,,133,66,133,0,,133,0,0,70,70,66,0,0,0,34
416458,50,591,0,591,470,0,,470,80,470,0,,470,80,470,0,,470,0,0,121,121,80,0,0,0,20
416801,50,167,0,167,0,0,147,147,88,0,0,147,147,88,0,0,147,147,0,8,12,20,88,5,0,5,7
417327,50,294,0,294,0,82,,82,28,0,82,,82,28,0,83,,83,0,200,11,211,28,68,0,68,4
417734,50,76,0,76,10,57,0,67,88,10,57,0,67,88,10,57,0,67,0,0,9,9,88,0,0,0,12
417752,50,169,1,168,3,5,21,29,17,2,5,26,33,20,2,5,26,33,0,39,96,135,20,23,0,23,57
418126,50,394,0,394,0,110,13,123,31,0,120,19,139,35,0,121,19,140,0,254,0,254,36,64,0,64,0
418533,50,335,0,335,259,9,,268,80,259,9,,268,80,259,9,,268,0,0,67,67,80,0,0,0,20
418889,50,315,0,315,183,74,,257,82,183,74,,257,82,183,74,,257,0,2,56,58,82,1,0,1,18
419244,50,142,0,142,46,12,,58,41,46,12,,58,41,46,12,,58,0,28,56,84,41,20,0,20,39
419341,50,65,0,65,22,14,,36,55,22,14,,36,55,22,14,,36,0,0,29,29,55,0,0,0,45
420024,50,128,0,128,0,76,1,77,60,0,76,1,77,60,0,76,1,77,0,18,33,51,60,14,0,14,26
420042,50,444,0,444,0,5,139,144,32,0,4,176,180,41,0,5,185,190,2,89,163,254,43,20,0,20,37
420325,50,11,0,11,0,0,3,3,27,0,0,8,8,73,0,0,8,8,0,2,1,3,73,18,0,18,9
420370,50,614,0,614,357,0,,357,58,357,0,,357,58,357,0,,357,0,15,242,257,58,2,0,2,39
420398,50,5619,0,5619,19,1142,,1161,21,19,1463,,1482,26,20,1583,,1603,80,1667,2269,4016,29,31,1,30,40
420431,50,735,0,735,298,33,,331,45,302,46,,348,47,297,55,,352,12,126,245,383,48,19,2,17,33
420440,50,692,1,691,19,137,,156,23,19,168,,187,27,19,178,,197,6,166,322,494,29,25,1,24,47
420538,50,564,0,564,102,138,,240,43,104,152,,256,45,96,167,,263,6,50,245,301,47,10,1,9,43
420556,50,1461,0,1461,43,337,,380,26,43,369,,412,28,40,386,,426,26,358,651,1035,29,26,2,25,45
420723,50,207,0,207,2,27,,29,14,4,30,,34,16,4,32,,36,6,65,100,171,17,34,3,31,48
421513,50,125,0,125,29,28,,57,46,29,28,,57,46,29,28,,57,0,2,66,68,46,2,0,2,53
421841,50,124,0,124,13,97,,110,89,13,97,,110,89,13,97,,110,0,0,14,14,89,0,0,0,11
421878,50,120,0,120,1,56,11,68,57,1,56,28,85,71,1,56,28,85,0,0,35,35,71,0,0,0,29
422020,50,66,0,66,0,35,,35,53,0,35,,35,53,0,35,,35,0,2,29,31,53,3,0,3,44
422695,50,140,0,140,32,35,19,86,61,32,35,19,86,61,32,35,19,86,0,0,54,54,61,0,0,0,39
422835,50,150,0,150,124,0,,124,83,124,0,,124,83,124,0,,124,0,0,26,26,83,0,0,0,17
423120,50,409,0,409,339,0,,339,83,339,0,,339,83,339,0,,339,0,10,60,70,83,2,0,2,15
423652,50,670,0,670,164,37,,201,30,36,174,,210,31,36,179,,215,5,153,297,455,32,24,1,23,44
425250,50,125,1,124,92,2,,94,76,99,3,,102,82,99,3,,102,0,0,22,22,82,0,0,0,18
426314,50,3410,6,3404,18,201,487,706,21,13,187,862,1062,31,15,166,1064,1245,237,889,1033,2159,37,33,7,26,30
428170,50,971,0,971,238,380,0,618,64,238,383,0,621,64,240,385,0,625,2,11,333,346,64,1,0,1,34
428259,50,86,0,86,0,0,27,27,31,0,0,33,33,38,0,0,34,34,0,4,48,52,40,5,0,5,56
428392,50,874,0,874,34,90,,124,14,35,107,,142,16,35,113,,148,13,243,470,726,17,29,1,28,54
429128,50,497,0,497,22,37,,59,12,17,56,,73,15,14,71,,85,6,103,303,412,17,22,1,21,61
430184,50,1126,4,1122,3,68,106,177,16,3,58,185,246,22,3,55,211,269,6,362,485,853,24,33,1,32,43
430670,50,19,0,19,0,0,10,10,53,0,0,10,10,53,0,0,10,10,0,0,9,9,53,0,0,0,47
430704,50,13,0,13,0,0,12,12,92,0,0,12,12,92,0,0,12,12,0,1,0,1,92,8,0,8,0
430795,50,152,4,148,106,0,,106,72,117,0,,117,79,120,0,,120,0,0,28,28,81,0,0,0,19
430935,50,1126,0,1126,254,262,,516,46,257,265,,522,46,257,266,,523,0,218,385,603,46,19,0,19,34
431141,50,1378,3,1375,636,198,,834,61,642,199,,841,61,642,199,,841,1,11,522,534,61,1,0,1,38
431983,50,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,100,0,100,0
432384,50,316,0,316,0,169,17,186,59,0,169,17,186,59,0,169,17,186,0,4,126,130,59,1,0,1,40
432524,50,191,0,191,0,63,,63,33,0,63,,63,33,0,63,,63,0,0,128,128,33,0,0,0,67
433004,50,107,0,107,0,0,42,42,39,0,0,42,42,39,0,0,42,42,0,31,34,65,39,29,0,29,32
433013,50,465,2,463,245,107,0,352,76,245,107,0,352,76,245,107,0,352,0,7,104,111,76,2,0,2,22
433174,50,236,0,236,25,113,0,138,58,25,113,0,138,58,25,113,0,138,0,0,98,98,58,0,0,0,42
433387,50,26903,0,26903,0,0,10986,10986,41,0,0,13865,13865,52,0,0,14652,14652,594,272,11385,12251,54,3,2,1,42
433420,50,351,0,351,0,125,54,179,51,0,125,54,179,51,0,125,54,179,0,14,158,172,51,4,0,4,45
433536,50,294,0,294,0,85,23,108,37,0,86,29,115,39,1,88,32,121,0,80,93,173,41,27,0,27,32
433660,50,4249,47,4202,0,232,1519,1751,42,0,192,2322,2514,60,0,189,2402,2591,35,953,623,1611,62,24,1,23,15
434016,50,162,0,162,0,18,,18,11,0,21,,21,13,0,23,,23,12,0,127,139,14,7,7,0,78
434061,50,3998,4,3994,1608,340,,1948,49,1620,409,,2029,51,1624,443,,2067,29,762,1136,1927,52,20,1,19,28
434140,50,862,1,861,516,136,,652,76,512,140,,652,76,511,141,,652,0,44,165,209,76,5,0,5,19
434159,50,223,0,223,79,69,,148,66,79,69,,148,66,79,69,,148,0,12,63,75,66,5,0,5,28
434432,50,17,0,17,0,14,,14,82,0,14,,14,82,0,14,,14,0,3,0,3,82,18,0,18,0
434469,50,112,0,112,94,0,,94,84,94,0,,94,84,94,0,,94,0,0,18,18,84,0,0,0,16
434539,50,197,0,197,0,82,,82,42,0,82,,82,42,0,82,,82,0,33,82,115,42,17,0,17,42
434584,50,170,0,170,18,42,0,60,35,41,58,0,99,58,44,63,0,107,3,0,60,63,63,2,2,0,35
434672,50,9944,0,9944,360,1027,,1387,14,371,1352,,1723,17,383,1515,,1898,292,3352,4402,8046,19,37,3,34,44
434751,50,41,2,39,0,2,,2,5,0,2,,2,5,0,2,,2,2,0,35,37,5,5,5,0,90
434821,50,1310,2,1308,953,7,,960,73,959,7,,966,74,966,7,,973,0,3,332,335,74,0,0,0,25
434900,50,494,0,494,0,202,89,291,59,0,221,100,321,65,0,223,101,324,9,11,150,170,66,4,2,2,30
434937,50,9,0,9,0,0,1,1,11,0,0,2,2,22,0,0,2,2,0,4,3,7,22,44,0,44,33
435000,50,24,0,24,0,0,24,24,100,0,0,24,24,100,0,0,24,24,0,0,0,0,100,0,0,0,0
436304,50,855,0,855,29,129,,158,18,54,157,,211,25,56,160,,216,0,419,220,639,25,49,0,49,26
436429,50,1594,2,1592,0,500,268,768,48,0,501,304,805,51,0,501,304,805,0,32,755,787,51,2,0,2,47
436599,50,47,0,47,0,24,,24,51,0,30,,30,64,0,31,,31,0,0,16,16,66,0,0,0,34
436614,50,24,1,23,0,0,15,15,65,0,0,17,17,74,0,0,17,17,0,1,5,6,74,4,0,4,22
436818,50,362,1,361,0,0,180,180,50,0,0,237,237,66,0,0,246,246,4,64,47,115,68,19,1,18,13
436827,50,355,3,352,0,0,167,167,47,0,0,233,233,66,0,0,237,237,2,55,58,115,67,16,1,16,16
436836,50,530,1,529,0,0,265,265,50,0,0,349,349,66,0,0,360,360,5,67,97,169,68,14,1,13,18
437097,50,886,0,886,1,100,490,591,67,1,104,525,630,71,1,105,530,636,0,9,241,250,72,1,0,1,27
437103,50,4317,7,4310,445,254,,699,16,474,352,,826,19,480,395,,875,106,1397,1932,3435,20,35,2,32,45
437635,50,416,0,416,347,12,,359,86,348,12,,360,87,348,12,,360,0,0,56,56,87,0,0,0,13
437732,50,134,0,134,39,30,,69,51,39,30,,69,51,39,30,,69,0,0,65,65,51,0,0,0,49
437750,50,253,0,253,0,157,,157,62,0,157,,157,62,0,157,,157,0,50,46,96,62,20,0,20,18
437769,50,140,0,140,38,21,,59,42,38,21,,59,42,38,21,,59,0,35,46,81,42,25,0,25,33
437936,50,652,0,652,372,148,,520,80,369,151,,520,80,368,152,,520,0,3,129,132,80,0,0,0,20
438179,50,332,0,332,166,32,0,198,60,166,31,1,198,60,164,34,1,199,0,5,128,133,60,2,0,2,39
438221,50,235,0,235,16,76,,92,39,16,76,,92,39,16,76,,92,0,47,96,143,39,20,0,20,41
438258,50,516,8,508,218,146,,364,72,218,146,,364,72,217,147,,364,0,10,134,144,72,2,0,2,26
438504,50,1300,1,1299,782,0,,782,60,782,0,,782,60,782,0,,782,0,29,488,517,60,2,0,2,38
