UNITID,EFDELEV,EFDETOT,EFDEEXC,EFDESOM,EFDENON,EFDEEX1,EFDEEX2,EFDEEX3,EFDEEX4,EFDEEX5
221847,2,8537,263,3360,4914,244,11,0,1,7
221892,2,1867,377,0,1490,263,114,0,0,0
221908,2,5100,1324,1666,2110,1218,105,0,1,0
221953,2,1111,46,144,921,40,6,0,0,0
221971,2,1900,172,383,1345,147,25,0,0,0
221999,2,7151,,,7151,,,,,
222053,2,6957,2805,1927,2225,2768,16,20,1,0
222062,2,5477,1029,1986,2462,1021,5,0,3,0
222105,2,361,0,0,361,,,,,
222178,2,3211,29,711,2471,15,0,0,14,0
222567,2,5411,710,949,3752,703,6,0,0,1
222576,2,8988,2220,2857,3911,2182,36,2,0,0
222628,2,118,118,0,0,100,18,0,0,0
222822,2,4002,1765,1342,895,1755,9,0,1,0
222831,2,9066,644,2702,5720,573,63,3,5,0
222877,2,216,19,120,77,16,3,0,0,0
222886,2,375,289,64,22,276,12,0,1,0
222938,2,317,,,317,,,,,
222983,2,1167,0,0,1167,,,,,
222992,2,34527,12313,8822,13392,12221,85,7,0,0
223056,2,44,,,44,,,,,
223083,2,467,13,454,0,12,1,0,0,0
223117,2,59,50,3,6,27,17,0,6,0
223232,2,15213,212,6091,8910,170,36,1,5,0
223320,2,3899,1882,992,1025,1874,3,5,0,0
223427,2,17909,3380,3752,10777,3278,81,0,10,11
223463,2,302,0,302,0,,,,,
223472,2,175,,,175,,,,,
223506,2,4044,1249,1134,1661,1232,12,5,0,0
223816,2,8326,4332,1442,2552,3262,848,0,222,0
223852,2,22,,,22,,,,,
223898,2,2877,872,1123,882,864,7,0,1,0
223922,2,1371,548,224,599,519,28,1,0,0
224004,2,1573,297,554,722,271,25,0,1,0
224013,2,38,,,38,,,,,
224110,2,7360,2960,1942,2458,2926,28,1,5,0
224147,2,7824,597,2434,4793,582,11,0,4,0
224156,2,275,,,275,,,,,
224226,2,2971,443,1898,630,378,52,0,13,0
224244,2,247,33,37,177,24,9,0,0,0
224271,2,776,590,28,158,186,404,0,0,0
224323,2,1453,2,203,1248,2,0,0,0,0
224350,2,9725,2865,2854,4006,2814,27,0,24,0
224527,2,1579,73,392,1114,67,5,0,1,0
224545,2,1761,420,1035,306,345,73,1,1,0
224554,2,7383,2364,2759,2260,2300,46,0,2,16
224615,2,64156,26527,16380,21249,26134,357,0,3,33
224642,2,24398,5757,7335,11306,5546,163,0,47,1
224660,2,608,153,0,455,140,13,0,0,0
224679,2,1328,,,1328,,,,,
224758,2,28,,,28,,,,,
224776,2,263,,,263,,,,,
224828,2,72,,,72,,,,,
224891,2,1634,545,501,588,533,12,0,0,0
224961,2,2026,492,843,691,473,14,0,5,0
225043,2,11,,,11,,,,,
225070,2,3938,1336,1225,1377,1280,56,0,0,0
225201,2,792,46,322,424,42,4,0,0,0
225247,2,1347,39,903,405,37,2,0,0,0
225308,2,5362,1493,1326,2543,1454,5,0,34,0
225371,2,3689,976,1110,1603,923,47,6,0,0
225399,2,2823,406,560,1857,353,50,3,0,0
225414,2,6352,916,2529,2907,912,3,0,1,0
225423,2,48159,16560,13520,18079,16235,88,194,0,43
225432,2,12856,4584,5038,3234,4548,36,0,0,0
225502,2,2845,1341,396,1108,1311,8,0,22,0
225511,2,37943,4175,24405,9363,4105,62,0,8,0
225520,2,4264,1134,874,2256,1132,2,0,0,0
225548,2,773,27,235,511,26,0,0,1,0
225575,2,991,0,322,669,,,,,
225627,2,4724,742,2048,1934,562,175,0,5,0
225876,2,471,148,165,158,141,3,4,0,0
225885,2,729,52,677,0,35,3,0,14,0
225991,2,102,,,102,,,,,
226019,2,5189,955,1558,2676,948,7,0,0,0
226091,2,8264,2165,3748,2351,2065,99,0,1,0
226107,2,2682,1072,798,812,1019,53,0,0,0
226116,2,2600,521,881,1198,509,12,0,0,0
226125,2,122,,,122,,,,,
226134,2,9317,1920,1832,5565,1893,1,0,26,0
226152,2,6979,562,3301,3116,553,5,0,4,0
226204,2,7807,1297,1640,4870,1231,34,0,32,0
226231,2,3350,1195,685,1470,913,271,0,11,0
226277,2,1212,,,1212,,,,,
226383,2,1346,20,425,901,17,1,0,2,0
226408,2,4482,613,1264,2605,612,1,0,0,0
226471,2,3072,85,1129,1858,75,10,0,0,0
226578,2,6942,3110,2457,1375,3010,55,0,45,0
226587,2,1231,214,447,570,201,13,0,0,0
226675,2,336,,,336,,,,,
226806,2,5404,1557,1173,2674,1472,85,0,0,0
226833,2,4818,1039,1777,2002,917,112,0,10,0
226860,2,39,,,39,,,,,
226879,2,157,0,0,157,,,,,
226903,2,1070,716,149,205,445,271,0,0,0
227058,2,57,,,57,,,,,
227146,2,6277,1550,1880,2847,1532,18,0,0,0
227182,2,68415,22589,16994,28832,22495,94,0,0,0
227216,2,33023,2898,19955,10170,2705,191,0,2,0
227225,2,3029,1130,873,1026,1037,93,0,0,0
227298,2,176,,,176,,,,,
227304,2,7995,3315,1456,3224,3236,79,0,0,0
227313,2,324,,,324,,,,,
227322,2,446,,,446,,,,,
227331,2,1195,147,684,364,129,18,0,0,0
227368,2,26434,3265,14801,8368,3248,9,0,8,0
227377,2,7648,918,1262,5468,917,1,0,0,0
227386,2,2386,679,995,712,649,23,7,0,0
227401,2,4427,1351,1461,1615,1306,45,0,0,0
227429,2,938,678,260,0,164,513,1,0,0
227526,2,8103,319,3995,3789,290,29,0,0,0
227687,2,2297,627,674,996,624,2,0,1,0
227748,2,250,,,250,,,,,
227757,2,4494,0,132,4362,,,,,
227845,2,2769,33,860,1876,17,1,0,15,0
227854,2,12653,3994,4527,4132,3831,158,0,4,1
227863,2,2646,212,1431,1003,202,7,0,2,1
227881,2,18235,3480,8802,5953,3422,26,0,8,24
227924,2,18233,6642,5192,6399,6412,214,0,16,0
227979,2,30593,9425,9198,11970,9226,60,0,139,0
228042,2,1098,30,508,560,30,0,0,0,0
228088,2,50,,,50,,,,,
228149,2,2001,3,627,1371,3,0,0,0,0
228158,2,8580,2786,2217,3577,2758,28,0,0,0
228185,2,18,,,18,,,,,
228200,2,409,,,409,,,,,
228219,2,482,0,61,421,,,,,
228246,2,7056,1,392,6663,1,0,0,0,0
228282,2,18,,,18,,,,,
228316,2,6278,549,3246,2483,547,0,0,2,0
228325,2,1491,525,303,663,266,258,0,1,0
228343,2,1483,0,0,1483,,,,,
228431,2,9905,1843,5742,2320,1822,20,0,1,0
228459,2,33834,2384,20747,10703,2330,54,0,0,0
228468,2,786,79,72,635,44,32,0,3,0
228486,2,88,4,4,80,1,3,0,0,0
228501,2,1550,458,637,455,451,6,0,1,0
228529,2,11880,2498,5436,3946,2457,39,2,0,0
228547,2,40131,6668,8294,25169,6549,59,0,60,0
228608,2,4602,1544,1604,1454,1519,25,0,0,0
228644,2,785,94,0,691,92,2,0,0,0
228653,2,585,35,0,550,35,0,0,0,0
228699,2,3800,686,1002,2112,615,69,0,2,0
228705,2,4847,265,2105,2477,261,3,0,1,0
228723,2,57512,497,25074,31941,491,5,0,1,0
228769,2,30791,7324,8902,14565,6277,1031,1,15,0
228778,2,41309,341,19009,21959,334,6,0,1,0
228787,2,21617,0,7820,13797,,,,,
228796,2,20165,1413,8342,10410,1334,64,0,15,0
228802,2,6971,1038,3577,2356,1025,12,0,1,0
228875,2,10523,0,0,10523,,,,,
228884,2,642,28,0,614,26,2,0,0,0
228909,2,5,5,0,0,5,0,0,0,0
228981,2,1329,0,369,960,,,,,
229018,2,4640,1891,1977,772,1803,77,0,5,6
229027,2,29686,4690,18274,6722,4571,105,0,13,1
229063,2,6830,421,4864,1545,386,30,0,5,0
229115,2,32579,2206,19811,10562,2096,104,0,6,0
229160,2,1879,105,708,1066,101,4,0,0,0
229179,2,10153,2799,4793,2561,2737,26,0,0,36
229267,2,2512,,,2512,,,,,
229300,2,554,0,230,324,,,,,
229337,2,1448,387,635,426,384,3,0,0,0
229355,2,11901,1883,4908,5110,1830,42,0,2,9
229416,2,1845,,,1845,,,,,
229425,2,124,,,124,,,,,
229504,2,2249,558,794,897,546,11,0,1,0
229522,2,94,,,94,,,,,
229540,2,3064,914,1011,1139,913,1,0,0,0
229656,2,305,,,305,,,,,
229780,2,2275,726,853,696,472,246,7,1,0
229799,2,5445,1206,1281,2958,1182,21,0,0,3
229814,2,6901,1550,2604,2747,1415,133,0,2,0
229832,2,1392,595,363,434,548,47,0,0,0
229841,2,5495,977,1305,3213,959,0,0,18,0
229887,2,698,94,0,604,45,49,0,0,0
230010,2,1379,130,0,1249,121,9,0,0,0
230038,2,31411,692,11602,19117,451,122,0,19,100
230047,2,2735,2,549,2184,2,0,0,0,0
230065,2,298,,,298,,,,,
230144,2,88,,,88,,,,,
230162,2,3518,,,3518,,,,,
230171,2,12481,1123,3996,7362,1049,72,0,0,2
230199,2,69,,,69,,,,,
230205,2,66,,,66,,,,,
230214,2,328,,,328,,,,,
230366,2,261,18,207,36,12,6,0,0,0
230418,2,4058,2534,681,843,461,732,21,1315,5
230490,2,3043,287,130,2626,286,1,0,0,0
230597,2,5997,1739,2284,1974,1432,291,0,16,0
230603,2,12649,2398,4328,5923,1538,471,268,121,0
230676,2,1242,,,1242,,,,,
230728,2,24835,3641,10764,10430,2946,683,0,7,5
230737,2,42296,7116,14484,20696,6523,517,4,8,64
230746,2,26300,5211,5724,15365,5006,135,2,68,0
230764,2,26355,1845,14673,9837,1635,202,8,0,0
230782,2,28903,4617,8052,16234,4006,571,24,15,1
230807,2,961,15,225,721,12,3,0,0,0
230816,2,777,11,172,594,0,10,0,1,0
230834,2,1728,34,387,1307,26,8,0,0,0
230852,2,3060,1284,252,1524,239,1029,0,16,0
230861,2,5596,3660,745,1191,3352,308,0,0,0
230889,2,112,112,0,0,11,96,0,5,0
230913,2,1482,397,212,873,292,105,0,0,0
230959,2,2773,,,2773,,,,,
230995,2,2799,527,158,2114,31,481,9,6,0
231004,2,70,,,70,,,,,
231059,2,1209,1,140,1068,0,1,0,0,0
231068,2,542,8,0,534,0,8,0,0,0
231095,2,101,0,0,101,,,,,
231165,2,1412,231,450,731,195,36,0,0,0
231174,2,11898,251,3092,8555,190,58,3,0,0
231280,2,106,,,106,,,,,
231411,2,459,,,459,,,,,
231420,2,1140,316,633,191,253,62,1,0,0
231536,2,3562,1048,1197,1317,1030,17,0,1,0
231554,2,705,277,318,110,186,90,0,1,0
231581,2,1385,0,51,1334,,,,,
231624,2,6797,3,175,6619,3,0,0,0,0
231651,2,4541,3418,737,386,997,2401,0,20,0
231688,2,21,,,21,,,,,
231697,2,3388,1002,915,1471,991,10,0,0,1
231712,2,4449,0,0,4449,,,,,
231785,2,1281,0,579,702,,,,,
231873,2,946,104,328,514,99,5,0,0,0
231882,2,2274,469,594,1211,455,13,0,0,1
232016,2,109,,,109,,,,,
232025,2,1082,3,238,841,3,0,0,0,0
232043,2,892,39,25,828,14,25,0,0,0
232052,2,658,83,281,294,82,1,0,0,0
232089,2,835,17,187,631,11,6,0,0,0
232186,2,27014,3832,17144,6038,36,3786,7,3,0
232195,2,7688,3082,2056,2550,3054,28,0,0,0
232256,2,846,,,846,,,,,
232265,2,2846,161,0,2685,65,95,0,1,0
232308,2,691,0,0,691,,,,,
232414,2,7527,2219,2442,2866,2199,20,0,0,0
232423,2,20346,467,5501,14378,442,20,4,1,0
232450,2,8792,2591,2136,4065,2559,31,0,1,0
232557,2,48906,35243,6559,7104,6023,28700,189,331,0
232566,2,3154,103,263,2788,37,65,0,1,0
232575,2,5720,1351,1478,2891,1330,21,0,0,0
232609,2,1589,0,389,1200,,,,,
232618,2,227,12,0,215,12,0,0,0,0
232672,2,1314,443,495,376,379,64,0,0,0
232681,2,3493,122,2459,912,119,1,2,0,0
232706,2,2275,161,853,1261,89,71,0,1,0
232724,2,23,,,23,,,,,
232788,2,1928,536,810,582,518,18,0,0,0
232797,2,950,917,33,0,138,776,0,2,1
232867,2,3980,930,1074,1976,869,61,0,0,0
232885,2,286,22,264,0,16,6,0,0,0
232919,2,454,,,454,,,,,
232937,2,5337,544,4645,148,428,94,22,0,0
232946,2,51896,14133,14119,23644,13591,537,0,2,3
232982,2,18375,5998,7285,5092,5457,514,0,27,0
233019,2,1861,490,780,591,477,13,0,0,0
233037,2,1188,384,327,477,377,7,0,0,0
233082,2,103,,,103,,,,,
233116,2,5022,990,1480,2552,982,8,0,0,0
233277,2,6008,454,3404,2150,428,26,0,0,0
233286,2,116,0,28,88,,,,,
233295,2,1490,,,1490,,,,,
233301,2,478,3,0,475,0,3,0,0,0
233310,2,2591,693,632,1266,690,3,0,0,0
233329,2,410,0,388,22,,,,,
233338,2,2051,171,395,1485,144,21,0,4,2
233356,2,481,41,440,0,35,6,0,0,0
233374,2,3145,81,1130,1934,77,4,0,0,0
233408,2,338,56,87,195,55,1,0,0,0
233426,2,1826,0,0,1826,,,,,
233480,2,27,,,27,,,,,
233541,2,2461,24,711,1726,23,1,0,0,0
233602,2,74,1,27,46,1,0,0,0,0
233611,2,1053,,,1053,,,,,
233639,2,3112,883,689,1540,875,8,0,0,0
233648,2,2163,747,880,536,707,40,0,0,0
233666,2,22,,,22,,,,,
233684,2,2198,2198,0,0,1914,284,0,0,0
233718,2,457,0,32,425,,,,,
233754,2,6018,2012,1663,2343,1970,42,0,0,0
233772,2,16195,6406,5049,4740,6258,148,0,0,0
233897,2,1704,653,382,669,652,1,0,0,0
233903,2,2068,466,871,731,435,31,0,0,0
233921,2,30434,180,17338,12916,171,5,2,1,1
233949,2,5860,1412,1495,2953,1375,37,0,0,0
234030,2,20958,1394,13942,5622,1273,38,83,0,0
234076,2,17444,344,1279,15821,326,18,0,0,0
234085,2,1512,,,1512,,,,,
234119,2,116,,,116,,,,,
234137,2,479,8,0,471,0,4,0,4,0
234155,2,4300,16,0,4284,13,3,0,0,0
234164,2,1329,32,1297,0,30,2,0,0,0
234173,2,1479,284,25,1170,263,21,0,0,0
234207,2,1867,,,1867,,,,,
234377,2,2116,632,680,804,607,25,0,0,0
234669,2,10617,4682,3166,2769,4564,89,4,10,15
234696,2,1632,359,453,820,351,4,0,0,4
234711,2,1736,654,587,495,630,22,0,0,2
234827,2,8743,2297,3728,2718,2169,104,1,23,0
234845,2,2277,722,490,1065,705,16,0,0,1
234915,2,1274,1071,89,114,362,129,0,580,0
234924,2,261,,,261,,,,,
234933,2,6593,3447,1776,1370,3351,91,0,4,1
234951,2,2788,319,565,1904,315,4,0,0,0
234979,2,6192,2103,2009,2080,2065,38,0,0,0
235024,2,443,0,66,377,,,,,
235088,2,231,,,231,,,,,
235097,2,7604,869,3145,3590,718,22,128,1,0
235103,2,5753,2248,1715,1790,2165,33,1,47,2
235149,2,6054,2332,1778,1944,2307,21,0,1,3
235167,2,1851,605,1196,50,579,25,0,0,1
235237,2,8635,3728,2150,2757,3575,134,7,4,8
235307,2,100,,,100,,,,,
235316,2,5084,0,276,4808,,,,,
235334,2,1475,526,370,579,513,13,0,0,0
235343,2,6252,2351,2147,1754,2306,29,0,16,0
235352,2,88,,,88,,,,,
235422,2,796,56,235,505,46,10,0,0,0
235431,2,4684,1739,1526,1419,1714,14,0,7,4
235501,2,133,,,133,,,,,
235547,2,74,,,74,,,,,
235583,2,35,,,35,,,,,
235671,2,4133,655,609,2869,392,3,0,256,4
235699,2,3150,797,666,1687,791,5,0,1,0
235750,2,2435,894,849,692,793,100,0,1,0
236018,2,39,,,39,,,,,
236072,2,4675,2064,799,1812,2000,52,1,10,1
236133,2,720,4,160,556,4,0,0,0,0
236188,2,4905,1920,1346,1639,1870,38,0,11,1
236212,2,879,0,94,785,,,,,
236230,2,2301,23,82,2196,23,0,0,0,0
236258,2,1583,715,356,512,678,24,0,11,2
236328,2,1712,0,0,1712,,,,,
236382,2,3072,647,600,1825,644,3,0,0,0
236452,2,1365,41,494,830,30,11,0,0,0
236504,2,4901,989,568,3344,965,20,0,3,1
236513,2,4476,1650,1457,1369,1589,41,0,20,0
236577,2,2432,3,348,2081,3,0,0,0,0
236595,2,4046,17,702,3327,11,6,0,0,0
236610,2,4418,2077,751,1590,1969,98,1,5,4
236638,2,3860,321,2287,1252,310,11,0,0,0
236656,2,3788,2106,1102,580,2077,25,1,1,2
236692,2,6502,1881,1158,3463,1814,66,0,0,1
236708,2,3795,1601,1150,1044,1544,53,2,2,0
236744,2,39,,,39,,,,,
236753,2,5502,1851,1463,2188,1809,29,2,11,0
236887,2,2662,720,586,1356,623,96,1,0,0
236896,2,1300,7,123,1170,2,5,0,0,0
236939,2,22612,2997,3229,16386,2509,394,0,94,0
236948,2,36213,440,7046,28727,292,131,0,17,0
236975,2,2529,1026,809,694,1010,14,1,1,0
237011,2,13801,244,2198,11359,224,12,0,8,0
237039,2,3340,1506,833,1001,1385,23,0,19,79
237057,2,1493,,,1493,,,,,
237066,2,2047,0,28,2019,,,,,
237109,2,3279,1172,993,1114,1163,8,0,0,1
237118,2,674,12,412,250,10,1,0,1,0
237127,2,39,,,39,,,,,
237136,2,220,18,37,165,5,13,0,0,0
237145,2,15,,,15,,,,,
237172,2,65,,,65,,,,,
237181,2,599,1,55,543,0,1,0,0,0
237215,2,1286,243,731,312,205,36,0,2,0
237242,2,41,,,41,,,,,
237303,2,55,,,55,,,,,
237312,2,2365,1287,591,487,452,807,0,28,0
237321,2,61,,,61,,,,,
237330,2,1399,122,788,489,114,8,0,0,0
237358,2,650,13,0,637,11,1,0,0,1
237367,2,3197,609,1567,1021,579,30,0,0,0
237385,2,1608,105,741,762,94,11,0,0,0
237437,2,147,115,17,15,84,29,0,0,2
237473,2,101,,,101,,,,,
237491,2,18,,,18,,,,,
237525,2,7952,838,3471,3643,676,155,0,0,7
237543,2,122,,,122,,,,,
237561,2,47,,,47,,,,,
237570,2,79,,,79,,,,,
237598,2,20,0,20,0,,,,,
237686,2,2288,368,513,1407,327,41,0,0,0
237701,2,1145,188,479,478,157,30,0,1,0
237729,2,130,,,130,,,,,
237783,2,762,384,378,0,58,302,0,24,0
237792,2,2718,142,1494,1082,113,29,0,0,0
237817,2,1365,371,628,366,349,22,0,0,0
237844,2,86,,,86,,,,,
237899,2,3634,382,973,2279,359,21,0,2,0
237905,2,55,,,55,,,,,
237932,2,1919,53,768,1098,33,13,0,7,0
237950,2,1481,440,469,572,413,25,0,2,0
237969,2,889,0,235,654,,,,,
237987,2,225,48,158,19,47,1,0,0,0
237996,2,525,366,107,52,311,55,0,0,0
238005,2,79,,,79,,,,,
238014,2,1222,596,455,171,546,50,0,0,0
238032,2,19059,815,10102,8142,490,321,0,4,0
238078,2,594,21,304,269,16,5,0,0,0
238096,2,30,,,30,,,,,
238175,2,113,,,113,,,,,
238193,2,788,93,212,483,65,27,0,1,0
238263,2,12936,3119,3212,6605,2920,131,65,2,1
238324,2,563,2,25,536,2,0,0,0,0
238333,2,964,6,0,958,0,6,0,0,0
238397,2,2391,254,749,1388,235,19,0,0,0
238430,2,755,78,152,525,61,17,0,0,0
238458,2,2771,10,583,2178,8,1,0,0,1
238476,2,2559,0,55,2504,,,,,
238616,2,2817,576,739,1502,420,140,3,0,13
238661,2,1220,11,246,963,11,0,0,0,0
238722,2,11181,2143,1259,7779,1650,374,0,119,0
238759,2,9881,1468,1331,7082,1416,44,8,0,0
238810,2,66,,,66,,,,,
238980,2,1898,239,500,1159,225,13,0,1,0
239008,2,3154,331,1092,1731,318,10,3,0,0
239017,2,1426,,,1426,,,,,
239071,2,736,273,108,355,56,212,0,5,0
239080,2,1068,160,75,833,82,78,0,0,0
239105,2,7528,61,1422,6045,42,19,0,0,0
239220,2,2779,559,998,1222,552,7,0,0,0
239248,2,12211,3526,3594,5091,3476,48,0,0,2
239309,2,896,3,265,628,3,0,0,0,0
239318,2,2575,1,192,2382,1,0,0,0,0
239372,2,3074,742,696,1636,719,22,0,1,0
239390,2,716,1,375,340,1,0,0,0,0
239442,2,1186,647,199,340,630,17,0,0,0
239460,2,6069,1852,1208,3009,1714,136,2,0,0
239488,2,10661,2065,1975,6621,1972,92,0,1,0
239512,2,518,0,61,457,,,,,
239628,2,766,1,86,679,1,0,0,0,0
239716,2,1814,0,171,1643,,,,,
239877,2,39,,,39,,,,,
239910,2,2710,537,378,1795,398,139,0,0,0
240107,2,1485,266,554,665,233,33,0,0,0
240116,2,8364,1600,1742,5022,1519,74,0,0,7
240125,2,7268,394,1081,5793,378,6,9,0,1
240170,2,3872,1185,1382,1305,1089,94,0,1,1
240189,2,9367,881,3799,4687,789,91,0,1,0
240198,2,2677,659,1230,788,590,69,0,0,0
240268,2,9423,289,3639,5495,168,120,0,1,0
240277,2,9146,2262,3829,3055,2067,162,0,33,0
240329,2,9347,51,5027,4269,43,8,0,0,0
240338,2,1003,14,71,918,12,2,0,0,0
240365,2,12627,709,3419,8499,652,51,0,6,0
240374,2,3236,409,1749,1078,342,66,0,1,0
240392,2,1803,1603,157,43,373,1230,0,0,0
240417,2,6254,781,2405,3068,630,138,0,13,0
240426,2,2213,760,355,1098,566,184,0,7,3
240444,2,36306,545,9098,26663,301,193,0,49,2
240453,2,18348,2077,9998,6273,1839,218,0,20,0
240462,2,6028,423,1245,4360,369,51,0,1,2
240471,2,4776,242,3025,1509,148,93,0,1,0
240480,2,7313,490,3607,3216,465,23,0,2,0
240505,2,3354,673,1236,1445,593,77,0,0,3
240514,2,1923,433,421,1069,405,28,0,0,0
240596,2,1421,111,258,1052,108,3,0,0,0
240620,2,3770,763,1008,1999,661,102,0,0,0
240657,2,1423,259,528,636,240,18,0,0,1
240666,2,3596,566,994,2036,515,51,0,0,0
240693,2,2391,663,727,1001,641,22,0,0,0
240709,2,45,,,45,,,,,
240718,2,993,,,993,,,,,
240727,2,8518,1260,4434,2824,1017,241,0,2,0
240736,2,1051,,,1051,,,,,
240745,2,1618,14,164,1440,14,0,0,0,0
240754,2,2669,82,1983,604,73,0,0,9,0
240790,2,1297,183,852,262,182,0,1,0,0
240879,2,131,,,131,,,,,
241100,2,201,,,201,,,,,
241128,2,201,,,201,,,,,
241146,2,141,,,141,,,,,
241182,2,397,,,397,,,,,
241191,2,796,51,577,168,32,13,0,5,1
241216,2,1577,,,1577,,,,,
241225,2,611,0,518,93,,,,,
241304,2,1882,112,877,893,112,0,0,0,0
241331,2,703,0,406,297,,,,,
241377,2,648,167,401,80,162,5,0,0,0
241386,2,131,29,26,76,26,3,0,0,0
241395,2,308,19,196,93,18,1,0,0,0
241410,2,4139,145,1638,2356,122,23,0,0,0
241517,2,210,,,210,,,,,
241614,2,281,144,8,129,29,23,2,90,0
241720,2,596,,,596,,,,,
241739,2,4780,0,2638,2142,,,,,
241766,2,291,,,291,,,,,
241836,2,924,294,239,391,15,279,0,0,0
241906,2,235,,,235,,,,,
241951,2,489,0,64,425,,,,,
242042,2,452,,,452,,,,,
242112,2,391,0,0,391,,,,,
242121,2,214,0,117,97,,,,,
242130,2,326,64,0,262,64,0,0,0,0
242149,2,347,50,297,0,50,0,0,0,0
242556,2,247,,,247,,,,,
242583,2,165,,,165,,,,,
242617,2,2747,175,1967,605,153,9,0,13,0
242626,2,2968,384,2035,549,319,65,0,0,0
242635,2,2445,523,1541,381,365,158,0,0,0
242644,2,1000,84,545,371,81,3,0,0,0
242653,2,3278,485,2007,786,447,38,0,0,0
242662,2,2779,831,1568,380,554,277,0,0,0
242680,2,1211,202,799,210,183,19,0,0,0
242699,2,1488,429,858,201,142,286,0,1,0
242705,2,3752,332,2670,750,316,15,0,1,0
242820,2,944,,,944,,,,,
242945,2,171,,,171,,,,,
242954,2,66,,,66,,,,,
242972,2,25400,4624,20477,299,2453,2171,0,0,0
243106,2,1985,0,861,1124,,,,,
243115,2,2897,8,799,2090,8,0,0,0,0
243133,2,3022,0,1579,1443,,,,,
243142,2,2270,241,1385,644,239,2,0,0,0
243151,2,2216,367,3,1846,367,0,0,0,0
243179,2,2634,9,549,2076,7,2,0,0,0
243188,2,346,1,212,133,1,0,0,0,0
243197,2,10201,41,2730,7430,0,0,0,0,41
243203,2,264,0,169,95,,,,,
243212,2,2221,0,392,1829,,,,,
243221,2,9212,0,3229,5983,,,,,
243346,2,4651,0,3382,1269,,,,,
243443,2,3731,374,3089,268,16,358,0,0,0
243568,2,112,12,100,0,10,0,0,2,0
243577,2,3665,585,1356,1724,556,23,6,0,0
243586,2,659,34,385,240,33,1,0,0,0
243601,2,7923,0,4440,3483,,,,,
243638,2,1996,456,1156,384,456,0,0,0,0
243647,2,454,0,206,248,,,,,
243665,2,1378,163,572,643,140,7,0,16,0
243744,2,8049,288,0,7761,97,191,0,0,0
243780,2,38593,672,12221,25700,304,326,17,25,0
243799,2,22,,,22,,,,,
243823,2,415,140,52,223,106,34,0,0,0
243832,2,1207,659,385,163,155,504,0,0,0
243841,2,466,91,0,375,89,2,0,0,0
244233,2,1,1,0,0,1,0,0,0,0
244279,2,132,,,132,,,,,
244437,2,15456,6141,4292,5023,5482,345,17,297,0
244446,2,2874,1190,823,861,1187,3,0,0,0
244613,2,323,,,323,,,,,
245281,2,78,,,78,,,,,
245625,2,3386,238,371,2777,230,8,0,0,0
245652,2,364,,,364,,,,,
245777,2,45,,,45,,,,,
245838,2,74,0,0,74,,,,,
245847,2,60,0,0,60,,,,,
245883,2,80,0,0,80,,,,,
245892,2,105,105,0,0,11,93,1,0,0
245953,2,1867,1338,418,111,857,388,0,29,64
245962,2,167,0,6,161,,,,,
245980,2,39,,,39,,,,,
245999,2,2559,0,0,2559,,,,,
246017,2,1459,0,0,1459,,,,,
246035,2,285,0,60,225,,,,,
246071,2,50,,,50,,,,,
246354,2,10641,3632,3207,3802,3528,96,0,8,0
246406,2,15,,,15,,,,,
246415,2,68,,,68,,,,,
246460,2,106,,,106,,,,,
246813,2,3865,694,996,2175,692,2,0,0,0
246895,2,443,,,443,,,,,
246974,2,403,0,145,258,,,,,
247010,2,44,,,44,,,,,
247047,2,88,,,88,,,,,
247065,2,653,77,576,0,50,27,0,0,0
247153,2,216,,,216,,,,,
247162,2,9,9,0,0,9,0,0,0,0
247409,2,68,0,28,40,,,,,
247603,2,2181,362,899,920,316,46,0,0,0
247649,2,585,135,0,450,5,126,0,4,0
247773,2,68,,,68,,,,,
247834,2,35077,7357,7483,20237,7285,64,0,8,0
247940,2,4621,1175,1179,2267,1068,107,0,0,0
248192,2,25,,,25,,,,,
248527,2,83,,,83,,,,,
248606,2,1706,,,1706,,,,,
248624,2,77,,,77,,,,,
248633,2,56,,,56,,,,,
248660,2,137,,,137,,,,,
248703,2,227,,,227,,,,,
248925,2,1016,,,1016,,,,,
248934,2,11399,3003,1900,6496,921,2080,0,0,2
249061,2,49,,,49,,,,,
249238,2,330,,,330,,,,,
249609,2,167,,,167,,,,,
250027,2,305,0,93,212,,,,,
250285,2,288,,,288,,,,,
250744,2,377,,,377,,,,,
250902,2,102,,,102,,,,,
250993,2,549,,,549,,,,,
251260,2,4386,645,2023,1718,600,45,0,0,0
251312,2,420,165,100,155,157,8,0,0,0
260336,2,17,,,17,,,,,
260363,2,8,,,8,,,,,
260372,2,288,47,203,38,45,2,0,0,0
260664,2,310,0,0,310,,,,,
260691,2,768,0,167,601,,,,,
260789,2,667,214,11,442,213,1,0,0,0
260813,2,232,0,232,0,,,,,
260929,2,186,,,186,,,,,
260965,2,77,,,77,,,,,
260992,2,514,263,185,66,205,58,0,0,0
261436,2,834,,,834,,,,,
261676,2,18,0,5,13,,,,,
261685,2,32,0,15,17,,,,,
261719,2,220,,,220,,,,,
261773,2,34,,,34,,,,,
261861,2,8,0,8,0,,,,,
262031,2,5800,1194,1896,2710,1188,6,0,0,0
262086,2,4822,4695,1,126,2349,2319,15,10,2
262129,2,669,0,44,625,,,,,
262341,2,615,,,615,,,,,
262369,2,97,,,97,,,,,
262457,2,435,0,96,339,,,,,
262466,2,32,,,32,,,,,
362700,2,428,,,428,,,,,
