UNITID,F3A01,F3A01A,F3A01B,F3A01C,F3A02,F3A02A,F3A03,F3A04,F3A05,F3A06,F3A07,F3A08,F3A09,F3A10,F3A11,F3A12,F3B01,F3B02,F3B03,F3B04,F3B05,F3B06,F3B07,F3B08,F3C01,F3C02,F3C03,F3C03A,F3C03B,F3C04,F3C05,F3C06,F3C07,F3C08,F3C12,F3C121,F3C122,F3C13,F3C131,F3C132,F3C14,F3C141,F3C142,F3C15,F3C151,F3C152,F3C16,F3C161,F3C162,F3C17,F3C171,F3C172,F3D01,F3D02,F3D02A,F3D02B,F3D03,F3D03A,F3D03B,F3D03C,F3D03D,F3D04,F3D05,F3D06,F3D07,F3D12,F3D08,F3D09,F3E011,F3E012,F3E02A1,F3E02A2,F3E02B1,F3E02B2,F3E03A1,F3E03A2,F3E03B1,F3E03B2,F3E03C1,F3E03C2,F3E041,F3E042,F3E051,F3E101,F3E102,F3E061,F3E062,F3E071,F3E072,F3E073,F3E074,F3E075,F3E076,F3E077,F3F01,F3F02,F3F03,F3G01,F3G02,F3G03,F3G04,F3G05,F3G06,F3G07
461555,,,,,,,,,,,,,,,,,,,,,,,,,298762,0,0,0,0,0,298762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013521,0,0,0,118820,0,0,0,118820,0,0,83422,,,108546,1324309,724751,724751,0,0,0,0,761374,0,0,0,0,0,,,0,,,249744,0,1735869,724751,0,249744,36134,6041,719199,,,-2,,,,,,,
461573,1098518,0,56925,0,1085672,0,12846,1098518,0,115985,164049,0,77431,357465,300540,56925,1199307,1802112,482249,-120556,0,3402,130000,12846,312688,5961,0,0,0,0,318649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054399,0,0,0,0,0,0,0,0,0,0,125265,0,,19643,1199307,434549,376293,10219,0,0,0,8694,0,552717,356108,575472,0,0,0,0,,,220461,0,1802112,732401,199329,639702,10219,0,220461,0,0,3,0,1199307,12846,1098518,-44079,0,1802112
461582,,,,,,,,,,,,,,,,,,,,,,,,,427196,0,0,0,0,0,427196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314613,0,0,0,0,0,0,0,0,0,0,300475,,,20658,1635746,316855,138475,0,0,1598,0,357544,120300,27880,22491,11780,5070,,,0,,,0,0,715657,286336,22300,3205,9067,0,394749,,,-2,,,,,,,
461591,,,,,,,,,,,,,,,,,,,,,,,,,420158,59777,0,0,0,53001,532936,112778,0,112778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112778,112778,0,1409247,118521,0,118521,0,0,0,0,0,0,0,119443,,,0,1647211,562822,342900,0,0,0,0,85565,77117,138752,125053,454636,143915,,,0,,,564517,0,1806292,688985,75473,116740,178111,104,746879,,,-2,,,,,,,
461607,,,,,,,,,,,,,,,,,,,,,,,,,311351,0,0,0,0,10625,321976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683844,0,0,0,0,0,0,0,0,0,0,25068,,,0,708912,187416,187416,0,0,0,0,18633,18633,87936,87936,119835,56331,,,0,,,0,0,413820,350316,4259,12044,26347,0,20854,,,-2,,,,,,,
461625,,,,,,,,,,,,,,,,,,,,,,,,,356764,0,0,0,0,0,356764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493146,0,0,0,0,0,0,0,0,0,0,0,,,7895,501041,210332,135500,0,0,0,0,8659,0,7144,6000,270571,36000,,,0,,,0,0,496706,177500,0,59975,7340,0,251891,,,-2,,,,,,,
461652,,,,,,,,,,,,,,,,,,,,,,,,,146260,98861,0,0,0,0,245121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694541,0,0,0,0,0,0,0,0,0,0,125615,,,0,820156,105860,99951,0,0,0,0,31875,30443,31549,26892,326472,89390,,,0,,,0,0,495756,246676,15862,31270,12693,0,189255,,,-2,,,,,,,
461689,3665300,0,468686,0,4429819,0,-764519,3665300,0,1938631,1046682,0,0,2985313,2516627,468686,4716555,4596011,0,120544,430727,-1315790,0,-764519,1112325,34080,0,0,0,12000,1158405,12000,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,12000,0,3566343,0,0,0,0,0,0,0,0,12000,-8192,0,0,,1146404,4716555,1692575,1041695,0,0,0,0,119802,104170,1504879,615848,1266755,245590,0,0,12000,,,0,0,4596011,2007303,471262,380159,275559,0,1461728,,,-2,120544,4716555,-764519,3665300,-1233205,0,4596011
461704,,,,,,,,,,,,,,,,,,,,,,,,,424188,32190,76417,37417,39000,202415,735210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546842,0,0,0,0,0,0,0,0,0,7752,122858,,,193863,1871315,926400,926400,0,0,0,0,200573,0,27893,0,519798,0,,,0,,,44316,0,1718980,926400,0,72209,0,0,720371,,,-2,,,,,,,
461713,,,,,,,,,,,,,,,,,,,,,,,,,162769,5667,36867,27284,9583,0,205303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784720,0,0,0,0,0,0,0,0,0,0,46042,,,17130,847892,160995,79540,0,0,0,0,3000,3000,0,0,260477,260477,,,0,,,25548,0,450020,343017,16881,61780,5582,124,22636,,,-2,,,,,,,
461722,,,,,,,,,,,,,,,,,,,,,,,,,54547,0,0,0,0,0,54547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307561,0,0,0,0,0,0,0,0,0,0,76770,,,0,384331,196652,116599,0,0,0,0,55114,25112,49820,31089,112419,105890,,,0,,,0,0,414005,278690,1625,93722,2893,1284,35791,,,-2,,,,,,,
461740,,,,,,,,,,,,,,,,,,,,,,,,,183404,18592,0,0,0,0,201996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479557,0,0,0,0,0,0,0,0,0,0,40019,,,0,519576,60000,60000,0,0,0,0,22000,18000,2000,1000,42000,25000,,,0,,,0,0,126000,104000,0,12000,5000,0,5000,,,-2,,,,,,,
461768,,,,,,,,,,,,,,,,,,,,,,,,,517944,94428,0,0,0,0,612372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356798,188855,0,188855,0,0,0,0,0,0,0,291825,,,0,2837478,597224,345907,0,0,0,0,584246,170323,256053,163347,674336,292923,,,0,,,143420,0,2255279,972500,137002,463923,6418,0,675436,,,-2,,,,,,,
461786,,,,,,,,,,,,,,,,,,,,,,,,,65175,0,0,0,0,0,65175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269960,0,0,0,0,0,0,0,0,0,1200,88397,,,0,359557,128000,32000,0,0,0,0,40000,40000,20000,20000,15000,15000,,,0,,,0,0,203000,107000,0,5000,0,0,91000,,,-2,,,,,,,
461810,,,,,,,,,,,,,,,,,,,,,,,,,179904,0,0,0,0,0,179904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179904,0,0,0,0,0,0,0,0,0,0,51426,,,0,231330,89979,73195,0,0,14350,0,3857,1303,15821,4300,18416,312,,,0,,,41588,0,184011,79110,0,36250,10535,0,58116,,,-2,,,,,,,
461829,,,,,,,,,,,,,,,,,,,,,,,,,817387,0,0,0,0,10000,827387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2892745,0,0,0,0,0,0,0,0,0,0,777164,,,0,3669909,1690373,637689,0,0,0,0,0,0,153775,101893,801157,552944,,,0,,,23990,0,2669295,1292526,107452,1046781,161865,60671,0,,,-2,,,,,,,
461838,,,,,,,,,,,,,,,,,,,,,,,,,208118,53417,0,0,0,0,261535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690131,153387,0,153387,0,0,0,0,0,0,0,138216,,,0,1981734,949726,251594,0,0,0,0,139024,69887,74203,41933,425473,195684,,,0,,,0,0,1588426,559098,46203,921666,45964,15495,0,,,-2,,,,,,,
461856,,,,,,,,,,,,,,,,,,,,,,,,,1213205,189253,183263,6032,177231,27299,1613020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3091761,0,0,0,0,0,0,0,0,0,0,0,,,0,3091761,1102693,992809,0,0,0,0,289336,126333,89562,65253,523665,35623,,,105321,,,308693,0,2419270,1220018,121003,321005,44587,11321,701336,,,-2,,,,,,,
461865,830893,48000,284232,0,404911,0,425982,830893,225645,12000,72000,78000,0,387645,103413,284232,2055555,1828128,-1800,225627,0,120186,80169,425982,541511,0,0,0,0,0,541511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2055255,0,0,0,0,0,0,0,0,0,0,0,0,,300,2055555,995000,579611,0,0,0,0,287500,112000,89000,47000,107000,27500,0,0,0,,,349628,0,1828128,766111,250000,530547,0,250222,31248,,,-2,10984,2055555,425982,830893,45169,0,1828128
461874,,,,,,,,,,,,,,,,,,,,,,,,,273141,0,0,0,0,0,273141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796075,146740,146740,0,0,0,0,0,0,0,0,62149,,,0,1004964,477302,411758,0,0,0,0,159361,0,159361,0,43307,0,,,0,,,65537,0,904868,411758,0,65544,65544,5214,356808,,,-2,,,,,,,
461883,3257058,0,32399,343583,163384,0,3093674,3257058,0,0,1119036,0,0,1119036,1086637,32399,1705182,1627263,0,77919,-385515,3209973,191297,3093674,40985,4641,1630,1630,0,373893,421149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705182,383171,374750,0,0,0,0,186971,161743,177596,153753,879525,328509,0,0,0,0,0,0,0,1627263,1018755,0,241582,7725,0,359201,,,-2,269512,1705182,3093674,3257058,3093717,0,1627263
461892,,,,,,,,,,,,,,,,,,,,,,,,,442028,0,0,0,0,0,442028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211105,259461,0,259461,0,0,0,0,0,0,0,0,,,13717,1484283,479885,365426,0,0,82489,0,105259,44645,178226,135624,735892,492218,,,0,,,1818,0,1583569,1037913,0,543838,1818,0,0,,,-2,,,,,,,
461908,,,,,,,,,,,,,,,,,,,,,,,,,318142,0,0,0,0,4500,322642,4500,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,4500,0,991097,0,0,0,0,0,0,0,0,0,0,213273,,,0,1204370,162820,162820,0,0,0,0,64229,29672,177786,65400,413252,198969,,,0,,,0,0,818087,456861,41500,4912,0,0,314814,,,-2,,,,,,,
461917,,,,,,,,,,,,,,,,,,,,,,,,,352464,0,0,0,0,42398,394862,42398,0,42398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42398,42398,0,1754770,127565,0,127565,0,0,0,0,0,0,0,157726,,,0,2040061,657649,313758,0,0,0,0,80373,78525,171909,167956,252831,121523,,,0,,,557771,0,1720533,681762,16046,82841,45606,0,894278,,,-2,,,,,,,
461926,,,,,,,,,,,,,,,,,,,,,,,,,396340,119276,44443,15563,28880,14200,574259,58644,0,58644,0,0,0,0,0,0,15563,15563,0,28880,28880,0,0,0,0,14201,14201,0,1423985,0,0,0,0,0,0,0,0,0,0,270552,,,0,1694537,283180,283180,0,0,0,0,248566,0,144175,144175,739749,140987,,,0,,,108087,1,1523757,568343,49895,47415,52627,8044,797433,,,-2,,,,,,,
461944,,,,,,,,,,,,,,,,,,,,,,,,,242002,0,0,0,0,0,242002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524095,0,0,0,0,0,0,0,0,0,0,52933,,,0,577028,270271,124390,0,0,76219,35079,23900,11000,40422,18604,31940,14700,,,0,,,0,0,442752,203773,21723,200897,16358,0,1,,,-2,,,,,,,
461953,737598,0,57448,0,631658,5687,105940,737598,0,0,242298,42000,0,284298,226850,57448,1584051,1319345,0,264706,435374,-594140,0,105940,308664,0,0,0,0,0,308664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301226,195370,0,195370,0,0,0,0,0,0,45979,12607,28869,,0,1584051,725616,556048,0,0,6109,5129,44219,11444,121421,93861,402309,158528,19671,0,0,,,0,0,1319345,825010,121266,114040,13926,16877,228226,0,0,3,264472,1584051,105940,737598,48492,5687,1319345
461962,,,,,,,,,,,,,,,,,,,,,,,,,738017,0,40125,40125,0,163176,941318,112117,0,112117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112117,112117,0,4999190,226670,0,226670,0,0,0,0,0,0,0,0,,,0,5225860,1209489,1097749,0,0,0,0,694065,686971,530719,265147,671085,360559,,,0,,,2410506,0,5515864,2410426,341400,2581357,142015,40666,0,,,-2,,,,,,,
461999,,,,,,,,,,,,,,,,,,,,,,,,,380638,0,0,0,0,0,380638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081116,0,0,0,0,0,0,0,0,0,0,52363,,,0,1133479,471758,424582,0,0,0,0,97829,39873,167724,42859,117664,33342,,,0,,,281650,0,1136625,540656,0,42282,7373,48,546266,,,-2,,,,,,,
462008,,,,,,,,,,,,,,,,,,,,,,,,,922057,0,0,0,0,40566,962623,40566,0,40566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40566,40566,0,3896877,506929,0,506929,0,0,0,0,0,0,0,300910,,,0,4704716,1101099,569346,0,0,0,0,212187,189284,158078,141015,518360,214904,,,0,,,691885,0,2681609,1114549,134860,171406,106046,0,1154748,,,-2,,,,,,,
462017,,,,,,,,,,,,,,,,,,,,,,,,,310079,0,0,0,0,0,310079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067569,0,0,0,0,0,0,0,0,0,0,503725,,,0,1571294,539308,270715,0,0,0,0,60254,60254,38048,38048,634573,131650,,,0,,,0,0,1272183,500667,10633,151675,21204,56,587948,,,-2,,,,,,,
462035,,,,,,,,,,,,,,,,,,,,,,,,,866425,68700,0,0,0,0,935125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3680815,24529,0,24529,0,0,0,0,0,0,0,43087,,,0,3748431,1385811,573696,0,0,0,0,111224,73450,247138,153432,1437097,383137,,,0,,,0,0,3181270,1183715,75197,625396,30000,17235,1249727,,,-2,,,,,,,
462053,,,,,,,,,,,,,,,,,,,,,,,,,294074,69640,0,0,0,36627,400341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522075,400341,0,400341,0,0,0,0,0,0,0,0,,,0,922416,462789,398636,0,0,0,0,343683,168959,137473,67584,206209,101375,,,0,,,0,0,1150154,736554,0,90907,5108,0,317585,,,-2,,,,,,,
462062,,,,,,,,,,,,,,,,,,,,,,,,,312044,0,0,0,0,0,312044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839493,0,0,0,0,0,0,0,0,0,348,76144,,,204862,1120847,257140,257140,0,0,0,0,254061,0,16792,0,40883,40883,,,0,,,551971,0,1120847,298023,0,200641,40024,348,581811,,,-2,,,,,,,
462071,,,,,,,,,,,,,,,,,,,,,,,,,363601,19728,0,0,0,16438,399767,36166,0,36166,0,0,0,17359,17359,0,0,0,0,0,0,0,0,0,0,18807,18807,0,986679,146587,0,146587,0,0,0,0,0,0,0,172942,,,0,1306208,394386,184112,0,0,0,0,49147,46280,79508,74870,299449,104656,,,0,,,249874,0,1072364,409918,25394,137489,50589,231,448743,,,-2,,,,,,,
462336,,,,,,,,,,,,,,,,,,,,,,,,,169329,2338,0,0,0,0,171667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540342,21500,14500,7000,0,0,0,0,0,0,0,3489,,,4423,569754,128389,12754,0,0,0,0,0,0,32432,14502,200787,58008,,,0,,,103290,0,464898,85264,9692,149117,65266,4650,150909,,,-2,,,,,,,
462345,,,,,,,,,,,,,,,,,,,,,,,,,96362,0,0,0,0,0,96362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828148,0,0,0,0,0,0,0,0,0,0,13794,,,0,841942,0,0,0,0,0,0,152376,88725,73151,26851,348152,231897,,,0,,,0,0,573679,347473,0,53293,15131,0,157782,,,-2,,,,,,,
466921,,,,,,,,,,,,,,,,,,,,,,,,,1282348,545279,0,0,0,267707,2095334,267707,0,267707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267707,267707,0,8903490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8903490,2949099,2489082,0,0,0,0,2823935,732986,999808,577898,1616625,640501,0,0,0,0,0,90,0,8389557,4440467,613335,1350263,220355,0,1765137,,,-2,,,,,,,
466930,,,,,,,,,,,,,,,,,,,,,,,,,4650280,1783628,0,0,0,760801,7194709,760801,0,760801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760801,760801,0,32977970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32977970,7825066,6484368,0,0,0,0,11702902,2825984,4524439,2054884,5301078,2372375,0,0,0,0,0,334,0,29353819,13737611,1806800,4112201,2818305,0,6878902,,,-2,,,,,,,
467094,,,,,,,,,,,,,,,,,,,,,,,,,799479,21702,36724,36724,0,0,857905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940576,0,0,0,0,0,0,0,0,0,0,488320,,,15879,2444775,499452,231707,0,0,0,0,0,0,81940,81940,1057588,20620,,,0,,,0,0,1638980,334267,12360,195699,20597,3319,1072738,,,-2,,,,,,,
467368,,,,,,,,,,,,,,,,,,,,,,,,,655842,14508,12290,12290,0,0,682640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443243,670350,0,670350,12290,0,12290,0,0,0,0,0,0,,25284,2151167,863392,587944,0,0,0,0,102179,56465,280250,153226,840360,298276,0,0,0,,,0,0,2086181,1095911,98344,9633,90568,46,791679,,,-2,,,,,,,
467863,,,,,,,,,,,,,,,,,,,,,,,,,813267,36750,6436,0,6436,1900,858353,45086,0,45086,0,0,0,14721,14721,0,0,0,0,2932,2932,0,0,0,0,27433,27433,0,2311631,0,0,0,0,0,0,0,0,0,0,163176,,,0,2474807,874625,436911,0,0,0,0,165970,153412,224601,207607,347315,91086,,,0,,,435624,0,2048135,889016,72772,69601,146161,29010,841575,,,-2,,,,,,,
467872,,,,,,,,,,,,,,,,,,,,,,,,,695423,20000,0,0,0,41255,756678,61255,0,61255,0,0,0,18659,18659,0,0,0,0,0,0,0,0,0,0,42596,42596,0,2527433,0,0,0,0,0,0,0,0,0,0,328199,,,0,2855632,945254,465395,0,0,0,0,131948,120081,211961,193338,251804,88534,,,0,,,687066,0,2228033,867348,83548,94173,60570,0,1122394,,,-2,,,,,,,
467906,,,,,,,,,,,,,,,,,,,,,,,,,526717,72919,0,0,0,8300,607936,8300,0,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8300,8300,0,1427350,0,0,0,0,0,0,0,0,0,0,88246,,,304566,1820162,1340930,555282,0,0,0,0,54297,0,11348,0,309665,166593,,,0,,,1,0,1716241,721875,50779,61716,11261,0,870610,,,-2,,,,,,,
468848,,,,,,,,,,,,,,,,,,,,,,,,,2698700,21825,0,0,0,13875,2734400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8236441,0,0,0,0,0,0,0,0,0,19283,0,,,0,8255724,2613283,938512,0,0,0,0,0,0,3364049,1208136,25553,9177,,,0,,,0,0,6002885,2155825,640883,2804216,396939,5021,1,,,-2,,,,,,,
468893,,,,,,,,,,,,,,,,,,,,,,,,,456485,0,0,0,0,1018,457503,1018,0,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1018,0,1553130,682278,0,682278,0,0,0,0,0,0,0,37262,,,0,2272670,425672,215552,0,0,0,0,42131,38946,141762,131046,252502,61907,,,0,,,835341,1,1697408,447452,36589,128673,47151,9710,1027833,,,-2,,,,,,,
468909,,,,,,,,,,,,,,,,,,,,,,,,,3561846,39000,0,0,0,0,3600846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9841267,0,0,0,0,0,0,0,0,0,30261,0,,,0,9871528,2957782,1036399,0,0,0,0,0,0,3437045,1204331,107094,37526,,,0,,,0,0,6501921,2278256,731768,3259888,224713,7296,0,,,-2,,,,,,,
468963,,,,,,,,,,,,,,,,,,,,,,,,,1952882,0,0,0,0,0,1952882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7139564,0,0,0,0,0,0,0,0,0,0,0,,,0,7139564,3761511,1818307,0,0,0,0,546603,264223,605378,301157,963903,457419,,,0,,,60,0,5877455,2841106,373352,0,0,0,2662997,,,-2,,,,,,,
469610,,,,,,,,,,,,,,,,,,,,,,,,,454752,0,0,0,0,0,454752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492624,0,0,0,0,0,0,0,0,0,1580,0,,,0,1494204,638149,167877,0,0,0,0,0,0,63976,16830,657865,173064,,,0,,,0,0,1359990,357771,29155,973064,0,0,0,,,-2,,,,,,,
469911,,,,,,,,,,,,,,,,,,,,,,,,,967223,0,8333,8333,0,0,975556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293779,0,0,0,0,0,0,0,0,0,0,4585,,,0,2298364,1328000,306774,0,0,0,0,309866,143702,199199,139786,376266,228559,,,0,,,0,0,2213331,818821,320411,340070,0,0,734029,,,-2,,,,,,,
469957,,,,,,,,,,,,,,,,,,,,,,,,,494652,11542,0,0,0,3848,510042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2587984,0,0,0,0,0,0,0,0,0,0,51787,,,0,2639771,1112007,731994,0,0,0,0,0,0,241075,179729,382302,0,,,0,,,886398,0,2621782,911723,0,617089,100733,0,992237,,,-2,,,,,,,
470038,,,,,,,,,,,,,,,,,,,,,,,,,4386021,40050,0,0,0,0,4426071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11285569,0,0,0,0,0,0,0,0,0,41930,0,,,300,11327799,3477284,1239681,0,0,0,0,0,0,4370181,1558006,75673,26978,,,0,,,1,1,7923139,2824666,873388,4109638,106056,9391,0,,,-2,,,,,,,
470047,,,,,,,,,,,,,,,,,,,,,,,,,169283,0,16100,16100,0,16140,201523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521713,0,0,0,0,0,0,0,0,0,0,60143,0,,270,582126,180381,148846,0,0,0,0,60407,55000,157138,47000,185998,62000,0,0,0,,,0,0,583924,312846,34110,157138,0,0,79830,,,-2,,,,,,,
470296,,,,,,,,,,,,,,,,,,,,,,,,,69707,0,0,0,0,0,69707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178065,0,0,0,0,0,0,0,0,0,0,18000,,,0,196065,138000,53768,0,0,1000,0,1000,1000,1000,200,20000,200,,,0,,,0,0,161000,55168,0,30000,6646,3644,65542,,,-2,,,,,,,
470393,,,,,,,,,,,,,,,,,,,,,,,,,311483,6344,0,0,0,47126,364953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306441,0,0,0,0,0,0,0,0,0,0,64207,,,0,1370648,773501,289392,0,0,0,0,11416,9818,203992,192766,360276,65462,,,0,,,0,0,1349185,557438,39660,752087,0,0,0,,,-2,,,,,,,
474915,,,,,,,,,,,,,,,,,,,,,,,,,1478643,0,0,0,0,0,1478643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5347633,0,0,0,0,0,0,0,0,0,0,186204,,,3957,5537794,2378212,599996,0,0,0,0,0,0,846525,217723,750206,278251,,,0,,,0,0,3974943,1095970,131291,49765,106548,0,2591369,,,-2,,,,,,,
474924,,,,,,,,,,,,,,,,,,,,,,,,,557540,0,0,0,0,0,557540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368611,0,0,0,0,0,0,0,0,0,0,140637,,,1740,2510988,1262290,341758,0,0,0,0,0,0,354221,103890,418181,170113,,,0,,,0,0,2034692,615761,68977,18878,26614,0,1304462,,,-2,,,,,,,
475015,,,,,,,,,,,,,,,,,,,,,,,,,413899,0,0,0,0,0,413899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2384949,0,0,0,0,0,0,0,0,0,2561,843422,,,433764,3664696,981427,497151,183847,179843,57361,56112,321733,314725,245130,239790,1411155,211069,,,0,,,0,0,3200653,1498690,33371,1601508,52137,14947,0,,,-2,,,,,,,
475024,,,,,,,,,,,,,,,,,,,,,,,,,1245071,139655,19246,19246,0,101028,1505000,101028,0,101028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101028,101028,0,3605328,0,0,0,0,0,0,0,0,0,130,0,,,0,3605458,1356928,890979,0,0,0,0,0,0,955424,313560,1947746,174122,,,0,,,0,0,4260098,1378661,120051,795520,13186,0,1952680,,,-2,,,,,,,
475060,111770,7480,72093,0,262486,0,-150716,111770,0,85578,58886,0,0,144464,72371,72093,3626383,2844800,0,781583,-782835,-149464,0,-150716,1464683,15823,0,0,0,0,1480506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3329044,278712,0,278712,0,0,0,0,0,0,322,5056,0,,13249,3626383,1262347,525976,0,0,0,0,445902,242804,215698,124200,175446,96261,0,0,0,,,745407,0,2844800,989241,169155,600241,18077,0,1068086,-1117000,165665,1,781585,3626383,-150716,111770,-222809,0,2844800
475121,16122908,0,523365,0,10932681,0,5190227,16122908,0,0,55050,0,991950,1047000,523635,523365,77544048,64700513,0,12843535,-5121938,-2531373,3,5190227,14112937,2636882,42665,42665,0,4601107,21393591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58068451,16749819,0,16749819,42665,0,42665,0,0,0,0,0,2683113,0,0,77544048,25151055,17261181,0,0,0,0,2489496,1723202,14101192,12688137,22958770,290763,0,0,0,0,0,0,0,64700513,31963283,1647001,2149434,237694,0,28703101,0,0,3,12843535,77544048,5190227,16122908,5190227,0,64700513
475282,,,,,,,,,,,,,,,,,,,,,,,,,225278,0,0,0,0,0,225278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962013,0,0,0,0,0,0,0,0,0,0,0,,,0,962013,575099,565991,0,0,0,0,50914,5091,16848,1685,23316,2332,,,0,,,446101,0,1112278,575099,60735,3931,2882,0,469631,,,-2,,,,,,,
475325,,,,,,,,,,,,,,,,,,,,,,,,,902302,0,0,0,0,2000,904302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651266,0,0,0,0,0,0,0,0,0,0,81,,,22080,1673427,583516,396091,0,0,0,0,596341,0,637885,404105,206412,0,,,0,,,629619,167218,2653773,967414,69220,596341,16954,0,1003844,,,-2,,,,,,,
475404,,,,,,,,,,,,,,,,,,,,,,,,,168593,0,0,0,0,0,168593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010896,72805,0,72805,0,0,0,0,0,0,0,77208,,,0,1160909,459874,196399,0,0,0,0,0,0,0,0,585669,177701,,,0,,,0,0,1045543,374100,42180,129079,0,0,500184,,,-2,,,,,,,
