unitid,ASCDEG,BASDEG,MASDEG,CERT1,CERT1a,CERT1b,CERT2,CERT4,PBACERT,PMACERT,DocDegRS,DocDegPP,DocDegOT,SDOCDEG,SMASDEG,SBASDEG,SASCDEG,SBAMACRT,SCERT24,SCERT1a,SCERT1b
177588,0,,,7,4,3,17,0,,,,,,,,,0,,17,4,3
177603,0,,,0,0,0,62,0,,,,,,,,,0,,56,0,0
177676,563,,,46,0,46,79,0,,,,,,,,,560,,79,0,46
177685,0,,,0,0,0,99,0,,,,,,,,,0,,99,0,0
177719,0,352,39,0,0,0,0,0,0,9,2,0,0,2,39,352,0,9,0,0,0
177746,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0
177816,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
177834,0,0,264,0,0,0,0,0,173,0,201,496,100,797,264,0,0,173,0,0,0
177931,0,,,0,0,0,25,0,,,,,,,,,0,,25,0,0
177940,30,241,37,0,0,0,0,0,0,0,0,0,0,0,37,239,30,0,0,0,0
177968,0,1104,762,0,0,0,0,0,11,59,53,0,0,53,759,1083,0,65,0,0,0
177977,615,,,113,0,113,152,0,,,,,,,,,596,,149,0,113
177986,0,62,253,0,0,0,0,0,0,0,10,246,0,256,253,62,0,0,0,0,0
177995,1899,,,364,0,364,1414,0,,,,,,,,,1888,,1411,0,331
178059,0,886,1572,9,0,9,0,0,93,336,101,138,0,239,1572,880,0,429,0,0,9
178077,0,,,10,6,4,36,0,,,,,,,,,0,,36,6,4
178183,67,,,34,0,34,33,0,,,,,,,,,67,,33,0,34
178208,8,85,257,57,0,57,1,0,2,11,117,69,0,143,253,85,8,13,1,0,57
178217,471,,,30,0,30,53,0,,,,,,,,,470,,53,0,30
178244,18,383,215,1,0,1,1,0,10,24,18,0,0,18,215,380,18,34,1,0,1
178341,133,800,56,79,1,78,229,2,2,0,0,0,0,0,56,794,133,2,150,1,76
178369,9,222,16,0,0,0,0,0,0,0,0,0,0,0,16,216,7,0,0,0,0
178387,17,672,91,0,0,0,9,0,8,0,0,0,0,0,85,664,17,8,9,0,0
178396,0,5092,1568,1526,0,1526,0,0,450,76,329,462,0,791,1551,4747,0,493,0,0,1320
178402,0,1623,1042,12,0,12,2,0,30,84,136,481,0,617,1041,1589,0,114,2,0,12
178411,0,1325,400,24,0,24,0,0,347,0,113,0,0,113,399,1247,0,279,0,0,24
178420,0,1786,635,0,0,0,98,0,133,47,136,37,0,173,635,1756,0,159,89,0,0
178448,788,,,3,0,3,71,0,,,,,,,,,786,,71,0,3
178518,0,0,42,0,0,0,0,0,10,0,0,0,24,24,42,0,0,10,0,0,0
178527,0,,,12,0,12,15,0,,,,,,,,,0,,15,0,12
178615,0,913,170,0,0,0,0,0,3,0,0,0,0,0,168,889,0,3,0,0,0
178624,0,1118,929,3,0,3,3,2,31,244,0,0,0,0,929,1118,0,275,5,0,3
178679,23,115,0,0,0,0,0,0,0,0,0,0,0,0,0,110,23,0,0,0,0
178697,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0
178721,156,1567,545,89,0,89,1,0,84,0,0,0,0,0,545,1560,156,80,1,0,80
178767,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0
178828,0,,,4,0,4,14,0,,,,,,,,,0,,14,0,4
178891,403,29,0,219,0,219,95,8,0,0,0,0,0,0,0,29,403,0,103,0,219
178989,0,169,42,0,0,0,0,0,0,2,0,0,0,0,42,169,0,2,0,0,0
179043,29,563,363,6,0,6,0,0,13,0,0,49,0,49,360,556,29,13,0,0,6
179159,2,1514,889,3,0,3,187,0,55,36,203,352,0,555,886,1514,2,91,187,0,3
179195,0,,,1,0,1,10,0,,,,,,,,,0,,10,0,1
179265,0,81,0,0,0,0,0,0,0,0,0,167,0,167,0,81,0,0,0,0,0
179308,1981,,,193,13,180,207,0,,,,,,,,,1955,,205,13,156
179317,0,0,27,0,0,0,0,0,0,0,0,0,1,1,27,0,0,0,0,0,0
179326,156,329,163,0,0,0,0,0,0,32,14,77,0,91,163,329,156,32,0,0,0
179344,258,,,35,0,35,7,0,,,,,,,,,250,,7,0,29
179511,0,,,0,0,0,108,0,,,,,,,,,0,,108,0,0
179539,608,,,43,0,43,99,0,,,,,,,,,568,,98,0,38
179548,1,92,56,0,0,0,0,0,3,0,0,0,0,0,56,92,1,3,0,0,0
179557,11,1586,400,4,0,4,0,0,21,52,0,0,0,0,400,1560,11,72,0,0,4
179566,0,3304,1198,410,0,410,0,0,483,31,0,136,0,136,1194,3303,0,500,0,0,337
179645,424,,,112,0,112,238,0,,,,,,,,,409,,236,0,83
179715,312,,,45,0,45,87,0,,,,,,,,,312,,87,0,35
179812,0,0,121,0,0,0,0,0,0,0,0,278,0,278,121,0,0,0,0,0,0
179867,20,1848,2719,11,0,11,26,0,91,71,312,475,0,787,2719,1842,20,162,26,0,11
179894,0,669,2124,36,0,36,0,0,184,4,1,18,1,20,1995,659,0,181,0,0,34
179946,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0
179955,0,194,8,0,0,0,0,0,5,0,0,0,0,0,8,192,0,5,0,0,0
179964,3,225,410,0,0,0,0,0,0,0,61,0,0,61,404,211,3,0,0,0,0
179991,0,,,0,0,0,21,0,,,,,,,,,0,,21,0,0
180054,54,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,54,0,10,0,0
180063,0,,,0,0,0,17,0,,,,,,,,,0,,17,0,0
180081,53,,,13,0,13,73,0,,,,,,,,,51,,73,0,13
180090,0,,,31,0,31,30,0,,,,,,,,,0,,30,0,31
180106,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0
180151,105,,,0,0,0,6,0,,,,,,,,,89,,6,0,0
180160,9,,,0,0,0,0,0,,,,,,,,,9,,0,0,0
180179,202,415,110,0,0,0,48,0,0,0,0,0,0,0,110,409,201,0,48,0,0
180197,239,,,32,0,32,22,0,,,,,,,,,231,,22,0,32
180203,31,3,0,0,0,0,11,0,0,0,0,0,0,0,0,3,31,0,11,0,0
180212,54,,,0,0,0,28,0,,,,,,,,,54,,28,0,0
180249,205,,,16,0,16,64,0,,,,,,,,,197,,62,0,16
180258,1,220,121,48,0,48,0,0,0,0,0,0,0,0,121,220,1,0,0,0,48
180276,138,,,0,0,0,71,0,,,,,,,,,135,,65,0,0
180328,33,,,0,0,0,5,0,,,,,,,,,33,,5,0,0
180373,81,,,15,0,15,27,0,,,,,,,,,76,,25,0,15
180416,0,282,87,7,0,7,0,0,1,0,4,0,0,4,87,277,0,1,0,0,7
180461,115,2553,510,0,0,0,0,85,83,0,97,33,0,130,510,2470,115,82,82,0,0
180489,296,1178,519,17,0,17,88,236,174,17,47,568,0,615,509,1133,295,188,301,0,16
180522,104,135,16,0,0,0,22,0,0,0,0,0,0,0,16,130,95,0,21,0,0
180595,0,154,55,0,0,0,0,0,0,0,0,50,0,50,55,149,0,0,0,0,0
180647,68,42,0,6,0,6,20,0,0,0,0,0,0,0,0,42,68,0,20,0,6
180692,135,257,0,19,0,19,14,0,0,0,0,0,0,0,0,247,132,0,14,0,17
180814,25,2117,1075,8,0,8,0,0,0,0,10,0,0,10,1074,2090,25,0,0,0,8
180832,38,153,146,40,20,20,0,0,1,14,6,6,0,12,146,153,38,15,0,20,20
180878,1,133,5,2,0,2,0,0,7,0,23,0,0,23,5,133,1,7,0,0,2
180902,698,,,1309,0,1309,594,0,,,,,,,,,666,,563,0,924
180948,0,358,152,0,0,0,0,0,0,0,0,0,0,0,152,354,0,0,0,0,0
180957,0,,,7,0,7,0,34,,,,,,,,,0,,34,0,7
180984,0,295,269,0,0,0,0,0,27,0,0,0,0,0,269,284,0,27,0,0,0
181002,3,1201,434,0,0,0,7,0,180,8,70,790,0,859,434,1199,3,188,7,0,0
181020,0,267,316,0,0,0,0,0,0,12,12,0,0,12,316,267,0,12,0,0,0
181127,0,175,7,0,0,0,0,0,0,0,0,0,0,0,7,175,0,0,0,0,0
181145,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
181190,0,,,0,0,0,0,62,,,,,,,,,0,,62,0,0
181215,0,840,484,4,0,4,0,0,0,26,0,0,0,0,484,840,0,26,0,0,4
181297,64,223,104,1,0,1,3,0,0,2,0,0,65,65,104,223,64,2,3,0,1
181303,1366,,,257,0,257,200,0,,,,,,,,,1363,,196,0,213
181312,294,,,35,0,35,69,0,,,,,,,,,284,,69,0,27
181330,0,224,67,0,0,0,0,0,60,0,0,0,0,0,67,224,0,60,0,0,0
181394,0,2481,872,0,0,0,0,58,81,9,40,0,0,40,864,2428,0,90,55,0,0
181419,13,,,0,0,0,0,0,,,,,,,,,13,,0,0,0
181428,0,501,255,0,0,0,0,0,60,45,93,362,0,455,255,501,0,105,0,0,0
181446,0,425,43,0,0,0,0,0,0,0,0,0,0,0,43,422,0,0,0,0,0
181464,0,4186,1032,0,0,0,0,0,122,4,309,147,0,456,1030,4074,0,122,0,0,0
181491,683,,,129,0,129,126,0,,,,,,,,,658,,126,0,107
181534,0,233,126,0,0,0,0,0,0,0,0,0,0,0,126,233,0,0,0,0,0
181543,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
181604,0,145,111,12,0,12,27,0,7,0,11,26,0,37,111,145,0,7,27,0,12
181640,1022,,,133,0,133,189,0,,,,,,,,,1017,,189,0,132
181738,69,144,29,0,0,0,0,0,0,0,0,0,0,0,29,138,67,0,0,0,0
181765,85,,,0,0,0,25,0,,,,,,,,,79,,20,0,0
181783,0,582,287,0,0,0,0,0,0,20,0,0,0,0,287,582,0,20,0,0,0
181817,378,,,66,0,66,102,0,,,,,,,,,176,,40,0,32
181853,8,76,123,0,0,0,0,0,0,0,0,0,0,0,123,76,8,0,0,0,0
181880,0,,,136,0,136,89,0,,,,,,,,,0,,89,0,136
181941,101,,,0,0,0,111,0,,,,,,,,,101,,111,0,0
182005,3788,177,0,1197,529,668,145,0,0,0,0,0,0,0,0,177,3732,0,145,521,616
182148,87,0,0,187,0,187,16,0,0,0,0,0,0,0,0,0,87,0,16,0,187
182281,0,4690,1005,21,0,21,0,0,63,16,217,277,0,494,1005,4690,0,79,0,0,21
182290,0,3804,970,22,22,0,0,0,36,13,159,70,0,229,970,3622,0,49,0,22,0
182306,332,107,0,210,138,72,192,2,0,0,0,0,0,0,0,107,324,0,178,138,25
182458,0,74,119,0,0,0,0,0,0,0,0,0,0,0,119,74,0,0,0,0,0
182500,1405,30,0,1033,614,419,249,0,0,0,0,0,0,0,0,30,1208,0,246,579,345
182564,553,21,0,445,197,248,30,0,0,0,0,0,0,0,0,21,539,0,29,186,194
182634,20,155,16,5,5,0,0,0,0,0,0,0,0,0,16,155,20,0,0,5,0
182670,0,1050,648,0,0,0,0,0,0,0,111,99,0,210,648,1050,0,0,0,0,0
182704,0,,,25,0,25,22,0,,,,,,,,,0,,22,0,25
182722,0,,,52,0,52,50,0,,,,,,,,,0,,50,0,52
182795,4,334,102,19,0,19,8,0,6,0,0,78,0,78,102,334,4,6,8,0,19
182829,0,0,28,0,0,0,0,0,0,0,0,93,0,93,28,0,0,0,0,0,0
182892,0,,,0,0,0,17,0,,,,,,,,,0,,17,0,0
182917,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0
182953,0,,,35,0,35,32,0,,,,,,,,,0,,32,0,35
182980,26,340,854,0,0,0,0,0,0,17,7,0,0,7,854,335,26,17,0,0,0
182999,0,,,2,0,2,11,0,,,,,,,,,0,,11,0,2
183026,3321,18173,6791,419,0,419,11,0,403,99,21,0,0,21,6790,18170,3321,493,11,0,415
183035,0,,,18,0,18,0,0,,,,,,,,,0,,0,0,18
183044,21,2731,772,0,0,0,0,0,56,57,80,18,0,98,770,2727,21,113,0,0,0
183062,0,760,36,0,0,0,0,0,2,2,0,0,0,0,36,720,0,4,0,0,0
183071,2,184,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2,0,0,0,0
183080,0,765,220,63,0,63,0,0,53,46,12,26,0,38,220,762,0,99,0,0,63
183099,519,,,117,3,114,53,0,,,,,,,,,513,,50,3,93
183105,91,,,65,0,65,49,0,,,,,,,,,89,,47,0,48
183114,121,,,27,6,21,55,0,,,,,,,,,117,,55,6,21
183123,115,,,7,0,7,4,0,,,,,,,,,110,,4,0,7
183132,333,,,110,14,96,45,0,,,,,,,,,330,,38,14,92
183141,211,,,30,0,30,6,6,,,,,,,,,211,,12,0,28
183150,245,,,61,0,61,7,0,,,,,,,,,242,,7,0,60
183202,0,,,1,0,1,47,0,,,,,,,,,0,,47,0,1
183211,116,275,260,0,0,0,0,0,0,18,4,4,0,8,260,275,116,18,0,0,0
183239,0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,0
183248,57,,,0,0,0,0,0,,,,,,,,,57,,0,0,0
183257,92,353,63,0,0,0,0,0,78,0,0,0,0,0,62,353,92,78,0,0,0
183275,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
183488,216,,,1,0,1,92,0,,,,,,,,,216,,92,0,1
183600,7,,,0,0,0,6,0,,,,,,,,,7,,6,0,0
183655,808,,,7,0,7,14,0,,,,,,,,,781,,9,0,7
183725,0,,,7,0,7,307,0,,,,,,,,,0,,307,0,7
183743,2011,,,4,0,4,53,0,,,,,,,,,2011,,53,0,4
183789,251,387,104,0,0,0,75,0,0,0,0,0,0,0,104,387,251,0,75,0,0
183804,0,463,392,0,0,0,0,0,0,370,0,0,0,0,392,463,0,370,0,0,0
183822,0,264,1,0,0,0,0,0,0,0,0,0,0,0,1,264,0,0,0,0,0
183859,1611,,,15,0,15,13,0,,,,,,,,,1605,,13,0,14
183877,1619,,,0,0,0,58,0,,,,,,,,,1498,,55,0,0
183910,0,336,103,0,0,0,0,0,0,0,14,0,0,14,103,336,0,0,0,0,0
183938,1132,,,170,0,170,95,0,,,,,,,,,1119,,95,0,167
183974,9,301,116,1,0,1,0,0,0,0,10,0,0,10,115,289,9,0,0,0,1
183983,0,,,35,0,35,45,0,,,,,,,,,0,,45,0,35
184056,0,,,20,0,20,322,0,,,,,,,,,0,,322,0,20
184092,0,,,72,0,72,220,5,,,,,,,,,0,,225,0,72
184180,1107,,,130,0,130,8,0,,,,,,,,,1097,,8,0,110
184205,693,,,5,0,5,70,0,,,,,,,,,682,,69,0,5
184348,0,373,98,0,0,0,0,0,0,8,62,0,0,62,98,373,0,8,0,0,0
184427,0,,,0,0,0,182,28,,,,,,,,,0,,210,0,0
184481,1102,,,8,0,8,28,0,,,,,,,,,1101,,28,0,8
184506,0,,,1,0,1,53,0,,,,,,,,,0,,53,0,1
184603,53,632,637,0,0,0,0,0,0,0,0,37,0,37,637,632,53,0,0,0,0
184612,3,464,153,0,0,0,0,0,1,13,2,5,0,7,153,464,3,14,0,0,0
184694,1,583,293,0,0,0,0,0,0,0,0,67,0,67,293,583,1,0,0,0,0
184746,0,,,42,0,42,188,0,,,,,,,,,0,,188,0,42
184773,0,441,177,0,0,0,5,0,3,8,0,5,0,5,177,441,0,11,5,0,0
184782,0,4242,743,374,0,374,0,0,77,24,43,297,0,340,743,4050,0,99,0,0,345
184791,1016,,,30,0,30,4,0,,,,,,,,,1011,,4,0,28
184816,0,,,2,0,2,44,0,,,,,,,,,0,,44,0,2
184959,291,17,0,0,0,0,40,0,0,0,0,0,0,0,0,17,291,0,40,0,0
184968,0,,,0,0,0,5,59,,,,,,,,,0,,64,0,0
184995,1186,,,47,0,47,47,0,,,,,,,,,1185,,47,0,47
185129,0,1215,441,0,0,0,0,0,0,13,28,0,0,28,428,1215,0,13,0,0,0
185174,0,,,0,0,0,73,0,,,,,,,,,0,,73,0,0
185262,0,2434,671,0,0,0,0,0,0,109,25,10,0,35,671,2434,0,108,0,0,0
185396,0,,,25,0,25,876,0,,,,,,,,,0,,876,0,25
185466,0,,,137,0,137,99,0,,,,,,,,,0,,99,0,137
185509,827,,,90,0,90,0,0,,,,,,,,,814,,0,0,89
185536,1616,,,23,0,23,36,0,,,,,,,,,1586,,36,0,22
185572,0,1064,579,0,0,0,0,0,21,10,0,42,0,42,579,1061,0,31,0,0,0
185590,0,3712,1479,0,0,0,33,0,202,0,28,11,0,39,1479,3683,0,202,33,0,0
185679,0,,,0,0,0,0,182,,,,,,,,,0,,182,0,0
185721,120,,,7,0,7,67,0,,,,,,,,,120,,67,0,7
185758,0,0,12,0,0,0,0,0,0,0,7,0,0,7,12,0,0,0,0,0,0
185767,0,,,106,0,106,56,0,,,,,,,,,0,,56,0,106
185828,0,1869,731,0,0,0,0,0,93,0,99,0,0,99,731,1857,0,92,0,0,0
185873,1444,,,10,0,10,12,0,,,,,,,,,1441,,11,0,10
185970,0,,,37,0,37,55,0,,,,,,,,,0,,55,0,37
186016,0,,,128,7,121,206,0,,,,,,,,,0,,206,7,121
186034,554,,,195,0,195,90,0,,,,,,,,,554,,86,0,187
186052,0,,,78,0,78,401,74,,,,,,,,,0,,475,0,78
186122,0,0,106,0,0,0,0,0,0,0,10,0,0,10,94,0,0,0,0,0,0
186131,0,1257,680,5,0,5,0,0,0,0,447,0,0,447,680,1257,0,0,0,0,5
186186,0,30,5,0,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,0,0
186201,0,1156,307,0,0,0,0,0,0,0,0,0,0,0,307,1156,0,0,0,0,0
186274,0,,,81,0,81,71,0,,,,,,,,,0,,71,0,81
186283,1,800,373,0,0,0,0,0,168,18,13,0,0,13,373,795,1,161,0,0,0
186371,0,1519,336,0,0,0,0,0,0,0,12,157,0,169,334,1512,0,0,0,0,0
186380,35,8485,3105,0,0,0,2,0,48,27,698,705,0,1402,3099,8483,35,75,2,0,0
186399,0,2348,1070,0,0,0,0,0,0,0,69,225,0,294,1067,2348,0,0,0,0,0
186405,0,,,0,0,0,0,7,,,,,,,,,0,,7,0,0
186423,0,,,0,0,0,0,37,,,,,,,,,0,,37,0,0
186432,21,511,273,0,0,0,0,0,0,1,58,3,0,61,271,511,21,1,0,0,0
186469,212,,,0,0,0,29,0,,,,,,,,,207,,29,0,0
186584,0,1291,877,0,0,0,0,0,0,60,59,243,0,302,874,1291,0,60,0,0,0
186593,0,,,55,0,55,78,0,,,,,,,,,0,,78,0,55
186618,0,188,138,4,0,4,0,0,8,36,31,0,0,31,138,188,0,44,0,0,4
186645,1068,,,8,0,8,70,0,,,,,,,,,1045,,69,0,8
186867,0,929,1282,0,0,0,0,0,283,0,67,0,0,67,1274,923,0,262,0,0,0
186876,0,2146,272,0,0,0,0,0,9,0,21,36,0,57,272,2127,0,9,0,0,0
186900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
187000,0,,,0,0,0,0,130,,,,,,,,,0,,130,0,0
187046,430,1629,194,0,0,0,36,0,35,0,0,14,0,14,194,1620,420,34,35,0,0
187134,0,1721,391,0,0,0,0,0,95,17,0,0,0,0,389,1721,0,112,0,0,0
187198,1519,,,8,0,8,63,0,,,,,,,,,1519,,63,0,8
187444,0,1849,632,0,0,0,0,0,46,0,0,14,0,14,632,1849,0,46,0,0,0
187505,0,,,201,0,201,255,0,,,,,,,,,0,,255,0,201
187532,3426,,,2764,209,2555,1749,0,,,,,,,,,2962,,1708,208,2400
187596,49,35,2,1,0,1,56,0,0,0,0,0,0,0,2,35,49,0,56,0,1
187620,908,,,77,0,77,292,0,,,,,,,,,848,,261,0,74
187639,292,,,365,56,309,68,0,,,,,,,,,179,,60,53,245
187648,186,729,349,78,0,78,0,0,0,0,0,0,0,0,349,712,186,0,0,0,78
187666,171,,,227,31,196,100,0,,,,,,,,,170,,83,31,182
187745,7,43,15,3,0,3,13,0,0,0,0,0,0,0,15,43,7,0,13,0,3
187897,0,395,336,0,0,0,0,0,68,0,0,0,0,0,336,395,0,68,0,0,0
187903,298,,,0,0,0,104,0,,,,,,,,,295,,104,0,0
187912,127,,,0,0,0,0,0,,,,,,,,,127,,0,0,0
187958,204,,,27,7,20,51,0,,,,,,,,,196,,51,7,20
187967,2,212,83,0,0,0,0,0,6,0,7,0,0,7,83,210,2,6,0,0,0
187976,64,,,13,0,13,10,0,,,,,,,,,63,,10,0,13
187985,0,3372,1140,26,0,26,4,0,0,77,174,328,0,502,1134,3301,0,77,4,0,26
187994,82,,,22,10,12,6,0,,,,,,,,,80,,5,10,12
188003,130,,,16,16,0,11,0,,,,,,,,,125,,10,16,0
188021,37,,,14,0,14,32,0,,,,,,,,,35,,31,0,14
188030,2,2443,735,0,0,0,0,0,47,6,117,10,0,126,730,2237,2,52,0,0,0
188049,116,,,27,0,27,5,0,,,,,,,,,110,,5,0,27
188058,95,95,0,14,0,14,45,0,0,0,0,0,0,0,0,95,95,0,45,0,14
188100,595,,,223,44,179,965,7,,,,,,,,,578,,953,44,176
188137,251,,,371,45,326,59,0,,,,,,,,,244,,59,45,302
188182,0,81,201,0,0,0,0,0,0,0,10,0,0,10,201,81,0,0,0,0,0
188207,0,0,53,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0
188216,45,,,0,0,0,3,0,,,,,,,,,42,,3,0,0
188225,56,,,58,16,42,25,0,,,,,,,,,56,,25,16,42
188261,25,,,240,239,1,12,0,,,,,,,,,25,,12,238,1
188289,0,,,30,0,30,23,0,,,,,,,,,0,,23,0,30
188304,141,260,268,32,0,32,30,0,152,0,0,0,0,0,268,255,137,148,29,0,32
188340,162,122,0,2,0,2,0,1,0,0,0,0,0,0,0,122,162,0,1,0,2
188429,33,1253,914,0,0,0,10,0,2,184,29,11,0,40,914,1246,33,175,10,0,0
188438,424,,,0,0,0,24,0,,,,,,,,,423,,24,0,0
188517,85,3,0,0,0,0,12,0,0,0,0,0,0,0,0,3,85,0,8,0,0
188526,0,80,33,0,0,0,0,0,0,0,0,200,0,200,33,80,0,0,0,0,0
188535,0,0,35,0,0,0,0,0,10,0,0,163,0,163,35,0,0,10,0,0,0
188580,0,0,81,0,0,0,0,0,0,0,8,144,6,158,81,0,0,0,0,0,0
188641,0,400,125,0,0,0,0,0,0,126,10,0,0,10,125,394,0,126,0,0,0
188650,0,,,0,0,0,320,0,,,,,,,,,0,,320,0,0
188669,0,,,0,0,0,20,14,,,,,,,,,0,,34,0,0
188678,78,,,0,0,0,21,0,,,,,,,,,78,,21,0,0
188687,76,,,0,0,0,0,0,,,,,,,,,76,,0,0,0
188696,0,,,0,0,0,0,27,,,,,,,,,0,,27,0,0
188854,58,243,0,0,0,0,0,480,0,0,0,0,0,0,0,243,58,0,480,0,0
188890,0,,,0,0,0,915,0,,,,,,,,,0,,913,0,0
188915,6,,,0,0,0,5,0,,,,,,,,,6,,5,0,0
188942,70,2,0,107,0,107,0,0,0,0,0,0,0,0,0,2,70,0,0,0,107
189015,0,0,234,0,0,0,0,0,0,67,0,0,0,0,234,0,0,67,0,0,0
189088,120,419,147,0,0,0,0,0,0,0,2,0,0,2,147,398,120,0,0,0,0
189097,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,0
189219,0,,,157,0,157,0,0,,,,,,,,,0,,0,0,157
189228,179,432,0,0,0,0,0,0,0,0,0,0,0,0,0,431,179,0,0,0,0
189255,0,,,112,64,48,0,0,,,,,,,,,0,,0,64,32
189273,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
189282,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0
189404,0,,,80,23,57,25,0,,,,,,,,,0,,25,23,57
189413,65,74,44,0,0,0,0,0,0,0,0,0,0,0,44,74,65,0,0,0,0
189468,0,,,117,4,113,69,0,,,,,,,,,0,,69,4,113
189477,0,,,36,36,0,84,0,,,,,,,,,0,,84,36,0
189501,0,0,11,0,0,0,0,0,0,0,0,342,0,342,11,0,0,0,0,0,0
189547,680,,,0,0,0,56,0,,,,,,,,,667,,56,0,0
189565,111,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,111,0,0,0,0
189583,186,67,0,0,0,0,22,0,0,0,0,0,0,0,0,67,186,0,22,0,0
189592,65,2,0,0,0,0,13,0,0,0,0,0,0,0,0,2,65,0,13,0,0
189705,1,433,356,0,0,0,0,0,2,52,0,0,0,0,356,433,1,41,0,0,0
189714,0,,,168,0,168,123,0,,,,,,,,,0,,123,0,168
189811,256,,,0,0,0,0,0,,,,,,,,,256,,0,0,0
189839,318,,,0,0,0,5,0,,,,,,,,,318,,5,0,0
189848,4,221,13,24,24,0,0,0,0,0,0,0,0,0,13,201,4,0,0,22,0
189857,14,94,25,0,0,0,0,0,0,0,0,0,0,0,25,94,14,0,0,0,0
189990,0,,,889,0,889,0,0,,,,,,,,,0,,0,0,648
190008,0,,,0,0,0,0,15,,,,,,,,,0,,15,0,0
190044,0,649,402,0,0,0,0,0,64,0,41,20,0,61,397,629,0,63,0,0,0
190053,126,,,0,0,0,14,0,,,,,,,,,125,,14,0,0
190071,27,,,0,0,0,0,0,,,,,,,,,27,,0,0,0
190080,0,0,2,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0
190099,0,744,7,0,0,0,0,0,0,0,0,0,0,0,7,744,0,0,0,0,0
190114,16,127,193,0,0,0,0,0,0,0,0,0,0,0,193,127,16,0,0,0,0
190150,0,2209,9372,0,0,0,0,0,82,1037,578,847,0,1423,9314,2209,0,1118,0,0,0
190169,189,,,0,0,0,16,0,,,,,,,,,189,,16,0,0
190239,0,,,0,0,0,75,0,,,,,,,,,0,,75,0,0
190318,0,,,169,0,169,71,0,,,,,,,,,0,,71,0,169
190372,0,174,48,0,0,0,0,0,0,0,0,0,0,0,48,174,0,0,0,0,0
190415,0,3781,3756,0,0,0,0,0,0,0,506,319,0,825,3742,3775,0,0,0,0,0
190424,0,0,211,0,0,0,0,0,14,0,79,118,0,196,211,0,0,14,0,0,0
190442,338,,,0,0,0,2,0,,,,,,,,,330,,2,0,0
190451,102,,,0,0,0,0,0,,,,,,,,,102,,0,0,0
190503,564,330,34,0,0,0,23,0,0,0,0,0,0,0,34,330,564,0,23,0,0
190512,0,3755,1630,0,0,0,0,0,0,0,8,0,0,8,1630,3755,0,0,0,0,0
190521,3971,,,2,0,2,10,0,,,,,,,,,3971,,10,0,2
190530,1152,,,0,0,0,8,0,,,,,,,,,1152,,8,0,0
190549,0,3093,925,0,0,0,0,0,17,78,0,0,0,0,925,3093,0,95,0,0,0
190558,587,1682,290,0,0,0,0,0,15,23,0,23,0,23,290,1682,587,38,0,0,0
190567,0,2411,808,13,0,13,0,0,39,43,20,83,0,103,808,2411,0,82,0,0,13
190576,0,838,1457,62,0,62,6,0,226,0,348,8,0,356,1457,838,0,226,6,0,62
190585,921,,,0,0,0,14,0,,,,,,,,,921,,14,0,0
190594,0,3465,1868,51,0,51,2,0,68,103,6,39,0,45,1868,3465,0,171,2,0,51
190600,0,3338,728,82,0,82,0,0,214,4,0,0,0,0,728,3338,0,218,0,0,82
190619,1749,,,3,0,3,0,0,,,,,,,,,1749,,0,0,3
190628,2562,,,7,0,7,30,0,,,,,,,,,2562,,30,0,7
190637,0,2807,756,5,0,5,1,0,66,37,0,0,0,0,756,2807,0,103,1,0,5
190646,460,608,0,0,0,0,9,0,0,0,0,0,0,0,0,608,460,0,9,0,0
190655,1251,1416,0,5,0,5,0,0,0,0,0,0,0,0,0,1416,1251,0,0,0,5
190664,0,3330,972,0,0,0,0,0,168,51,0,0,0,0,972,3330,0,219,0,0,0
190673,1863,,,0,0,0,6,0,,,,,,,,,1861,,6,0,0
190682,0,0,0,0,0,0,0,0,0,0,0,183,0,183,0,0,0,0,0,0,0
190691,0,1265,114,0,0,0,0,0,0,0,0,0,0,0,114,1265,0,0,0,0,0
