UNITID,PSGRTYPE,PGREVCT,PGEXCLU,PGADJCT,PGCMBAC,PGCMOBA,PGCMTOT,SSREVCT,SSEXCLU,SSADJCT,SSCMBAC,SSCMOBA,SSCMTOT,NRREVCT,NREXCLU,NRADJCT,NRCMBAC,NRCMOBA,NRCMTOT,TTREVCT,TTEXCLU,TTADJCT,TTCMBAC,TTCMOBA,TTCMTOT
432117,4,23,0,23,,,9,6,0,6,,,4,14,0,14,,,10,43,0,43,,,23
432269,4,54,0,54,,,28,0,0,0,,,0,1,0,1,,,1,55,0,55,,,29
432524,4,32,0,32,,,21,16,0,16,,,6,17,0,17,,,0,65,0,65,,,27
433040,4,13,0,13,,,13,10,0,10,,,10,17,0,17,,,7,40,0,40,,,30
433068,4,169,0,169,,,169,0,0,0,,,0,45,0,45,,,32,214,0,214,,,201
433101,4,485,0,485,,,288,90,0,90,,,61,42,0,42,,,28,617,0,617,,,377
433138,4,54,0,54,,,40,13,0,13,,,9,20,0,20,,,11,87,0,87,,,60
434016,4,15,0,15,,,3,8,0,8,,,0,0,0,0,,,0,23,0,23,,,3
434061,4,776,0,776,,,212,56,0,56,,,17,303,1,302,,,118,1135,1,1134,,,347
434140,4,169,0,169,,,92,8,0,8,,,4,44,0,44,,,30,221,0,221,,,126
434159,4,246,0,246,,,115,40,0,40,,,30,62,0,62,,,33,348,0,348,,,178
434274,4,45,0,45,,,38,0,0,0,,,0,0,0,0,,,0,45,0,45,,,38
434283,4,13,0,13,,,2,16,0,16,,,3,0,0,0,,,0,29,0,29,,,5
434308,4,80,0,80,,,71,1,0,1,,,0,29,0,29,,,2,110,0,110,,,73
434344,4,59,0,59,,,45,18,0,18,,,18,30,0,30,,,26,107,0,107,,,89
434362,4,9,0,9,,,6,7,0,7,,,7,14,0,14,,,7,30,0,30,,,20
434432,4,5,0,5,,,4,0,0,0,,,0,0,0,0,,,0,5,0,5,,,4
434469,4,17,0,17,,,17,0,0,0,,,0,0,0,0,,,0,17,0,17,,,17
434496,4,39,0,39,,,24,4,0,4,,,4,24,0,24,,,19,67,0,67,,,47
434539,4,3,0,3,,,1,0,0,0,,,0,0,0,0,,,0,3,0,3,,,1
434672,4,993,0,993,,,118,102,0,102,,,7,826,0,826,,,186,1921,0,1921,,,311
434751,4,17,0,17,,,4,0,0,0,,,0,4,0,4,,,0,21,0,21,,,4
434821,4,133,1,132,,,59,2,0,2,,,0,0,0,0,,,0,135,1,134,,,59
434830,4,54,0,54,,,34,14,0,14,,,13,13,0,13,,,11,81,0,81,,,58
436030,4,86,0,86,,,41,9,0,9,,,7,0,0,0,,,0,95,0,95,,,48
436304,4,230,0,230,,,49,19,0,19,,,8,178,0,178,,,79,427,0,427,,,136
436553,4,14,0,14,,,14,0,0,0,,,0,1,0,1,,,0,15,0,15,,,14
436599,4,0,0,0,,,0,0,0,0,,,0,1,0,1,,,1,1,0,1,,,1
436632,4,69,0,69,,,47,7,0,7,,,5,7,0,7,,,7,83,0,83,,,59
436641,4,63,0,63,,,30,3,0,3,,,2,6,0,6,,,6,72,0,72,,,38
436650,4,74,0,74,,,38,2,0,2,,,1,13,0,13,,,9,89,0,89,,,48
436775,4,23,0,23,,,16,7,0,7,,,5,15,0,15,,,13,45,0,45,,,34
437103,4,757,0,757,,,86,38,0,38,,,4,333,2,331,,,90,1128,2,1126,,,180
437237,4,7,0,7,,,7,11,0,11,,,10,16,0,16,,,12,34,0,34,,,29
437556,4,736,0,736,,,464,70,0,70,,,60,75,0,75,,,63,881,0,881,,,587
437608,4,109,0,109,,,43,0,0,0,,,0,14,0,14,,,2,123,0,123,,,45
437635,4,608,0,608,,,393,55,0,55,,,38,223,0,223,,,52,886,0,886,,,483
437723,4,42,0,42,,,30,0,0,0,,,0,41,0,41,,,29,83,0,83,,,59
437732,4,74,1,73,,,26,25,0,25,,,11,13,0,13,,,2,112,1,111,,,39
437750,4,16,0,16,,,5,8,0,8,,,3,22,0,22,,,13,46,0,46,,,21
437769,4,31,0,31,,,15,2,0,2,,,0,21,0,21,,,15,54,0,54,,,30
437778,4,126,0,126,,,54,7,0,7,,,3,28,0,28,,,10,161,0,161,,,67
437857,4,17,0,17,,,14,4,0,4,,,4,8,0,8,,,4,29,0,29,,,22
437936,4,100,0,100,,,58,19,0,19,,,15,68,0,68,,,28,187,0,187,,,101
438179,4,121,2,119,,,66,6,0,6,,,3,3,0,3,,,2,130,2,128,,,71
438221,4,100,0,100,,,52,13,0,13,,,9,11,0,11,,,3,124,0,124,,,64
438258,4,40,0,40,,,23,5,0,5,,,1,31,0,31,,,14,76,0,76,,,38
438285,4,60,0,60,,,55,0,0,0,,,0,23,0,23,,,13,83,0,83,,,68
438337,4,160,0,160,,,100,0,0,0,,,0,4,0,4,,,2,164,0,164,,,102
438504,4,523,4,519,,,223,98,0,98,,,51,105,1,104,,,36,726,5,721,,,310
438674,4,2,0,2,,,2,0,0,0,,,0,2,0,2,,,1,4,0,4,,,3
438708,4,22,0,22,,,6,0,0,0,,,0,8,0,8,,,5,30,0,30,,,11
438735,4,10,0,10,,,2,4,0,4,,,2,4,0,4,,,2,18,0,18,,,6
438984,4,24,0,24,,,21,0,0,0,,,0,9,0,9,,,2,33,0,33,,,23
439118,4,92,0,92,,,58,6,0,6,,,2,27,0,27,,,16,125,0,125,,,76
439455,4,2,0,2,,,1,0,0,0,,,0,1,0,1,,,0,3,0,3,,,1
439473,4,110,0,110,,,80,46,0,46,,,8,32,0,32,,,0,188,0,188,,,88
439491,4,147,0,147,,,63,13,0,13,,,9,5,0,5,,,0,165,0,165,,,72
439570,4,422,0,422,,,252,55,0,55,,,27,138,0,138,,,51,615,0,615,,,330
439622,4,54,0,54,,,50,1,0,1,,,0,5,0,5,,,0,60,0,60,,,50
439668,4,57,0,57,,,57,2,0,2,,,2,233,0,233,,,183,292,0,292,,,242
439686,4,139,0,139,,,137,0,0,0,,,0,0,0,0,,,0,139,0,139,,,137
439738,4,140,0,140,,,59,4,0,4,,,2,5,0,5,,,1,149,0,149,,,62
439747,4,16,0,16,,,10,0,0,0,,,0,140,0,140,,,126,156,0,156,,,136
439774,4,45,0,45,,,44,3,0,3,,,2,3,0,3,,,1,51,0,51,,,47
439792,4,110,0,110,,,67,13,0,13,,,7,11,0,11,,,8,134,0,134,,,82
439844,4,3,0,3,,,3,4,0,4,,,3,14,0,14,,,12,21,0,21,,,18
439899,4,13,0,13,,,9,1,0,1,,,0,18,0,18,,,8,32,0,32,,,17
439932,4,37,0,37,,,35,2,0,2,,,0,0,0,0,,,0,39,0,39,,,35
440059,4,111,0,111,,,52,44,0,44,,,26,9,0,9,,,7,164,0,164,,,85
440101,4,22,0,22,,,7,1,0,1,,,1,3,0,3,,,2,26,0,26,,,10
440226,4,36,0,36,,,20,4,0,4,,,3,6,0,6,,,6,46,0,46,,,29
440262,4,150,0,150,,,88,6,0,6,,,4,22,0,22,,,14,178,0,178,,,106
440271,4,121,1,120,,,38,2,0,2,,,1,0,0,0,,,0,123,1,122,,,39
440402,4,152,0,152,,,64,10,0,10,,,2,95,0,95,,,56,257,0,257,,,122
440730,4,148,0,148,,,126,41,0,41,,,30,0,0,0,,,0,189,0,189,,,156
440776,4,18,0,18,,,10,2,0,2,,,1,6,0,6,,,2,26,0,26,,,13
440855,4,93,0,93,,,57,1,0,1,,,1,2,0,2,,,0,96,0,96,,,58
440989,4,158,0,158,,,32,2,0,2,,,1,26,0,26,,,5,186,0,186,,,38
441025,4,140,0,140,,,49,8,0,8,,,4,119,0,119,,,81,267,0,267,,,134
441052,4,162,0,162,,,105,16,0,16,,,9,12,0,12,,,9,190,0,190,,,123
441070,4,4,0,4,,,2,0,0,0,,,0,3,0,3,,,0,7,0,7,,,2
441168,4,9,0,9,,,4,7,0,7,,,3,8,0,8,,,6,24,0,24,,,13
441210,4,0,0,0,,,0,0,0,0,,,0,8,0,8,,,3,8,0,8,,,3
441256,4,23,0,23,,,19,7,0,7,,,3,5,0,5,,,2,35,0,35,,,24
441371,4,4919,0,4919,,,2474,0,0,0,,,0,21,0,21,,,0,4940,0,4940,,,2474
441380,4,44,0,44,,,27,1,0,1,,,1,15,0,15,,,12,60,0,60,,,40
441414,4,13,0,13,,,2,0,0,0,,,0,130,0,130,,,4,143,0,143,,,6
441423,4,241,0,241,,,198,2,0,2,,,2,4,0,4,,,1,247,0,247,,,201
441487,4,6,0,6,,,2,0,0,0,,,0,2,0,2,,,1,8,0,8,,,3
441496,4,20,0,20,,,11,8,0,8,,,2,1,0,1,,,1,29,0,29,,,14
441502,4,88,1,87,,,16,10,0,10,,,2,0,0,0,,,0,98,1,97,,,18
441575,4,209,0,209,,,150,0,0,0,,,0,4,0,4,,,2,213,0,213,,,152
441593,4,6,0,6,,,6,0,0,0,,,0,0,0,0,,,0,6,0,6,,,6
441618,4,2,0,2,,,2,1,0,1,,,1,2,0,2,,,1,5,0,5,,,4
441645,4,28,0,28,,,18,6,0,6,,,6,7,0,7,,,6,41,0,41,,,30
441663,4,219,2,217,,,154,46,0,46,,,41,33,1,32,,,20,298,3,295,,,215
441672,4,34,0,34,,,32,2,0,2,,,2,0,0,0,,,0,36,0,36,,,34
441706,4,18,0,18,,,11,0,0,0,,,0,16,1,15,,,14,34,1,33,,,25
441742,4,551,2,549,,,274,51,0,51,,,28,40,0,40,,,13,642,2,640,,,315
441760,4,309,0,309,,,69,11,0,11,,,4,270,0,270,,,89,590,0,590,,,162
441788,4,28,0,28,,,12,15,0,15,,,5,13,0,13,,,9,56,0,56,,,26
441830,4,54,0,54,,,35,6,0,6,,,6,5,0,5,,,0,65,0,65,,,41
441858,4,25,0,25,,,25,20,0,20,,,20,51,0,51,,,45,96,0,96,,,90
441876,4,19,0,19,,,9,1,0,1,,,1,12,0,12,,,7,32,0,32,,,17
442073,4,242,0,242,,,111,34,0,34,,,20,32,0,32,,,24,308,0,308,,,155
442134,4,169,0,169,,,102,17,0,17,,,13,54,0,54,,,32,240,0,240,,,147
442240,4,45,0,45,,,30,11,0,11,,,9,21,0,21,,,17,77,0,77,,,56
442329,4,795,0,795,,,425,176,1,175,,,134,116,1,115,,,85,1087,2,1085,,,644
442383,4,20,0,20,,,11,6,0,6,,,3,2,0,2,,,1,28,0,28,,,15
442435,4,18,0,18,,,4,1,0,1,,,0,10,0,10,,,0,29,0,29,,,4
442444,4,273,0,273,,,130,20,0,20,,,12,70,0,70,,,36,363,0,363,,,178
442523,4,33,1,32,,,8,0,0,0,,,0,1,0,1,,,1,34,1,33,,,9
442602,4,116,1,115,,,66,2,0,2,,,1,18,0,18,,,10,136,1,135,,,77
442611,4,495,3,492,,,221,133,0,133,,,77,99,1,98,,,60,727,4,723,,,358
442657,4,68,0,68,,,44,3,0,3,,,2,13,0,13,,,7,84,0,84,,,53
442781,4,21,0,21,,,2,0,0,0,,,0,18,0,18,,,0,39,0,39,,,2
442879,4,135,0,135,,,82,34,0,34,,,14,115,0,115,,,75,284,0,284,,,171
442888,4,44,0,44,,,33,0,0,0,,,0,13,0,13,,,7,57,0,57,,,40
442976,4,26,0,26,,,4,0,0,0,,,0,15,0,15,,,0,41,0,41,,,4
442985,4,166,0,166,,,119,19,0,19,,,14,0,0,0,,,0,185,0,185,,,133
443021,4,72,0,72,,,65,0,0,0,,,0,30,0,30,,,26,102,0,102,,,91
443100,4,35,0,35,,,16,0,0,0,,,0,18,0,18,,,0,53,0,53,,,16
443137,4,101,0,101,,,34,34,0,34,,,21,20,0,20,,,6,155,0,155,,,61
443146,4,24,0,24,,,3,2,0,2,,,1,10,6,4,,,0,36,6,30,,,4
443207,4,40,0,40,,,34,4,0,4,,,2,27,0,27,,,19,71,0,71,,,55
443216,4,30,0,30,,,20,12,0,12,,,6,1,0,1,,,1,43,0,43,,,27
443225,4,11,0,11,,,7,1,0,1,,,1,5,0,5,,,4,17,0,17,,,12
443234,4,86,0,86,,,58,0,0,0,,,0,11,0,11,,,7,97,0,97,,,65
443252,4,1250,0,1250,,,1015,0,0,0,,,0,0,0,0,,,0,1250,0,1250,,,1015
443261,4,12,0,12,,,11,0,0,0,,,0,6,0,6,,,4,18,0,18,,,15
443289,4,42,0,42,,,42,9,0,9,,,9,94,0,94,,,36,145,0,145,,,87
443298,4,18,0,18,,,10,1,0,1,,,1,4,0,4,,,0,23,0,23,,,11
443322,4,153,0,153,,,100,2,0,2,,,0,14,0,14,,,0,169,0,169,,,100
443377,4,5,0,5,,,2,4,0,4,,,3,2,0,2,,,2,11,0,11,,,7
443492,4,192,0,192,,,57,14,0,14,,,4,139,0,139,,,70,345,0,345,,,131
443571,4,145,0,145,,,108,3,0,3,,,3,18,0,18,,,5,166,0,166,,,116
443632,4,58,0,58,,,38,7,0,7,,,5,6,0,6,,,3,71,0,71,,,46
443641,4,22,0,22,,,8,6,0,6,,,5,3,0,3,,,3,31,0,31,,,16
443669,4,65,0,65,,,39,9,0,9,,,9,13,0,13,,,8,87,0,87,,,56
443696,4,15,0,15,,,3,1,0,1,,,0,3,0,3,,,0,19,0,19,,,3
443748,4,270,0,270,,,161,16,0,16,,,14,14,0,14,,,8,300,0,300,,,183
443951,4,29,0,29,,,22,0,0,0,,,0,2,0,2,,,0,31,0,31,,,22
443979,4,0,0,0,,,0,1,0,1,,,1,14,0,14,,,11,15,0,15,,,12
444051,4,22,0,22,,,15,5,0,5,,,5,23,0,23,,,23,50,0,50,,,43
444194,4,21,0,21,,,17,0,0,0,,,0,0,0,0,,,0,21,0,21,,,17
444219,4,263,0,263,,,89,2,0,2,,,0,644,0,644,,,255,909,0,909,,,344
444228,4,5,0,5,,,2,2,0,2,,,2,1,0,1,,,1,8,0,8,,,5
444264,4,110,0,110,,,96,0,0,0,,,0,0,0,0,,,0,110,0,110,,,96
444282,4,20,0,20,,,8,1,0,1,,,0,5,0,5,,,3,26,0,26,,,11
444291,4,34,0,34,,,11,3,0,3,,,0,5,0,5,,,0,42,0,42,,,11
444307,4,18,0,18,,,7,4,0,4,,,3,3,0,3,,,3,25,0,25,,,13
444334,4,3,0,3,,,2,0,0,0,,,0,0,0,0,,,0,3,0,3,,,2
444361,4,71,0,71,,,71,2,0,2,,,2,10,0,10,,,0,83,0,83,,,73
444370,4,18,0,18,,,12,0,0,0,,,0,4,0,4,,,2,22,0,22,,,14
444404,4,26,0,26,,,20,0,0,0,,,0,0,0,0,,,0,26,0,26,,,20
444440,4,15,0,15,,,15,4,0,4,,,4,6,0,6,,,0,25,0,25,,,19
444468,4,7,0,7,,,7,1,0,1,,,1,1,0,1,,,1,9,0,9,,,9
444486,4,34,0,34,,,18,6,0,6,,,3,20,0,20,,,10,60,0,60,,,31
444510,4,3,0,3,,,2,1,0,1,,,0,3,0,3,,,1,7,0,7,,,3
444529,4,51,0,51,,,35,5,0,5,,,4,8,0,8,,,7,64,0,64,,,46
444556,4,298,0,298,,,137,65,0,65,,,41,55,0,55,,,49,418,0,418,,,227
444565,4,35,0,35,,,19,11,0,11,,,4,19,1,18,,,12,65,1,64,,,35
444583,4,383,0,383,,,305,8,0,8,,,5,3,0,3,,,2,394,0,394,,,312
444635,4,13,0,13,,,13,14,0,14,,,2,9,0,9,,,5,36,0,36,,,20
444662,4,74,0,74,,,25,0,0,0,,,0,29,0,29,,,0,103,0,103,,,25
444671,4,129,0,129,,,71,0,0,0,,,0,0,0,0,,,0,129,0,129,,,71
444714,4,120,0,120,,,46,3,0,3,,,1,6,0,6,,,4,129,0,129,,,51
444732,4,33,0,33,,,25,0,0,0,,,0,0,0,0,,,0,33,0,33,,,25
444811,4,128,0,128,,,15,28,0,28,,,2,12,0,12,,,0,168,0,168,,,17
444857,4,3,0,3,,,3,2,0,2,,,1,3,0,3,,,2,8,0,8,,,6
444866,4,11,0,11,,,9,0,0,0,,,0,6,0,6,,,1,17,0,17,,,10
444893,4,232,0,232,,,193,7,0,7,,,5,140,0,140,,,0,379,0,379,,,198
444936,4,91,0,91,,,82,0,0,0,,,0,55,0,55,,,52,146,0,146,,,134
444945,4,366,0,366,,,238,15,0,15,,,13,96,0,96,,,82,477,0,477,,,333
444954,4,202,0,202,,,43,20,0,20,,,4,99,0,99,,,15,321,0,321,,,62
445212,4,19,0,19,,,14,7,0,7,,,5,7,0,7,,,7,33,0,33,,,26
445230,4,362,0,362,,,151,42,0,42,,,19,51,0,51,,,26,455,0,455,,,196
445249,4,182,0,182,,,110,26,0,26,,,22,53,1,52,,,25,261,1,260,,,157
445364,4,272,0,272,,,164,39,0,39,,,22,69,0,69,,,40,380,0,380,,,226
445461,4,318,0,318,,,192,34,0,34,,,28,38,0,38,,,25,390,0,390,,,245
445498,4,35,0,35,,,32,0,0,0,,,0,4,0,4,,,4,39,0,39,,,36
445540,4,27,0,27,,,14,2,0,2,,,1,4,0,4,,,2,33,0,33,,,17
445647,4,44,0,44,,,28,9,0,9,,,8,27,0,27,,,20,80,0,80,,,56
445656,4,26,0,26,,,22,1,0,1,,,1,13,0,13,,,11,40,0,40,,,34
445744,4,121,0,121,,,68,9,0,9,,,5,9,0,9,,,4,139,0,139,,,77
445762,4,11,0,11,,,4,1,0,1,,,1,1,0,1,,,1,13,0,13,,,6
445780,4,5,0,5,,,3,1,0,1,,,1,0,0,0,,,0,6,0,6,,,4
445799,4,359,1,358,,,134,155,0,155,,,93,81,0,81,,,40,595,1,594,,,267
445841,4,28,0,28,,,12,3,0,3,,,2,11,0,11,,,9,42,0,42,,,23
445850,4,18,0,18,,,8,2,0,2,,,2,14,0,14,,,13,34,0,34,,,23
445911,4,502,0,502,,,282,90,0,90,,,67,100,0,100,,,73,692,0,692,,,422
445948,4,1055,0,1055,,,655,70,0,70,,,48,9,0,9,,,0,1134,0,1134,,,703
446084,4,0,0,0,,,0,0,0,0,,,0,2,0,2,,,2,2,0,2,,,2
446093,4,43,0,43,,,39,3,0,3,,,2,18,0,18,,,16,64,0,64,,,57
446109,4,31,0,31,,,18,3,0,3,,,2,7,0,7,,,6,41,0,41,,,26
446118,4,79,0,79,,,58,5,0,5,,,5,109,0,109,,,56,193,0,193,,,119
446127,4,13,0,13,,,8,1,0,1,,,1,1,0,1,,,0,15,0,15,,,9
446163,4,50,0,50,,,10,6,0,6,,,0,8,0,8,,,0,64,0,64,,,10
446206,4,14,1,13,,,11,1,0,1,,,1,2,0,2,,,2,17,1,16,,,14
446242,4,25,0,25,,,6,0,0,0,,,0,12,0,12,,,3,37,0,37,,,9
446251,4,23,0,23,,,23,0,0,0,,,0,24,0,24,,,23,47,0,47,,,46
446260,4,160,0,160,,,114,47,0,47,,,31,76,0,76,,,60,283,0,283,,,205
446288,4,11,0,11,,,7,7,0,7,,,6,4,0,4,,,4,22,0,22,,,17
446303,4,3,0,3,,,3,0,0,0,,,0,0,0,0,,,0,3,0,3,,,3
446349,4,1,0,1,,,1,0,0,0,,,0,0,0,0,,,0,1,0,1,,,1
446516,4,5,1,4,,,3,0,0,0,,,0,0,0,0,,,0,5,1,4,,,3
446552,4,1520,0,1520,,,793,102,0,102,,,61,129,0,129,,,47,1751,0,1751,,,901
446598,4,1,0,1,,,1,0,0,0,,,0,0,0,0,,,0,1,0,1,,,1
446774,4,135,0,135,,,27,20,0,20,,,3,126,0,126,,,69,281,0,281,,,99
447023,4,900,0,900,,,514,64,0,64,,,53,82,0,82,,,72,1046,0,1046,,,639
447148,4,46,0,46,,,24,7,0,7,,,3,6,0,6,,,5,59,0,59,,,32
447166,4,11,0,11,,,6,3,0,3,,,3,1,0,1,,,1,15,0,15,,,10
447175,4,18,0,18,,,8,1,0,1,,,1,0,0,0,,,0,19,0,19,,,9
447351,4,154,0,154,,,78,28,0,28,,,16,20,0,20,,,8,202,0,202,,,102
447449,4,31,0,31,,,31,0,0,0,,,0,1,0,1,,,0,32,0,32,,,31
447467,4,247,0,247,,,151,4,0,4,,,4,39,0,39,,,35,290,0,290,,,190
447582,4,157,0,157,,,51,0,0,0,,,0,67,0,67,,,30,224,0,224,,,81
447591,4,874,0,874,,,665,52,0,52,,,34,108,0,108,,,50,1034,0,1034,,,749
447607,4,624,0,624,,,333,21,0,21,,,14,32,0,32,,,25,677,0,677,,,372
447616,4,535,2,533,,,305,22,0,22,,,16,14,0,14,,,12,571,2,569,,,333
447704,4,35,0,35,,,21,8,0,8,,,6,4,0,4,,,4,47,0,47,,,31
447713,4,8,0,8,,,8,20,0,20,,,20,8,0,8,,,4,36,0,36,,,32
447722,4,30,0,30,,,29,0,0,0,,,0,0,0,0,,,0,30,0,30,,,29
447731,4,46,0,46,,,42,0,0,0,,,0,184,0,184,,,181,230,0,230,,,223
447759,4,15,0,15,,,6,0,0,0,,,0,4,0,4,,,2,19,0,19,,,8
447768,4,847,0,847,,,479,105,0,105,,,74,46,0,46,,,27,998,0,998,,,580
447777,4,4,0,4,,,3,1,0,1,,,0,7,0,7,,,5,12,0,12,,,8
447795,4,36,0,36,,,36,6,0,6,,,6,39,0,39,,,38,81,0,81,,,80
447810,4,102,0,102,,,89,11,0,11,,,11,6,0,6,,,5,119,0,119,,,105
447865,4,4,0,4,,,3,0,0,0,,,0,0,0,0,,,0,4,0,4,,,3
447883,4,83,0,83,,,57,7,0,7,,,7,36,0,36,,,32,126,0,126,,,96
447892,4,61,0,61,,,34,3,0,3,,,3,15,0,15,,,13,79,0,79,,,50
447908,4,4,0,4,,,3,0,0,0,,,0,0,0,0,,,0,4,0,4,,,3
447917,4,14,0,14,,,14,1,0,1,,,0,1,0,1,,,0,16,0,16,,,14
447935,4,56,0,56,,,21,0,0,0,,,0,7,0,7,,,2,63,0,63,,,23
447962,4,62,0,62,,,20,6,0,6,,,2,25,0,25,,,12,93,0,93,,,34
447971,4,34,3,31,,,31,34,4,30,,,30,23,0,23,,,0,91,7,84,,,61
447980,4,9,0,9,,,9,1,0,1,,,1,14,0,14,,,0,24,0,24,,,10
447999,4,53,0,53,,,38,3,0,3,,,3,3,0,3,,,0,59,0,59,,,41
448026,4,15,0,15,,,9,10,0,10,,,9,24,0,24,,,20,49,0,49,,,38
448071,4,21,0,21,,,10,0,0,0,,,0,12,0,12,,,5,33,0,33,,,15
448123,4,188,0,188,,,114,1,0,1,,,1,0,0,0,,,0,189,0,189,,,115
448196,4,20,0,20,,,14,0,0,0,,,0,20,0,20,,,11,40,0,40,,,25
448220,4,19,0,19,,,10,2,0,2,,,1,10,0,10,,,8,31,0,31,,,19
448248,4,20,0,20,,,20,0,0,0,,,0,171,1,170,,,104,191,1,190,,,124
448257,4,39,0,39,,,39,5,0,5,,,5,10,0,10,,,8,54,0,54,,,52
448275,4,19,0,19,,,14,1,0,1,,,1,3,0,3,,,3,23,0,23,,,18
448372,4,20,0,20,,,15,6,0,6,,,6,5,0,5,,,5,31,0,31,,,26
448424,4,12,0,12,,,12,4,0,4,,,4,12,0,12,,,9,28,0,28,,,25
448433,4,497,2,495,,,210,108,1,107,,,63,95,0,95,,,36,700,3,697,,,309
448594,4,289,0,289,,,112,0,0,0,,,0,128,0,128,,,64,417,0,417,,,176
448600,4,29,0,29,,,16,6,0,6,,,5,5,0,5,,,5,40,0,40,,,26
448619,4,40,0,40,,,38,13,0,13,,,6,2,0,2,,,0,55,0,55,,,44
448646,4,273,0,273,,,186,9,0,9,,,8,90,0,90,,,84,372,0,372,,,278
448770,4,103,0,103,,,55,25,0,25,,,22,26,0,26,,,20,154,0,154,,,97
448798,4,94,0,94,,,31,1,0,1,,,1,3,0,3,,,1,98,0,98,,,33
448859,4,19,0,19,,,13,8,0,8,,,6,5,0,5,,,3,32,0,32,,,22
448895,4,252,0,252,,,111,27,0,27,,,18,24,0,24,,,13,303,0,303,,,142
449074,4,169,0,169,,,85,51,0,51,,,37,103,0,103,,,53,323,0,323,,,175
449083,4,214,0,214,,,213,6,0,6,,,0,7,0,7,,,0,227,0,227,,,213
449092,4,186,0,186,,,140,10,0,10,,,7,0,0,0,,,0,196,0,196,,,147
449250,4,540,0,540,,,326,47,0,47,,,34,120,0,120,,,52,707,0,707,,,412
449311,4,20,0,20,,,8,2,0,2,,,1,3,0,3,,,1,25,0,25,,,10
449320,4,307,0,307,,,136,42,0,42,,,25,21,0,21,,,13,370,0,370,,,174
449357,4,12,0,12,,,10,0,0,0,,,0,0,0,0,,,0,12,0,12,,,10
449393,4,23,0,23,,,15,0,0,0,,,0,7,0,7,,,6,30,0,30,,,21
449445,4,50,0,50,,,35,3,0,3,,,2,3,0,3,,,2,56,0,56,,,39
449463,4,150,0,150,,,150,15,0,15,,,15,20,0,20,,,9,185,0,185,,,174
449472,4,12,0,12,,,8,6,0,6,,,4,8,0,8,,,7,26,0,26,,,19
449490,4,51,1,50,,,44,1,0,1,,,0,6,1,5,,,0,58,2,56,,,44
449506,4,0,0,0,,,0,0,0,0,,,0,1,0,1,,,1,1,0,1,,,1
449524,4,5,0,5,,,5,1,0,1,,,1,4,0,4,,,0,10,0,10,,,6
449533,4,21,0,21,,,13,1,0,1,,,0,0,0,0,,,0,22,0,22,,,13
449597,4,0,0,0,,,0,0,0,0,,,0,1,0,1,,,1,1,0,1,,,1
449603,4,37,0,37,,,30,6,0,6,,,5,1,0,1,,,1,44,0,44,,,36
449612,4,13,0,13,,,11,1,0,1,,,1,1,0,1,,,1,15,0,15,,,13
449676,4,119,0,119,,,0,7,0,7,,,0,128,0,128,,,109,254,0,254,,,109
449685,4,317,0,317,,,242,8,0,8,,,3,77,0,77,,,44,402,0,402,,,289
449700,4,79,0,79,,,54,5,0,5,,,5,17,0,17,,,17,101,0,101,,,76
449728,4,5,0,5,,,2,0,0,0,,,0,2,0,2,,,1,7,0,7,,,3
449773,4,88,0,88,,,76,4,0,4,,,3,6,0,6,,,5,98,0,98,,,84
449782,4,28,0,28,,,20,1,0,1,,,1,3,0,3,,,0,32,0,32,,,21
449807,4,53,1,52,,,44,9,0,9,,,5,7,0,7,,,3,69,1,68,,,52
449816,4,9,0,9,,,6,0,0,0,,,0,30,0,30,,,27,39,0,39,,,33
449861,4,80,0,80,,,46,15,0,15,,,13,18,0,18,,,14,113,0,113,,,73
449904,4,88,0,88,,,35,5,0,5,,,3,15,0,15,,,5,108,0,108,,,43
449959,4,46,0,46,,,30,4,0,4,,,3,30,0,30,,,19,80,0,80,,,52
449968,4,73,1,72,,,39,8,0,8,,,6,22,0,22,,,12,103,1,102,,,57
449977,4,9,0,9,,,6,0,0,0,,,0,12,0,12,,,9,21,0,21,,,15
449986,4,28,0,28,,,15,0,0,0,,,0,8,0,8,,,6,36,0,36,,,21
449995,4,41,0,41,,,26,9,0,9,,,4,29,0,29,,,20,79,0,79,,,50
450021,4,144,0,144,,,55,8,0,8,,,2,0,0,0,,,0,152,0,152,,,57
450058,4,213,0,213,,,92,16,0,16,,,10,14,0,14,,,4,243,0,243,,,106
450067,4,173,0,173,,,70,8,0,8,,,5,6,0,6,,,4,187,0,187,,,79
450119,4,70,1,69,,,30,16,0,16,,,1,0,0,0,,,0,86,1,85,,,31
450128,4,275,1,274,,,111,10,0,10,,,1,0,0,0,,,0,285,1,284,,,112
450395,4,12,0,12,,,7,4,0,4,,,2,8,0,8,,,8,24,0,24,,,17
450401,4,254,0,254,,,176,132,0,132,,,108,0,0,0,,,0,386,0,386,,,284
450599,4,31,0,31,,,9,5,0,5,,,4,3,0,3,,,0,39,0,39,,,13
450605,4,28,0,28,,,12,3,0,3,,,2,2,0,2,,,1,33,0,33,,,15
450614,4,32,0,32,,,11,0,0,0,,,0,2,0,2,,,1,34,0,34,,,12
450641,4,21,0,21,,,13,0,0,0,,,0,18,1,17,,,11,39,1,38,,,24
450650,4,47,0,47,,,38,13,0,13,,,11,30,0,30,,,27,90,0,90,,,76
450696,4,137,1,136,,,65,16,0,16,,,11,43,0,43,,,12,196,1,195,,,88
450702,4,57,0,57,,,27,5,0,5,,,3,19,0,19,,,7,81,0,81,,,37
