UNITID,ARANK,SAINSTT,SAINSTM,SAINSTW,SA_9MCT,SA_9MCM,SA_9MCW,SATOTLT,SATOTLM,SATOTLW,SA09MCT,SA09MCM,SA09MCW,SA10MCT,SA10MCM,SA10MCW,SA11MCT,SA11MCM,SA11MCW,SA12MCT,SA12MCM,SA12MCW,SAOUTLT,SAOUTLM,SAOUTLW,SA09MOT,SA09MOM,SA09MOW,SA10MOT,SA10MOM,SA10MOW,SA11MOT,SA11MOM,SA11MOW,SA12MOT,SA12MOM,SA12MOW,SAEQ9OT,SAEQ9OM,SAEQ9OW,SAEQ9AT,SAEQ9AM,SAEQ9AW,SA09MAT,SA09MAM,SA09MAW,SA10MAT,SA10MAM,SA10MAW,SA11MAT,SA11MAM,SA11MAW,SA12MAT,SA12MAM,SA12MAW
240480,2,81,47,34,0,0,0,81,47,34,78,46,32,0,0,0,3,1,2,0,0,0,5152502,2995778,2156724,4880510,2909015,1971495,0,0,0,271992,86763,185229,0,0,0,5102999,2979987,2123012,63000,63404,62442,62571,63239,61609,,,,90664,86763,92615,,,
240514,2,6,2,4,0,0,0,6,2,4,6,2,4,0,0,0,0,0,0,0,0,0,330180,108978,221202,330180,108978,221202,0,0,0,0,0,0,0,0,0,330180,108978,221202,55030,54489,55301,55030,54489,55301,,,,,,,,,
240596,2,8,2,6,0,0,0,8,2,6,5,1,4,2,1,1,1,0,1,0,0,0,391187,103255,287932,242883,50023,192860,100197,53232,46965,48107,0,48107,0,0,0,372412,97932,274480,46551,48966,45747,48577,50023,48215,50099,53232,46965,48107,,48107,,,
240657,2,17,12,5,0,0,0,17,12,5,17,12,5,0,0,0,0,0,0,0,0,0,1100255,784661,315594,1100255,784661,315594,0,0,0,0,0,0,0,0,0,1100255,784661,315594,64721,65388,63119,64721,65388,63119,,,,,,,,,
240666,2,3,2,1,0,0,0,3,2,1,2,1,1,0,0,0,1,1,0,0,0,0,118973,81536,37437,72869,35432,37437,0,0,0,46104,46104,0,0,0,0,110582,73145,37437,36861,36573,37437,36435,35432,37437,,,,46104,46104,,,,
240693,2,19,8,11,0,0,0,19,8,11,18,7,11,0,0,0,1,1,0,0,0,0,1194035,526682,667353,1107894,440541,667353,0,0,0,86141,86141,0,0,0,0,1178357,511004,667353,62019,63876,60668,61550,62934,60668,,,,86141,86141,,,,
240727,2,175,97,78,0,0,0,175,97,78,166,92,74,0,0,0,9,5,4,0,0,0,15508062,8834162,6673900,14553594,8322974,6230620,0,0,0,954468,511188,443280,0,0,0,15334349,8741126,6593223,87625,90115,84529,87672,90467,84198,,,,106052,102238,110820,,,
240745,2,4,1,3,0,0,0,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0,412557,80354,332203,412557,80354,332203,0,0,0,0,0,0,0,0,0,412557,80354,332203,103139,80354,110734,103139,80354,110734,,,,,,,,,
240754,2,44,19,25,1,0,1,43,19,24,43,19,24,0,0,0,0,0,0,0,0,0,3230338,1455843,1774495,3230338,1455843,1774495,0,0,0,0,0,0,0,0,0,3230338,1455843,1774495,75124,76623,73937,75124,76623,73937,,,,,,,,,
240790,2,6,2,4,0,0,0,6,2,4,0,0,0,6,2,4,0,0,0,0,0,0,358608,126662,231946,0,0,0,358608,126662,231946,0,0,0,0,0,0,322747,113996,208751,53791,56998,52188,,,,59768,63331,57987,,,,,,
241191,2,8,4,4,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,8,4,4,290760,146100,144660,0,0,0,0,0,0,0,0,0,290760,146100,144660,218070,109575,108495,27259,27394,27124,,,,,,,,,,36345,36525,36165
241225,2,8,3,5,0,0,0,8,3,5,0,0,0,0,0,0,0,0,0,8,3,5,288060,107100,180960,0,0,0,0,0,0,0,0,0,288060,107100,180960,216045,80325,135720,27006,26775,27144,,,,,,,,,,36008,35700,36192
241331,2,15,5,10,0,0,0,15,5,10,0,0,0,0,0,0,0,0,0,15,5,10,766269,324239,442030,0,0,0,0,0,0,0,0,0,766269,324239,442030,574702,243179,331523,38313,48636,33152,,,,,,,,,,51085,64848,44203
241377,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,36000,0,36000,0,0,0,0,0,0,0,0,0,36000,0,36000,27000,0,27000,27000,,27000,,,,,,,,,,36000,,36000
241395,2,7,1,6,0,0,0,7,1,6,0,0,0,0,0,0,0,0,0,7,1,6,381138,54541,326597,0,0,0,0,0,0,0,0,0,381138,54541,326597,285854,40906,244948,40836,40906,40825,,,,,,,,,,54448,54541,54433
241410,2,65,30,35,0,0,0,65,30,35,0,0,0,0,0,0,0,0,0,65,30,35,3743718,1736593,2007125,0,0,0,0,0,0,0,0,0,3743718,1736593,2007125,2807789,1302445,1505344,43197,43415,43010,,,,,,,,,,57596,57886,57346
241720,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,42900,42900,0,0,0,0,0,0,0,0,0,0,42900,42900,0,32175,32175,0,32175,32175,,,,,,,,,,,42900,42900,
241739,2,14,6,8,0,0,0,14,6,8,0,0,0,0,0,0,0,0,0,14,6,8,602793,263136,339657,0,0,0,0,0,0,0,0,0,602793,263136,339657,452095,197352,254743,32292,32892,31843,,,,,,,,,,43057,43856,42457
241766,2,13,10,3,0,0,0,13,10,3,0,0,0,13,10,3,0,0,0,0,0,0,459876,358968,100908,0,0,0,459876,358968,100908,0,0,0,0,0,0,413888,323071,90817,31838,32307,30272,,,,35375,35897,33636,,,,,,
241951,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,45000,0,45000,0,0,0,0,0,0,0,0,0,45000,0,45000,33750,0,33750,33750,,33750,,,,,,,,,,45000,,45000
242617,2,29,11,18,0,0,0,29,11,18,0,0,0,29,11,18,0,0,0,0,0,0,1764000,661656,1102344,0,0,0,1764000,661656,1102344,0,0,0,0,0,0,1587600,595490,992110,54745,54135,55117,,,,60828,60151,61241,,,,,,
242626,2,15,6,9,0,0,0,15,6,9,0,0,0,15,6,9,0,0,0,0,0,0,907526,361994,545532,0,0,0,907526,361994,545532,0,0,0,0,0,0,816773,325795,490979,54452,54299,54553,,,,60502,60332,60615,,,,,,
242635,2,8,4,4,0,0,0,8,4,4,0,0,0,8,4,4,0,0,0,0,0,0,476352,240000,236352,0,0,0,476352,240000,236352,0,0,0,0,0,0,428717,216000,212717,53590,54000,53179,,,,59544,60000,59088,,,,,,
242644,2,5,2,3,0,0,0,5,2,3,0,0,0,5,2,3,0,0,0,0,0,0,298344,113364,184980,0,0,0,298344,113364,184980,0,0,0,0,0,0,268510,102028,166482,53702,51014,55494,,,,59669,56682,61660,,,,,,
242653,2,56,27,29,0,0,0,56,27,29,0,0,0,56,27,29,0,0,0,0,0,0,3292224,1599588,1692636,0,0,0,3292224,1599588,1692636,0,0,0,0,0,0,2963002,1439629,1523372,52911,53320,52530,,,,58790,59244,58367,,,,,,
242662,2,27,14,13,0,0,0,27,14,13,0,0,0,27,14,13,0,0,0,0,0,0,1602552,826824,775728,0,0,0,1602552,826824,775728,0,0,0,0,0,0,1442297,744142,698155,53418,53153,53704,,,,59354,59059,59671,,,,,,
242680,2,9,4,5,0,0,0,9,4,5,0,0,0,9,4,5,0,0,0,0,0,0,544824,246816,298008,0,0,0,544824,246816,298008,0,0,0,0,0,0,490342,222134,268207,54482,55534,53641,,,,60536,61704,59602,,,,,,
242699,2,7,4,3,0,0,0,7,4,3,0,0,0,7,4,3,0,0,0,0,0,0,405972,228816,177156,0,0,0,405972,228816,177156,0,0,0,0,0,0,365375,205934,159440,52196,51484,53147,,,,57996,57204,59052,,,,,,
242705,2,20,10,10,0,0,0,20,10,10,0,0,0,20,10,10,0,0,0,0,0,0,1275636,663540,612096,0,0,0,1275636,663540,612096,0,0,0,0,0,0,1148072,597186,550886,57404,59719,55089,,,,63782,66354,61210,,,,,,
242723,2,7,4,3,0,0,0,7,4,3,0,0,0,7,4,3,0,0,0,0,0,0,575196,335772,239424,0,0,0,575196,335772,239424,0,0,0,0,0,0,517676,302195,215482,73954,75549,71827,,,,82171,83943,79808,,,,,,
242972,2,56,18,38,0,0,0,56,18,38,0,0,0,0,0,0,0,0,0,56,18,38,1718558,524035,1194523,0,0,0,0,0,0,0,0,0,1718558,524035,1194523,1288919,393026,895892,23016,21835,23576,,,,,,,,,,30689,29113,31435
243081,2,10,2,8,0,0,0,10,2,8,0,0,0,0,0,0,0,0,0,10,2,8,754999,91099,663900,0,0,0,0,0,0,0,0,0,754999,91099,663900,566249,68324,497925,56625,34162,62241,,,,,,,,,,75500,45550,82988
243106,2,17,10,7,0,0,0,17,10,7,17,10,7,0,0,0,0,0,0,0,0,0,1156692,678588,478104,1156692,678588,478104,0,0,0,0,0,0,0,0,0,1156692,678588,478104,68041,67859,68301,68041,67859,68301,,,,,,,,,
243115,2,29,13,16,0,0,0,29,13,16,0,0,0,0,0,0,29,13,16,0,0,0,1808697,789558,1019139,0,0,0,0,0,0,1808697,789558,1019139,0,0,0,1479514,645858,833656,51018,49681,52103,,,,,,,62369,60735,63696,,,
243133,2,37,17,20,0,0,0,37,17,20,0,0,0,0,0,0,0,0,0,37,17,20,2455148,1148828,1306320,0,0,0,0,0,0,0,0,0,2455148,1148828,1306320,1841361,861621,979740,49767,50684,48987,,,,,,,,,,66355,67578,65316
243142,2,18,8,10,0,0,0,18,8,10,0,0,0,18,8,10,0,0,0,0,0,0,1421472,619368,802104,0,0,0,1421472,619368,802104,0,0,0,0,0,0,1279325,557431,721894,71074,69679,72189,,,,78971,77421,80210,,,,,,
243151,2,37,20,17,0,0,0,37,20,17,37,20,17,0,0,0,0,0,0,0,0,0,2520264,1361448,1158816,2520264,1361448,1158816,0,0,0,0,0,0,0,0,0,2520264,1361448,1158816,68115,68072,68166,68115,68072,68166,,,,,,,,,
243179,2,26,14,12,0,0,0,26,14,12,0,0,0,0,0,0,0,0,0,26,14,12,1701156,889368,811788,0,0,0,0,0,0,0,0,0,1701156,889368,811788,1275867,667026,608841,49072,47645,50737,,,,,,,,,,65429,63526,67649
243188,2,8,3,5,0,0,0,8,3,5,0,0,0,0,0,0,0,0,0,8,3,5,549864,198792,351072,0,0,0,0,0,0,0,0,0,549864,198792,351072,412398,149094,263304,51550,49698,52661,,,,,,,,,,68733,66264,70214
243197,2,73,43,30,0,0,0,73,43,30,72,42,30,0,0,0,0,0,0,1,1,0,5226420,3080880,2145540,5156760,3011220,2145540,0,0,0,0,0,0,69660,69660,0,5209005,3063465,2145540,71356,71243,71518,71622,71696,71518,,,,,,,69660,69660,
243203,2,64,20,44,0,0,0,64,20,44,0,0,0,0,0,0,0,0,0,64,20,44,5221057,1707522,3513535,0,0,0,0,0,0,0,0,0,5221057,1707522,3513535,3915793,1280642,2635151,61184,64032,59890,,,,,,,,,,81579,85376,79853
243212,2,21,8,13,0,0,0,21,8,13,0,0,0,0,0,0,0,0,0,21,8,13,1413000,542424,870576,0,0,0,0,0,0,0,0,0,1413000,542424,870576,1059750,406818,652932,50464,50852,50226,,,,,,,,,,67286,67803,66967
243221,2,85,38,47,0,0,0,85,38,47,0,0,0,0,0,0,0,0,0,85,38,47,5926709,2630952,3295757,0,0,0,0,0,0,0,0,0,5926709,2630952,3295757,4445032,1973214,2471818,52294,51927,52592,,,,,,,,,,69726,69236,70122
243346,2,16,4,12,0,0,0,16,4,12,0,0,0,0,0,0,0,0,0,16,4,12,709248,170304,538944,0,0,0,0,0,0,0,0,0,709248,170304,538944,531936,127728,404208,33246,31932,33684,,,,,,,,,,44328,42576,44912
243443,2,8,4,4,0,0,0,8,4,4,0,0,0,0,0,0,8,4,4,0,0,0,438527,223850,214677,0,0,0,0,0,0,438527,223850,214677,0,0,0,358715,183109,175606,44839,45777,43901,,,,,,,54816,55963,53669,,,
243568,2,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,70682,0,70682,0,0,0,0,0,0,0,0,0,70682,0,70682,53012,0,53012,26506,,26506,,,,,,,,,,35341,,35341
243577,2,78,47,31,0,0,0,78,47,31,0,0,0,0,0,0,0,0,0,78,47,31,3651705,2308408,1343297,0,0,0,0,0,0,0,0,0,3651705,2308408,1343297,2738779,1731306,1007473,35113,36836,32499,,,,,,,,,,46817,49115,43332
243586,2,7,2,5,0,0,0,7,2,5,0,0,0,0,0,0,0,0,0,7,2,5,368808,108433,260375,0,0,0,0,0,0,0,0,0,368808,108433,260375,276606,81325,195281,39515,40662,39056,,,,,,,,,,52687,54217,52075
243601,2,26,11,15,0,0,0,26,11,15,0,0,0,0,0,0,0,0,0,26,11,15,1137446,482976,654470,0,0,0,0,0,0,0,0,0,1137446,482976,654470,853085,362232,490853,32811,32930,32724,,,,,,,,,,43748,43907,43631
243638,2,11,10,1,0,0,0,11,10,1,11,10,1,0,0,0,0,0,0,0,0,0,284105,259605,24500,284105,259605,24500,0,0,0,0,0,0,0,0,0,284105,259605,24500,25828,25961,24500,25828,25961,24500,,,,,,,,,
243647,2,13,5,8,0,0,0,13,5,8,0,0,0,13,5,8,0,0,0,0,0,0,284008,108872,175136,0,0,0,284008,108872,175136,0,0,0,0,0,0,255607,97985,157622,19662,19597,19703,,,,21847,21774,21892,,,,,,
243665,2,22,12,10,0,0,0,22,12,10,0,0,0,22,12,10,0,0,0,0,0,0,1613916,939959,673957,0,0,0,1613916,939959,673957,0,0,0,0,0,0,1452524,845963,606561,66024,70497,60656,,,,73360,78330,67396,,,,,,
243744,2,228,142,86,0,0,0,228,142,86,224,139,85,0,0,0,0,0,0,4,3,1,39237978,25118373,14119605,38270067,24363743,13906324,0,0,0,0,0,0,967911,754630,213281,38996000,24929716,14066285,171035,175561,163561,170849,175279,163604,,,,,,,241978,251543,213281
243780,2,494,315,179,0,0,0,494,315,179,465,298,167,0,0,0,0,0,0,29,17,12,55258090,35994930,19263160,51500004,33785796,17714208,0,0,0,0,0,0,3758086,2209134,1548952,54318569,35442647,18875922,109957,112516,105452,110753,113375,106073,,,,,,,129589,129949,129079
243823,2,21,10,11,0,0,0,21,10,11,0,0,0,0,0,0,0,0,0,21,10,11,1392475,544459,848016,0,0,0,0,0,0,0,0,0,1392475,544459,848016,1044356,408344,636012,49731,40834,57819,,,,,,,,,,66308,54446,77092
244437,2,134,57,77,0,0,0,134,57,77,0,0,0,121,49,72,0,0,0,13,8,5,7954056,3496721,4457335,0,0,0,6851263,2826268,4024995,0,0,0,1102793,670453,432340,6993231,3046481,3946751,52188,53447,51257,,,,56622,57679,55903,,,,84830,83807,86468
245625,2,5,1,4,0,0,0,5,1,4,0,0,0,5,1,4,0,0,0,0,0,0,341892,82629,259263,0,0,0,341892,82629,259263,0,0,0,0,0,0,307703,74366,233337,61541,74366,58334,,,,68378,82629,64816,,,,,,
245953,2,12,7,5,0,0,0,12,7,5,0,0,0,7,6,1,5,1,4,0,0,0,605320,355944,249376,0,0,0,354189,300079,54110,251131,55865,195266,0,0,0,524195,315769,208427,43683,45110,41685,,,,50598,50013,54110,50226,55865,48817,,,
246354,2,14,8,6,0,0,0,14,8,6,12,7,5,0,0,0,0,0,0,2,1,1,1075141,606883,468258,874486,514414,360072,0,0,0,0,0,0,200655,92469,108186,1024977,583766,441212,73213,72971,73535,72874,73488,72014,,,,,,,100328,92469,108186
247603,2,6,3,3,0,0,0,6,3,3,6,3,3,0,0,0,0,0,0,0,0,0,440926,237455,203471,440926,237455,203471,0,0,0,0,0,0,0,0,0,440926,237455,203471,73488,79152,67824,73488,79152,67824,,,,,,,,,
247649,2,27,14,13,0,0,0,27,14,13,27,14,13,0,0,0,0,0,0,0,0,0,1600485,843783,756702,1600485,843783,756702,0,0,0,0,0,0,0,0,0,1600485,843783,756702,59277,60270,58208,59277,60270,58208,,,,,,,,,
247825,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,90000,90000,0,0,0,0,0,0,0,0,0,0,90000,90000,0,67500,67500,0,67500,67500,,,,,,,,,,,90000,90000,
247940,2,17,10,7,0,0,0,17,10,7,0,0,0,15,10,5,0,0,0,2,0,2,871119,487421,383698,0,0,0,743339,487421,255918,0,0,0,127780,0,127780,764840,438679,326161,44991,43868,46594,,,,49556,48742,51184,,,,63890,,63890
248934,2,153,90,63,0,0,0,153,90,63,0,0,0,0,0,0,0,0,0,153,90,63,11509650,6534587,4975063,0,0,0,0,0,0,0,0,0,11509650,6534587,4975063,8632238,4900940,3731297,56420,54455,59227,,,,,,,,,,75226,72607,78969
260992,2,10,3,7,0,0,0,10,3,7,0,0,0,0,0,0,0,0,0,10,3,7,707467,211467,496000,0,0,0,0,0,0,0,0,0,707467,211467,496000,530600,158600,372000,53060,52867,53143,,,,,,,,,,70747,70489,70857
262031,2,25,12,13,0,0,0,25,12,13,25,12,13,0,0,0,0,0,0,0,0,0,1819355,885167,934188,1819355,885167,934188,0,0,0,0,0,0,0,0,0,1819355,885167,934188,72774,73764,71861,72774,73764,71861,,,,,,,,,
262086,2,40,10,30,0,0,0,40,10,30,0,0,0,29,7,22,7,2,5,4,1,3,3908668,992546,2916122,0,0,0,2743803,651673,2092130,803718,242560,561158,361147,98313,262834,3397724,858655,2539070,84943,85865,84636,,,,94614,93096,95097,114817,121280,112232,90287,98313,87611
262129,2,26,8,18,0,0,0,26,8,18,26,8,18,0,0,0,0,0,0,0,0,0,2075286,648324,1426962,2075286,648324,1426962,0,0,0,0,0,0,0,0,0,2075286,648324,1426962,79819,81041,79276,79819,81041,79276,,,,,,,,,
366252,2,41,23,18,0,0,0,41,23,18,41,23,18,0,0,0,0,0,0,0,0,0,4311989,2519956,1792033,4311989,2519956,1792033,0,0,0,0,0,0,0,0,0,4311989,2519956,1792033,105170,109563,99557,105170,109563,99557,,,,,,,,,
366395,2,68,40,28,0,0,0,68,40,28,0,0,0,68,40,28,0,0,0,0,0,0,7006297,4138506,2867791,0,0,0,7006297,4138506,2867791,0,0,0,0,0,0,6305667,3724655,2581012,92730,93116,92179,,,,103034,103463,102421,,,,,,
366711,2,85,45,40,0,0,0,85,45,40,84,45,39,0,0,0,0,0,0,1,0,1,8361600,4527264,3834336,8233452,4527264,3706188,0,0,0,0,0,0,128148,0,128148,8329563,4527264,3802299,97995,100606,95057,98017,100606,95030,,,,,,,128148,,128148
367459,2,10,3,7,0,0,0,10,3,7,9,3,6,0,0,0,0,0,0,1,0,1,636286,169704,466582,571103,169704,401399,0,0,0,0,0,0,65183,0,65183,619990,169704,450286,61999,56568,64327,63456,56568,66900,,,,,,,65183,,65183
367954,2,24,10,14,0,0,0,24,10,14,0,0,0,0,0,0,0,0,0,24,10,14,2726703,1140924,1585779,0,0,0,0,0,0,0,0,0,2726703,1140924,1585779,2045027,855693,1189334,85209,85569,84952,,,,,,,,,,113613,114092,113270
369002,2,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,366100,366100,0,0,0,0,0,0,0,0,0,0,366100,366100,0,274575,274575,0,91525,91525,,,,,,,,,,,122033,122033,
374024,2,4,1,3,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,4,1,3,350857,107541,243316,0,0,0,0,0,0,0,0,0,350857,107541,243316,263143,80656,182487,65786,80656,60829,,,,,,,,,,87714,107541,81105
377555,2,98,50,48,0,0,0,98,50,48,98,50,48,0,0,0,0,0,0,0,0,0,10185312,5288961,4896351,10185312,5288961,4896351,0,0,0,0,0,0,0,0,0,10185312,5288961,4896351,103932,105779,102007,103932,105779,102007,,,,,,,,,
377564,2,113,50,63,0,0,0,113,50,63,113,50,63,0,0,0,0,0,0,0,0,0,10677318,4973690,5703628,10677318,4973690,5703628,0,0,0,0,0,0,0,0,0,10677318,4973690,5703628,94490,99474,90534,94490,99474,90534,,,,,,,,,
381459,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,191095,191095,0,0,0,0,0,0,0,0,0,0,191095,191095,0,143321,143321,0,71661,71661,,,,,,,,,,,95548,95548,
383190,2,13,7,6,0,0,0,13,7,6,13,7,6,0,0,0,0,0,0,0,0,0,1118724,628092,490632,1118724,628092,490632,0,0,0,0,0,0,0,0,0,1118724,628092,490632,86056,89727,81772,86056,89727,81772,,,,,,,,,
383996,2,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,105864,105864,0,105864,105864,0,0,0,0,0,0,0,0,0,0,105864,105864,0,52932,52932,,52932,52932,,,,,,,,,,
384254,2,9,5,4,0,0,0,9,5,4,0,0,0,9,5,4,0,0,0,0,0,0,559460,328168,231292,0,0,0,559460,328168,231292,0,0,0,0,0,0,503514,295351,208163,55946,59070,52041,,,,62162,65634,57823,,,,,,
384342,2,13,4,9,0,0,0,13,4,9,10,2,8,0,0,0,0,0,0,3,2,1,835440,282500,552940,606044,119263,486781,0,0,0,0,0,0,229396,163237,66159,778091,241691,536400,59853,60423,59600,60604,59632,60848,,,,,,,76465,81619,66159
386472,2,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,265919,0,265919,0,0,0,0,0,0,0,0,0,265919,0,265919,199439,0,199439,66480,,66480,,,,,,,,,,88640,,88640
388520,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,52000,52000,0,0,0,0,0,0,0,0,0,0,52000,52000,0,39000,39000,0,39000,39000,,,,,,,,,,,52000,52000,
399869,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,60840,60840,0,0,0,0,0,0,0,0,0,0,60840,60840,0,45630,45630,0,45630,45630,,,,,,,,,,,60840,60840,
399911,2,22,9,13,0,0,0,22,9,13,22,9,13,0,0,0,0,0,0,0,0,0,2449715,1006819,1442896,2449715,1006819,1442896,0,0,0,0,0,0,0,0,0,2449715,1006819,1442896,111351,111869,110992,111351,111869,110992,,,,,,,,,
401223,2,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2,229360,105765,123595,0,0,0,0,0,0,0,0,0,229360,105765,123595,172020,79324,92696,43005,39662,46348,,,,,,,,,,57340,52883,61798
403469,2,2,0,2,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,140887,0,140887,140887,0,140887,0,0,0,0,0,0,0,0,0,140887,0,140887,70444,,70444,70444,,70444,,,,,,,,,
403478,2,2,0,2,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,132696,0,132696,132696,0,132696,0,0,0,0,0,0,0,0,0,132696,0,132696,66348,,66348,66348,,66348,,,,,,,,,
403487,2,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,142503,142503,0,142503,142503,0,0,0,0,0,0,0,0,0,0,142503,142503,0,71252,71252,,71252,71252,,,,,,,,,,
404222,2,2,1,1,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,151260,75672,75588,0,0,0,151260,75672,75588,0,0,0,0,0,0,136134,68105,68029,68067,68105,68029,,,,75630,75672,75588,,,,,,
404994,2,6,2,4,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,6,2,4,144000,58000,86000,0,0,0,0,0,0,0,0,0,144000,58000,86000,108000,43500,64500,18000,21750,16125,,,,,,,,,,24000,29000,21500
405872,2,25,10,15,0,0,0,25,10,15,0,0,0,21,8,13,0,0,0,4,2,2,1809406,768554,1040852,0,0,0,1416807,581161,835646,0,0,0,392599,187393,205206,1569576,663590,905986,62783,66359,60399,,,,67467,72645,64280,,,,98150,93697,102603
406033,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,63350,63350,0,0,0,0,0,0,0,0,0,0,63350,63350,0,47513,47513,0,47513,47513,,,,,,,,,,,63350,63350,
407629,2,21,9,12,0,0,0,21,9,12,0,0,0,0,0,0,0,0,0,21,9,12,2410433,1060744,1349689,0,0,0,0,0,0,0,0,0,2410433,1060744,1349689,1807825,795558,1012267,86087,88395,84356,,,,,,,,,,114783,117860,112474
409254,2,7,1,6,0,0,0,7,1,6,0,0,0,6,1,5,0,0,0,1,0,1,683343,100560,582783,0,0,0,571916,100560,471356,0,0,0,111427,0,111427,598295,90504,507791,85471,90504,84632,,,,95319,100560,94271,,,,111427,,111427
409315,2,23,12,11,0,0,0,23,12,11,23,12,11,0,0,0,0,0,0,0,0,0,1583046,826736,756310,1583046,826736,756310,0,0,0,0,0,0,0,0,0,1583046,826736,756310,68828,68895,68755,68828,68895,68755,,,,,,,,,
409616,2,2,0,2,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,197766,0,197766,197766,0,197766,0,0,0,0,0,0,0,0,0,197766,0,197766,98883,,98883,98883,,98883,,,,,,,,,
409698,2,56,23,33,0,0,0,56,23,33,55,23,32,0,0,0,0,0,0,1,0,1,5365104,2238516,3126588,5257392,2238516,3018876,0,0,0,0,0,0,107712,0,107712,5338176,2238516,3099660,95325,97327,93929,95589,97327,94340,,,,,,,107712,,107712
414911,2,9,4,5,0,0,0,9,4,5,0,0,0,9,4,5,0,0,0,0,0,0,484461,220922,263539,0,0,0,484461,220922,263539,0,0,0,0,0,0,436015,198830,237185,48446,49707,47437,,,,53829,55231,52708,,,,,,
414966,2,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,243272,88951,154321,0,0,0,0,0,0,0,0,0,243272,88951,154321,182454,66713,115741,60818,66713,57870,,,,,,,,,,81091,88951,77161
417734,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,72000,72000,0,0,0,0,0,0,0,0,0,0,72000,72000,0,54000,54000,0,54000,54000,,,,,,,,,,,72000,72000,
420246,2,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,266800,0,266800,0,0,0,0,0,0,0,0,0,266800,0,266800,200100,0,200100,50025,,50025,,,,,,,,,,66700,,66700
420398,2,27,15,12,0,0,0,27,15,12,27,15,12,0,0,0,0,0,0,0,0,0,1834522,1009972,824550,1834522,1009972,824550,0,0,0,0,0,0,0,0,0,1834522,1009972,824550,67945,67331,68713,67945,67331,68713,,,,,,,,,
423643,2,75,36,39,0,0,0,75,36,39,0,0,0,0,0,0,0,0,0,75,36,39,10868279,5160319,5707960,0,0,0,0,0,0,0,0,0,10868279,5160319,5707960,8151209,3870239,4280970,108683,107507,109768,,,,,,,,,,144910,143342,146358
426314,2,43,30,13,0,0,0,43,30,13,0,0,0,40,29,11,0,0,0,3,1,2,3937482,2718329,1219153,0,0,0,3688668,2655329,1033339,0,0,0,248814,63000,185814,3506412,2437046,1069366,81544,81235,82259,,,,92217,91563,93940,,,,82938,63000,92907
428259,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,76081,76081,0,0,0,0,0,0,0,0,0,0,76081,76081,0,57061,57061,0,57061,57061,,,,,,,,,,,76081,76081,
429085,2,3,2,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,195000,130000,65000,0,0,0,0,0,0,0,0,0,195000,130000,65000,146250,97500,48750,48750,48750,48750,,,,,,,,,,65000,65000,65000
432348,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,250000,250000,0,0,0,0,0,0,0,0,0,0,250000,250000,0,187500,187500,0,93750,93750,,,,,,,,,,,125000,125000,
433004,2,11,5,6,3,1,2,8,4,4,0,0,0,0,0,0,0,0,0,8,4,4,916200,446000,470200,0,0,0,0,0,0,0,0,0,916200,446000,470200,687150,334500,352650,85894,83625,88163,,,,,,,,,,114525,111500,117550
433660,2,134,82,52,0,0,0,134,82,52,100,69,31,0,0,0,0,0,0,34,13,21,12342982,7368522,4974460,8312592,5839725,2472867,0,0,0,0,0,0,4030390,1528797,2501593,11335385,6986323,4349062,84592,85199,83636,83126,84634,79770,,,,,,,118541,117600,119123
