UNITID,EFFYDLEV,EFYDETOT,EFYDEEXC,EFYDESOM,EFYDENON
169275,2,7479,6365,830,284
169284,2,400,,,400
169327,2,660,313,347,0
169363,2,1115,0,0,1115
169442,2,1499,161,1252,86
169479,2,5999,3081,2570,348
169503,2,367,,,367
169521,2,9738,4959,4035,744
169576,2,127,,,127
169655,2,2304,0,372,1932
169716,2,2977,0,2832,145
169761,2,1034,,,1034
169798,2,16093,9216,6500,377
169813,2,61,,,61
169910,2,11729,3192,6867,1670
169974,2,1506,329,587,590
169983,2,1877,13,10,1854
169992,2,1069,283,475,311
170000,2,1532,959,13,560
170037,2,1821,379,390,1052
170055,2,18142,10859,6781,502
170082,2,22429,2766,19166,497
170091,2,210,25,0,185
170240,2,16811,13107,3058,646
170286,2,1514,,,1514
170301,2,3107,334,2708,65
170444,2,5559,5050,389,120
170532,2,1483,543,940,0
170541,2,10128,5021,3823,1284
170550,2,5335,1035,3048,1252
170587,2,1982,62,1129,791
170611,2,97,,,97
170620,2,4377,419,3112,846
170639,2,2115,109,1422,584
170657,2,14739,12420,1508,811
170675,2,2542,154,615,1773
170736,2,35,,,35
170790,2,24180,10809,10800,2571
170806,2,2599,634,1768,197
170967,2,1311,411,712,188
170976,2,32474,11383,21046,45
171012,2,212,,,212
171100,2,41314,33420,7894,0
171128,2,5867,99,3060,2708
171137,2,7490,4246,3206,38
171146,2,6288,1623,4343,322
171155,2,3983,1469,2083,431
171225,2,3259,1637,1154,468
171234,2,1868,333,883,652
171304,2,5128,3254,1404,470
171395,2,2347,470,920,957
171456,2,7431,832,5543,1056
171483,2,4152,1694,1814,644
171492,2,2692,1274,1081,337
171535,2,23708,1702,5671,16335
171571,2,17235,6999,9847,389
171599,2,1053,36,768,249
171775,2,85,,,85
171881,2,140,0,3,137
171988,2,167,0,108,59
171997,2,277,0,128,149
172015,2,294,0,142,152
172033,2,333,63,142,128
172051,2,7830,681,6249,900
172200,2,13994,3846,5288,4860
172264,2,2287,931,909,447
172291,2,4596,3471,926,199
172307,2,2185,102,1045,1038
172334,2,1478,224,750,504
172422,2,314,,,314
172440,2,478,56,263,159
172495,2,324,,,324
172608,2,1014,1014,0,0
172617,2,18734,16417,1833,484
172635,2,15130,3123,3798,8209
172644,2,19875,16379,3428,68
172671,2,1509,639,697,173
172680,2,158,,,158
172699,2,17317,4639,12438,240
172866,2,135,1,119,15
172918,2,3520,1137,756,1627
172954,2,2280,411,873,996
172963,2,11213,2624,5000,3589
173045,2,2726,69,1499,1158
173063,2,4514,1196,1302,2016
173115,2,1477,928,242,307
173124,2,5170,1154,2151,1865
173142,2,904,157,436,311
173160,2,3093,482,2315,296
173203,2,5660,594,1664,3402
173258,2,1985,,,1985
173300,2,1992,17,1601,374
173328,2,4487,1662,1836,989
173416,2,3171,1269,1260,642
173452,2,1165,571,100,494
173461,2,6543,1659,2035,2849
173470,2,35,,,35
173559,2,7072,1294,3126,2652
173638,2,4473,981,1178,2314
173647,2,2240,0,2240,0
173665,2,2041,180,1757,104
173708,2,6292,2333,1879,2080
173735,2,1229,217,513,499
173744,2,938,,,938
173799,2,6079,4899,396,784
173805,2,1548,468,502,578
173902,2,2154,,,2154
173911,2,4251,1831,1035,1385
173920,2,15412,1222,8787,5403
173957,2,407,,,407
173993,2,1310,324,529,457
174020,2,9006,4025,4312,669
174066,2,44778,17233,18131,9414
174075,2,3001,1346,621,1034
174127,2,717,2,228,487
174136,2,9365,3033,4818,1514
174154,2,1018,220,590,208
174190,2,274,,,274
174233,2,9978,2516,6797,665
174251,2,1441,142,1181,118
174321,2,192,,,192
174358,2,5418,920,3447,1051
174376,2,8454,5084,2168,1202
174428,2,14657,11105,1705,1847
174437,2,1077,112,668,297
174473,2,3905,1318,1048,1539
174491,2,3714,1505,1606,603
174507,2,595,40,423,132
174525,2,110,24,30,56
174570,2,2343,229,479,1635
174604,2,298,68,97,133
174738,2,6766,2153,3043,1570
174747,2,1687,0,22,1665
174756,2,5204,2975,1292,937
174783,2,11882,600,5896,5386
174792,2,1601,1,5,1595
174817,2,1499,130,1111,258
174844,2,3072,139,2882,51
174862,2,1310,727,187,396
174899,2,2663,700,813,1150
174914,2,6703,492,6111,100
174978,2,228,,,228
175005,2,3501,1017,2418,66
175014,2,6714,4196,2230,288
175041,2,8365,4690,2019,1656
175078,2,8247,628,1433,6186
175120,2,711,,,711
175157,2,754,116,48,590
175227,2,1470,416,939,115
175236,2,4002,846,1826,1330
175263,2,2610,904,707,999
175272,2,7218,494,4624,2100
175315,2,11697,7424,2749,1524
175342,2,3098,382,1788,928
175421,2,2749,1299,858,592
175430,2,1028,183,458,387
175494,2,143,,,143
175519,2,2336,953,1002,381
175573,2,3485,1090,1482,913
175607,2,17,,,17
175616,2,2896,306,1685,905
175643,2,2923,884,1224,815
175652,2,4644,1748,1183,1713
175698,2,47,,,47
175722,2,49,,,49
175786,2,16852,7552,3818,5482
175810,2,7549,4042,2054,1453
175829,2,6320,2597,2565,1158
175856,2,5669,673,3447,1549
175883,2,6213,1290,2765,2158
175935,2,4359,345,1487,2527
175980,2,717,1,624,92
176008,2,3115,729,1883,503
176017,2,18134,970,13383,3781
176035,2,3083,1770,925,388
176044,2,1906,379,1147,380
176053,2,3144,503,845,1796
176062,2,70,,,70
176071,2,12191,3788,4848,3555
176080,2,20571,3436,16850,285
176169,2,5809,3516,1102,1191
176178,2,9427,2954,4015,2458
176239,2,7068,1844,3099,2125
176318,2,804,0,675,129
176336,2,109,2,23,84
176354,2,2342,325,1248,769
176372,2,12840,4941,7780,119
176390,2,136,,,136
176406,2,811,,,811
176433,2,71,,,71
176479,2,4076,274,1615,2187
176628,2,1200,1200,0,0
176664,2,222,50,53,119
176716,2,208,,,208
176770,2,1018,116,902,0
176789,2,393,222,156,15
176798,2,302,,,302
176910,2,206,76,59,71
176947,2,1215,6,382,827
176965,2,10474,825,5576,4073
176983,2,59,,,59
177038,2,203,58,112,33
177065,2,10785,7028,1538,2219
177083,2,46,,,46
177117,2,296,19,122,155
177135,2,5445,854,1572,3019
177144,2,1138,73,373,692
177214,2,1480,6,622,852
177250,2,3402,759,1272,1371
177302,2,916,0,916,0
177339,2,2003,346,317,1340
177418,2,1150,411,706,33
177436,2,62,,,62
177472,2,15452,4866,5251,5335
177542,2,892,125,300,467
177551,2,1514,1514,0,0
177588,2,49,,,49
177603,2,165,,,165
177676,2,4769,807,2586,1376
177685,2,186,,,186
177719,2,875,,,875
177746,2,728,,,728
177870,2,10,,,10
177931,2,30,,,30
177940,2,2431,155,1267,1009
177968,2,5367,903,2777,1687
177977,2,2024,52,715,1257
177986,2,558,515,20,23
177995,2,18231,14544,1881,1806
178004,2,40,,,40
178059,2,7185,4047,2667,471
178077,2,81,,,81
178183,2,353,0,165,188
178208,2,1317,465,237,615
178217,2,3030,1004,918,1108
178244,2,4641,414,1236,2991
178341,2,5716,1182,3378,1156
178369,2,1814,146,633,1035
178387,2,5158,639,2794,1725
178396,2,24892,3337,21154,401
178402,2,12618,2563,5666,4389
178411,2,6303,270,5846,187
178420,2,13964,4250,3980,5734
178448,2,6916,4820,1298,798
178527,2,63,,,63
178615,2,4658,615,3523,520
178624,2,6023,619,2245,3159
178679,2,677,91,198,388
178697,2,1690,,,1690
178721,2,11211,7501,3093,617
178767,2,141,0,109,32
178828,2,43,,,43
178891,2,2395,285,1194,916
178989,2,353,,,353
179043,2,3089,799,1545,745
179052,2,112,,,112
179159,2,11322,1531,6196,3595
179195,2,35,,,35
179229,2,49,,,49
179256,2,81,6,8,67
179265,2,293,4,206,83
179308,2,23466,12151,8405,2910
179326,2,2663,178,1155,1330
179344,2,2518,884,867,767
179511,2,235,0,235,0
179539,2,5063,2207,1845,1011
179548,2,503,72,124,307
179557,2,9985,687,3985,5313
179566,2,21979,2524,12832,6623
179645,2,3632,1328,2016,288
179715,2,2321,887,978,456
179867,2,8654,1223,7373,58
179894,2,2865,440,1639,786
179946,2,640,0,557,83
179955,2,819,0,678,141
179964,2,1015,324,397,294
179991,2,49,0,0,49
180054,2,498,,,498
180063,2,28,,,28
180081,2,914,46,243,625
180090,2,104,,,104
180106,2,1172,8,598,566
180151,2,1048,474,207,367
180160,2,274,,,274
180179,2,4928,1412,2029,1487
180197,2,3084,303,901,1880
180203,2,239,,,239
180212,2,729,6,0,723
180249,2,1771,751,600,420
180258,2,959,495,464,0
180276,2,1684,360,505,819
180328,2,527,,,527
180373,2,908,443,168,297
180416,2,1541,73,1066,402
180461,2,15822,1065,10945,3812
180489,2,8339,714,4723,2902
180522,2,1244,287,661,296
180595,2,892,3,405,484
180647,2,900,0,627,273
180692,2,1797,364,900,533
180717,2,77,1,31,45
180814,2,13964,12970,458,536
180832,2,742,168,543,31
180878,2,855,94,678,83
180902,2,9066,4958,2327,1781
180948,2,2235,887,1051,297
180957,2,80,,,80
180984,2,2284,12,724,1548
181002,2,4921,291,4144,486
181020,2,1331,85,0,1246
181127,2,992,0,448,544
181145,2,23,,,23
181190,2,179,,,179
181215,2,4817,844,3210,763
181297,2,950,241,676,33
181303,2,21101,6344,5530,9227
181312,2,2918,950,750,1218
181330,2,1610,19,1071,520
181394,2,14583,2400,12047,136
181419,2,473,335,4,134
181428,2,1169,211,24,934
181446,2,3883,0,1056,2827
181464,2,21440,1038,19303,1099
181491,2,6421,1256,2171,2994
181534,2,2615,936,813,866
181543,2,41,17,5,19
181604,2,781,46,561,174
181640,2,13053,4019,4018,5016
181738,2,744,0,0,744
181765,2,358,96,0,262
181783,2,4440,344,1770,2326
181817,2,1865,7,627,1231
181853,2,486,33,3,450
181880,2,365,,,365
181941,2,677,,,677
182005,2,42958,9766,31804,1388
182148,2,700,0,324,376
182281,2,28799,1888,16299,10612
182290,2,18292,275,7885,10132
182306,2,4812,3606,891,315
182458,2,324,,,324
182500,2,14097,8850,3614,1633
182564,2,4617,1999,1400,1218
182634,2,1008,51,0,957
182652,2,55,,,55
182670,2,4702,3598,1104,0
182704,2,81,,,81
182722,2,218,,,218
182795,2,1608,288,579,741
182892,2,64,,,64
182917,2,73,,,73
182953,2,139,,,139
182980,2,2089,733,1097,259
182999,2,25,,,25
183026,2,164723,164723,0,0
183035,2,10,,,10
183044,2,12572,1596,10557,419
183062,2,3365,161,2636,568
183071,2,1530,308,1153,69
183080,2,3956,151,3581,224
183099,2,5065,1828,1458,1779
183105,2,1302,246,433,623
183114,2,1815,286,566,963
183123,2,1641,122,387,1132
183132,2,4774,2333,615,1826
183141,2,2658,248,717,1693
183150,2,3334,846,486,2002
183202,2,115,,,115
183211,2,1625,417,927,281
183239,2,2049,38,1950,61
183248,2,137,,,137
183257,2,2512,2512,0,0
183275,2,80,,,80
183488,2,942,0,942,0
183600,2,52,0,9,43
183655,2,6166,5486,566,114
183725,2,835,0,49,786
183743,2,15928,13638,2017,273
183789,2,3838,1569,1594,675
183804,2,3875,,,3875
183822,2,1630,738,361,531
183859,2,14796,6322,6739,1735
183877,2,12098,6461,3315,2322
183910,2,1830,15,711,1104
183938,2,15991,10314,1578,4099
183974,2,1372,75,781,516
183983,2,186,,,186
184056,2,956,,,956
184092,2,1075,0,958,117
184180,2,9527,2153,6031,1343
184205,2,3647,652,2339,656
184278,2,90,,,90
184348,2,1782,1,1639,142
184427,2,502,,,502
184481,2,8955,639,2467,5849
184506,2,211,,,211
184603,2,8204,8204,0,0
184612,2,2545,251,1479,815
184694,2,4318,4318,0,0
184746,2,199,,,199
184773,2,1953,1022,920,11
184782,2,18085,1378,13040,3667
184791,2,9052,7731,1024,297
184816,2,159,,,159
184959,2,1102,0,1102,0
184968,2,194,,,194
184995,2,10000,5279,3629,1092
185129,2,6656,1596,4886,174
185174,2,72,,,72
185262,2,13546,1215,4402,7929
185396,2,2186,,,2186
185466,2,465,,,465
185509,2,9058,7132,1118,808
185536,2,15190,11368,1986,1836
185572,2,4469,657,3751,61
185590,2,18199,3391,14571,237
185679,2,834,94,221,519
185721,2,698,0,698,0
185767,2,292,,,292
185828,2,10441,1537,7987,917
185873,2,13214,10893,1036,1285
185970,2,212,,,212
186016,2,719,,,719
186034,2,7438,5769,1353,316
186052,2,1250,,,1250
186131,2,4845,4282,527,36
186186,2,368,,,368
186201,2,5959,3903,1850,206
186274,2,306,,,306
186283,2,3864,209,2064,1591
186371,2,6192,716,2366,3110
186380,2,40466,1464,14676,24326
186399,2,10683,235,1953,8495
186405,2,24,,,24
186423,2,85,,,85
186432,2,2657,1070,1362,225
186469,2,1724,521,621,582
186584,2,6315,346,5635,334
186593,2,266,,,266
186618,2,860,16,497,347
186645,2,10243,6351,2364,1528
186867,2,3887,3,1093,2791
186876,2,10621,2688,6835,1098
186900,2,109,,,109
187000,2,503,,,503
187046,2,13157,13066,91,0
187134,2,7420,6278,1142,0
187198,2,11353,7280,3736,337
187444,2,9297,350,5994,2953
187505,2,1238,,,1238
187532,2,31059,24376,5349,1334
187596,2,1869,0,368,1501
187620,2,9104,7352,1323,429
187639,2,3408,1528,961,919
187648,2,4782,4150,596,36
187666,2,2328,651,993,684
187745,2,907,677,186,44
187897,2,2140,1508,387,245
187903,2,2500,356,1056,1088
187912,2,570,,,570
187958,2,3189,1349,1349,491
187967,2,1312,200,1096,16
187976,2,1805,1607,163,35
187985,2,18016,1608,11475,4933
187994,2,1654,1132,338,184
188003,2,2140,1152,352,636
188021,2,1007,828,121,58
188030,2,12916,2531,9779,606
188049,2,2947,2075,623,249
188058,2,1453,203,783,467
188100,2,7866,4697,1954,1215
188137,2,4941,3855,694,392
188182,2,373,0,369,4
188216,2,625,625,0,0
188225,2,1651,695,431,525
188261,2,1198,70,486,642
188289,2,121,,,121
188304,2,2448,834,1573,41
188340,2,1698,48,728,922
188429,2,5688,831,4787,70
188438,2,4082,2151,939,992
188517,2,535,0,170,365
188526,2,708,11,691,6
188641,2,1847,276,1423,148
188650,2,593,,,593
188669,2,20,,,20
188678,2,179,40,0,139
188687,2,632,0,526,106
188696,2,128,33,95,0
188854,2,1664,,,1664
188890,2,1997,,,1997
188915,2,41,,,41
188942,2,270,,,270
189088,2,2505,,,2505
189097,2,2842,1287,1547,8
189219,2,158,,,158
189228,2,3715,2626,881,208
189255,2,144,,,144
189273,2,99,,,99
189282,2,388,,,388
189404,2,286,,,286
189413,2,570,,,570
189468,2,314,,,314
189477,2,281,,,281
189547,2,7708,3139,2388,2181
189565,2,893,0,431,462
189583,2,1671,0,362,1309
189592,2,579,0,282,297
189705,2,2104,0,1991,113
189714,2,339,,,339
189811,2,1072,,,1072
189839,2,5638,3044,616,1978
189848,2,1020,69,0,951
189857,2,528,,,528
189990,2,1423,,,1423
190008,2,25,,,25
190044,2,2996,413,2325,258
190053,2,1273,394,316,563
190071,2,120,0,74,46
190099,2,3090,272,2802,16
190114,2,825,241,527,57
190150,2,8713,8116,594,3
190169,2,1968,1527,321,120
190239,2,204,,,204
190318,2,494,,,494
190372,2,837,,,837
190415,2,15183,2468,12714,1
190442,2,5008,684,1594,2730
190451,2,332,,,332
190503,2,3737,272,2748,717
190512,2,18970,18920,50,0
190521,2,30610,29757,734,119
190530,2,11221,10872,331,18
190549,2,17871,17404,464,3
190558,2,13993,13082,878,33
190567,2,14670,13952,712,6
190576,2,4003,3956,47,0
190585,2,7974,7613,357,4
190594,2,21215,17436,3743,36
190600,2,16744,16382,350,12
190619,2,19265,17752,1349,164
190628,2,21293,18011,3214,68
190637,2,16478,15388,1082,8
190646,2,6624,6391,232,1
190655,2,18441,16501,1871,69
190664,2,20392,17268,3096,28
190673,2,16622,16492,119,11
190691,2,8842,8051,789,2
190707,2,20,,,20
190716,2,1640,145,1495,0
190725,2,1869,322,1242,305
190752,2,59,,,59
190761,2,1689,1226,148,315
190840,2,10109,5922,618,3569
190956,2,143,0,143,0
190983,2,729,6,591,132
191083,2,12946,8368,1786,2792
191126,2,8873,8550,312,11
191199,2,8523,3779,1579,3165
191205,2,638,51,562,25
191241,2,10105,2903,7183,19
191302,2,2224,114,1235,875
191311,2,64,,,64
191339,2,6042,2539,1712,1791
191515,2,2017,,,2017
191533,2,1225,0,1201,24
191597,2,909,,,909
191612,2,3005,1530,398,1077
191621,2,1507,4,1503,0
191630,2,1893,,,1893
191649,2,6507,57,635,5815
191676,2,1015,172,621,222
191719,2,14114,8993,2926,2195
191728,2,1765,,,1765
191931,2,3154,12,515,2627
191940,2,452,,,452
191959,2,83,,,83
191968,2,5407,4904,479,24
191986,2,4925,1469,1232,2224
192004,2,381,,,381
192022,2,3732,2525,413,794
192040,2,139,0,10,129
192110,2,604,218,386,0
192165,2,159,,,159
192192,2,1365,323,977,65
192271,2,1555,1517,25,13
192323,2,3046,182,2583,281
192448,2,12809,0,0,12809
192484,2,194,,,194
192509,2,1983,,,1983
192624,2,190,,,190
192688,2,857,55,802,0
192703,2,3456,0,356,3100
192712,2,500,0,498,2
192749,2,1561,428,1027,106
192785,2,1010,146,588,276
192800,2,14,,,14
192819,2,6206,170,2935,3101
192864,2,1849,88,1519,242
192925,2,1791,431,1360,0
192961,2,182,,,182
192970,2,28,0,28,0
193016,2,7991,1526,5666,799
193052,2,367,,,367
193061,2,57,,,57
193070,2,47,0,0,47
193122,2,23,,,23
193186,2,114,,,114
193201,2,789,0,475,314
193247,2,133,,,133
193265,2,113,,,113
193283,2,8439,3166,1115,4158
193292,2,6493,1009,2677,2807
193308,2,8222,6124,1615,483
193326,2,21122,12225,2364,6533
193353,2,1992,83,1738,171
193380,2,134,,,134
193399,2,2591,219,1513,859
193478,2,19960,13890,4027,2043
193584,2,2222,100,2080,42
193609,2,44,,,44
193654,2,7359,7141,216,2
193672,2,28,,,28
193858,2,627,,,627
193900,2,30643,7176,23323,144
193946,2,6802,1995,1946,2861
193973,2,2909,357,2450,102
193991,2,71,,,71
194028,2,2130,560,1252,318
194091,2,3696,71,1745,1880
194116,2,677,474,186,17
194161,2,1401,449,758,194
194189,2,141,,,141
194222,2,11114,3101,4403,3610
194240,2,7485,5124,1318,1043
194259,2,25,,,25
194310,2,8867,2057,6520,290
194392,2,710,1,517,192
194435,2,189,,,189
194499,2,1452,0,1452,0
194569,2,93,31,2,60
194578,2,3935,,,3935
194657,2,270,,,270
194666,2,402,,,402
194693,2,54,,,54
194718,2,34,,,34
194736,2,175,,,175
194763,2,283,,,283
194824,2,6640,,,6640
194958,2,1740,365,993,382
195003,2,15074,1012,12017,2045
195030,2,7020,483,5854,683
195058,2,8366,5325,1494,1547
195067,2,554,,,554
195128,2,1334,9,1248,77
195164,2,1860,17,1459,384
195173,2,2729,1356,1350,23
195191,2,389,,,389
195216,2,2370,365,1974,31
195234,2,2774,133,2210,431
195243,2,1922,0,544,1378
195289,2,181,,,181
195304,2,1389,,,1389
195322,2,5304,4357,681,266
195438,2,224,,,224
195474,2,3494,371,3067,56
195526,2,2649,340,2282,27
195544,2,4268,395,2448,1425
195702,2,166,0,75,91
195720,2,2872,116,1479,1277
195784,2,1040,,,1040
195809,2,16622,1385,9224,6013
195988,2,2052,1132,186,734
196006,2,3977,910,1207,1860
196015,2,4611,2679,1917,15
196024,2,3314,1912,1363,39
196033,2,2372,403,1769,200
196042,2,12338,8018,4243,77
196051,2,2859,813,1783,263
196060,2,14932,6687,8188,57
196079,2,15586,2416,11052,2118
196088,2,24923,12051,12682,190
196097,2,24125,10219,10773,3133
196103,2,1894,289,1518,87
196112,2,2493,1300,1157,36
196121,2,7122,1353,5245,524
196130,2,8164,3217,4795,152
196149,2,6927,1035,5806,86
196158,2,4132,298,3739,95
196167,2,5155,835,4283,37
196176,2,7455,3295,4126,34
196185,2,6442,5069,1318,55
196194,2,7604,2142,5398,64
196200,2,3058,563,2453,42
196219,2,4156,2693,1446,17
196237,2,5532,736,4125,671
196246,2,5353,1443,3840,70
196255,2,323,71,140,112
196264,2,13252,6235,4802,2215
196291,2,1641,63,1514,64
196307,2,233,85,138,10
196389,2,1108,,,1108
196413,2,27719,1013,14093,12613
196431,2,331,,,331
196440,2,11,,,11
196565,2,7992,1341,1176,5475
196583,2,62,,,62
196592,2,6685,3928,2111,646
196653,2,1692,973,700,19
196680,2,24688,24688,,
196699,2,3979,1051,1385,1543
196866,2,2115,0,0,2115
197018,2,2184,,,2184
197027,2,1047,,,1047
197036,2,4549,,,4549
197045,2,4755,2230,2045,480
197133,2,2481,,,2481
197142,2,555,0,555,0
197151,2,3395,,,3395
197197,2,1775,0,0,1775
197221,2,102,,,102
197230,2,364,,,364
197285,2,1555,162,246,1147
197294,2,16984,13395,575,3014
197337,2,91,,,91
197531,2,644,,,644
197601,2,141,,,141
197647,2,116,,,116
197674,2,175,,,175
197692,2,97,,,97
197708,2,3305,479,581,2245
197735,2,656,,,656
197744,2,245,,,245
197814,2,3202,2900,246,56
197850,2,3972,2058,1481,433
197869,2,19371,2010,16962,399
197887,2,9756,3904,4247,1605
197911,2,1198,155,981,62
197966,2,1902,574,916,412
197984,2,1634,0,1096,538
197993,2,241,241,0,0
198011,2,1468,1051,314,103
198039,2,3225,1420,1279,526
198066,2,809,9,420,380
198084,2,2149,2069,43,37
198109,2,525,87,353,85
198118,2,4808,1682,2074,1052
198136,2,4287,825,2309,1153
198154,2,16627,6479,1157,8991
198190,2,51,,,51
198206,2,1863,774,780,309
198215,2,1479,308,1022,149
198233,2,5754,4749,855,150
198251,2,6828,4552,1747,529
198260,2,22842,21926,878,38
198303,2,1142,26,1091,25
198321,2,3308,3130,142,36
198330,2,5022,2682,1904,436
198367,2,3520,2293,1004,223
198376,2,4764,1502,2107,1155
198385,2,2029,119,1817,93
198419,2,7020,1517,5434,69
198455,2,7567,7097,397,73
198464,2,25267,8406,16594,267
198491,2,2073,1519,376,178
198507,2,2241,679,1491,71
198516,2,6477,0,890,5587
198534,2,15178,9749,3969,1460
198543,2,7160,3523,3405,232
198552,2,10038,7156,2018,864
198561,2,2865,869,1508,488
198570,2,6627,5788,641,198
198598,2,884,4,816,64
198613,2,1568,0,1568,0
198622,2,15064,6748,5592,2724
198640,2,1283,619,525,139
198668,2,1882,1233,560,89
198677,2,44,44,,
198695,2,4761,182,1733,2846
198710,2,2716,1396,981,339
198729,2,1414,1260,130,24
198756,2,1331,58,0,1273
198774,2,5416,3218,1673,525
198808,2,893,216,26,651
198817,2,3309,2701,516,92
198835,2,1887,155,992,740
198844,2,260,,,260
198862,2,1032,0,210,822
198871,2,624,,,624
198899,2,1110,51,868,191
198905,2,1131,450,525,156
198914,2,1049,284,201,564
198923,2,1361,777,421,163
198950,2,1674,,,1674
198969,2,1713,56,600,1057
198978,2,4216,3905,128,183
198987,2,4269,1474,2150,645
199005,2,31,,,31
199023,2,1046,266,421,359
199032,2,899,230,347,322
199069,2,2746,1503,952,291
199078,2,267,,,267
199087,2,3862,2952,503,407
199102,2,12201,2571,9310,320
199111,2,3857,619,3089,149
199120,2,20591,13996,6408,187
199139,2,26682,6746,19401,535
199148,2,17368,4760,12425,183
199157,2,6746,999,4035,1712
199184,2,933,13,867,53
199193,2,29046,7101,21186,759
199209,2,1833,230,779,824
199218,2,16828,4975,11747,106
199263,2,576,444,21,111
199272,2,1120,334,200,586
199281,2,7555,2815,4394,346
199306,2,877,80,123,674
199324,2,1570,254,681,635
199333,2,10361,7375,2102,884
199412,2,1845,355,1477,13
199421,2,3181,2073,1090,18
199449,2,2935,1038,1185,712
199458,2,181,11,72,98
199467,2,680,488,162,30
199476,2,2413,1182,1015,216
199485,2,2375,1478,717,180
199494,2,8730,4010,3782,938
199582,2,1180,0,540,640
199607,2,522,522,0,0
199625,2,2187,1985,170,32
199634,2,5043,2386,2242,415
199643,2,1276,165,751,360
199689,2,272,,,272
199698,2,1001,373,38,590
199722,2,1676,1054,390,232
199731,2,3004,1150,1243,611
199740,2,3437,2821,424,192
199759,2,2028,164,278,1586
199768,2,4031,1106,2027,898
199786,2,5408,3068,1504,836
