UNITID,EFFYDLEV,EFYDETOT,EFYDEEXC,EFYDESOM,EFYDENON
172477,12,887,92,590,205
172608,12,1239,1106,133,0
172644,12,9442,3661,2291,3490
172699,12,4400,1376,1777,1247
172705,12,494,200,219,75
173045,12,1121,24,204,893
173124,12,561,385,141,35
173142,12,31,31,0,0
173160,12,1464,827,325,312
173300,12,92,37,7,48
173328,12,3089,2405,298,386
173452,12,199,199,0,0
173665,12,1698,701,588,409
173683,12,260,116,135,9
173896,12,499,66,355,78
173920,12,2571,899,946,726
173957,12,1100,,,1100
174020,12,1117,310,607,200
174066,12,17602,1266,6415,9921
174127,12,140,99,37,4
174154,12,13,13,0,0
174233,12,948,124,520,304
174358,12,1506,1130,249,127
174437,12,112,75,29,8
174491,12,154,135,17,2
174507,12,816,2,574,240
174747,12,14,14,0,0
174783,12,2452,763,852,837
174792,12,151,55,49,47
174817,12,4374,2301,1258,815
174862,12,442,442,0,0
174899,12,1912,1016,76,820
174914,12,3959,1031,1824,1104
175005,12,1584,436,337,811
175014,12,469,469,0,0
175078,12,587,186,102,299
175139,12,240,145,0,95
175272,12,995,522,392,81
175281,12,1230,29,722,479
175342,12,654,416,172,66
175421,12,3430,3250,73,107
175430,12,57,54,2,1
175616,12,1204,1040,149,15
175856,12,2693,1781,313,599
175980,12,58,0,44,14
176017,12,5787,1049,1008,3730
176035,12,406,228,70,108
176044,12,394,259,69,66
176053,12,2400,1024,164,1212
176080,12,5429,2614,805,2010
176372,12,4076,2151,1274,651
176406,12,33,,,33
176451,12,337,256,46,35
176479,12,2738,899,723,1116
176600,12,142,30,18,94
176628,12,430,118,110,202
176664,12,57,57,0,0
176770,12,224,101,102,21
176789,12,101,66,26,9
176910,12,39,0,34,5
176965,12,4868,804,1179,2885
177038,12,605,0,132,473
177065,12,534,411,52,71
177092,12,625,182,49,394
177126,12,728,188,226,314
177144,12,89,73,16,0
177214,12,348,229,41,78
177278,12,116,39,53,24
177339,12,622,275,16,331
177418,12,369,213,119,37
177542,12,93,92,0,1
177719,12,150,0,150,0
177816,12,72,,,72
177834,12,4250,1662,2588,0
177940,12,154,57,50,47
177968,12,4433,1848,308,2277
177986,12,1954,812,1142,0
178059,12,6358,5647,142,569
178208,12,3322,1623,621,1078
178244,12,949,524,218,207
178341,12,133,117,16,0
178369,12,39,10,0,29
178387,12,217,102,84,31
178396,12,8848,3603,2763,2482
178402,12,6319,1048,2794,2477
178411,12,1868,63,774,1031
178420,12,3327,979,1548,800
178518,12,254,73,108,73
178615,12,417,141,194,82
178624,12,3776,2835,39,902
178721,12,1872,1477,238,157
178989,12,156,46,110,0
179043,12,1172,312,710,150
179159,12,5281,656,1719,2906
179265,12,546,2,5,539
179317,12,112,11,101,0
179326,12,732,181,179,372
179548,12,185,19,69,97
179557,12,1587,478,943,166
179566,12,5277,2399,1704,1174
179812,12,1336,,,1336
179867,12,9797,486,4478,4833
179894,12,6087,2732,1628,1727
179955,12,35,,,35
179964,12,1212,642,191,379
180106,12,50,14,3,33
180179,12,488,204,260,24
180258,12,534,534,0,0
180416,12,257,141,17,99
180461,12,2657,360,940,1357
180489,12,3527,775,580,2172
180522,12,62,15,21,26
180595,12,315,42,31,242
180647,12,24,0,5,19
180814,12,4273,4115,138,20
180832,12,694,622,43,29
180878,12,155,24,121,10
180948,12,657,643,14,0
180984,12,836,807,29,0
181002,12,5254,2105,540,2609
181020,12,1433,167,0,1266
181127,12,35,0,4,31
181215,12,2680,2356,286,38
181297,12,425,369,55,1
181330,12,359,114,161,84
181394,12,4026,1513,1047,1466
181428,12,3051,801,49,2201
181446,12,127,36,58,33
181464,12,6011,2160,1204,2647
181534,12,634,613,19,2
181604,12,432,76,164,192
181738,12,89,,,89
181783,12,1209,866,185,158
181853,12,291,257,30,4
182281,12,6219,924,1175,4120
182290,12,4731,1440,602,2689
182458,12,431,,,431
182634,12,53,20,20,13
182670,12,2387,145,198,2044
182795,12,611,224,47,340
182829,12,570,19,216,335
182980,12,3029,500,1017,1512
183026,12,38050,36410,97,1543
183044,12,2822,811,685,1326
183062,12,201,87,64,50
183071,12,283,138,90,55
183080,12,927,482,386,59
183211,12,1333,622,491,220
183239,12,24,1,23,0
183257,12,443,443,0,0
183789,12,251,194,37,20
183804,12,4610,,,4610
183822,12,1,1,0,0
183910,12,568,88,154,326
183974,12,534,97,64,373
184348,12,627,0,144,483
184603,12,2420,2306,104,10
184612,12,490,162,78,250
184694,12,901,448,174,279
184773,12,647,402,161,84
184782,12,4761,1548,712,2501
185129,12,2270,1696,380,194
185262,12,2624,189,150,2285
185572,12,1677,268,938,471
185590,12,5733,1913,2624,1196
185758,12,151,50,101,0
185828,12,3350,762,1197,1391
186122,12,341,,,341
186131,12,3187,,,3187
186186,12,20,,,20
186201,12,708,175,355,178
186283,12,1316,631,510,175
186371,12,1966,693,656,617
186380,12,16280,4174,4496,7610
186399,12,4397,1123,1787,1487
186432,12,1256,532,632,92
186584,12,4445,1283,1448,1714
186618,12,525,82,145,298
186867,12,4948,1101,2347,1500
186876,12,1074,374,363,337
187046,12,1199,1199,0,0
187134,12,1160,43,478,639
187444,12,2877,1659,727,491
187596,12,10,4,2,4
187648,12,1645,1333,190,122
187745,12,73,69,2,2
187897,12,1386,463,881,42
187967,12,625,182,134,309
187985,12,6912,1008,2711,3193
188030,12,3272,1363,969,940
188182,12,652,651,0,1
188207,12,228,124,95,9
188304,12,1298,1045,247,6
188340,12,9,1,7,1
188429,12,2800,115,2380,305
188526,12,434,0,219,215
188535,12,688,106,173,409
188580,12,897,53,0,844
188641,12,717,8,223,486
188854,12,10,,,10
189015,12,998,336,11,651
189088,12,459,,,459
189413,12,76,,,76
189501,12,1251,0,305,946
189705,12,1043,414,555,74
189848,12,30,0,26,4
189857,12,102,,,102
190044,12,1405,382,188,835
190080,12,50,8,15,27
190099,12,15,,,15
190114,12,373,187,177,9
190150,12,27728,1673,8630,17425
190372,12,76,,,76
190415,12,10404,283,3341,6780
190424,12,1425,0,282,1143
190503,12,146,87,59,0
190512,12,4916,1105,3177,634
190549,12,3237,1040,1896,301
190558,12,1204,316,656,232
190567,12,3187,759,1635,793
190576,12,7106,4623,1958,525
190594,12,7430,1202,4496,1732
190600,12,2595,1445,962,188
190637,12,2511,1100,1269,142
190664,12,3354,1311,1778,265
190682,12,717,54,653,10
190691,12,267,58,119,90
190716,12,1356,15,1270,71
190725,12,1048,323,225,500
190761,12,490,69,56,365
190983,12,48,17,30,1
191126,12,266,1,74,191
191205,12,61,4,10,47
191241,12,8362,3197,2845,2320
191320,12,70,0,11,59
191533,12,7,7,0,0
191621,12,105,105,0,0
191630,12,24,,,24
191649,12,4702,546,745,3411
191676,12,50,16,25,9
191931,12,747,100,399,248
191968,12,629,27,204,398
192040,12,207,29,34,144
192110,12,385,,,385
192192,12,223,57,33,133
192271,12,412,248,157,7
192323,12,750,47,250,453
192448,12,4945,544,189,4212
192703,12,623,26,149,448
192712,12,558,0,62,496
192749,12,1451,405,801,245
192785,12,40,0,3,37
192819,12,1206,642,288,276
192925,12,985,171,690,124
193016,12,3084,1727,1020,337
193052,12,167,,,167
193070,12,22,,,22
193247,12,21,,,21
193292,12,2562,845,536,1181
193308,12,1282,62,428,792
193353,12,506,18,154,334
193399,12,912,155,59,698
193405,12,1280,0,15,1265
193584,12,697,56,318,323
193654,12,3387,391,1784,1212
193751,12,685,150,224,311
193821,12,1138,,,1138
193830,12,1704,116,1017,571
193894,12,284,284,0,0
193900,12,32533,4300,15668,12565
193973,12,1277,642,526,109
194073,12,384,,,384
194091,12,3663,241,353,3069
194116,12,185,2,167,16
194161,12,1014,459,320,235
194310,12,6396,1983,1718,2695
194392,12,37,0,37,0
194578,12,2025,,,2025
194657,12,211,,,211
194666,12,56,,,56
194763,12,208,,,208
194824,12,1346,,,1346
194958,12,675,164,337,174
195003,12,3410,626,1536,1248
195030,12,6156,903,2251,3002
195049,12,273,,,273
195128,12,1287,400,493,394
195155,12,222,92,80,50
195164,12,1022,801,129,92
195173,12,225,15,210,0
195216,12,38,0,1,37
195234,12,2110,112,457,1541
195243,12,222,7,118,97
195304,12,249,7,0,242
195438,12,51,,,51
195474,12,147,0,37,110
195544,12,1177,460,354,363
195580,12,83,,,83
195720,12,1157,57,609,491
195809,12,4615,1055,1504,2056
196024,12,157,157,0,0
196042,12,68,4,38,26
196060,12,5054,1309,1697,2048
196079,12,4210,198,1065,2947
196088,12,11708,1800,5303,4605
196097,12,9658,2347,3638,3673
196103,12,417,14,35,368
196112,12,944,688,117,139
196121,12,1726,992,532,202
196130,12,1327,364,566,397
196149,12,951,519,273,159
196158,12,280,97,75,108
196167,12,93,25,54,14
196176,12,1094,308,506,280
196185,12,625,491,94,40
196194,12,1204,664,351,189
196200,12,419,149,211,59
196219,12,89,15,39,35
196228,12,409,,,409
196237,12,403,100,202,101
196246,12,565,251,206,108
196255,12,2205,203,879,1123
196264,12,3243,3164,58,21
196291,12,176,98,59,19
196307,12,1415,110,350,955
196413,12,8540,2528,2091,3921
196468,12,6000,753,3876,1371
196592,12,7393,1992,3519,1882
196680,12,2411,2411,,
196884,12,246,6,195,45
197018,12,1093,,,1093
197027,12,23,23,0,0
197045,12,1718,1526,134,58
197151,12,599,,,599
197197,12,415,,,415
197601,12,27,,,27
197647,12,32,,,32
197674,12,30,,,30
197692,12,17,,,17
197708,12,3331,713,973,1645
197735,12,245,,,245
197744,12,54,,,54
197869,12,2440,1213,650,577
197911,12,101,25,25,51
197984,12,15,15,0,0
198066,12,10,0,5,5
198109,12,122,74,48,0
198136,12,2450,262,351,1837
198215,12,82,42,17,23
198303,12,73,52,21,0
198419,12,11404,1357,2099,7948
198464,12,6592,4282,950,1360
198507,12,117,69,31,17
198516,12,941,,,941
198543,12,1471,1105,282,84
198561,12,1686,568,319,799
198598,12,165,113,0,52
198613,12,8,,,8
198695,12,1105,48,85,972
198756,12,49,,,49
198808,12,2,1,0,1
198835,12,1039,414,592,33
198899,12,47,20,24,3
198950,12,347,22,0,325
198969,12,421,33,51,337
199032,12,183,101,82,0
199069,12,257,249,7,1
199102,12,1938,714,603,621
199120,12,13019,2313,3525,7181
199139,12,7607,2587,3091,1929
199148,12,4407,1925,1274,1208
199157,12,2297,826,655,816
199184,12,181,0,33,148
199193,12,11472,3133,3277,5062
199209,12,197,197,0,0
199218,12,4498,3251,673,574
199281,12,2721,2216,473,32
199306,12,500,284,156,60
199412,12,818,631,149,38
199582,12,34,34,0,0
199607,12,149,65,62,22
199643,12,166,33,124,9
199698,12,58,51,7,0
199759,12,2742,1112,635,995
199847,12,4032,934,866,2232
199865,12,104,104,0,0
199962,12,1059,189,427,443
199971,12,18,0,16,2
199999,12,599,352,206,41
200004,12,2149,952,731,466
200013,12,39,39,0,0
200059,12,97,78,16,3
200156,12,410,285,0,125
200217,12,1735,1084,498,153
200226,12,33,33,0,0
200253,12,325,206,74,45
200280,12,4853,2616,967,1270
200332,12,2752,502,411,1839
200466,12,39,12,18,9
200484,12,154,107,0,47
200572,12,212,211,1,0
200697,12,1646,794,249,603
200800,12,2752,548,1472,732
201061,12,5,,,5
201104,12,1627,1181,279,167
201140,12,141,3,6,132
201195,12,769,178,152,439
201371,12,100,79,14,7
201441,12,4338,2113,941,1284
201548,12,1106,447,506,153
201645,12,6660,625,2003,4032
201654,12,542,270,125,147
201690,12,14,14,0,0
201885,12,14060,6618,4281,3161
201964,12,223,223,0,0
202073,12,139,0,48,91
202134,12,6108,838,2082,3188
202170,12,28,0,19,9
202480,12,4323,1241,1491,1591
202514,12,75,75,0,0
202763,12,1567,749,352,466
202806,12,3133,2909,176,48
202903,12,22,22,0,0
203067,12,394,19,375,0
203085,12,185,54,119,12
203128,12,24,8,16,0
203368,12,659,81,328,250
203465,12,20,14,1,5
203517,12,6889,2978,1910,2001
203544,12,305,0,238,67
203580,12,287,154,94,39
203757,12,236,127,3,106
203775,12,438,240,91,107
203845,12,172,,,172
203960,12,122,120,0,2
203997,12,141,96,44,1
204024,12,2921,0,2246,675
204176,12,224,199,22,3
204185,12,304,114,0,190
204194,12,662,526,136,0
204200,12,763,158,178,427
204264,12,1018,802,79,137
204468,12,185,154,27,4
204477,12,1025,21,419,585
204486,12,69,69,0,0
204501,12,15,,,15
204617,12,579,243,135,201
204635,12,693,0,205,488
204671,12,15,5,9,1
204680,12,9,0,2,7
204699,12,4,2,0,2
204705,12,8,4,1,3
204796,12,16251,2283,7634,6334
204857,12,7720,4139,1169,2412
204936,12,662,77,296,289
204990,12,234,141,93,0
205027,12,166,145,0,21
205124,12,20,,,20
205203,12,43,20,9,14
205443,12,282,192,52,38
205957,12,1156,890,103,163
206048,12,1051,730,275,46
206084,12,4200,625,1178,2397
206154,12,2,2,0,0
206279,12,393,211,182,0
206288,12,464,68,216,180
206349,12,635,42,70,523
206437,12,846,404,278,164
206491,12,17,14,0,3
206507,12,13,0,3,10
206516,12,153,98,52,3
206525,12,44,7,34,3
206604,12,3415,698,1415,1302
206613,12,14,3,2,9
206622,12,1786,655,786,345
206695,12,2645,1675,643,327
206835,12,157,109,9,39
206862,12,979,473,154,352
206914,12,415,214,160,41
206941,12,1966,323,636,1007
207041,12,959,711,223,25
207157,12,19,19,0,0
207209,12,183,183,0,0
207263,12,1901,1044,533,324
207306,12,358,139,157,62
207315,12,1474,660,169,645
207324,12,596,271,243,82
207342,12,2502,179,1479,844
207388,12,5287,1247,1543,2497
207403,12,97,42,10,45
207458,12,1355,94,153,1108
207500,12,8633,3779,2445,2409
207582,12,928,294,55,579
207661,12,153,117,16,20
207847,12,3670,3533,100,37
207856,12,23,0,22,1
207865,12,1126,353,498,275
207971,12,1236,172,528,536
208646,12,511,383,62,66
208822,12,2114,957,404,753
209056,12,1662,175,966,521
209065,12,52,38,13,1
209241,12,94,,,94
209287,12,289,109,63,117
209296,12,494,85,0,409
209409,12,276,93,164,19
209490,12,2379,133,759,1487
209506,12,164,56,59,49
209542,12,6983,2586,1345,3052
209551,12,4112,141,1061,2910
209603,12,118,,,118
209612,12,2309,211,1576,522
209807,12,6486,1173,3263,2050
209825,12,631,129,328,174
209922,12,22,3,3,16
210146,12,1801,928,155,718
210304,12,3,0,1,2
210331,12,451,55,158,238
210368,12,1040,355,166,519
210401,12,597,,,597
210429,12,661,285,248,128
210438,12,1622,887,0,735
210492,12,16,9,5,2
210508,12,24,,,24
210571,12,155,77,10,68
210739,12,1123,492,299,332
210775,12,568,138,182,248
211024,12,314,314,0,0
211088,12,1641,708,453,480
211130,12,231,14,0,217
211273,12,362,,,362
211291,12,37,,,37
211352,12,637,323,251,63
211431,12,893,383,242,268
211440,12,8998,961,4463,3574
211468,12,509,139,254,116
211477,12,33,25,8,0
211556,12,1102,262,435,405
211583,12,532,52,63,417
211893,12,42,0,10,32
211981,12,655,137,64,454
212009,12,8,8,0,0
212054,12,10522,5286,2871,2365
212106,12,3771,1431,1365,975
212115,12,1060,79,354,627
212133,12,4186,3578,508,100
212197,12,372,209,48,115
212601,12,1788,308,545,935
212656,12,176,30,103,43
212771,12,462,462,0,0
212805,12,11,11,0,0
212832,12,927,786,2,139
212984,12,1142,740,262,140
213011,12,1283,573,568,142
213020,12,2268,534,622,1112
213251,12,41,37,4,0
213303,12,116,79,14,23
213321,12,461,209,71,181
213349,12,1316,553,499,264
213358,12,552,6,195,351
213367,12,2275,1613,348,314
213400,12,566,68,0,498
213446,12,93,1,18,74
213507,12,467,157,108,202
213543,12,2040,411,497,1132
213598,12,179,,,179
213631,12,294,0,292,2
213826,12,1063,311,342,410
213987,12,517,240,136,141
213996,12,962,254,445,263
214041,12,1403,258,639,506
214069,12,516,140,196,180
214148,12,29,0,12,17
214157,12,854,275,374,205
214166,12,33,2,24,7
214175,12,29,7,14,8
214272,12,766,146,181,439
214564,12,1375,0,211,1164
214591,12,170,30,85,55
214607,12,338,62,174,102
214713,12,670,74,309,287
214777,12,8972,416,2620,5936
214829,12,19,1,9,9
214883,12,140,140,0,0
214971,12,76,11,45,20
215062,12,19099,3065,1911,14123
215105,12,278,48,138,92
215114,12,353,170,44,139
215123,12,3224,10,209,3005
215293,12,10648,784,1348,8516
215424,12,251,124,127,0
215442,12,1269,989,123,157
215619,12,54,12,0,42
215655,12,947,534,125,288
215691,12,327,157,170,0
215743,12,638,392,124,122
215770,12,3906,2303,690,913
215798,12,219,0,52,167
215813,12,77,25,0,52
215929,12,1485,816,165,504
215947,12,551,142,216,193
216010,12,1043,190,480,373
216038,12,2065,1365,355,345
216047,12,165,,,165
216278,12,8,,,8
216339,12,10678,1939,3327,5412
216348,12,33,20,3,10
216357,12,75,0,21,54
216366,12,5430,1465,2103,1862
216463,12,302,78,57,167
216542,12,106,100,5,1
216597,12,4601,2091,308,2202
216667,12,2,,,2
216694,12,363,216,45,102
216764,12,3759,516,2052,1191
216807,12,105,105,0,0
216816,12,1090,700,120,270
216852,12,3657,1181,925,1551
216931,12,4741,4308,374,59
217013,12,954,862,40,52
217040,12,3,,,3
217059,12,458,247,117,94
217156,12,3486,47,331,3108
217165,12,635,205,0,430
217235,12,550,84,106,360
217305,12,207,56,106,45
217402,12,645,35,276,334
217420,12,1403,820,177,406
217484,12,3331,686,794,1851
217493,12,563,0,282,281
217518,12,382,1,47,334
217536,12,826,627,167,32
217606,12,41,,,41
217624,12,122,14,58,50
217633,12,1199,742,156,301
217688,12,848,333,117,398
217721,12,33,0,32,1
217749,12,583,334,34,215
217776,12,304,304,0,0
217819,12,1822,1300,196,326
217864,12,1375,711,503,161
217873,12,136,77,0,59
217882,12,6835,2475,1656,2704
217907,12,139,139,0,0
217925,12,1918,1742,116,60
217934,12,502,410,56,36
217961,12,1795,1275,315,205
217998,12,173,11,103,59
218061,12,682,428,218,36
218070,12,202,45,73,84
218229,12,539,342,26,171
218238,12,209,208,0,1
218335,12,3333,671,0,2662
218414,12,10,10,0,0
218441,12,378,158,94,126
218539,12,282,0,15,267
218645,12,1311,1275,2,34
218654,12,39,24,10,5
218663,12,9855,2914,2708,4233
218724,12,1062,660,220,182
218733,12,355,94,128,133
218742,12,773,684,30,59
218751,12,502,0,290,212
218964,12,1545,751,481,313
219000,12,461,294,32,135
219046,12,686,271,102,313
219082,12,977,737,72,168
219091,12,190,2,59,129
219198,12,247,14,218,15
219204,12,338,338,,
219240,12,907,907,0,0
219259,12,738,488,193,57
219277,12,43,43,0,0
219295,12,28,28,0,0
219347,12,427,90,55,282
219356,12,1993,608,545,840
219374,12,154,86,30,38
219383,12,394,150,151,93
219471,12,3308,1658,697,953
219602,12,1547,918,459,170
219639,12,32,4,19,9
219709,12,1833,12,383,1438
219718,12,574,574,0,0
219790,12,284,280,4,0
219806,12,1543,1236,106,201
219833,12,682,114,526,42
219842,12,464,236,212,16
219949,12,382,96,0,286
219976,12,2502,579,1006,917
220075,12,3393,1321,919,1153
220181,12,30,,,30
220206,12,33,0,33,0
220215,12,605,472,127,6
220473,12,408,242,62,104
220516,12,401,195,121,85
220552,12,1690,404,500,786
220613,12,654,97,124,433
220631,12,3826,550,413,2863
220701,12,30,9,2,19
220710,12,3,0,0,3
220792,12,980,,,980
220862,12,6100,2339,2130,1631
220871,12,245,0,197,48
220978,12,3758,1373,714,1671
220996,12,476,206,270,0
221351,12,36,,,36
221519,12,158,0,26,132
221661,12,437,182,194,61
221670,12,545,,,545
221731,12,158,59,95,4
221740,12,1731,492,627,612
221759,12,7679,1896,1620,4163
221768,12,932,793,44,95
221838,12,2082,519,533,1030
221847,12,1678,835,468,375
221892,12,1983,1460,0,523
221953,12,301,121,0,180
221971,12,1135,492,413,230
221999,12,7537,872,1273,5392
222178,12,2398,1915,355,128
222628,12,1278,815,291,172
222831,12,2138,1676,356,106
222877,12,5,5,0,0
222983,12,16,,,16
223001,12,188,,,188
223117,12,75,59,11,5
223223,12,1661,0,644,1017
223232,12,6979,3838,277,2864
224004,12,540,328,212,0
224147,12,4116,3061,499,556
224226,12,1600,234,747,619
224305,12,3015,730,1518,767
224323,12,1267,729,344,194
224527,12,202,133,60,9
224545,12,477,225,200,52
224554,12,5254,3031,1678,545
224660,12,19,19,0,0
224712,12,142,0,5,137
224776,12,1,,,1
225201,12,75,75,0,0
225247,12,493,177,103,213
225399,12,1866,1171,384,311
225414,12,3201,1067,439,1695
225432,12,2014,1089,829,96
225502,12,1667,1316,345,6
225511,12,9765,1729,4705,3331
225548,12,80,55,3,22
225575,12,18,0,18,0
225627,12,3192,1113,536,1543
226091,12,12086,10179,415,1492
226152,12,2284,1874,164,246
226231,12,276,251,20,5
226383,12,328,46,98,184
226471,12,751,37,98,616
226587,12,3,0,1,2
226833,12,984,705,82,197
227216,12,12312,3904,3930,4478
227289,12,216,33,55,128
227331,12,1705,1090,335,280
227368,12,7182,4006,1424,1752
227526,12,1218,374,544,300
227757,12,4272,306,1555,2411
227845,12,890,485,261,144
227863,12,1422,492,523,407
227881,12,3968,2291,490,1187
228042,12,142,142,0,0
228149,12,1466,118,520,828
228194,12,1049,0,168,881
228246,12,6252,1095,555,4602
228325,12,425,369,51,5
228431,12,2024,1255,617,152
228459,12,5468,1283,2513,1672
228468,12,37,5,0,32
228501,12,635,539,42,54
228529,12,2730,1740,771,219
228635,12,2588,0,518,2070
228644,12,2952,61,0,2891
228653,12,3536,849,109,2578
228705,12,1680,589,670,421
228723,12,17669,3560,1112,12997
228769,12,17037,9714,2554,4769
228778,12,11927,427,1615,9885
228787,12,9907,207,3151,6549
228796,12,5052,1607,1537,1908
228802,12,3245,2343,524,378
228866,12,323,0,39,284
228875,12,1971,342,261,1368
228909,12,2657,516,393,1748
228981,12,63,7,1,55
229018,12,1788,1436,149,203
229027,12,5657,1221,3369,1067
229063,12,1963,82,761,1120
229115,12,8673,3298,1497,3878
229160,12,849,302,332,215
229179,12,8028,4403,2418,1207
229267,12,207,29,0,178
229300,12,5835,261,3016,2558
229337,12,5046,2273,1842,931
229780,12,1067,703,299,65
229814,12,3130,2574,354,202
230038,12,3490,136,1246,2108
230171,12,66,1,13,52
230366,12,36,0,36,0
230603,12,2193,1926,199,68
230728,12,3811,1346,1372,1093
230737,12,978,110,424,444
230764,12,9285,617,4157,4511
230782,12,1267,386,735,146
230807,12,442,40,219,183
230816,12,138,132,0,6
230834,12,1120,126,98,896
230852,12,1077,1077,0,0
230889,12,288,,,288
230913,12,365,67,47,251
230959,12,648,97,84,467
230995,12,1341,1326,13,2
231059,12,544,69,132,343
231068,12,140,0,95,45
231147,12,797,234,271,292
231165,12,3,0,2,1
231174,12,2509,255,807,1447
231420,12,273,269,4,0
231554,12,276,155,24,97
231581,12,47,2,6,39
231624,12,3484,1413,490,1581
231651,12,7636,6788,494,354
231712,12,121,0,31,90
231970,12,1445,214,37,1194
232025,12,390,0,0,390
232043,12,659,389,171,99
232089,12,15,10,5,0
232186,12,14646,4566,6304,3776
232265,12,587,577,0,10
