UNITID,LEXP100K,LCOLELYN,LPBOOKS,LEBOOKS,LEDATAB,LPMEDIA,LEMEDIA,LPSERIA,LESERIA,LPCLLCT,LECLLCT,LTCLLCT,LPCRCLT,LECRCLT,LTCRCLT,LILLDYN,LILLDPR,LILLDRC,LILSYN,LSTOTAL,LSLIBRN,LSOPROF,LSOPAID,LSSTAST,LBRANCH,LSALWAG,LFRNGBYN,LFRNGBN,LEXMSBB,LEXMSCS,LEXMSOT,LEXMSTL,LEXOMPS,LEXOMOT,LEXOMTL,LEXPTOT,LSWMSOM
243577,1,2,57219,118744,40,4640,16428,1741,27381,63600,162593,226193,1172,109184,110356,1,166,53,1,16.00,6.00,0.00,10.00,0.00,0,376764,2,0,22612,197745,0,220357,1952,52178,54130,651251,651251
243586,1,2,36208,1331,50,0,0,0,0,36208,1381,37589,150,151,301,1,0,0,1,7.00,3.00,2.00,0.00,2.00,5,249569,2,0,15000,17500,0,32500,0,0,0,282069,282069
243601,1,2,127161,663966,169,6808,77462,20000,454086,153969,1195683,1349652,396,187011,187407,1,3,3,1,36.00,7.00,5.00,0.00,24.00,4,206820,1,23474,237708,191789,44875,474372,0,0,0,704666,681192
243638,1,2,74356,0,10,6282,0,784,0,81422,10,81432,1944,429,2373,1,31,26,1,22.00,8.00,2.00,7.00,5.00,4,269182,1,56229,22711,33309,36345,92365,0,129831,129831,547607,491378
243647,2,2,43305,0,5,2396,0,28,0,45729,5,45734,7460,121,7581,2,,,1,13.00,9.00,0.00,0.00,4.00,,,-2,,,,,,,,,,
243665,1,2,75627,4569,21,701,1,8,16,76336,4607,80943,926,27799,28725,1,0,182,1,10.86,8.00,0.00,2.00,0.86,1,442320,1,144152,101,132835,0,132936,1250,54359,55609,775017,630865
243744,1,2,6625926,2871124,2847,472721,194154,327981,265398,7426628,3333523,10760151,53171,3507897,3561068,1,10142,3792,1,373.63,106.00,85.63,172.00,10.00,19,33522949,1,10303045,6998321,15419618,1205887,23623826,238540,7020781,7259321,74709141,64406096
243780,1,2,953952,3336385,673,14002,24440,44710,196904,1012664,3558402,4571066,9527,3574056,3583583,1,21307,13500,1,181.45,53.50,46.00,55.40,26.55,0,9709534,1,3226834,743455,12876635,1142410,14762500,15796,713596,729392,28428260,25201426
243823,1,2,6405,375841,82,1577,72000,0,20509,7982,468432,476414,36,262028,262064,1,419,60,1,10.00,3.00,1.00,0.00,6.00,0,353000,1,30000,25000,254000,1300,280300,0,15000,15000,678300,648300
243832,1,2,7106,59,33,276,6,17,21,7399,119,7518,150,13000,13150,2,,,1,3.00,1.00,1.00,1.00,0.00,0,120744,1,25424,7400,40000,18000,65400,5500,0,5500,217068,191644
243841,2,2,3414,13424,4,85,0,1,0,3500,13428,16928,1474,400,1874,1,0,0,1,4.00,1.00,1.00,0.00,2.00,,,-2,,,,,,,,,,
244233,2,2,1981,310966,133,98,9599,15,90720,2094,411418,413512,10,250019,250029,1,0,0,1,2.00,1.00,1.00,0.00,0.00,,,-2,,,,,,,,,,
244279,2,2,650,22,254,34,94,8,33120,692,33490,34182,24,130,154,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
244437,1,2,239258,1512233,478,13061,57291,1970,293345,254289,1863347,2117636,4080,143256,147336,1,549,333,1,28.00,13.00,0.00,14.00,1.00,5,1326653,2,0,202366,0,0,202366,0,60572,60572,1589591,1589591
244446,1,2,15207,560135,148,265,5763,39,0,15511,566046,581557,318,6558,6876,1,0,0,1,5.50,3.50,0.00,1.50,0.50,2,149775,1,48090,5765,5313,0,11078,0,281,281,209224,161134
245625,1,2,10550,0,5,653,0,0,251688,11203,251693,262896,0,145964,145964,1,3,1,1,1.00,1.00,0.00,0.00,0.00,0,46763,1,25228,776,38562,0,39338,0,0,0,111329,86101
245652,1,2,75311,0,6,4703,0,62,0,80076,6,80082,3137,6856,9993,1,14,131,1,3.95,3.00,0.00,0.66,0.29,0,177234,1,54459,16441,23532,1805,41778,808,37303,38111,311582,257123
245777,2,2,8709,0,0,0,0,0,0,8709,0,8709,0,0,0,2,,,1,0.25,0.00,0.00,0.00,0.25,,,-2,,,,,,,,,,
245838,1,2,9020,511375,317,303,41690,0,73693,9323,627075,636398,4,6890,6894,1,0,2096,1,2.00,1.00,1.00,0.00,0.00,0,205317,1,52345,33278,241903,0,275181,0,75651,75651,608494,556149
245847,1,2,5006,511375,317,136,41690,0,73693,5142,627075,632217,105,2799,2904,1,0,396,2,,,,,,0,22687,2,0,8402,63701,0,72103,0,20189,20189,114979,114979
245865,1,2,16609,511375,317,284,41690,1084,73693,17977,627075,645052,1076,6101,7177,1,4543,2474,1,2.00,2.00,0.00,0.00,0.00,0,144723,1,43012,25699,118436,0,144135,0,41647,41647,373517,330505
245883,1,2,5229,511375,317,581,41690,0,73693,5810,627075,632885,0,3704,3704,1,0,2142,1,1.49,1.00,0.49,0.00,0.00,0,122867,1,35703,14435,81486,0,95921,0,25405,25405,279896,244193
245892,1,2,17053,511375,317,145,41690,0,73693,17198,627075,644273,167,1632,1799,1,0,1232,1,1.00,1.00,0.00,0.00,0.00,0,141963,1,46029,5391,41453,0,46844,0,13048,13048,247884,201855
245953,1,2,36882,558554,75,3346,930,102,36058,40330,595617,635947,1978,102147,104125,1,6,29,1,10.00,1.00,0.00,1.00,8.00,1,101916,1,17200,7228,81597,1283,90108,0,11371,11371,220595,203395
245962,2,2,540,314052,83,0,1171,1,28040,541,343346,343887,5,5169,5174,2,,,2,,,,,,,,-2,,,,,,,,,,
246345,2,1,,35439,1,,133,,0,,35573,35573,,2555,2555,2,,,1,1.00,0.00,0.00,1.00,0.00,,,-2,,,,,,,,,,
246354,1,2,60107,427256,121,3986,126927,1633,160997,65726,715301,781027,90,105350,105440,1,1,1,1,10.26,5.88,0.00,4.38,0.00,0,504516,1,132863,19237,89836,3079,112152,579,34987,35566,785097,652234
246789,2,2,5204,72058,15,402,6,6,8,5612,72087,77699,34,925,959,1,16,11,1,1.85,0.85,0.00,0.00,1.00,,,-2,,,,,,,,,,
246813,1,2,26225,622927,138,994,48501,56,65123,27275,736689,763964,3416,22106,25522,1,212,49,1,8.00,3.00,0.00,2.00,3.00,3,307204,1,141850,11373,99479,624,111476,0,15923,15923,576453,434603
247065,2,2,1736,150182,71,107,0,3,0,1846,150253,152099,369,3811,4180,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
247162,2,1,,0,1,,0,,0,,1,1,,4,4,2,,,2,,,,,,,,-2,,,,,,,,,,
247603,1,2,34434,2259,22,992,2640,72,0,35498,4921,40419,215,403,618,1,59,19,1,2.20,1.00,0.00,1.00,0.20,0,114171,2,0,3734,54014,2366,60114,0,24900,24900,199185,199185
247649,1,2,29180,210000,38,3730,341000,145,7,33055,551045,584100,2663,23924,26587,1,458,335,1,4.78,2.00,0.00,2.38,0.40,0,221813,1,52563,30000,62235,2924,95159,0,13361,13361,382896,330333
247773,2,2,12540,0,0,0,0,0,0,12540,0,12540,0,0,0,2,,,1,2.50,0.00,0.00,0.00,2.50,,,-2,,,,,,,,,,
247825,2,2,34030,0,75,985,0,130,0,35145,75,35220,17,312,329,1,0,6,1,1.50,0.50,0.00,1.00,0.00,,,-2,,,,,,,,,,
247834,1,2,239414,80899,195,50259,5451,346,171,290019,86716,376735,19915,801222,821137,1,5,57,1,62.50,29.50,12.00,20.00,1.00,7,2843463,1,536581,380872,761878,0,1142750,0,308976,308976,4831770,4295189
247940,1,2,25230,316941,33,1746,512,46,57286,27022,374772,401794,273,14004,14277,1,43,13,1,10.50,2.00,2.50,0.00,6.00,2,213849,1,88530,8291,14292,224,22807,371,6775,7146,332332,243802
248934,1,2,19914,239564,80,284,6917,36,0,20234,246561,266795,1775,15061,16836,1,77,73,1,14.50,8.00,0.00,4.00,2.50,12,516203,1,103240,93653,848584,266866,1209103,0,5594171,5594171,7422717,7319477
249609,2,2,354,0,0,56,0,7,0,417,0,417,5,0,5,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
250027,2,2,2006,0,0,18,0,55,0,2079,0,2079,102,0,102,1,0,0,1,1.00,0.00,1.00,0.00,0.00,,,-2,,,,,,,,,,
251260,1,2,40404,16567,14,11075,4,84,107,51563,16692,68255,441,13091,13532,2,,,1,10.00,4.50,2.00,1.50,2.00,2,409653,1,150341,64700,44000,17200,125900,1500,28140,29640,715534,565193
251312,1,2,20547,568346,100,1980,79084,21,121865,22548,769395,791943,42,39819,39861,1,0,45,1,1.00,1.00,0.00,0.00,0.00,0,79086,1,1126,0,83660,7912,91572,0,0,0,171784,170658
260372,1,2,31622,169622,75,5848,66245,96,0,37566,235942,273508,2500,170,2670,1,3175,416,1,2.50,0.50,0.00,1.00,1.00,0,69918,1,10323,15468,7970,0,23438,0,27521,27521,131200,120877
260789,2,2,2356,0,61,75,0,2,0,2433,61,2494,2,5382,5384,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
260813,2,2,398,2236,55,10,0,0,0,408,2291,2699,43,3,46,1,31,34,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
260992,1,2,6999,91,37,80,0,8,0,7087,128,7215,105,2630,2735,1,13,4,1,3.00,1.00,0.00,0.00,2.00,0,88990,1,3860,12140,20124,0,32264,0,2626,2626,127740,123880
261861,2,2,472,0,73,3,0,5,0,480,73,553,20,16380,16400,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
262031,1,2,56126,363490,51,5689,122426,250,789958,62065,1275925,1337990,3224,61474,64698,1,198,99,1,8.00,4.00,0.00,4.00,0.00,0,334678,1,95383,16330,195375,0,211705,0,73656,73656,715422,620039
262129,1,2,208926,13951,210,5569,0,49,2083,214544,16244,230788,6745,14000,20745,1,3237,1800,1,14.00,3.00,3.00,8.00,0.00,0,660915,1,342216,31439,162275,45982,239696,0,57066,57066,1299893,957677
363439,2,2,572,177686,101,0,0,0,0,572,177787,178359,0,5868,5868,2,,,1,1.00,0.00,1.00,0.00,0.00,,,-2,,,,,,,,,,
363633,1,2,34100,714352,0,89700,89675,170,70,123970,804097,928067,475,1109,1584,1,0,11,1,3.00,2.00,1.00,0.00,0.00,1,98744,1,35668,20000,45176,0,65176,4300,0,4300,203888,168220
363934,2,2,467,0,0,346,0,2,0,815,0,815,671,0,671,2,,,1,4.00,1.00,1.00,0.00,2.00,,,-2,,,,,,,,,,
364016,1,2,31440,387839,165,7416,119089,111,69306,38967,576399,615366,411,121870,122281,1,0,0,1,11.51,4.80,0.00,5.58,1.13,0,616065,2,0,37653,226128,3659,267440,0,9092,9092,892597,892597
364025,1,2,42190,232409,72,5981,198698,55,39337,48226,470516,518742,491,0,491,1,6,0,1,12.00,6.00,6.00,0.00,0.00,1,665416,2,0,86518,222240,1036,309794,0,0,0,975210,975210
366003,2,2,16835,6,3,333,0,0,0,17168,9,17177,1011,3458,4469,2,,,1,3.50,1.00,0.50,1.00,1.00,,,-2,,,,,,,,,,
366252,1,2,86311,71390,175,4364,2868,268,132585,90943,207018,297961,4520,285199,289719,1,712,492,1,33.17,6.11,10.00,5.06,12.00,0,1300395,2,0,30760,441254,97254,569268,1502,25990,27492,1897155,1897155
366261,2,2,1708,8271,58,139,3204,18,108324,1865,119857,121722,133,8993,9126,2,,,1,0.50,0.50,0.00,0.00,0.00,,,-2,,,,,,,,,,
366340,1,2,477,61757,58,0,0,65,0,542,61815,62357,282,407,689,1,0,0,1,8.00,1.00,1.00,2.00,4.00,0,105797,1,11100,2263,26510,4828,33601,10028,1470,11498,161996,150896
366368,2,2,10007,60,36,294,0,6,0,10307,96,10403,1721,2044,3765,1,0,5,1,10.50,1.00,0.00,0.50,9.00,,,-2,,,,,,,,,,
366395,1,2,121642,281097,90,2581,48188,796,95598,125019,424973,549992,599,128956,129555,1,538,85,1,28.06,17.79,0.00,10.27,0.00,2,2561036,1,973194,96776,338980,0,435756,0,10982,10982,3980968,3007774
366401,1,2,28158,239558,85,6024,10,55,63456,34237,303109,337346,16495,620516,637011,2,,,1,8.61,5.61,0.00,3.00,0.00,0,830815,1,361541,26839,161819,794,189452,0,0,0,1381808,1020267
366465,1,2,4055,711282,123,367,1777,38,165582,4460,878764,883224,716,23865,24581,1,1,2,1,4.00,2.00,0.00,1.00,1.00,0,112671,1,49365,11999,4679,0,16678,0,5792,5792,184506,135141
366553,1,2,3600,314208,132,40,982,51,19374,3691,334696,338387,851,30700,31551,2,,,1,3.00,3.00,0.00,0.00,0.00,2,121413,1,6250,0,0,7743,7743,0,0,0,135406,129156
366605,2,2,2088,0,0,148,0,0,0,2236,0,2236,1425,0,1425,2,,,1,0.38,0.38,0.00,0.00,0.00,,,-2,,,,,,,,,,
366711,1,2,218562,903635,122,13482,44305,3628,195265,235672,1143327,1378999,1986,649255,651241,1,11175,8815,1,62.66,19.00,6.00,27.75,9.91,0,3731963,2,0,200586,883382,10313,1094281,16907,205594,222501,5048745,5048745
367103,2,2,245,21,4,11,0,0,0,256,25,281,110,70,180,2,,,2,,,,,,,,-2,,,,,,,,,,
367112,2,1,,314052,83,,1171,,28040,,343346,343346,,7142,7142,2,,,2,,,,,,,,-2,,,,,,,,,,
367361,2,2,157,10,0,10,10,0,0,167,20,187,42,12,54,2,,,2,,,,,,,,-2,,,,,,,,,,
367459,1,2,23295,763777,143,5308,256670,40,16,28643,1020606,1049249,1782,28960,30742,1,3,32,1,14.00,7.00,2.00,5.00,0.00,0,594444,2,0,40000,141862,22541,204403,0,17400,17400,816247,816247
367884,1,2,3691,559209,151,0,46309,0,0,3691,605669,609360,31,35440,35471,1,340,7,1,1.00,1.00,0.00,0.00,0.00,0,48152,1,11193,0,86094,2015,88109,0,35898,35898,183352,172159
367954,1,2,3893,1096,32,512,1540,186,300195,4591,302863,307454,9200,692071,701271,1,1360,6986,1,11.00,8.00,3.00,0.00,0.00,4,580880,1,111447,21726,512895,2089,536710,0,140949,140949,1369986,1258539
368443,2,2,2187,91694,101,55,0,13,0,2255,91795,94050,19,38978,38997,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
368452,2,2,2315,12,1,112,6,97,17,2524,36,2560,306,45,351,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
368911,1,2,14609,392493,0,376,47261,0,50914,14985,490668,505653,241,8761,9002,1,46,1,1,7.45,1.00,0.00,1.45,5.00,1,101437,2,0,1250,33000,0,34250,0,4000,4000,139687,139687
369002,1,2,100495,0,0,247,50,3154,0,103896,50,103946,455,250,705,1,0,0,1,7.00,1.00,2.00,1.00,3.00,1,120000,2,0,0,0,75000,75000,0,0,0,195000,195000
369400,1,2,165,0,20,0,1260,14,0,179,1280,1459,170,16,186,2,,,1,1.00,0.00,1.00,0.00,0.00,0,111435,2,0,0,650,350,1000,0,0,0,112435,112435
369455,2,2,1411,0,3200,99,0,25,0,1535,3200,4735,102,1150,1252,2,,,2,,,,,,,,-2,,,,,,,,,,
369516,2,2,762,31,1,0,5,0,0,762,37,799,16,5299,5315,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
369659,1,2,7657,36959,135,801,312,59,54540,8517,91946,100463,1463,3962,5425,1,209,557,1,3.00,1.75,0.50,0.00,0.75,0,113962,1,19836,4040,32984,87,37111,399,12323,12722,183631,163795
369668,2,1,,0,13500,,5200,,0,,18700,18700,,80,80,2,,,2,,,,,,,,-2,,,,,,,,,,
372073,2,1,,2532,85,,2249,,74240,,79106,79106,,86516,86516,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
372329,1,2,0,146821,0,1331,1936,0,0,1331,148757,150088,380,60721,61101,2,,,1,3.00,0.00,3.00,0.00,0.00,3,122817,2,0,15471,0,0,15471,0,0,0,138288,138288
372921,2,2,642,0,0,111,0,31,0,784,0,784,7,0,7,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
373085,2,1,,19438,3,,0,,0,,19441,19441,,1025,1025,2,,,2,,,,,,,,-2,,,,,,,,,,
374024,1,2,6000,80000,25,350,350,3,3,6353,80378,86731,100,2500,2600,2,,,1,1.00,1.00,0.00,0.00,0.00,0,70000,1,8000,100,35000,0,35100,0,0,0,113100,105100
375230,2,2,3800,0,0,0,0,0,0,3800,0,3800,200,0,200,2,,,1,0.23,0.23,0.00,0.00,0.00,,,-2,,,,,,,,,,
375939,2,2,40,31622,5,15,0,2,0,57,31627,31684,12,34,46,2,,,1,2.00,0.00,2.00,0.00,0.00,,,-2,,,,,,,,,,
376224,2,2,1560,0,12,232,0,110,0,1902,12,1914,725,110,835,1,1,1,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
376385,1,2,8750,15,5,602,8,38,21,9390,49,9439,720,7201,7921,2,,,1,10.00,1.00,4.00,1.00,4.00,3,70742,2,0,2200,14000,24300,40500,100,0,100,111342,111342
376695,1,2,14659,11447,8,860,0,76,7987,15595,19442,35037,2388,3884,6272,2,,,1,8.00,1.00,1.00,3.00,3.00,5,105882,1,8250,5486,7083,3354,15923,0,11793,11793,141848,133598
377218,2,2,303,145225,176315,19,0,139,0,461,321540,322001,101,100000,100101,1,0,10,1,3.00,1.00,1.00,1.00,0.00,,,-2,,,,,,,,,,
377449,2,2,1517,304014,47,66,3349,42,64783,1625,372193,373818,108,177,285,2,,,2,,,,,,,,-2,,,,,,,,,,
377458,2,2,554,304014,47,26,3349,0,64783,580,372193,372773,0,194,194,2,,,2,,,,,,,,-2,,,,,,,,,,
377546,2,2,2140,0,0,296,0,412,0,2848,0,2848,29,0,29,2,,,1,0.13,0.00,0.00,0.13,0.00,,,-2,,,,,,,,,,
377555,1,2,111969,1740951,657,7306,256073,1296,253404,120571,2251085,2371656,1688,335468,337156,1,1,1,1,32.00,17.00,5.00,9.00,1.00,0,1972881,1,641146,333473,415592,0,749065,0,29497,29497,3392589,2751443
377564,1,2,125417,1740951,657,9020,256073,1391,253404,135828,2251085,2386913,1294,335468,336762,1,1,1,1,19.60,6.60,2.00,8.00,3.00,0,998605,2,0,317126,473714,29358,820198,0,47764,47764,1866567,1866567
377661,2,2,219,516,17,0,1744,0,11206,219,13483,13702,0,6211,6211,2,,,1,4.00,4.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
378105,2,2,300,21045,120,0,3277,0,58935,300,83377,83677,11,1869,1880,2,,,2,,,,,,,,-2,,,,,,,,,,
378576,1,2,14170,77300,204,3090,27,17430,6870,34690,84401,119091,9500,68000,77500,1,6,70,1,12.00,3.00,0.00,1.00,8.00,2,65355,2,0,2083,78599,10291,90973,300,10291,10591,166919,166919
379746,2,1,,5619,14,,2378,,18103,,26114,26114,,114,114,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
379782,2,2,2496,299401,71,27,0,990,0,3513,299472,302985,0,19914,19914,2,,,1,0.50,0.50,0.00,0.00,0.00,,,-2,,,,,,,,,,
380359,1,2,12251,9897,98,2093,5528,146,3800,14490,19323,33813,949,162,1111,1,340,133,1,2.50,1.00,1.00,0.00,0.50,0,83562,1,32228,3692,1600,2572,7864,0,7748,7748,131402,99174
380368,1,2,18623,27610,27,1475,0,117,72544,20215,100181,120396,91,7717,7808,1,0,19,1,2.00,1.00,0.00,0.00,1.00,0,64637,1,33527,5199,14005,0,19204,0,31880,31880,149248,115721
380377,1,2,35000,155,22,739,0,18,0,35757,177,35934,112,8944,9056,1,0,30,1,4.50,1.00,0.75,2.75,0.00,0,185640,1,64712,8324,15449,4908,28681,0,4195,4195,283228,218516
380438,2,1,,50489,386,,40000,,107,,90982,90982,,382142,382142,1,0,0,1,0.07,0.07,0.00,0.00,0.00,,,-2,,,,,,,,,,
381352,2,2,6240,0,0,639,0,4246,0,11125,0,11125,101,0,101,2,,,1,0.13,0.00,0.00,0.00,0.13,,,-2,,,,,,,,,,
381459,1,2,52651,9897,17,8138,231,367,0,61156,10145,71301,2418,7869,10287,1,2,75,1,3.00,2.00,1.00,0.00,0.00,0,154265,1,56508,23819,20650,0,44469,2830,0,2830,258072,201564
382911,2,2,5616,277,125,665,0,12,6,6293,408,6701,108,19584,19692,1,0,1,1,1.50,0.00,0.00,1.00,0.50,,,-2,,,,,,,,,,
382957,2,2,791,279788,111,65,0,32,0,888,279899,280787,35,0,35,2,,,1,2.00,1.00,0.00,0.00,1.00,,,-2,,,,,,,,,,
383020,2,2,4791,0,0,68,0,0,150,4859,150,5009,120,75,195,2,,,1,1.00,0.00,1.00,0.00,0.00,,,-2,,,,,,,,,,
383190,1,2,2067,262457,75,183,43814,2,56286,2252,362632,364884,57,25689,25746,1,0,5,1,3.00,1.00,2.00,0.00,0.00,0,210185,2,0,0,610,0,610,0,4181,4181,214976,214976
383996,1,2,2649,120000,20,270,6432,31,0,2950,126452,129402,232,1235,1467,1,2,23,1,1.00,0.00,1.00,0.00,0.00,1,72350,1,28940,376,7500,500,8376,181,6000,6181,115847,86907
384254,1,2,8940,283377,17,1084,1006,33,0,10057,284400,294457,2620,255512,258132,1,28,49,1,8.00,2.00,1.00,0.00,5.00,0,137000,2,0,0,0,0,0,0,0,0,137000,137000
384306,2,2,3095,0,2,76,0,4,0,3175,2,3177,249,551,800,2,,,1,0.60,0.40,0.00,0.00,0.20,,,-2,,,,,,,,,,
384333,1,2,26404,0,71,3097,0,401,0,29902,71,29973,6528,8337,14865,1,231,6,1,9.00,5.00,4.00,0.00,0.00,0,623992,2,0,30581,146000,0,176581,0,0,0,800573,800573
384342,1,2,26602,0,26,3000,54236,3,0,29605,54262,83867,466,59217,59683,1,374,388,1,7.25,5.00,0.00,0.25,2.00,0,251739,2,0,13600,39719,18700,72019,0,17981,17981,341739,341739
384412,2,2,5500,0,4,1,0,20,5,5521,9,5530,200,2000,2200,2,,,1,3.00,1.00,0.00,0.00,2.00,,,-2,,,,,,,,,,
384421,2,2,12050,0,1,0,0,0,0,12050,1,12051,0,2000,2000,2,,,2,,,,,,,,-2,,,,,,,,,,
385415,1,2,30741,35149,959,3210,0,1454,13276,35405,49384,84789,1530,1094242,1095772,1,1379,1066,1,15.48,7.80,0.00,7.68,0.00,0,958730,1,249243,96000,3864359,200000,4160359,0,189460,189460,5557792,5308549
385503,2,2,652,279788,111,29,0,0,0,681,279899,280580,0,0,0,2,,,1,0.00,0.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
385619,1,2,22839,310410,239,2223,80012,0,65701,25062,456362,481424,2007,8185016,8187023,1,33,28,1,4.00,4.00,0.00,0.00,0.00,5,252344,2,0,500,89925,0,90425,0,0,0,342769,342769
386153,2,2,10255,0,0,0,0,0,0,10255,0,10255,0,0,0,2,,,1,0.40,0.00,0.00,0.40,0.00,,,-2,,,,,,,,,,
386472,2,2,351,367251,114,47,111440,0,81109,398,559914,560312,1,330044,330045,1,0,1,1,0.00,0.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
388520,1,2,48611,481756,12,1680,1,347,39134,50638,520903,571541,7,10156,10163,1,0,2,1,4.00,4.00,0.00,0.00,0.00,1,157997,1,56660,2121,36283,112,38516,0,9022,9022,262195,205535
392257,2,2,2143,5549,14,28,2378,10,18103,2181,26044,28225,319,3591,3910,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
395362,1,2,14952,79820,8,512,0,10,27550,15474,107378,122852,1086,110131,111217,2,,,1,7.00,1.50,2.50,0.00,3.00,0,288941,1,106080,3486,23894,1814,29194,3000,6913,9913,434128,328048
399212,1,2,38501,17868,44,6292,43379,38,53499,44831,114790,159621,969,120162,121131,1,0,0,1,10.00,5.52,4.48,0.00,0.00,0,1179348,2,0,49589,80309,4083,133981,0,13591,13591,1326920,1326920
399869,2,2,7000,0,0,0,100,0,0,7000,100,7100,0,0,0,2,,,2,,,,,,,,-2,,,,,,,,,,
399911,1,2,94681,420281,117,4531,104584,699,35628,99911,560610,660521,1095,127534,128629,1,924,275,1,9.00,5.00,1.00,3.00,0.00,1,679570,2,0,29800,543917,20,573737,306,43490,43796,1297103,1297103
400558,2,2,227,3,0,0,1,0,0,227,4,231,70,10,80,2,,,2,,,,,,,,-2,,,,,,,,,,
401223,2,2,62755,9289,3,595,78,2172,8038,65522,17408,82930,446,6580,7026,1,0,0,1,2.00,1.00,0.00,0.00,1.00,,,-2,,,,,,,,,,
401250,2,2,3275,0,1,119,0,0,6,3394,7,3401,495,83,578,1,0,18,1,3.00,1.00,0.00,0.00,2.00,,,-2,,,,,,,,,,
403469,2,2,10623,4881,43,1617,0,76,0,12316,4924,17240,892,1448,2340,1,83,95,1,4.00,0.00,1.00,1.00,2.00,,,-2,,,,,,,,,,
403478,2,2,14113,0,44,157,0,0,0,14270,44,14314,201,6712,6913,1,95,42,1,3.00,0.50,0.50,1.00,1.00,,,-2,,,,,,,,,,
403487,1,2,18997,0,43,882,0,0,0,19879,43,19922,3598,703,4301,1,403,126,1,2.75,0.00,1.00,1.75,0.00,0,100671,1,16023,8500,5276,1206,14982,0,0,0,131676,115653
404222,1,2,9981,74,4,1264,0,297,73,11542,151,11693,222,7514,7736,1,45,8,1,4.00,1.00,3.00,0.00,0.00,0,95523,1,29536,6714,78488,0,85202,0,174925,174925,385186,355650
404338,2,2,1705,351231,121,0,60747,16,122263,1721,534362,536083,3,2261,2264,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
404426,1,1,,221000,24,,0,,0,,221024,221024,,47544,47544,2,,,1,1.00,1.00,0.00,0.00,0.00,0,64197,1,25245,0,45053,0,45053,0,600,600,135095,109850
404994,1,2,7048,436245,59,0,0,0,0,7048,436304,443352,1027,123802,124829,2,,,1,3.00,3.00,0.00,0.00,0.00,3,115178,1,10550,12071,19595,0,31666,0,12950,12950,170344,159794
405058,2,2,2500,0,1,0,0,0,0,2500,1,2501,0,15,15,2,,,2,,,,,,,,-2,,,,,,,,,,
405854,2,2,11255,0,0,0,0,0,0,11255,0,11255,250,0,250,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
405872,1,2,38051,190731,43,1598,43476,106,19162,39755,253412,293167,817,10162,10979,1,0,10,1,12.00,4.50,0.00,6.50,1.00,1,493908,1,132491,39538,82281,0,121819,0,20002,20002,768220,635729
406547,2,2,2452,310966,133,99,9599,27,90720,2578,411418,413996,1,250019,250020,2,,,1,1.00,1.00,0.00,0.00,0.00,,,-2,,,,,,,,,,
407610,2,2,3158,0,57,2,0,0,0,3160,57,3217,304,6,310,2,,,1,0.25,0.25,0.00,0.00,0.00,,,-2,,,,,,,,,,
407629,1,2,14250,525,35,105,2100,155,3000,14510,5660,20170,2100,180,2280,1,300,1451,1,12.00,6.00,0.00,3.00,3.00,4,320000,2,0,13000,1050000,3700,1066700,3600,22000,25600,1412300,1412300
408729,2,2,931,0,3,4,2,68,0,1003,5,1008,41,1,42,1,0,0,1,1.00,0.00,1.00,0.00,0.00,,,-2,,,,,,,,,,
408844,1,2,24398,234152,91,2265,2033,27,209333,26690,445609,472299,3366,506233,509599,1,0,0,1,6.00,3.00,3.00,0.00,0.00,0,229055,1,15557,30000,25050,6466,61516,0,282364,282364,588492,572935
409254,1,2,19383,23029,58,1274,27092,111,39536,20768,89715,110483,328,35765,36093,1,156,273,1,3.58,3.30,0.00,0.00,0.28,0,211726,1,49220,27638,64390,25,92053,0,36768,36768,389767,340547
409315,1,2,76962,446914,121,2047,221406,292,74316,79301,742757,822058,5730,49156,54886,1,317,125,1,99.60,19.00,33.00,39.00,8.60,6,3239209,2,0,312959,379931,2977,695867,0,720339,720339,4655415,4655415
