UNITID,BAREVCT,BAEXCLU,BAAC150,BANC100,BAGR100,BANC150,BAGR150,BAAEXCL,BAAC200,BANC200A,BASTEND,BANC200,BAGR200,L4REVCT,L4EXCLU,L4AC150,L4NC100,L4GR100,L4NC150,L4GR150,L4AEXCL,L4AC200,L4NC200A,L4STEND,L4NC200,L4GR200
142522,2625,680,1945,326,17,950,49,0,1945,225,42,1175,60,,,,,,,,,,,,,
142887,69,0,69,32,46,38,55,0,69,0,0,38,55,,,,,,,,,,,,,
142957,4,0,4,0,0,0,0,0,4,0,0,0,0,,,,,,,,,,,,,
143048,603,8,595,290,49,400,67,0,595,13,9,413,69,,,,,,,,,,,,,
143084,726,0,726,529,73,556,77,0,726,3,0,559,77,,,,,,,,,,,,,
143118,591,1,590,278,47,342,58,0,590,6,2,348,59,,,,,,,,,,,,,
143215,,,,,,,,,,,,,,869,0,869,136,16,252,29,0,869,38,44,290,33
143279,,,,,,,,,,,,,,537,0,537,108,20,184,34,0,537,11,12,195,36
143288,167,1,166,62,37,75,45,0,166,0,0,75,45,,,,,,,,,,,,,
143358,947,0,947,545,58,705,74,0,947,4,0,709,75,,,,,,,,,,,,,
143376,,,,,,,,,,,,,,65,0,65,3,5,41,63,0,65,0,0,41,63
143464,,,,,,,,,,,,,,7,0,7,1,14,3,43,0,7,0,0,3,43
143473,,,,,,,,,,,,,,10,0,10,2,20,8,80,0,10,0,0,8,80
143482,,,,,,,,,,,,,,12,0,12,8,67,8,67,0,12,0,0,8,67
143552,,,,,,,,,,,,,,3,0,3,1,33,2,67,0,3,0,0,2,67
143613,,,,,,,,,,,,,,202,0,202,49,24,88,44,0,202,8,6,96,48
144005,246,0,246,21,9,41,17,0,246,7,2,48,20,,,,,,,,,,,,,
144050,1444,1,1443,1310,91,1386,96,0,1443,6,14,1392,96,,,,,,,,,,,,,
144157,,,,,,,,,,,,,,233,0,233,55,24,68,29,0,233,8,3,76,33
144166,,,,,,,,,,,,,,744,0,744,61,8,159,21,0,744,25,42,184,25
144175,,,,,,,,,,,,,,166,0,166,17,10,27,16,0,166,1,9,28,17
144184,,,,,,,,,,,,,,381,0,381,36,9,96,25,0,381,12,12,108,28
144193,,,,,,,,,,,,,,486,0,486,123,25,161,33,0,486,4,26,165,34
144209,,,,,,,,,,,,,,1287,0,1287,112,9,304,24,0,1287,42,64,346,27
144218,,,,,,,,,,,,,,963,0,963,128,13,279,29,0,963,33,53,312,32
144281,1787,0,1787,746,42,895,50,0,1787,10,4,905,51,,,,,,,,,,,,,
144351,300,1,299,115,38,150,50,0,299,3,2,153,51,,,,,,,,,,,,,
144564,,,,,,,,,,,,,,276,0,276,76,28,116,42,0,276,6,4,122,44
144573,,,,,,,,,,,,,,14,0,14,3,21,10,71,0,14,0,0,10,71
144740,2540,5,2535,1473,58,1806,71,1,2534,23,12,1829,72,,,,,,,,,,,,,
144795,,,,,,,,,,,,,,178,0,178,9,5,81,46,0,178,13,8,94,53
144865,,,,,,,,,,,,,,1928,0,1928,163,8,417,22,0,1928,77,132,494,26
144883,112,0,112,14,13,18,16,0,112,12,0,30,27,,,,,,,,,,,,,
144892,1057,0,1057,371,35,537,51,0,1057,8,5,545,52,,,,,,,,,,,,,
144944,,,,,,,,,,,,,,856,0,856,220,26,367,43,0,856,28,48,395,46
144962,510,0,510,296,58,349,68,0,510,6,1,355,70,,,,,,,,,,,,,
144971,168,0,168,88,52,101,60,0,168,1,0,102,61,,,,,,,,,,,,,
145099,,,,,,,,,,,,,,99,0,99,56,57,78,79,0,99,0,0,78,79
145239,,,,,,,,,,,,,,28,0,28,21,75,23,82,0,28,0,0,23,82
145309,,,,,,,,,,,,,,20,0,20,13,65,18,90,0,20,0,1,18,90
145336,230,0,230,28,12,56,24,0,230,3,5,59,26,,,,,,,,,,,,,
145372,268,0,268,112,42,133,50,0,268,1,0,134,50,,,,,,,,,,,,,
145406,,,,,,,,,,,,,,55,0,55,10,18,39,71,0,55,0,0,39,71
145424,,,,,,,,,,,,,,1,0,1,1,100,1,100,0,1,0,0,1,100
145433,,,,,,,,,,,,,,19,0,19,1,5,9,47,0,19,0,0,9,47
145497,277,0,277,13,5,19,7,0,277,2,0,21,8,,,,,,,,,,,,,
145521,,,,,,,,,,,,,,275,0,275,62,23,99,36,0,275,11,10,110,40
145600,3011,5,3006,1103,37,1908,63,0,3006,63,21,1971,66,,,,,,,,,,,,,
145619,667,0,667,219,33,307,46,0,667,8,1,315,47,,,,,,,,,,,,,
145637,6926,4,6922,4971,72,5967,86,0,6922,85,9,6052,87,,,,,,,,,,,,,
145646,455,0,455,353,78,373,82,0,455,3,0,376,83,,,,,,,,,,,,,
145682,,,,,,,,,,,,,,1160,0,1160,207,18,380,33,0,1160,39,39,419,36
145691,253,1,252,158,63,172,68,0,252,0,0,172,68,,,,,,,,,,,,,
145707,,,,,,,,,,,,,,227,0,227,98,43,130,57,0,227,2,0,132,58
145725,440,4,436,164,38,313,72,0,436,4,3,317,73,,,,,,,,,,,,,
145813,3578,0,3578,1793,50,2436,68,1,3577,28,18,2464,69,,,,,,,,,,,,,
145831,,,,,,,,,,,,,,427,0,427,80,19,158,37,0,427,4,11,162,38
146205,,,,,,,,,,,,,,357,0,357,61,17,93,26,0,357,11,6,104,29
