UNITID,CDACTUA,CNACTUA,CDACTGA,EFTEUG,EFTEGD,FTEUG,FTEGD,FTEDPP,ACTTYPE
239424,,,1845,,77,,77,12,-2
239442,20054,,,668,,668,,,2
239460,84880,,,2829,,2829,,,2
239488,160615,,,5354,,5354,,,2
239512,15448,,,515,,515,,,2
239628,25268,,,842,,842,,,2
239637,,,2843,,118,,118,,-2
239716,59385,,867,1980,36,1980,36,,2
239877,,39988,,44,,44,,,1
239910,42205,,,1407,,1407,,,2
240107,39775,,15851,1326,660,1326,660,104,2
240116,124052,,,4135,,4135,,,2
240125,97015,,,3234,,3234,,,2
240170,78043,,,2601,,2601,,,2
240189,265996,,28072,8867,1170,8867,1170,31,2
240198,53878,,,1796,,1796,,,2
240213,,,1604,,67,,67,23,-2
240268,272439,,8239,9081,343,9081,343,71,2
240277,188947,,7787,6298,324,6298,324,10,2
240329,269618,,16286,8987,679,8987,679,227,2
240338,29838,,1275,995,53,995,53,,2
240365,250588,,12546,8353,523,8353,523,171,2
240374,87015,,11687,2901,487,2901,487,,2
240392,53589,,32642,1786,1360,1786,1360,,2
240417,173294,,15499,5776,646,5776,646,26,2
240426,54824,,7483,1827,312,1827,312,,2
240444,983978,,168148,32799,7006,32799,7006,3791,2
240453,511432,,70300,17048,2929,17048,2929,198,2
240462,170203,,5962,5673,248,5673,248,,2
240471,134513,,7119,4484,297,4484,297,,2
240480,198212,,11020,6607,459,6607,459,17,2
240505,68322,,,2277,,2277,,,2
240514,27650,,,922,,922,,,2
240596,23381,,,779,,779,,,2
240620,66782,,,2226,,2226,,,2
240657,27948,,,932,,932,,,2
240666,56091,,,1870,,1870,,,2
240693,42177,,,1406,,1406,,,2
240709,,39540,,44,,44,,,1
240718,43430,,,1448,,1448,,,2
240727,233963,,33931,7799,1414,7799,1414,460,2
240736,34389,,,1146,,1146,,,2
240745,33798,,,1127,,1127,,,2
240754,68427,,4576,2281,191,2281,191,,2
240790,33816,,,1127,,1127,,,2
240879,12485,,,416,,416,,,2
241100,6514,,870,217,36,217,36,,2
241128,7497,,441,250,18,250,18,,2
241146,7458,,,249,,249,,,2
241182,14575,,,486,,486,,,2
241191,24162,,1268,805,53,805,53,,2
241216,46530,,1167,1551,49,1551,49,,2
241225,17574,,1792,586,75,586,75,,2
241304,61730,,5364,2058,224,2058,224,,2
241331,21735,,47506,725,1979,725,1979,,2
241377,20216,,3352,674,140,674,140,,2
241386,4512,,261,150,11,150,11,,2
241395,9172,,3836,306,160,306,213,,2
241410,118717,,13532,3957,564,3957,758,531,2
241517,11160,,,372,,372,,,2
241614,6153,,1701,137,47,137,47,,2
241720,16452,,,548,,548,,,2
241739,130028,,22549,4334,940,4334,940,0,2
241766,7342,,433,245,18,245,18,,2
241793,,,3276,,137,,137,,-2
241836,25982,,971,866,40,866,40,,2
241906,,138120,,153,,153,,,1
241951,11070,,,369,,369,,,2
242042,7352,,,245,,245,,,2
242112,23038,,,768,,768,,,2
242121,8311,,,277,,277,,,2
242130,8676,,,289,,289,,,2
242149,10746,,,358,,358,,,2
242413,,81200,,90,,90,,,1
242556,11745,,,392,,392,,,2
242583,6297,,,210,,210,,,2
242617,68693,,7764,2290,324,2862,431,,2
242626,74755,,3584,2492,149,3115,199,,2
242635,67694,,4920,2256,205,2821,273,0,2
242644,28365,,1511,946,63,1182,84,,2
242653,93382,,28840,3113,1202,3891,1602,,2
242662,70180,,5070,2339,211,2924,282,,2
242680,31713,,1475,1057,61,1321,82,,2
242699,39665,,1936,1322,81,1653,108,,2
242705,96073,,1010,3202,42,4003,56,,2
242723,,,463,,19,,30,646,-2
242820,29534,,,984,,984,,,2
242945,,237500,,264,,264,,,1
242954,,107200,,119,,119,,,1
242972,604401,,23865,20147,994,20147,994,,2
243081,,,7258,,302,,302,519,-2
243106,56233,,,1874,,2175,,,2
243115,85915,,,2864,,3122,,,2
243133,103158,,,3439,,3126,,,2
243142,77246,,,1717,,1717,,,2
243151,78420,,,2614,,2614,,,2
243179,76382,,,2546,,2798,,,2
243188,11027,,,368,,450,,,2
243197,307247,,8446,10242,352,10242,352,,2
243203,11162,,19652,372,819,372,819,938,2
243212,66490,,,2216,,2216,,,2
243221,248277,,26613,8276,1109,8276,1109,534,2
243346,118141,,14685,3938,612,3938,612,,2
243443,99131,,7346,3304,306,3304,306,,2
243498,,,1833,,76,,76,,-2
243568,3121,,821,104,34,104,34,408,2
243577,105868,,8119,3529,338,3529,338,,2
243586,17893,,1136,596,47,596,70,,2
243601,198765,,36035,6626,1501,6626,1501,135,2
243638,51698,,,1723,,1723,,,2
243647,11436,,,381,,381,,,2
243665,33434,,3378,1114,141,1114,141,,2
243744,364120,,251435,8092,6984,8092,9083,1044,2
243780,1136727,,230729,37891,9614,37891,9614,1714,2
243799,,51985,,58,,58,,,1
243823,15244,,2584,508,108,508,108,1654,2
243832,33461,,2021,1115,84,1115,84,,2
243841,10476,,,349,,349,,,2
244233,6817,,,151,,151,,,2
244279,4970,15900,,183,,183,,,3
244437,300562,,,10019,,10019,,,2
244446,49528,,,1651,,1651,,,2
244613,,338391,,376,,376,,,1
245281,,95090,,106,,106,,,1
245625,31737,,,1058,,1058,,,2
245652,13399,,2154,447,90,447,90,,2
245777,1680,,1152,56,48,56,48,,2
245838,3921,,28196,87,783,87,783,,2
245847,1559,,7263,35,202,35,202,64,2
245865,,,15194,,633,,633,220,-2
245883,2552,,14343,57,398,57,398,127,2
245892,3298,,5718,110,238,110,238,,2
245953,25459,,10936,849,456,849,456,,2
245962,8102,,,270,,270,,,2
245980,,52200,,58,,58,,,1
245999,,1436609,,1596,,1596,,,1
246017,,621306,,690,,690,,,1
246035,10308,,,344,,344,,,2
246071,,72128,,80,,80,,,1
246345,,,1464,,61,,61,28,-2
246354,142902,,,4763,,4763,,,2
246406,,10347,,11,,11,,,1
246415,,39250,,44,,44,,,1
246460,,124555,,138,,138,,,1
246789,,,780,,33,,33,36,-2
246813,66709,,,2224,,2224,,,2
246895,,351721,,391,,549,,,1
246974,12174,,,406,,406,,,2
247010,,36588,,41,,41,,,1
247047,,71189,,79,,79,,,1
247065,38764,13022,,876,,876,,,3
247153,11358,,,252,,252,,,2
247162,720,,1400,16,39,16,39,,2
247409,3510,,,117,,117,,,2
247603,46216,,,1541,,1541,,,2
247649,11839,,969,395,40,395,40,,2
247773,1860,,96,62,4,62,4,,2
247834,655378,,,21846,,21846,,,2
247940,69622,,,2321,,2321,,,2
248192,,22335,,25,,25,,,1
248527,,62200,,69,,69,,,1
248606,,846652,,941,,941,,,1
248624,,109888,,122,,122,,,1
248633,,60300,,67,,67,,,1
248660,,158318,,176,,176,,,1
248703,,146265,,163,,196,,,1
248925,,708281,,787,,787,,,1
248934,381267,,7717,12709,322,12709,322,,2
249061,,32951,,37,,37,,,1
249238,,299976,,333,,333,,,1
249609,10440,,,348,,348,,,2
250027,6755,113533,,351,,366,,,3
250285,13833,,,461,,461,,,2
250744,19302,173887,,622,,622,,,3
250902,,66978,,74,,74,,,1
250993,,210787,,234,,234,,,1
251260,95468,,,3182,,3182,,,2
251312,18325,,3612,407,100,407,100,,2
260336,,36260,,40,,40,,,1
260363,,16040,,18,,18,,,1
260372,5176,,,173,,173,,,2
260664,10256,408,,342,,342,,,3
260691,30867,,,1029,,1029,,,2
260789,16871,37765,,604,,604,,,3
260813,13680,,,304,,304,,,2
260929,,222930,,248,,248,,,1
260965,,95000,,106,,106,,,1
260992,23486,,,522,,522,,,2
261436,,971115,,1079,,1079,,,1
261676,1230,,,41,,41,,,2
261685,1830,,,61,,61,,,2
261719,,297652,,331,,331,,,1
261773,1876,13200,,77,,77,,,3
261861,1733,19776,,60,,60,,,3
262022,,,57,,2,,2,,-2
262031,129037,,,4301,,4301,,,2
262086,101473,,91936,3382,3831,3382,3881,245,2
262129,20552,,432,685,18,685,18,,2
262165,1477,,,49,,49,,,2
262341,34776,,,1159,,1159,,,2
262369,,102000,,113,,113,,,1
262457,15059,,,502,,502,,,2
262466,,28684,,32,,32,,,1
362700,,161237,,179,,278,,,1
362782,,144060,,160,,160,,,1
363013,1830,,,61,,61,,,2
363077,,68100,,76,,76,,,1
363147,,435224,,484,,484,,,1
363165,,740803,,823,,823,,,1
363633,13883,,,463,,463,,,2
363679,,182290,,203,,203,,,1
363712,1560,,0,52,0,52,0,,2
363882,,95118,,106,,106,,,1
363907,12632,,2778,421,116,421,116,,2
363916,4610,,239,154,10,154,10,,2
363934,27177,,1251,906,52,906,52,,2
364016,97490,,,3250,,3250,,,2
364025,202085,,,6736,,6736,,,2
364548,,242300,,269,,269,,,1
364575,,30144,,33,,33,,,1
364627,,268269,,298,,298,,,1
364636,,96464,,107,,107,,,1
364751,1745,,,58,,58,,,2
364760,,52831,,59,,59,,,1
364946,,211089,,235,,235,,,1
364964,,40482,,45,,45,,,1
365091,,220257,,245,,245,,,1
365125,,146379,,163,,163,,,1
365198,,459900,,511,,511,,,1
365213,,443999,,493,,493,,,1
365240,,32955,,37,,37,,,1
365374,,1020197,,1134,,1134,,,1
365383,,107168,,119,,127,,,1
365480,,472663,,525,,525,,,1
365505,,28550,,32,,32,,,1
365693,,241382,,268,,268,,,1
365763,,43200,,48,,48,,,1
365824,6060,,,202,,202,,,2
365833,6750,,,225,,225,,,2
366003,4620,,999,154,42,154,42,9,2
366155,,34900,,39,,39,,,1
366191,56993,,,1900,,1900,,,2
366252,110157,,536,3672,22,3672,22,,2
366261,14818,,,329,,329,,,2
366270,16617,,,554,,554,,,2
366289,1044,,,35,,35,,,2
366340,8566,,,286,,286,,,2
366368,,,2946,,123,,102,,-2
366395,362820,,,12094,,12094,,,2
366401,132491,,,4416,,4416,,,2
366438,,32500,,36,,36,,,1
366465,48510,,,1617,,1617,,,2
366535,6893,92790,,333,,333,,,3
366553,60788,,,1351,,1351,,,2
366571,630,,,21,,21,,,2
366605,,,908,,38,,38,,-2
366623,,163841,,182,,182,,,1
366632,,8556,,10,,10,,,1
366711,381044,,31677,12701,1320,12701,1320,,2
367051,,98500,,109,,109,,,1
367088,,123423,,137,,137,,,1
367103,4020,,,134,,134,,,2
367112,9636,,,321,,321,,,2
367158,2490,,,83,,83,,,2
367334,,129502,,144,,144,,,1
367361,3360,,,112,,112,,,2
367431,,26250,,29,,29,,,1
367459,123890,,,4130,,4130,,,2
367875,,720000,,800,,800,,,1
367884,11610,,2952,387,123,387,123,,2
367954,,,55015,,2292,,1818,3466,-2
367972,,114868,,128,,159,,,1
367981,,52160,,58,,58,,,1
368230,,82091,,91,,91,,,1
368364,,193659,,215,,215,,,1
368407,,22800,,25,,25,,,1
368443,41824,,,929,,929,,,2
368452,8930,,,298,,298,,,2
368540,,24514,,27,,27,,,1
368629,18166,,,606,,606,,,2
368647,,21694,,24,,24,,,1
368771,,224040,,249,,249,,,1
368832,,49300,,55,,55,,,1
368911,29130,,,971,,971,,,2
369002,,,,,,,,286,-2
369400,96386,,,3213,,3213,,,2
369419,,720000,,800,,600,,,1
369446,,60850,,68,,68,,,1
369455,5950,,,132,,132,,,2
369516,6120,,295,204,12,204,12,,2
369659,,,8610,,239,,239,,-2
369668,495,155336,,189,,189,,,3
369686,,273698,,304,,304,,,1
369695,,70732,,79,,79,,,1
369783,15002,,,500,,500,,,2
369950,,73256,,81,,81,,,1
371052,14460,,,482,,482,,,2
371690,,745362,,828,,828,,,1
371830,,90140,,100,,100,,,1
371928,,115633,,128,,128,,,1
371964,,344840,,383,,383,,,1
372028,,94480,,105,,105,,,1
372073,8168,,335,272,14,272,14,,2
372082,,47998,,53,,53,,,1
372240,,18520,,21,,21,,,1
372329,36975,538754,,1420,,1420,,,3
372356,,184873,,205,,205,,,1
372462,,82620,,92,,92,,,1
372921,24600,,,820,,820,,,2
373085,2430,,,81,,81,,,2
373216,,124350,,138,,138,,,1
373456,,24890,,28,,28,,,1
373526,8976,680,,300,,300,,,3
373678,,133218,,148,,148,,,1
373696,,108956,,121,,121,,,1
373711,,91348,,101,,101,,,1
373784,13410,476100,,976,,976,,,3
374024,,,4917,,205,,205,,-2
374316,,62247,,69,,69,,,1
374343,,71050,,79,,79,,,1
374574,7360,331659,,614,,614,,,3
374592,,38100,,42,,42,,,1
375106,,121614,,135,,135,,,1
375230,6030,,,201,,201,,,2
375373,,80707,,90,,90,,,1
375407,,84812,,94,,94,,,1
375416,8570,,,286,,286,,,2
375540,,47385,,53,,53,,,1
375568,,27270,,30,,30,,,1
375656,,77254,,86,,86,,,1
375683,,493453,,548,,548,,,1
375726,,1970850,,2190,,2190,,,1
375939,5552,,,185,,185,,,2
375966,,94048,,104,,104,,,1
375984,,177167,,197,,197,,,1
376224,7710,,,257,,257,,,2
376242,,180000,,200,,190,,,1
376288,4200,,,140,,140,,,2
376330,9754,,,217,,217,,,2
376385,7199,,,240,,240,,,2
376446,,64262,,71,,71,,,1
376631,,29835,,33,,33,,,1
376677,,118203,,131,,131,,,1
376695,35377,,,1179,,1179,,,2
377111,8895,,,297,,297,,,2
377193,,21060,,23,,23,,,1
377218,5248,,,175,,175,,,2
377272,,26200,,29,,29,,,1
377281,,71000,,79,,79,,,1
377315,,120240,,134,,134,,,1
377449,9966,,,332,,332,,,2
377458,12884,,,429,,429,,,2
377485,,34560,,38,,38,,,1
377546,3714,,,124,,124,,,2
377555,237441,,13558,5276,377,5276,452,,2
377564,189939,,22091,4221,614,4221,614,,2
377643,,103404,,115,,115,,,1
377652,2124,,,71,,71,,,2
377661,20704,,,690,,690,,,2
377722,,460515,,512,,512,,,1
377759,3220,,,107,,107,,,2
378105,13776,16960,,478,,478,,,3
378576,5141,,2569,171,107,171,107,400,2
378886,,212820,,236,,236,,,1
378956,,876424,,974,,974,,,1
379621,,57672,,64,,64,,,1
379746,10188,,,340,,340,,,2
379782,5681,,,189,,189,,,2
380067,,81259,,90,,90,,,1
380359,10506,,,350,,350,,,2
380368,21182,,,706,,706,,,2
380377,21144,,,470,,470,,,2
380438,22189,,,740,,740,,,2
381255,,86136,,96,,96,,,1
381282,,84720,,94,,94,,,1
381325,,105057,,117,,117,,,1
381352,,,2490,,104,,63,0,-2
381370,,153193,,170,,170,,,1
381404,,280514,,312,,344,,,1
381459,,,4679,,195,,195,,-2
381486,,11700,,13,,13,,,1
381699,,36450,,41,,41,,,1
381732,,68366,,76,,76,,,1
382258,,86795,,96,,96,,,1
382416,,87760,,98,,98,,,1
382461,,44983,,50,,50,,,1
382780,3189,102285,,220,,220,,,3
382911,1382,,,46,,46,,,2
382957,18930,33300,,668,,668,,,3
383020,180,,2600,4,72,4,72,,2
383084,,471400,,524,,524,,,1
383163,,215562,,240,,240,,,1
383190,34186,,,1140,,1140,,,2
383279,,133026,,148,,148,,,1
383297,,133974,,149,,149,,,1
383312,,63337,,70,,70,,,1
383330,,85623,,95,,95,,,1
383367,,290000,,322,,322,,,1
383464,,106088,,118,,118,,,1
383525,,30915,,34,,34,,,1
383765,,121700,,135,,135,,,1
383996,9581,,,319,,319,,,2
384236,37368,,,1246,,1246,,,2
384245,29232,,,974,,974,,,2
384254,12799,,,427,,464,,,2
384306,,,3455,,144,,144,8,-2
384333,138762,,,4625,,4625,,,2
384342,89713,,,2990,,2990,,,2
384412,7152,,8946,238,373,238,373,4,2
384421,3180,,,106,,106,,,2
385132,,124210,,138,,138,,,1
385415,,,9257,,386,,319,706,-2
385503,10440,,,348,,348,,,2
385619,53175,,6402,1773,267,1773,267,,2
386153,12699,,,423,,423,,,2
386472,23992,17655,142,819,6,819,6,,3
387925,,133544,,148,,148,,,1
388520,6983,,,233,,233,,,2
389860,,120481,,134,,134,,,1
390905,,155011,,172,,172,,,1
391005,,111775,,124,,124,,,1
391759,,30600,,34,,34,,,1
392257,85182,56680,,2902,,2902,,,3
392354,,4193,,5,,19,,,1
392415,14640,,,488,,488,,,2
393649,52992,,,1766,,1766,,,2
393861,,255320,,284,,284,,,1
395362,25068,,,836,,836,,,2
395690,,219000,,243,,243,,,1
397942,45912,,,1530,,1530,,,2
399212,204785,,,6826,,6826,,,2
399869,24660,,,822,,822,,,2
399911,13627,,198,454,8,454,8,,2
400080,,1649700,,1833,,1833,,,1
400187,,327370,,364,,364,,,1
400558,1331,,,44,,44,,,2
401223,4570,,2904,152,121,152,121,,2
401250,,,3441,,143,,143,22,-2
401764,,221710,,246,,246,,,1
402563,9127,,,304,,304,,,2
402800,,98025,,109,,109,,,1
403469,29859,,,995,,995,,,2
403478,13898,,,463,,463,,,2
403487,18472,,,616,,616,,,2
404055,8901,,,297,,297,,,2
404222,,,,,,,,217,-2
404338,609,,246,20,10,20,10,,2
404426,50938,,,1698,,1678,,,2
404684,,252977,,281,,281,,,1
404718,,224252,,249,,249,,,1
404912,29094,560,,970,,970,,,3
404994,78879,,,2629,,2629,,,2
405012,,52339,,58,,58,,,1
405058,5775,,,193,,193,,,2
405076,,634346,,705,,705,,,1
405854,6810,,,227,,227,,,2
405872,48942,,,1631,,1631,,,2
406024,58017,45396,,1984,,1984,,,3
406033,123335,592758,,4770,,4770,,,3
406149,,50535,,56,,56,,,1
406325,,84299,,94,,94,,,1
406361,,15872,,18,,18,,,1
406422,,75052,,83,,83,,,1
406486,,33848,,38,,38,,,1
406547,4535,,,101,,101,,,2
407090,,379658,,422,,422,,,1
407142,,88950,,99,,99,,,1
407151,,81213,,90,,90,,,1
407179,,73871,,82,,82,,,1
407355,,198254,,220,,220,,,1
407391,,68100,,76,,76,,,1
407407,,47652,,53,,53,,,1
407425,,36652,,41,,41,,,1
407434,,46954,,52,,52,,,1
407461,,32574,,36,,36,,,1
407470,,127915,,142,,142,,,1
407489,,46384,,52,,52,,,1
407513,,126717,,141,,141,,,1
407522,,9089,,10,,10,,,1
407568,,154300,,171,,171,,,1
407577,,145119,,161,,161,,,1
407595,,36126,,40,,40,,,1
407610,689,,,23,,23,,,2
407629,336,,13860,11,578,11,578,3966,2
407683,,83002,,92,,90,,,1
407708,,236483,,263,,263,,,1
407735,,68691,,76,,76,,,1
407832,,93125,,103,,103,,,1
408066,,204701,,227,,227,,,1
408163,,57927,,64,,64,,,1
408385,,870324,,967,,967,,,1
408729,2592,24978,,114,,121,,,3
408844,121198,,7728,4040,322,4040,322,,2
408862,,387900,,431,,431,,,1
409032,,257400,,286,,286,,,1
409120,,94500,,105,,109,,,1
409193,6700,,,223,,223,,,2
409254,,,5539,,231,,231,,-2
409315,556329,,,18544,,18544,,,2
409537,,7974,,9,,9,,,1
409591,,39099,,43,,43,,,1
409616,,,47,,2,,2,526,-2
409698,177029,,23795,5901,991,5901,991,,2
410797,8624,,,287,,287,,,2
410964,,59112,,66,,66,,,1
411684,,151408,,168,,168,,,1
411754,,49140,,55,,55,,,1
412173,5235,135902,,326,,326,,,3
412535,,38850,,43,,43,,,1
412544,,102102,,113,,113,,,1
412599,11680,,,389,,389,,,2
413176,,37542,,42,,42,,,1
413413,589448,,691555,13099,19210,13099,19210,,2
413617,3094,,,103,,116,,,2
413626,3275,,,109,,109,,,2
413680,19662,,,655,,655,,,2
413778,14204,,,473,,473,,,2
413820,,28800,,32,,32,,,1
413893,53064,,,1769,,1769,,,2
413972,,27000,,30,,30,,,1
414063,,125880,,140,,140,,,1
414124,10939,,,365,,365,,,2
414461,133920,,,2976,,2976,,,2
414489,,33568,,37,,37,,,1
414540,,322016,,358,,358,,,1
414595,5852,,12010,195,500,230,444,,2
414869,,272478,,303,,303,,,1
414878,8943,,22109,298,921,298,921,,2
414911,32800,,,1093,,1093,,,2
414939,8795,282840,,607,,607,,,3
414966,,,1742,,73,,81,,-2
415039,,45288,,50,,50,,,1
415057,,118967,,132,,132,,,1
415987,,393300,,437,,437,,,1
416458,12328,,,411,,411,,,2
416801,11452,,673,382,28,382,28,,2
417008,,130702,,145,,145,,,1
417062,,48704,,54,,54,,,1
417105,,193238,,215,,215,,,1
417123,,104579,,116,,116,,,1
417248,,53200,,59,,59,,,1
417275,,46800,,52,,52,,,1
417327,5338,,,119,,119,,,2
417442,,112500,,125,,125,,,1
417503,,221885,,247,,247,,,1
417600,,21776,,24,,24,,,1
417628,,35352,,39,,39,,,1
417637,,65215,,72,,72,,,1
417646,,29624,,33,,33,,,1
417655,,27000,,30,,30,,,1
417682,,38584,,43,,26,,,1
417716,,137151,,152,,152,,,1
417725,,41706,,46,,46,,,1
417734,3747,,,125,,125,,,2
417752,879,,,29,,29,,,2
417831,,102114,,113,,113,,,1
417840,,394200,,438,,438,,,1
417868,,34920,,39,,39,,,1
417886,,24395,,27,,27,,,1
417910,,190799,,212,,190,,,1
417983,,30600,,34,,34,,,1
417992,,52600,,58,,51,,,1
418001,,42174,,47,,47,,,1
418010,,74896,,83,,83,,,1
418029,,34794,,39,,39,,,1
418038,,200000,,222,,222,,,1
418065,,217432,,242,,242,,,1
418083,,51840,,58,,58,,,1
418126,7521,,3305,251,138,251,90,,2
418171,,57600,,64,,64,,,1
418199,,28700,,32,,32,,,1
418205,,212665,,236,,236,,,1
418223,,95725,,106,,106,,,1
418250,,77705,,86,,86,,,1
418269,8176,,,273,,273,,,2
418278,,57288,,64,,64,,,1
418296,,1265250,,1406,,1406,,,1
418302,,277914,,309,,309,,,1
418320,,556890,,619,,619,,,1
418348,,266136,,296,,296,,,1
418357,,52010,,58,,57,,,1
418409,,293720,,326,,326,,,1
418427,,77069,,86,,86,,,1
418445,,19279,,21,,21,,,1
418454,,140865,,157,,157,,,1
418481,,48840,,54,,54,,,1
418515,,111577,,124,,124,,,1
418524,,54712,,61,,61,,,1
418533,3046,222395,,349,,349,,,3
418542,,122658,,136,,136,,,1
418560,,69516,,77,,77,,,1
418588,,32917,,37,,37,,,1
418612,,7451,,8,,8,,,1
418658,5250,587700,,828,,828,,,3
418764,,35,,0,,0,,,1
418773,6500,182000,,419,,419,,,3
418782,9264,,,309,,309,,,2
418889,331,35287,,50,,50,,,3
418913,,12711,,14,,14,,,1
418968,,158940,,177,,177,,,1
419031,,28175,,31,,31,,,1
419095,,38813,,43,,35,,,1
419183,6210,,,207,,207,,,2
419217,,97852,,109,,109,,,1
419226,,371095,,412,,412,,,1
419235,,162355,,180,,180,,,1
419244,8118,,,271,,271,,,2
419253,3810,,,127,,127,,,2
419280,,38984,,43,,43,,,1
419341,512,,,11,,15,,,2
419420,,44820,,50,,50,,,1
419484,,15224,,17,,17,,,1
419633,,111884,,124,,124,,,1
419703,20520,,,684,,684,,,2
419712,5616,,,187,,187,,,2
419721,10416,,,347,,347,,,2
420024,14739,,,491,,491,,,2
420042,1003,,186,33,8,33,8,,2
420130,,278100,,309,,309,,,1
420246,,,6494,,180,,180,359,-2
420255,,108900,,121,,121,,,1
420325,3480,,,116,,116,,,2
420343,31838,,,1061,,1061,,,2
420370,22905,,,764,,764,,,2
420398,243493,,,8116,,8116,,,2
420431,31411,,,1047,,1047,,,2
420440,19841,,,661,,661,,,2
420468,,233100,,259,,259,,,1
420538,24741,,,825,,825,,,2
420556,21546,,,479,,479,,,2
420705,,,1601,,67,,67,,-2
420723,11544,4000,,261,,261,,,3
420981,,320000,,356,,356,,,1
421513,3570,,,119,,119,,,2
421610,,129661,,144,,144,,,1
421665,,40153,,45,,45,,,1
421708,34428,,,1148,,1148,,,2
421717,,8951,,10,,10,,,1
421771,,51266,,57,,57,,,1
421832,12146,13346,,285,,285,,,3
421841,9386,,,313,,295,,,2
421878,5460,,,182,,182,,,2
421896,,234900,,261,,261,,,1
422020,8270,,,276,,276,,,2
422695,14643,20709,365,511,15,511,15,,3
422835,15180,,,506,,506,,,2
423120,12912,,,430,,430,,,2
423397,,553248,,615,,615,,,1
423412,,35294,,39,,39,,,1
423643,,,51285,,1425,,1425,3038,-2
423652,11800,,,262,,262,,,2
425250,3849,,,128,,128,,,2
425986,5048,,,168,,168,,,2
426314,170919,,40397,5697,1683,5697,1683,,2
427308,,100274,,111,,111,,,1
427335,,50452,,56,,56,,,1
427894,,83393,,93,,93,,,1
427973,11356,,,379,,379,,,2
427982,8983,,,299,,299,,,2
427991,,449730,,500,,500,,,1
428000,4635,,,103,,103,,,2
428019,,127768,,142,,142,,,1
428055,6950,,,232,,232,,,2
428125,,59171,,66,,66,,,1
428170,43673,,,1456,,1456,,,2
428259,1865,,1359,62,57,62,57,,2
428392,40694,,,904,,904,,,2
429012,,113044,,126,,196,,,1
429085,,,1221,,51,,51,37,-2
429094,,,5429,,151,,113,11,-2
429128,8361,,,279,,279,,,2
430184,49248,,5648,1094,157,1094,157,,2
430227,,81263,,90,,90,,,1
430245,,736894,,819,,819,,,1
430306,,49800,,55,,55,,,1
430403,,327600,,364,,364,,,1
430564,,26616,,30,,30,,,1
430582,,301114,,335,,335,,,1
430670,1823,,3131,61,130,61,130,325,2
430704,1009,,3028,34,126,34,126,,2
430795,,153900,,171,,171,,,1
430883,,19612,,22,,22,,,1
430908,,50732,,56,,56,,,1
430935,14570,,,486,,486,,,2
430971,,101150,,112,,112,,,1
431017,,199315,,221,,221,,,1
431071,,27648,,31,,31,,,1
431105,,134685,,150,,150,,,1
431123,9999,,,333,,333,,,2
431141,58909,83197,,2056,,2056,,,3
431187,,103500,,115,,115,,,1
431196,,90628,,101,,101,,,1
431266,,69840,,78,,78,,,1
431275,,55130,,61,,61,,,1
431284,,86512,,96,,96,,,1
431558,,255794,,284,,284,,,1
431600,4521,,,151,,151,,,2
431716,,410400,,456,,456,,,1
431983,3555,,,119,,119,,,2
432117,,165270,,184,,184,,,1
432269,,43791,,49,,49,,,1
432348,,,,,,,,169,-2
432384,13652,,,455,,455,,,2
432524,3099,,,103,,103,,,2
433004,15529,,3798,345,106,345,106,57,2
433013,27260,30930,,943,,943,,,3
433040,,24671,,27,,27,,,1
433068,,296823,,330,,330,,,1
433101,21853,,,728,,728,,,2
433138,,78638,,87,,87,,,1
433174,15570,,,519,,519,,,2
433387,2853235,,835042,95108,34793,95108,34793,,2
433420,15191,,184,338,5,338,5,,2
433536,11933,,359,398,15,398,15,,2
433660,383412,,33021,12780,1376,12780,1376,325,2
434016,2863,,,95,,95,,,2
434061,123029,,,4101,,4101,,,2
434140,24357,,,812,,812,,,2
434159,10781,,,359,,359,,,2
434274,,109611,,122,,122,,,1
