UNITID,SCUGFFP,GISTN2,GISTON2,GISTWF2,GISTOF2,GISTUN2,GISTT2,GISTA2,GISTN1,GISTON1,GISTWF1,GISTOF1,GISTUN1,GISTT1,GISTA1,GISTN0,GISTON0,GISTWF0,GISTOF0,GISTUN0,GISTT0,GISTA0,GIS4N2,GIS4ON2,GIS4WF2,GIS4OF2,GIS4UN2,GIS4T2,GIS4A2,GIS4N12,GIS4T12,GIS4A12,GIS4N22,GIS4T22,GIS4A22,GIS4N32,GIS4T32,GIS4A32,GIS4N42,GIS4T42,GIS4A42,GIS4N52,GIS4T52,GIS4A52,NPIST2,NPIST1,NPIST0,NPIS412,NPIS422,NPIS432,NPIS442,NPIS452,GRNTN2,GRNTON2,GRNTWF2,GRNTOF2,GRNTUN2,GRNTT2,GRNTA2,GRNTN1,GRNTON1,GRNTWF1,GRNTOF1,GRNTUN1,GRNTT1,GRNTA1,GRNTN0,GRNTON0,GRNTWF0,GRNTOF0,GRNTUN0,GRNTT0,GRNTA0,GRN4N2,GRN4ON2,GRN4WF2,GRN4OF2,GRN4UN2,GRN4T2,GRN4A2,GRN4N12,GRN4T12,GRN4A12,GRN4N22,GRN4T22,GRN4A22,GRN4N32,GRN4T32,GRN4A32,GRN4N42,GRN4T42,GRN4A42,GRN4N52,GRN4T52,GRN4A52,NPGRN2,NPGRN1,NPGRN0,NPT412,NPT422,NPT432,NPT442,NPT452,GIS4N1,GIS4ON1,GIS4WF1,GIS4OF1,GIS4UN1,GIS4T1,GIS4A1,GIS4N11,GIS4T11,GIS4A11,GIS4N21,GIS4T21,GIS4A21,GIS4N31,GIS4T31,GIS4A31,GIS4N41,GIS4T41,GIS4A41,GIS4N51,GIS4T51,GIS4A51,NPIS411,NPIS421,NPIS431,NPIS441,NPIS451,GRN4N1,GRN4ON1,GRN4WF1,GRN4OF1,GRN4UN1,GRN4T1,GRN4A1,GRN4N11,GRN4T11,GRN4A11,GRN4N21,GRN4T21,GRN4A21,GRN4N31,GRN4T31,GRN4A31,GRN4N41,GRN4T41,GRN4A41,GRN4N51,GRN4T51,GRN4A51,NPT411,NPT421,NPT431,NPT441,NPT451,GIS4N0,GIS4ON0,GIS4WF0,GIS4OF0,GIS4UN0,GIS4T0,GIS4A0,GIS4N10,GIS4T10,GIS4A10,GIS4N20,GIS4T20,GIS4A20,GIS4N30,GIS4T30,GIS4A30,GIS4N40,GIS4T40,GIS4A40,GIS4N50,GIS4T50,GIS4A50,NPIS410,NPIS420,NPIS430,NPIS440,NPIS450,GRN4N0,GRN4ON0,GRN4WF0,GRN4OF0,GRN4UN0,GRN4T0,GRN4A0,GRN4N10,GRN4T10,GRN4A10,GRN4N20,GRN4T20,GRN4A20,GRN4N30,GRN4T30,GRN4A30,GRN4N40,GRN4T40,GRN4A40,GRN4N50,GRN4T50,GRN4A50,NPT410,NPT420,NPT430,NPT440,NPT450,GIS4G2,GIS4G12,GIS4G22,GIS4G32,GIS4G42,GIS4G52,GIS4G1,GIS4G11,GIS4G21,GIS4G31,GIS4G41,GIS4G51,GIS4G0,GIS4G10,GIS4G20,GIS4G30,GIS4G40,GIS4G50,GRN4G2,GRN4G12,GRN4G22,GRN4G32,GRN4G42,GRN4G52,GRN4G1,GRN4G11,GRN4G21,GRN4G31,GRN4G41,GRN4G51,GRN4G0,GRN4G10,GRN4G20,GRN4G30,GRN4G40,GRN4G50
110875,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,6,5,1,51127,4261,5,,0,5,0,19035,3807,5,,3,2,0,30977,6195,13,,7,5,1,51127,3933,8,34640,4330,3,12990,4330,1,3497,3497,0,0,,1,0,0,8633,12122,6395,8353,8353,9186,,12683,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,0,5,0,19035,3807,5,19035,3807,0,0,,0,0,,0,0,,0,0,,12122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,3,2,0,30977,6195,4,24781,6195,1,6196,6196,0,0,,0,0,,0,0,,6395,6394,,,,,,,,,,,,,,,,,,,,,,12,8,3,1,0,0,5,5,0,0,0,0,5,4,1,0,0,0
110918,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111045,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111054,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,3,1,0,18732,4683,3,,2,1,0,9721,3240,6,,2,4,0,3045,508,3,,2,1,0,17732,5911,3,17732,5911,0,0,,0,0,,0,0,,0,0,,24870,26503,33565,25212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,0,8721,4361,2,8721,4361,0,0,,0,0,,0,0,,0,0,,28494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1,0,3045,3045,1,3045,3045,0,0,,0,0,,0,0,,0,0,,36918,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0
111081,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,103,3,3,0,2231684,20474,149,0,0,0,149,2653566,17809,193,168,5,20,0,2827210,14649,71,68,1,2,0,1738017,24479,20,747194,37360,6,198080,33013,9,231569,25730,8,206325,25791,28,354849,12673,55225,53916,59367,38505,42852,50135,50074,63192,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,0,0,0,1038518,28848,5,214030,42806,6,258545,43091,4,129624,32406,7,206319,29474,14,230000,16429,32125,31840,42525,45457,58502,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,62,2,10,0,1275362,17235,17,362268,21310,9,203387,22599,15,276539,18436,12,186918,15577,21,246250,11726,52801,51512,55675,58534,62385,,,,,,,,,,,,,,,,,,,71,20,6,9,8,28,36,5,6,4,7,14,74,17,9,15,12,21
111188,22,75,74,1,0,0,720139,9602,99,62,34,3,0,758661,7663,92,90,0,2,0,680049,7392,86,85,1,0,0,651087,7571,25,386727,15469,9,79030,8781,6,93717,15620,7,51370,7339,39,40243,1032,17566,16924,21069,11717,18405,11566,19847,26154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,67,33,3,0,691365,6712,16,206270,12892,15,209242,13949,16,143771,8986,15,87748,5850,41,44334,1081,11953,10896,15859,18995,23764,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,97,2,0,0,634234,6406,16,234794,14675,12,121217,10101,17,157491,9264,12,53763,4480,42,66969,1595,13474,18048,18885,23669,26554,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,25,9,6,6,14,80,16,15,16,14,19,74,16,11,17,11,19,,,,,,,,,,,,,,,,,,
111434,3,119,,105,9,5,720400,6054,105,,89,16,0,544563,5186,262,,222,21,19,972813,3713,58,,51,7,0,544675,9391,27,286755,10621,17,178560,10504,11,64424,5857,3,14936,4979,0,0,,4420,5923,6062,714,831,5478,6356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,44,4,0,291461,6072,30,209682,6989,4,28018,7005,11,40931,3721,3,12830,4277,0,0,,2726,2710,5994,5438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,91,8,0,719934,7272,49,405552,8277,31,224212,7233,19,90170,4746,0,0,,0,0,,1385,2429,4916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,27,17,11,3,0,48,30,4,11,3,0,99,49,31,19,0,0,,,,,,,,,,,,,,,,,,
111461,7,943,,738,205,0,4032126,4276,1167,,889,275,3,4702040,4029,1062,,822,238,2,4576086,4309,506,,379,127,0,3467949,6854,244,1948870,7987,116,845136,7286,116,576319,4968,27,89665,3321,3,7959,2653,6185,6400,7032,3079,3780,6098,7745,8413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,,335,134,0,3762298,8022,272,2375129,8732,122,1016874,8335,65,331059,5093,9,39236,4360,1,0,0,2541,2938,6180,6913,11273,,,,,,,,,,,,,,,,,,,,,,,,,,,,579,,433,146,0,3867535,6680,320,2391698,7474,136,955736,7027,100,446732,4467,20,72127,3606,3,1242,414,4300,4747,7307,8168,11360,,,,,,,,,,,,,,,,,,,,,,,,,,,,504,244,116,116,27,1,468,272,122,65,9,0,576,320,136,100,19,1,,,,,,,,,,,,,,,,,,
111513,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,7,4,0,37344,3395,7,,6,1,0,43265,6181,14,,6,8,0,58907,4208,13,,7,6,0,37344,2873,8,27821,3478,2,1530,765,2,7993,3997,1,0,0,0,0,,21870,17649,21458,22699,25412,22180,26177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,8,1,0,43265,4807,6,38370,6395,0,0,,1,4895,4895,0,0,,2,0,0,17142,,18642,,23537,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,6,8,0,58907,4208,9,38791,4310,3,11190,3730,2,8926,4463,0,0,,0,0,,21356,21936,21203,,,,,,,,,,,,,,,,,,,,,11,8,1,2,0,0,7,6,0,1,0,0,14,9,3,2,0,0
111638,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,4,1,0,31475,6295,8,,2,5,1,54760,6845,7,,4,3,0,22633,3233,8,,7,1,0,31475,3934,3,21135,7045,1,6495,6495,1,3845,3845,2,0,0,1,0,0,14985,22000,20672,13052,13602,16252,20097,20097,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,4,8,0,54760,4563,5,39125,7825,2,0,0,4,15635,3909,1,0,0,0,0,,20298,28123,24214,28123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,3,3,0,21630,3605,3,8591,2864,2,7718,3859,1,5321,5321,0,0,,0,0,,22036,21041,19579,,,,,,,,,,,,,,,,,,,,,5,3,1,1,0,0,8,5,0,3,0,0,6,3,2,1,0,0
111708,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,11,20,3,246739,7257,23,,8,14,1,151305,6578,23,,7,16,0,129988,5652,39,,14,22,3,232725,5967,20,149026,7451,7,51272,7325,6,25420,4237,3,7007,2336,3,0,0,18597,18764,20109,17967,18093,21181,23082,25418,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,10,14,0,136798,5700,16,101428,6339,5,31775,6355,2,3595,1798,0,0,,1,0,0,18350,18334,22891,,24689,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,7,23,0,129988,4333,18,108963,6054,3,7940,2647,3,9940,3313,2,3145,1573,4,0,0,20510,23917,23251,24991,26564,,,,,,,,,,,,,,,,,,,33,19,7,6,1,0,22,16,5,1,0,0,23,18,2,2,1,0
111717,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,26,9,1,252069,7002,23,,16,7,0,158555,6894,19,,11,8,0,152123,8006,37,,27,10,0,204917,5538,17,109120,6419,10,72376,7238,4,15880,3970,5,7541,1508,1,0,0,14756,15233,15524,15507,14688,17956,20418,21926,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,17,7,1,158555,6342,16,107028,6689,3,17735,5912,4,31797,7949,1,1995,1995,1,0,0,15282,16059,14022,19976,21971,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,12,8,0,152123,7606,10,81830,8183,4,33201,8300,4,34347,8587,2,2745,1373,0,0,,15109,14992,14705,21919,,,,,,,,,,,,,,,,,,,,32,16,10,4,2,0,23,15,3,4,1,0,19,10,4,4,1,0
111726,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,2,24,0,279402,10746,22,,1,3,18,219465,9976,25,,9,13,3,360615,14425,11,,2,9,0,124564,11324,8,88958,11120,3,35606,11869,0,0,,0,0,,0,0,,18668,16766,10151,16951,16202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,0,3,0,38897,12966,2,25632,12816,1,13265,13265,0,0,,0,0,,0,0,,17005,16556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,8,13,0,326973,15570,18,277780,15432,3,49193,16398,0,0,,0,0,,0,0,,9462,8496,,,,,,,,,,,,,,,,,,,,,,11,8,3,0,0,0,3,2,1,0,0,0,21,18,3,0,0,0
111744,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,7,4,2,98345,7565,18,,7,11,0,124011,6890,18,,12,6,0,100415,5579,12,,7,4,1,83845,6987,7,55870,7981,3,17185,5728,2,10790,5395,0,0,,0,0,,14682,18141,16084,14266,16519,16852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,7,11,0,124011,6890,13,93886,7222,2,12690,6345,3,17435,5812,0,0,,0,0,,17809,18686,19219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,13,6,0,100415,5285,13,80540,6195,2,10940,5470,3,8935,2978,0,0,,1,0,0,15270,15995,18487,,21465,,,,,,,,,,,,,,,,,,,12,7,3,2,0,0,18,13,2,3,0,0,18,13,2,3,0,0
111762,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,11,3,0,156080,11149,13,,7,6,0,172981,13306,16,,11,5,0,206060,12879,12,,11,1,0,124442,10370,7,53067,7581,0,0,,5,71375,14275,0,0,,0,0,,9184,9882,8548,11075,,4381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1,0,10370,10370,1,10370,10370,0,0,,0,0,,0,0,,0,0,,19451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0,0,8270,8270,1,8270,8270,0,0,,0,0,,0,0,,0,0,,9623,,,,,,,,,,,,,,,,,,,,,,,12,7,0,5,0,0,1,1,0,0,0,0,1,1,0,0,0,0
111799,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,14,32,0,688390,14965,56,,18,6,32,891389,15918,35,,18,9,8,483074,13802,24,,19,5,0,305085,12712,15,210996,14066,3,32470,10823,3,41056,13685,3,20563,6854,0,0,,11285,4414,6315,5940,9183,6321,13152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,17,6,0,346094,15048,18,249027,13835,4,78314,19579,1,18753,18753,0,0,,0,0,,6630,886,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,18,8,0,334528,12866,14,183860,13133,8,96085,12011,4,54583,13646,0,0,,0,0,,6694,7816,6181,,,,,,,,,,,,,,,,,,,,,23,15,3,3,2,0,23,18,4,1,0,0,26,14,8,4,0,0
111887,10,1613,,1459,153,1,7989657,4953,1964,,960,848,156,10000164,5092,2041,,1487,202,352,10970998,5375,1074,,950,123,1,7246808,6747,572,4477120,7827,246,1644219,6684,199,971081,4880,52,149596,2877,5,4792,958,3812,9499,4514,1357,2500,4304,6307,8226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182,,722,460,0,8851578,7489,674,5582940,8283,284,2230521,7854,189,956048,5058,28,76058,2716,7,6011,859,4945,5374,8170,10512,12369,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419,,1294,125,0,10053188,7085,793,6324581,7976,341,2460738,7216,245,1157698,4725,37,104868,2834,3,5303,1768,1419,2179,4670,6561,7627,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069,572,246,198,50,3,1180,674,284,189,27,6,1417,793,341,245,36,2,,,,,,,,,,,,,,,,,,
111896,3,97,,37,41,19,415375,4282,161,,36,34,91,515418,3201,108,,37,60,11,554636,5136,57,,27,30,0,359860,6313,39,246599,6323,7,43044,6149,7,61745,8821,4,8472,2118,0,0,,11826,11710,11592,9797,9971,7299,14002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,23,30,0,391695,7390,33,256744,7780,11,99444,9040,6,32756,5459,1,2751,2751,2,0,0,8501,7241,10822,13530,16281,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,25,49,0,516656,6982,46,356245,7744,13,90104,6931,15,70307,4687,0,0,,0,0,,9602,10415,12659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,39,7,7,4,0,51,33,11,6,1,0,74,46,13,15,0,0,,,,,,,,,,,,,,,,,,
111920,7,628,,481,145,2,2535899,4038,681,,510,161,10,2564745,3766,661,,462,190,9,3350329,5069,282,,197,85,0,2074083,7355,124,1097929,8854,70,533984,7628,69,360108,5219,19,82062,4319,0,0,,8213,8576,7307,4977,6203,8612,9512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,,196,78,0,2065939,7540,152,1284211,8449,67,486913,7267,49,270018,5511,6,24797,4133,0,0,,4905,6087,7843,9221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,,299,123,0,3051398,7231,224,1816662,8110,103,761002,7388,88,451112,5126,6,22024,3671,1,598,598,4267,4989,7251,8706,11779,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,124,70,69,19,0,274,152,67,49,6,0,422,224,103,88,6,1,,,,,,,,,,,,,,,,,,
111939,7,985,,255,681,49,4642045,4713,1013,,241,681,91,5276528,5209,1294,,331,874,89,6469465,5000,562,,167,377,18,4053034,7212,293,2428081,8287,138,988069,7160,103,510489,4956,26,120218,4624,2,6177,3089,14778,13939,13765,10591,11718,13922,14254,15789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518,,143,341,34,4458004,8606,314,2969088,9456,114,992751,8708,81,472487,5833,7,15584,2226,2,8094,4047,9127,9875,12750,16357,14536,,,,,,,,,,,,,,,,,,,,,,,,,,,,797,,235,528,34,5818073,7300,489,3889627,7954,185,1328447,7181,108,557646,5163,14,40949,2925,1,1404,1404,10310,11083,13101,15339,16860,,,,,,,,,,,,,,,,,,,,,,,,,,,,562,293,138,103,26,2,517,314,114,81,7,1,797,489,185,108,14,1,,,,,,,,,,,,,,,,,,
111948,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442,1085,121,30,206,48320853,33510,1434,615,603,42,174,43899990,30614,1488,1197,68,15,208,44650554,30007,1271,1117,124,30,0,43477126,34207,191,8610651,45082,112,5303447,47352,145,6279248,43305,174,6740906,38741,649,16542874,25490,45033,40451,44327,33467,31197,35244,39808,53059,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260,615,603,42,0,40343065,32018,204,8533484,41831,82,3578335,43638,138,5327209,38603,164,5958571,36333,672,16945466,25216,29234,27427,32462,34732,45849,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319,1234,70,15,0,39752559,30138,201,7917320,39390,115,4860487,42265,129,4619600,35811,168,5419514,32259,706,16935638,23988,34946,32071,38525,42077,50348,,,,,,,,,,,,,,,,,,,1232,191,111,142,171,617,1259,204,82,138,164,671,1280,198,115,127,165,675
111966,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,1,10,0,125614,11419,25,,3,15,7,261864,10475,9,,3,6,0,79495,8833,10,,1,9,0,116394,11639,8,105654,13207,1,6995,6995,1,3745,3745,0,0,,0,0,,27637,26470,23746,25667,31879,35129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,3,14,7,261864,10911,11,125556,11414,7,75478,10783,1,15014,15014,4,45816,11454,1,0,0,25349,25980,21749,25309,36763,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,3,7,0,75495,7550,5,55285,11057,1,11845,11845,1,6865,6865,2,1500,750,1,0,0,22114,21326,26306,32421,33171,,,,,,,,,,,,,,,,,,,10,8,1,1,0,0,23,11,7,1,4,0,8,5,1,1,1,0
112075,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,272,47,13,9,8396324,24623,311,260,35,9,7,8592149,27627,342,287,37,8,10,7988250,23357,241,194,34,13,0,6224165,25826,48,1513973,31541,30,937009,31234,39,1103189,28287,29,758259,26147,95,1911735,20124,29508,25640,29893,22680,22987,25934,28074,34097,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,185,29,6,0,6288719,28585,44,1555061,35342,27,932976,34555,29,903863,31168,41,1090939,26608,79,1805880,22859,17726,18513,21900,26460,30209,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,201,27,7,0,6117935,26034,58,1723913,29723,41,1228913,29973,42,1161571,27656,29,791907,27307,65,1211631,18640,23512,23262,25579,25928,34595,,,,,,,,,,,,,,,,,,,241,48,30,39,29,95,220,44,27,29,41,79,235,58,41,42,29,65
112084,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,44,41,22,0,1637105,15300,51,26,20,5,0,682260,13378,61,39,21,1,0,1143035,18738,84,44,21,19,0,1044947,12440,25,378125,15125,14,188370,13455,18,184104,10228,12,140928,11744,15,153420,10228,33393,34564,27903,35393,37063,40290,38774,40290,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,13,17,8,0,499506,13145,13,196511,15116,5,82363,16473,4,43338,10835,8,93786,11723,8,83508,10439,32388,31031,36669,35781,37065,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,29,10,1,0,629249,15731,8,151003,18875,6,80417,13403,7,74762,10680,1,12700,12700,18,310367,17243,28855,34327,37050,35030,30487,,,,,,,,,,,,,,,,,,,84,25,14,18,12,15,38,13,5,4,8,8,40,8,6,7,1,18
112172,9,548,,396,143,9,3183366,5809,882,,502,215,165,3707251,4203,1071,,769,278,24,6013546,5615,399,,293,106,0,2936492,7360,202,1718559,8508,101,747463,7401,69,377208,5467,26,91255,3510,1,2007,2007,5493,8852,6394,2801,3908,5842,7799,9302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,,296,128,1,3301935,7769,247,2112520,8553,106,849583,8015,64,316795,4950,6,17806,2968,2,5231,2616,4537,5075,8140,10122,10474,,,,,,,,,,,,,,,,,,,,,,,,,,,,711,,508,203,0,5505368,7743,418,3656304,8747,167,1251922,7497,106,539756,5092,18,57386,3188,2,0,0,3575,4825,7230,9134,12322,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,202,101,69,26,1,425,247,106,64,6,2,708,418,167,105,18,0,,,,,,,,,,,,,,,,,,
112181,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,6,13,6,128800,5152,27,,15,12,0,111277,4121,22,,9,13,0,104597,4754,38,,15,15,8,118668,3123,34,115600,3400,1,0,0,1,2245,2245,2,823,412,0,0,,29421,24123,24324,28242,31642,29397,31230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,22,15,0,111277,3007,19,81719,4301,7,21773,3110,4,7785,1946,5,0,0,2,0,0,23492,24683,25847,27793,27793,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,20,18,0,104597,2753,14,63833,4560,7,35496,5071,3,3945,1315,7,1323,189,7,0,0,23051,22540,26296,27422,27611,,,,,,,,,,,,,,,,,,,19,17,0,1,1,0,27,18,6,3,0,0,22,13,7,1,1,0
112190,5,472,,251,214,7,2998678,6353,486,,236,245,5,2966329,6104,645,,333,307,5,4039777,6263,314,,164,150,0,2703942,8611,186,1778199,9560,67,543512,8112,52,335191,6446,8,39997,5000,1,7043,7043,8569,9261,8648,5664,7112,8778,10224,8181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,,149,131,0,2570020,9179,175,1697819,9702,63,622670,9884,36,234283,6508,5,15248,3050,1,0,0,4975,4793,8169,11627,14677,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,,228,200,0,3570167,8342,270,2469770,9147,86,740077,8606,59,312498,5297,11,45396,4127,2,2426,1213,5577,6118,9427,10597,13511,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,186,67,52,8,1,279,175,63,36,5,0,428,270,86,59,11,2,,,,,,,,,,,,,,,,,,
112260,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,175,0,1,0,8803524,50020,148,19,114,11,4,6634849,44830,144,144,0,0,0,7843809,54471,108,107,0,1,0,6397279,59234,33,2333851,70723,25,1759543,70382,18,1072107,59562,12,712063,59339,20,519715,25986,28701,24829,22004,8000,8341,19161,19384,52737,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,16,83,6,3,5009274,46382,25,1656180,66247,22,1261400,57336,25,1348779,53951,8,200450,25056,28,542465,19374,3411,12322,15707,44602,50284,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,115,0,0,0,6265378,54482,19,1350676,71088,25,1694538,67782,26,1573328,60513,10,483881,48388,35,1162955,33227,5387,8693,15962,28087,43248,,,,,,,,,,,,,,,,,,,106,33,25,18,12,18,96,25,22,24,6,19,108,19,25,26,10,28
112288,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,,116,146,0,1397044,5332,113,,53,60,0,453603,4014,107,,53,37,17,478380,4471,283,,125,158,0,1390228,4912,188,965610,5136,63,331704,5265,22,88438,4020,2,1476,738,8,3000,375,21014,21608,19413,21226,21097,22342,25624,25987,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,57,58,0,453603,3944,83,373265,4497,16,60598,3787,9,15945,1772,3,3795,1265,4,0,0,20739,21449,23464,23971,25236,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,64,51,0,478380,4160,77,361655,4697,25,88079,3523,8,23901,2988,4,4745,1186,1,0,0,19656,20830,21365,23167,24353,,,,,,,,,,,,,,,,,,,262,182,57,20,1,2,105,82,15,7,1,0,107,75,24,7,1,0
112367,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
