UNITID,LEXP100K,LCOLELYN,LPBOOKS,LEBOOKS,LEDATAB,LPMEDIA,LEMEDIA,LPSERIA,LESERIA,LPCLLCT,LECLLCT,LTCLLCT,LPCRCLT,LECRCLT,LTCRCLT,LILLDYN,LILLDPR,LILLDRC,LILSYN,LSTOTAL,LSLIBRN,LSOPROF,LSOPAID,LSSTAST,LBRANCH,LSALWAG,LFRNGBYN,LFRNGBN,LEXMSBB,LEXMSCS,LEXMSOT,LEXMSTL,LEXOMPS,LEXOMOT,LEXOMTL,LEXPTOT,LSWMSOM
237950,1,2,22501,1514685,738,881,234096,218,192329,23600,1941848,1965448,3353,1531918,1535271,1,0,121,1,13,2,0,1,10,0,246131,1,45473,14589,2176,0,16765,0,5231,5231,313600,268127
237969,1,2,103099,415686,102,14278,38170,196,51941,117573,505899,623472,826,28794,29620,1,236,302,1,5.5,3,1,0,1.5,1,154337,1,43245,1139,197582,16617,215338,6560,51102,57662,470582,427337
237987,2,2,302,0,73,0,0,0,0,302,73,375,23,77897,77920,2,,,1,1,1,0,0,0,,,-2,,,,,,,,,,
237996,2,2,383,0,73,6,0,7,0,396,73,469,40,228865,228905,2,,,1,1,1,0,0,0,,,-2,,,,,,,,,,
238014,1,2,12880,65883,25,1461,0,33,0,14374,65908,80282,407,7555,7962,1,17,8,1,5.5,1,2.5,0,2,2,100780,1,14297,595,5389,63725,69709,0,20620,20620,205406,191109
238032,1,2,936414,1562531,743,395095,234961,50270,192339,1381779,1990574,3372353,24617,1551559,1576176,1,9049,21196,1,133.2,40.62,14.8,50.03,27.75,4,6109143,2,0,127082,6419741,762795,7309618,14492,1472131,1486623,14905384,14905384
238078,2,2,134775,98070,52,780,758,535,111524,136090,210404,346494,1256,12553,13809,2,,,1,11,1,0,0,10,,,-2,,,,,,,,,,
238193,1,2,15092,492561,70,1398,1307,522,74115,17012,568053,585065,1153,42045,43198,1,488,879,1,17,5,0,0,12,0,276391,1,107791,6000,232016,0,238016,1400,0,1400,623598,515807
238263,1,2,38400,311000,49,5124,74867,136,63875,43660,449791,493451,3905,116431,120336,1,691,142,1,18,13,2,1,2,6,1388447,1,478659,60000,215171,5500,280671,0,53230,53230,2201007,1722348
238324,1,2,1445,1057,44,354,6,61,27582,1860,28689,30549,870,20494,21364,1,161,576,1,1.61,1,0,0.5,0.11,0,26163,1,4822,2146,113829,630,116605,0,7440,7440,155030,150208
238333,1,2,218719,716546,207,18092,38162,90243,182834,327054,937749,1264803,13088,101687,114775,1,1182,707,1,11.5,3,0.5,3.3,4.7,1,423823,2,0,141612,303796,0,445408,0,50645,50645,919876,919876
238397,1,2,1129,64233,56,58,88613,5,65501,1192,218403,219595,983,10667,11650,1,0,4,1,6,1,0,0,5,1,59407,1,17443,500,82541,22050,105091,0,900,900,182841,165398
238430,1,2,120280,251523,62,3416,34528,1370,55727,125066,341840,466906,682,42284,42966,1,822,1588,1,5.4,3,0,0,2.4,0,159964,1,17038,7424,202127,14489,224040,0,53306,53306,454348,437310
238458,1,2,81341,238841,147,2529,217559,291,96,84161,456643,540804,4933,467471,472404,1,2200,1630,1,16,5,0,4,7,0,516357,1,126982,64472,294301,59318,418091,0,19863,19863,1081293,954311
238476,1,2,100484,452789,372,5985,380717,3752,586874,110221,1420752,1530973,4171,378651,382822,1,374,649,1,30.5,5.5,0,0,25,1,389900,1,111663,31717,270189,462,302368,462,114595,115057,918988,807325
238616,1,2,113307,557457,112,5707,0,76,89,119090,557658,676748,7237,99107,106344,1,728,1306,1,11.5,4.5,0,3.5,3.5,0,389094,1,136687,17311,469094,177384,663789,3477,171021,174498,1364068,1227381
238661,1,2,58227,251892,82,735,24943,15,48781,58977,325698,384675,20334,8330,28664,1,225,1555,1,17,4,2,2,9,0,314738,2,0,24801,203166,5551,233518,7999,18088,26087,574343,574343
238722,1,2,10115,486731,164,2142,2397092,29,44141,12286,2928128,2940414,1283,101371,102654,1,72,71,1,3.3,2,0.5,0,0.8,0,145114,1,69342,128924,28094,0,157018,0,778,778,372252,302910
238759,1,2,18278,11520,69,1108,49940,119,0,19505,61529,81034,3586,427349,430935,1,192,111,1,10.3,4.25,1,5,0.05,2,636692,1,247542,18511,71491,4835,94837,0,46088,46088,1025159,777617
238980,1,2,42715,261688,60,22551,45793,259,359982,65525,667523,733048,957,5876,6833,1,37,647,1,5,3,0,0,2,0,160355,1,55975,1108,153280,4075,158463,0,15121,15121,389914,333939
239008,1,2,6364,52761,51,199,80437,17,0,6580,133249,139829,6350,131676,138026,1,49,102,1,3.18,1,0.97,0.59,0.62,1,156655,1,30626,5510,28724,0,34234,0,31130,31130,252645,222019
239017,1,2,442524,365987,173,135749,264146,454,64626,578727,694932,1273659,7885,499,8384,1,2078,3071,1,18.5,9,1,5,3.5,0,851270,1,293710,27847,817989,9393,855229,3848,128169,132017,2132226,1838516
239071,1,2,83500,1476288,42,2700,0,100,12544,86300,1488874,1575174,5523,10979,16502,1,200,19,1,6.25,1,1.5,0.75,3,0,93166,1,41808,13887,36452,3760,54099,0,29055,29055,218128,176320
239080,1,2,63414,469183,58,2013,39316,3,148668,65430,657225,722655,2000,70468,72468,1,105,691,1,6,1,1,0,4,0,80549,1,455,250,2000,134000,136250,0,25775,25775,243029,242574
239105,1,2,1273351,2583759,490,665944,98950,12588,64035,1951883,2747234,4699117,31265,530105,561370,1,7912,6434,1,81.56999999999999,32.05,1,27.51,21.01,1,3746293,2,0,1771430,5745575,57871,7574876,14028,589630,603658,11924827,11924827
239169,1,2,33594,10360,79,506,917,7,19594,34107,30950,65057,1752,2301493,2303245,1,5496,3935,1,16.8,11,1,4.8,0,2,956655,1,218157,0,4431857,0,4431857,0,107127,107127,5713796,5495639
239220,1,2,3305,48243,47,336,0,27,0,3668,48290,51958,1049,367,1416,1,26,0,1,2.65,2.25,0,0,0.4,4,69171,1,37736,1061,48994,1554,51609,0,0,0,158516,120780
239248,1,2,72553,345622,109,8456,76622,51,87864,81060,510217,591277,7198,156205,163403,1,353,61,1,25,11.5,0.5,5.5,7.5,3,1202402,1,458786,93458,46478,0,139936,0,10478,10478,1811602,1352816
239309,1,2,17509,30124,9,1164,2352,268,61426,18941,93911,112852,2447,4269,6716,1,34,148,1,3.28,2.6,0,0,0.68,0,159944,1,32888,26662,29863,0,56525,202,34961,35163,284520,251632
239318,1,2,51453,723766,94,3806,85256,74,149503,55333,958619,1013952,1464,49150,50614,1,166,234,1,7,4,0,1,2,0,269871,2,0,10811,508628,4579,524018,1308,23565,24873,818762,818762
239372,1,2,12318,48193,16,939,48891,53,0,13310,97100,110410,6091,13174,19265,1,52,58,1,8,4,4,0,0,2,434955,1,161056,19785,12636,3232,35653,0,17861,17861,649525,488469
239390,1,2,67220,300840,104,2726,14192,750,65003,70696,380139,450835,1067,68475,69542,1,267,394,1,6.85,5,1,0,0.85,0,220203,2,0,20980,91558,1000,113538,1440,6094,7534,341275,341275
239424,1,2,103708,50647,11,1475,0,1079,42514,106262,93172,199434,4249,5086,9335,1,1330,407,1,3.75,2.5,0,1.25,0,0,151129,1,38198,29962,40266,1372,71600,554,47789,48343,309270,271072
239442,1,2,15007,586193,131,5215,146673,6,125,20228,733122,753350,1314,10545,11859,1,423,74,1,6.25,1,1.25,0,4,0,129141,1,32690,28833,77799,7896,114528,1394,18951,20345,296704,264014
239460,1,2,10218,119275,87,785,55991,54,101695,11057,277048,288105,302,119248,119550,1,49,153,1,4.63,2.75,0,0.68,1.2,0,197701,1,47227,62593,84962,2015,149570,0,28578,28578,423076,375849
239488,1,2,12382,210857,86,1080,78845,68,200056,13530,489844,503374,8225,211254,219479,1,89,139,1,9.5,3.5,4.5,1.5,0,2,402156,1,108743,70313,210908,0,281221,0,36274,36274,828394,719651
239512,1,2,72725,0,11,1132,0,995,19,74852,30,74882,1677,15851,17528,1,102,140,1,7.5,2,1,0,4.5,0,161136,1,27105,5517,68836,1299,75652,120,38801,38921,302814,275709
239628,1,2,173580,194200,27,1607,80147,29,187390,175216,461764,636980,3004,31396,34400,1,284,521,1,8.67,2,0,1,5.67,0,146138,2,0,47188,135385,6000,188573,955,50694,51649,386360,386360
239716,1,2,209268,289972,58,4103,70216,216,104622,213587,464868,678455,4420,146390,150810,1,1140,1377,1,14.8,5,1,4,4.8,0,609672,1,122394,21143,230665,41609,293417,0,53933,53933,1079416,957022
239910,1,2,7191,488012,42,2341,0,13,1189,9545,489243,498788,516,8841,9357,1,0,24,1,3.16,1,0,0,2.16,0,66013,1,8032,702,39213,7145,47060,0,0,0,121105,113073
240107,1,2,63753,550,32,4288,184700,310,29800,68351,215082,283433,3821,271753,275574,1,1048,1281,1,8,5.5,2.5,0,0,0,267852,2,0,51260,241294,12972,305526,340,51012,51352,624730,624730
240116,1,2,10640,496161,109,2708,55909,46,29537,13394,581716,595110,4631,411450,416081,1,81,233,1,4.41,2.66,0,1,0.75,1,167715,1,64475,15788,132990,19480,168258,0,19708,19708,420156,355681
240125,1,2,20437,304121,72,297,68706,174,55,20908,372954,393862,2580,17980,20560,1,662,272,1,9,3,5,0,1,0,474602,1,165703,55585,181592,37504,274681,0,8110,8110,923096,757393
240170,1,2,16703,16958,103,1154,54442,37,4924,17894,76427,94321,1209,31215,32424,1,127,40,1,2.6,2,0,0.6,0,0,159508,1,43541,7540,65400,4484,77424,0,218,218,280691,237150
240189,1,2,419929,998472,231,58719,70349,6543,218105,485191,1287157,1772348,7551,224578,232129,1,6844,3833,1,24.5,11.5,0,9,4,1,1073114,2,0,176523,600062,1919,778504,0,186046,186046,2037664,2037664
240198,1,2,5165,4683,86,1917,78049,49,0,7131,82818,89949,636,8890,9526,1,0,76,1,4,0,4,0,0,4,485510,2,0,14079,81411,0,95490,0,686,686,581686,581686
240213,2,2,4540,41526,43,200,2689,0,16306,4740,60564,65304,7,11512,11519,1,34,34,1,0.5,0.5,0,0,0,,,-2,,,,,,,,,,
240268,1,2,384575,651097,224,20651,59710,6436,170915,411662,881946,1293608,37394,1182619,1220013,1,9695,17518,1,29.35,9,2,15.85,2.5,1,1567067,2,0,162962,607125,582,770669,0,313780,313780,2651516,2651516
240277,1,2,223809,1116974,227,24661,152428,2707,304590,251177,1574219,1825396,4805,34301,39106,1,5128,3463,1,29,13,10,0,6,3,1083236,1,33790,191467,531010,13774,736251,0,87019,87019,1940296,1906506
240329,1,2,375798,1100627,309,100540,163767,4324,191860,480662,1456563,1937225,5633,383045,388678,1,5596,2766,1,27,11,1,10,5,0,1258772,1,556643,157769,889231,0,1047000,0,186906,186906,3049321,2492678
240338,1,2,42871,280730,0,4481,260,28,77948,47380,358938,406318,2819,43458,46277,1,127,528,1,3.5,1.5,0,0,2,0,83735,1,20253,1506,96285,0,97791,32000,31000,63000,264779,244526
240365,1,2,445427,652641,225,18373,125577,5593,54688,469393,833131,1302524,8589,273723,282312,1,6623,4243,1,26.54,13.56,2,6.03,4.95,2,1232611,2,0,30147,704862,49891,784900,0,220966,220966,2238477,2238477
240374,1,2,184251,666604,331,7097,232905,1311,73904,192659,973744,1166403,9969,32772,42741,1,2640,848,1,19.35,8.5,1,4.25,5.6,0,768328,2,0,38980,394328,0,433308,0,0,0,1201636,1201636
240392,1,2,505,374896,117,134,113478,0,80938,639,569429,570068,1,411275,411276,1,0,31,1,5,5,0,0,0,0,107571,1,26892,13996,124137,227,138360,0,62825,62825,335648,308756
240417,1,2,136597,913915,239,18258,159354,861,160023,155716,1233531,1389247,7100,163412,170512,1,2465,2520,1,18.89,8.49,0.15,4.9,5.35,0,771088,2,0,77036,491898,12432,581366,13222,141837,155059,1507513,1507513
240426,1,2,78557,929489,203,8112,140916,1028,126452,87697,1197060,1284757,7050,30011,37061,1,1768,1884,1,13,4,5,0,4,0,469810,1,230702,105056,278056,16868,399980,410,63056,63466,1163958,933256
240444,1,2,5414514,2663392,1519,867653,385789,307840,311542,6590007,3362242,9952249,95754,6434000,6529754,1,49642,36067,1,319,113,52,77,77,13,17192647,1,383866,1871366,8002520,50165,9924051,89384,546131,635515,28136079,27752213
240453,1,2,1432389,1424686,388,257597,298278,49706,219381,1739692,1942733,3682425,30263,80212,110475,1,43489,21472,1,76.98,35.7,6,13.68,21.6,2,3499534,2,0,210734,3285653,26379,3522766,12926,458355,471281,7493581,7493581
240462,1,2,193861,803671,421,9008,62862,978,339495,203847,1206449,1410296,1911,23966,25877,1,191,1196,1,17.8,6,0,8,3.8,2,730269,2,0,100070,299653,12641,412364,0,32093,32093,1174726,1174726
240471,1,2,266905,856208,139,11725,143805,5,155402,278635,1155554,1434189,5664,85030,90694,1,1314,3534,1,18.5,5.92,0,6,6.58,0,625000,1,300747,153520,206407,482,360409,0,146385,146385,1432541,1131794
240480,1,2,409655,716961,292,22417,237637,7189,180074,439261,1134964,1574225,27688,135778,163466,1,3155,1948,1,29.05,9.85,2,8.75,8.449999999999999,2,1083694,2,0,112830,639399,108869,861098,882,108869,109751,2054543,2054543
240505,1,2,70502,528959,212,125,54257,25,115229,70652,698657,769309,2617,44535,47152,1,643,132,1,12.5,4,0,4.5,4,0,466218,2,0,55219,136993,4392,196604,3997,9928,13925,676747,676747
240514,1,2,23866,528696,212,874,0,55,0,24795,528908,553703,584,1,585,1,94,46,1,4.75,1.25,0,0.5,3,0,202445,1,40361,8963,800,2760,12523,960,620,1580,256909,216548
240596,1,2,26950,486338,196,142,0,62,105958,27154,592492,619646,425,18290,18715,1,96,28,1,2.5,1,0,1,0.5,0,77703,2,0,4489,4941,12822,22252,0,7210,7210,107165,107165
240620,1,2,33715,586587,192,2069,163897,63,84418,35847,835094,870941,2003,69472,71475,1,236,293,1,12,5.5,1,2.5,3,1,476973,1,208999,39021,124374,23173,186568,0,22950,22950,895490,686491
240657,1,2,40596,293860,212,4881,225944,249,100590,45726,620606,666332,2301,39295,41596,1,810,102,1,5,2,1,0,2,0,163227,1,83104,23479,37028,6484,66991,95,3466,3561,316883,233779
240666,1,2,41614,562319,225,8516,2885048,54,129981,50184,3577573,3627757,4005,8814,12819,1,363,164,1,18,4,1,1,12,1,255353,1,159719,22000,83666,70,105736,0,0,0,520808,361089
240693,1,2,45391,53685,162,2516,2244027,107,107026,48014,2404900,2452914,2755,65073,67828,1,407,79,1,7,3.5,1,0,2.5,0,275117,1,119717,57257,23990,2411,83658,0,0,0,478492,358775
240718,2,2,338,20,16,0,3,0,0,338,39,377,290,130,420,2,,,1,1.5,0,0,0,1.5,,,-2,,,,,,,,,,
240727,1,2,1582804,1605483,1167,320404,332458,49742,201807,1952950,2140915,4093865,35510,400860,436370,1,46650,5198,1,71.84,24.84,21,14.84,11.16,2,2943878,1,1291366,1297959,6984911,136693,8419563,517264,1134377,1651641,14306448,13015082
240736,1,2,33927,0,2,661,0,330,0,34918,2,34920,182,472,654,1,0,0,1,8,1,0,7,0,0,294965,1,29999,25000,10145,4500,39645,0,20500,20500,385109,355110
240745,1,2,18000,240000,45,2670,0,64,0,20734,240045,260779,257,4928,5185,2,,,1,7,1,3,0,3,0,185599,1,72682,738,339,14465,15542,0,2366,2366,276189,203507
240754,1,2,150087,297436,108,13217,3374699,80,109070,163384,3781313,3944697,1437,1007951,1009388,1,303,74,1,42,9,2,18,13,1,903919,1,357260,9269,222488,0,231757,0,104714,104714,1597650,1240390
240790,1,2,24641,302836,23,45402,0,0,0,70043,302859,372902,75,1194,1269,2,,,1,5,1,1,2,1,1,242205,2,0,231899,36746,0,268645,0,3650,3650,514500,514500
241100,2,2,53633,564848,63,1314,121044,404,124619,55351,810574,865925,181,10587,10768,1,5,2,1,7,1,1,0,5,,,-2,,,,,,,,,,
241128,2,2,16687,564848,63,116,121044,65,124619,16868,810574,827442,181,10587,10768,1,2,5,1,17,1,1,0,15,,,-2,,,,,,,,,,
241191,1,2,64915,355,28,25,0,19,0,64959,383,65342,2142,21044,23186,1,1,1,1,8.5,3,1.5,0,4,0,127537,1,59381,47108,20058,0,67166,0,102973,102973,357057,297676
241216,1,2,12349,389836,26,579,40623,97,339046,13025,769531,782556,550,914,1464,1,0,0,1,7,1,2,1,3,1,88230,2,0,11325,60000,12000,83325,15750,20000,35750,207305,207305
241225,1,2,66641,564848,63,376,121044,5363,124619,72380,810574,882954,160,31228,31388,1,8,8,1,11,3,1,4,3,0,116286,1,21659,23600,45200,1000,69800,375,4900,5275,213020,191361
241304,1,2,15646,230266,21,712,82065,337,17065,16695,329417,346112,4839,38446,43285,1,3,3,1,8,5,1,1,1,1,169993,1,25533,80195,23602,0,103797,0,0,0,299323,273790
241331,1,2,25513,483510,74,350,118253,192,137712,26055,739549,765604,6720,30025,36745,1,10,74,1,13,5,4,0,4,1,232411,1,59089,10000,40000,6000,56000,0,5000,5000,352500,293411
241377,1,2,82088,368541,51,2573,9600,6867,57651,91528,435843,527371,28510,242994,271504,1,0,0,1,4,3,1,0,0,1,99610,1,7694,0,0,0,0,8498,8975,17473,124777,117083
241395,1,2,52778,1569,50,649,0,14,0,53441,1619,55060,230,225,455,2,,,1,7.76,1.45,2,1,3.31,4,130999,2,0,11135,2317,407,13859,0,0,0,144858,144858
241410,1,2,295017,1569,50,20563,0,359299,0,674879,1619,676498,199,453849,454048,1,0,19,1,10,8,2,0,0,4,438289,2,0,13794,274806,0,288600,0,0,0,726889,726889
241517,2,2,1014,3270,4,1078,20,3,985,2095,4279,6374,140,115,255,1,1,0,1,2,2,0,0,0,,,-2,,,,,,,,,,
241614,2,2,17391,0,5,289,0,46,0,17726,5,17731,895,19276,20171,1,1,1,1,4,0,2,0,2,,,-2,,,,,,,,,,
241720,1,2,13122,564848,63,864,124619,0,0,13986,689530,703516,4260,21434,25694,1,0,3,1,5,1,1,3,0,1,125693,2,0,3073,10650,0,13723,0,62286,62286,201702,201702
241739,1,2,88349,717498,174,489,120770,20000,844264,108838,1682706,1791544,870,644184,645054,1,7,5,1,31,9,4,0,18,2,199241,1,21199,60991,175000,677,236668,0,0,0,457108,435909
241766,1,2,31973,564848,80,8718,252851,191,124619,40882,942398,983280,1403,24789,26192,1,5,41,1,13.5,4,5,3.5,1,0,279058,1,76884,12765,42357,0,55122,5184,37767,42951,454015,377131
241793,2,2,21653,372,1,0,0,0,0,21653,373,22026,248,1,249,2,,,1,2,1,1,0,0,,,-2,,,,,,,,,,
241836,2,2,11779,605961,43,1170,1728,8,65688,12957,673420,686377,1946,12000,13946,1,0,0,1,2,1,1,0,0,,,-2,,,,,,,,,,
241951,1,2,25243,229,6,5872,0,462,9,31577,244,31821,1042,2523,3565,1,21,0,1,6,4,0,0,2,0,134807,1,12087,3201,12706,0,15907,3961,662,4623,167424,155337
242042,2,2,442,0,25,3,0,0,0,445,25,470,16,42472,42488,2,,,1,5,1,0,0,4,,,-2,,,,,,,,,,
242112,2,2,9447,0,3,125,0,279,0,9851,3,9854,6326,231,6557,2,,,1,9,3,0,0,6,,,-2,,,,,,,,,,
242121,2,2,4729,138,5,0,667,2947,4,7676,814,8490,1102,544,1646,1,0,0,1,2,2,0,0,0,,,-2,,,,,,,,,,
242130,2,2,4744,266228,9,100,0,0,0,4844,266237,271081,147,456,603,2,,,1,4,1,1,0,2,,,-2,,,,,,,,,,
242149,2,2,3979,266288,9,0,0,0,0,3979,266297,270276,110,456,566,2,,,1,4,1,1,0,2,,,-2,,,,,,,,,,
242556,2,2,45000,15750,0,27000,12600,0,0,72000,28350,100350,10000,5250,15250,2,,,1,4,1,0,0,3,,,-2,,,,,,,,,,
242583,2,2,3574,0,6,334,0,0,0,3908,6,3914,325,15123,15448,2,,,1,1,1,0,0,0,,,-2,,,,,,,,,,
242617,1,2,134360,357849,70,4681,152164,1389,773,140430,510856,651286,771,26234,27005,1,67,35,1,6,1,3,2,0,0,211576,1,61100,7045,58196,0,65241,0,150703,150703,488620,427520
242626,1,2,59314,376369,75,6949,152164,420,420,66683,529028,595711,4015,24955,28970,1,34,19,1,14,2,8,0,4,0,239236,1,79160,27549,83595,0,111144,0,256518,256518,686058,606898
242635,1,2,78423,357863,58,1250,152164,622,773,80295,510858,591153,1718,12386,14104,1,42,63,1,8,4,4,0,0,0,357544,1,95183,25837,50392,0,76229,0,185858,185858,714814,619631
242644,1,2,40717,325226,80,1380,160569,33,779,42130,486654,528784,180,12490,12670,1,20,7,1,9,1,8,0,0,0,164590,1,45092,7767,11927,0,19694,0,168659,168659,398035,352943
242653,1,2,119676,357806,54,16308,154179,650,444,136634,512483,649117,2289,25703,27992,1,96,306,1,28,4,10,14,0,0,447503,1,135295,7193,95243,0,102436,0,391075,391075,1076309,941014
242662,1,2,55249,352180,70,2248,152164,178,773,57675,505187,562862,289,24428,24717,1,19,0,1,7,5,2,0,0,0,237795,1,66286,1789,67661,0,69450,0,262854,262854,636385,570099
242680,1,2,58617,357687,65,1951,151595,173,719,60741,510066,570807,139,10613,10752,1,0,0,1,10,2,2,3,3,0,161483,1,54938,11661,4757,0,16418,0,70539,70539,303378,248440
242699,1,2,32030,358158,71,1226,152164,142,773,33398,511166,544564,494,12553,13047,1,10,6,1,6,2,4,0,0,0,182451,1,57203,30784,18413,0,49197,0,130324,130324,419175,361972
242705,1,2,26437,342389,43,1940,151595,122,773,28499,494800,523299,974,32052,33026,1,6,5,1,7,2,5,0,0,0,247887,1,61493,550,2754,0,3304,0,106113,106113,418797,357304
242723,1,2,81138,215020,77,2171,0,872,8356,84181,223453,307634,1158,9523,10681,1,63,89,1,14.4,6,7,1,0.4,0,446880,1,113421,27931,7043,0,34974,0,368318,368318,963593,850172
242972,1,2,48953,7766083,89,1250,129217,78,3639933,50281,11535322,11585603,3675,4150565,4154240,1,9,1,1,58,11,20,0,27,25,764123,1,105350,607870,896897,2062,1506829,0,0,0,2376302,2270952
243081,1,2,6348,33820,33,526,4,1803,11779,8677,45636,54313,725,1978302,1979027,1,3210,590,1,9,3,6,0,0,1,194710,1,35048,2673,563442,44261,610376,0,55251,55251,895385,860337
243106,1,2,47361,240,98,2765,0,439,69,50565,407,50972,651,391,1042,1,12,7,1,27,5,8,1,13,0,217229,1,202698,15653,57329,2869,75851,0,13160,13160,508938,306240
243115,1,2,84725,315176,118,2091,42356,2710,3,89526,357653,447179,752,500,1252,1,6,14,1,63,7,13,1,42,0,715766,1,288096,25816,19894,2557,48267,6641,0,6641,1058770,770674
243133,1,2,54459,188772,114,1896,1899,834,89705,57189,280490,337679,109,175023,175132,1,8,5,1,45,4,7,5,29,0,629440,1,248002,9343,90480,0,99823,0,0,0,977265,729263
243142,1,2,28963,318,40,2379,2,40,0,31382,360,31742,437,48664,49101,1,4,2,1,17,7,3,1,6,0,484236,1,221326,615,76023,0,76638,0,0,0,782200,560874
243151,1,2,103121,0,84,7671,0,0,0,110792,84,110876,532,2725,3257,1,11,18,1,28,5,11,0,12,0,747375,1,318216,3829,92842,0,96671,800,0,800,1163062,844846
