UNITID,CDACTUA,CNACTUA,CDACTGA,EFTEUG,EFTEGD,FTEUG,FTEGD,FTEDPP,ACTTYPE
136233,108602,160991,,3799,,3799,,,3
136303,,352694,,392,,392,,,1
136330,71994,,12314,2400,513,2400,513,252,2
136358,534535,781731,,18686,,18686,,,3
136400,202262,168871,,6930,,6930,,,3
136473,178527,256575,,6236,,6236,,,3
136491,,530397,,589,,589,,,1
136516,209409,72865,,7061,,7061,,,3
136659,,259339,,288,,288,,,1
136701,,,3422,,143,,143,,-2
136765,,307968,,342,,342,,,1
136774,45084,,,1503,,1503,,,2
136826,,489550,,544,,590,,,1
136950,88022,,11685,2934,487,2934,487,,2
137023,,382360,,425,,425,,,1
137032,197741,,52813,6591,2201,6591,2201,,2
137078,513938,220328,,17376,,17376,,,3
137087,,543108,,603,,603,,,1
137096,277691,205076,,9484,,9484,,,3
137120,,745141,,828,,828,,,1
137209,321473,261119,,11006,,11006,,,3
137245,,1212383,,1347,,1347,,,1
137272,1804,,242,60,10,60,10,,2
137281,129721,83080,,4416,,4416,,,3
137315,49005,300176,,1967,,1967,,,3
137351,1067881,,197815,35596,8242,35596,8242,606,2
137476,63037,,23868,2101,995,2101,995,643,2
137546,98805,,8393,3294,350,3294,350,1044,2
137564,171310,,21705,5710,904,5710,904,0,2
137591,,194294,,216,,216,,,1
137713,,152492,,169,,169,,,1
137759,252943,167845,,8618,,8618,,,3
137777,870,,48,29,2,29,2,,2
137801,33935,,,1131,,665,,,2
137847,267290,,21727,8910,905,8910,905,7,2
137856,,157099,,175,,175,,,1
137865,,221032,,246,,246,,,1
137953,10281,,240,343,10,332,10,,2
137962,4864,,,162,,162,,,2
138187,1026743,254143,,34507,,34507,,,3
138275,22563,,2285,752,95,752,95,,2
138284,,279950,,311,,311,,,1
138293,20889,,1362,696,57,696,57,,2
138309,394309,,1596,8762,44,8762,44,0,2
138354,252177,,52184,8406,2174,8406,2174,,2
138372,,611399,,679,,700,,,1
138479,,801411,,890,,890,,,1
138488,,470196,,522,,522,,,1
138497,,317823,,353,,353,,,1
138558,93346,,,3112,,3112,,,2
138600,31348,,993,1045,41,1045,41,,2
138655,30840,,,1028,,1028,,,2
138664,3300,,,110,,110,,,2
138682,67307,,,2244,,2244,,,2
138716,150839,,7844,5028,327,5028,327,,2
138761,7763,,,259,,259,,,2
138813,35337,,,785,,785,,,2
138822,,460360,,512,,512,,,1
138840,72480,,,2416,,2416,,,2
138868,38210,,630,1274,26,1274,26,,2
138901,36473,,,1216,,1216,,,2
138929,,,,,,,,257,-2
138938,,225592,,251,,251,,,1
138947,91837,,12304,3061,513,3061,513,,2
138956,82832,,,2761,,2761,,,2
139144,59276,,2865,1976,119,1976,119,,2
139153,4920,,4824,164,201,164,201,0,2
139199,42994,,20177,1433,841,1433,841,309,2
139205,17540,,,585,,585,,,2
139250,78360,,,2612,,2612,,,2
139278,119591,,,3986,,3986,,,2
139311,151426,,12858,5048,536,5048,536,,2
139348,,,3777,,157,,157,68,-2
139357,64315,,,2144,,2144,,,2
139366,175014,,25661,5834,1069,5834,1069,,2
139384,124419,,,4147,,4147,,,2
139393,24519,,642,817,27,817,43,,2
139463,111318,,,3711,,3711,,,2
139506,,94030,,104,,104,,,1
139579,10556,,22076,235,613,235,613,293,2
139621,50680,,,1689,,1689,,,2
139630,24270,,,809,,809,,,2
139658,235485,,134769,7850,5615,7850,5615,1749,2
139700,119345,,,3978,,3978,,,2
139719,71728,,4647,2391,194,2391,194,,2
139746,2306,,,77,,77,,,2
139755,486785,,418936,16226,17456,16226,17456,,2
139764,63158,,12202,2105,508,2105,508,,2
139861,163825,,25836,5461,1077,5461,1077,16,2
139931,648144,,66298,21605,2762,21605,2762,111,2
139940,783162,,199497,26105,8312,26105,8312,704,2
139959,871729,,237027,29058,9876,29058,9876,1957,2
139968,72242,,,2408,,2408,,,2
139986,105593,,,3520,,3520,,,2
139995,13000,,,289,,289,,,2
140003,11266,,,250,,250,,,2
140012,157485,,,5250,,5250,,,2
140146,,,4716,,197,,197,,-2
140234,22057,,2245,735,94,735,94,,2
140243,92868,,,3096,,3096,,,2
140252,40337,,4356,896,121,896,121,1941,2
140331,180606,,,6020,,6020,,,2
140340,22124,,1049,737,44,737,44,,2
140447,141457,,56617,4715,2359,4715,2359,1627,2
140553,35259,,,1175,,1175,,,2
140562,,,6465,,269,,269,414,-2
140678,51622,,,1721,,1721,,,2
140696,45692,,,1523,,1523,,,2
140720,4690,,,156,,220,,,2
140818,36007,,21150,1200,881,1200,881,,2
140827,2240,,,50,,50,,,2
140872,35413,,2998,1180,125,1180,125,,2
140942,80853,,,2695,,2695,,,2
140951,500808,,79990,11129,2222,11129,2222,,2
140960,87484,,4952,2916,206,2916,206,,2
140988,36549,,2755,1218,115,1218,115,,2
141006,42442,,,1415,,1415,,,2
141015,6452,,,215,,215,,,2
141060,66926,,,2231,,2231,,,2
141167,11172,,5828,372,243,372,243,,2
141185,34550,,345,1152,14,1152,14,,2
141237,45003,,1851,1500,77,1500,77,,2
141255,67006,,,2234,,2234,,,2
141264,248505,,47274,8284,1970,8284,1970,78,2
141325,17314,,738,577,31,577,31,,2
141334,272778,,54266,9093,2261,9093,2261,,2
141361,31040,,634,1035,26,1035,26,,2
141486,44607,,9173,1487,382,1352,382,93,2
141565,69777,,3426,2326,143,2326,143,368,2
141574,371342,,56157,12378,2340,12378,2340,1088,2
141608,,92363,,103,,103,,,1
141644,80837,,8280,2695,345,2695,345,22,2
141680,53921,,,1797,,1797,,,2
141796,108182,,,3606,,3606,,,2
141802,19953,,,665,,665,,,2
141811,109774,,,3659,,3659,,,2
141839,44173,,,1472,,1472,,,2
141981,68359,,,2279,,2279,,,2
141990,33788,,,1126,,1126,,,2
142054,17633,,,588,,588,,,2
142090,2393,,,80,,80,,,2
142115,472977,,60352,15766,2515,15766,2515,16,2
142179,32919,,,1097,,1097,,,2
142276,209810,,43196,6994,1800,6994,1800,527,2
142285,211476,,28338,7049,1181,7049,1181,667,2
142294,33167,,613,1106,26,1106,26,,2
142328,73809,,,2460,,2460,,,2
142407,,71721,,80,,80,,,1
142416,,6000,,7,,7,,,1
142443,86404,,,2880,,2880,,,2
142461,63711,,13287,2124,554,2124,554,,2
142489,,26807,,30,,30,,,1
142522,1389670,,,46322,,46322,,,2
142559,123821,,,4127,,4127,,,2
142832,,,33726,,1405,,1405,351,-2
142887,4380,,,146,,146,,,2
142957,167,,126,6,5,6,5,,2
143048,70461,,15555,2349,648,2349,648,,2
143084,73110,,380,2437,16,2437,16,,2
143118,129122,,44164,4304,1840,4304,1840,,2
143215,165320,,,5511,,5511,,,2
143233,,,966,,40,,40,,-2
143279,78804,,,2627,,2627,,,2
143288,15204,,,507,,507,,,2
143297,3902,,350,130,15,130,15,,2
143358,135102,,15627,4503,651,4503,651,375,2
143376,,153073,,170,,170,,,1
143464,,77990,,87,,87,,,1
143473,,24532,,27,,27,,,1
143482,,32764,,36,,36,,,1
143491,,49040,,54,,54,,,1
143552,,41258,,46,,46,,,1
143613,33861,,,1129,,1129,,,2
143659,,,3763,,157,,157,,-2
143853,,,36547,,1015,,1015,2389,-2
143978,537,,16717,18,697,18,697,395,2
144005,39335,,13382,1311,558,1311,558,208,2
144014,,,3127,,130,,130,,-2
144050,245195,,254497,5449,7069,7051,8619,1004,2
144157,41418,,,1381,,1381,,,2
144166,154289,,,5143,,5143,,,2
144175,40480,,,1349,,1349,,,2
144184,112212,,,3740,,3740,,,2
144193,117240,,,3908,,3908,,,2
144209,130337,,,4345,,4345,,,2
144218,180929,,,6031,,6031,,,2
144281,179923,,4892,5997,204,5997,204,,2
144351,40093,,71461,1336,2978,1336,2978,,2
144485,17100,,,570,,570,,,2
144564,40378,,,1346,,1346,,,2
144573,,127855,,142,,142,,,1
144740,623617,,175730,13858,4881,13858,4881,800,2
144795,,541899,,602,,602,,,1
144865,425490,,,14183,,14183,,,2
144883,15150,,,337,,337,,,2
144892,148514,,29383,4950,1224,4950,1224,,2
144944,163334,,,5444,,5444,,,2
144962,90123,,11477,3004,478,3004,478,,2
144971,14553,,,485,,485,,,2
145099,8429,16760,,300,,300,,,3
145239,18137,,,605,,664,,,2
145275,,,4359,,182,,206,,-2
145309,375,27500,,43,,43,,,3
145336,68393,,28224,2280,1176,2280,1176,157,2
145354,1007,,,34,,34,,,2
145372,24494,,3110,816,130,816,130,,2
145406,,351609,,391,,391,,,1
145424,,51692,,57,,57,,,1
145433,,87170,,97,,97,,,1
145497,4559,,,152,,152,,,2
145521,31800,,,1060,,1060,,,2
145558,,,25831,,718,,718,1788,-2
145600,635088,,168786,21170,7033,21170,7033,5768,2
145619,68701,,35478,2290,1478,2290,1478,,2
145628,,,,,,,,536,-2
145637,1049381,,477099,34979,19879,34979,19879,1676,2
145646,54901,,,1830,,1627,,,2
145682,139426,,,4648,,4648,,,2
145691,36383,,0,1213,0,1213,0,,2
145707,23547,,,785,,785,,,2
145725,90973,,38802,3032,1617,3032,1617,1442,2
145813,507087,,44868,16903,1870,16903,1870,46,2
145831,49153,,,1638,,1638,,,2
145886,,,1465,,61,,61,,-2
146205,68655,,,2289,,2289,,,2
146278,39793,,,1326,,1326,,,2
146296,249025,,,8301,,8301,,,2
146339,26965,,5469,899,228,899,228,,2
146348,45581,,,1519,,1519,,,2
146366,60905,,,2030,,2030,,,2
146418,49829,,,1661,,1661,,,2
146427,50685,,,1126,,1126,,,2
146454,,56579,,63,,63,,,1
146472,241890,,,8063,,8063,,,2
146481,50460,,322,1682,13,1682,13,,2
146490,,,5180,,216,,216,,-2
146506,98379,,,3279,,3279,,,2
146533,4267,,,142,,142,,,2
146603,79169,,,2639,,2639,,,2
146612,116838,,35955,3895,1498,3895,1498,,2
146667,7757,,3585,259,149,259,149,35,2
146676,24427,,399,814,17,814,17,,2
146685,112916,,,3764,,3764,,,2
146700,28750,,,958,,958,,,2
146719,360246,,64187,12008,2674,12008,2674,1484,2
146728,,,1773,,74,,74,,-2
146755,4007,,1018,134,42,134,42,,2
146807,,46678,,52,,52,,,1
146816,7349,,,245,,245,,,2
146977,,,2382,,99,,99,,-2
147004,133651,,,4455,,4455,,,2
147013,45642,,8238,1521,343,1521,343,,2
147031,,,1795,,75,,75,,-2
147129,14799,,1217,493,51,493,51,,2
147244,58367,,1941,1946,81,1946,81,49,2
147341,25789,,,860,,860,,,2
147369,58015,,10799,1934,450,1934,450,,2
147378,218824,,,7294,,7294,,,2
147396,2537,,,85,,85,,,2
147411,67646,,,2255,,2255,,,2
147536,143510,,103854,3189,2885,3189,2885,0,2
147590,1236,,3170,41,132,41,132,546,2
147642,,37352,,42,,42,,,1
147660,74526,,7730,2484,322,2484,322,,2
147679,50526,,15065,1684,628,1684,628,2,2
147697,,,4013,,111,,111,,-2
147703,323858,,70367,10795,2932,10795,2932,398,2
147767,396824,,391358,8818,10871,8818,10871,1489,2
147776,119923,,30669,3997,1278,3997,1278,,2
147800,154646,,,5155,,5155,,,2
147819,,40091,,45,,66,,,1
147828,83930,,16072,2798,670,2798,670,,2
147916,117815,,,3927,,3927,,,2
148007,65474,,,2182,,2182,,,2
148016,9256,,,309,,309,,,2
148098,,27000,,30,,30,,,1
148131,29945,,3051,998,127,998,127,,2
148256,42910,,,1430,,1430,,,2
148292,42048,,,1402,,1402,,,2
148380,122690,,,4090,,4090,,,2
148405,28893,,4542,963,189,963,189,,2
148487,81435,,25303,2715,1054,2715,1054,216,2
148496,60445,,18246,2015,760,2015,760,,2
148511,2634,,52282,88,2178,88,2178,582,2
148575,7104,,1767,237,74,237,74,,2
148584,44957,,34147,1499,1423,1499,1423,,2
148593,3377,,198,113,8,113,8,,2
148627,92711,,15542,3090,648,3090,648,,2
148654,66260,,24742,2209,1031,2209,1031,,2
148672,30816,,,1027,,1027,,,2
148821,30755,,,1025,,1025,,,2
148876,23232,,,774,,774,,,2
148885,,,2911,,121,,121,,-2
148937,23856,,,795,,795,,,2
148955,,850,,1,,1,,,1
148982,,,1173,,33,,33,,-2
148991,22747,,,758,,758,,,2
149028,5393,,1153,180,48,180,48,,2
149204,,59958,,67,,67,,,1
149222,220285,,46394,7343,1933,7343,1933,675,2
149231,266719,,41684,8891,1737,8891,1737,526,2
149310,9520,,,317,,317,,,2
149329,2910,,288,97,12,97,12,,2
149365,58340,,,1945,,1945,,,2
149499,,9726,,11,,11,,,1
149505,31858,,1906,1062,79,1062,79,,2
149514,15310,,11257,510,469,510,469,,2
149532,165008,,,5500,,5500,,,2
149550,,189972,,211,,211,,,1
149639,2182,,5020,73,209,73,209,,2
149727,153788,,,5126,,5126,,,2
149763,22746,,1227,758,51,758,51,8,2
149772,157517,,28140,5251,1173,5251,1173,,2
149781,69625,,9367,2321,390,2321,390,94,2
149842,259732,,,8658,,8658,,,2
150066,34497,,3302,1150,138,1150,138,,2
150136,444622,,95957,14821,3998,14821,3998,0,2
150145,30878,,3473,1029,145,1029,145,,2
150163,136077,,14033,4536,585,4536,585,288,2
150172,13100,,1831,437,76,437,76,,2
150215,,,2468,,103,,103,37,-2
150251,5225,,,174,,174,,,2
150288,,,7692,,214,,214,,-2
150303,,214095,,238,,238,,,1
150400,54153,,,1805,,1805,,,2
150428,,26266,,29,,29,,,1
150455,22997,,1439,767,60,767,60,,2
150534,56314,,6371,1877,265,1877,265,146,2
150604,28121,,3018,937,126,937,126,,2
150668,23724,,1039,791,43,791,43,,2
150677,50910,,5020,1697,209,1697,209,,2
150756,33829,,,1128,,1039,,0,2
150765,,110087,,122,,122,,,1
150774,13957,,,465,,465,,,2
150853,,164993,,183,,183,,,1
150941,29259,,1939,975,81,975,81,172,2
150987,1690982,,,56366,,56366,,,2
151102,174233,,8550,5808,356,5808,356,,2
151111,567825,,100212,18928,4176,18928,4176,4643,2
151263,121181,,21523,4039,897,4039,897,471,2
151290,43655,,12444,1455,519,1455,519,,2
151306,187775,,32662,6259,1361,6259,1361,26,2
151324,226291,,24990,7543,1041,7543,1041,163,2
151333,77300,,3328,2577,139,2577,139,,2
151342,109187,,9700,3640,404,3640,404,,2
151351,1002745,,173882,33425,7245,33425,7245,1177,2
151360,86895,,6236,2897,260,2897,260,,2
151379,101297,,8971,3377,374,3377,374,,2
151388,74346,,3586,2478,149,2478,149,,2
151467,,287768,,320,,320,,,1
151564,,36036,,40,,48,,,1
151607,,70508,,78,,78,,,1
151652,,187717,,209,,209,,,1
151661,25766,,,859,,859,,,2
151777,29081,,2398,969,100,969,100,272,2
151786,95216,,10372,3174,432,3174,432,758,2
151801,74281,,9887,2476,412,2476,412,,2
151810,4031,,1210,134,50,134,50,,2
151865,,,1369,,57,,57,,-2
151962,17370,,,386,,386,,,2
152044,,69448,,77,,77,,,1
152080,295217,,78914,9841,3288,9841,3288,554,2
152099,23444,,4290,781,179,781,179,2,2
152150,,68804,,76,,76,,,1
152275,,133065,,148,,148,,,1
152309,,111140,,123,,123,,,1
152318,84396,,453,1875,13,1875,13,,2
152336,47672,,11408,1589,475,1589,475,27,2
152381,20479,,5241,683,218,683,218,,2
152390,45143,,2340,1505,98,1505,98,55,2
152451,,,3979,,166,,166,,-2
152497,5251,,,175,,175,,,2
152530,60338,,644,2011,27,2011,27,,2
152567,80866,,3713,2696,155,2696,96,107,2
152600,85041,,8747,2835,364,2835,364,43,2
152628,,26644,,30,,30,,,1
152637,227680,,,7589,,7589,,,2
152673,26478,,,883,,883,,,2
152798,10575,,4737,353,197,353,197,,2
152992,19507,,2725,650,114,650,114,95,2
153001,43626,,7789,1454,325,1454,325,,2
153074,,159420,,177,,177,,,1
153083,,154127,,171,,171,,,1
153108,32941,,,1098,,1098,,,2
153126,18912,,1451,630,60,630,60,147,2
153144,44646,,,1488,,1488,,,2
153162,31142,,198,1038,8,1038,8,,2
153214,392111,,,13070,,13070,,,2
153241,2268,,,76,,76,,,2
153250,42545,,2847,1418,119,1418,119,,2
153269,83931,,17625,2798,734,2798,734,779,2
153278,50906,,8176,1697,341,1697,341,22,2
153296,18136,,,605,,605,,,2
153302,5040,,,168,,168,,,2
153311,134822,,,4494,,4494,,,2
153320,9757,,1021,325,43,325,43,,2
153366,28282,,7626,943,318,943,318,,2
153375,47419,,3583,1581,149,1581,149,,2
153384,47205,,,1574,,1470,,,2
153427,5330,,,178,,178,,,2
153445,93630,,,3121,,3121,,,2
153463,,22893,,25,,25,,,1
153472,74075,,,2469,,2469,,,2
153524,101669,,,3389,,3694,,,2
153533,38103,,,1270,,1270,,,2
153542,761,,,25,,25,,,2
153597,,94735,,105,,105,,,1
153603,764554,,67290,25485,2804,25485,2804,771,2
153621,19519,,838,651,35,651,35,,2
153630,120968,,,4032,,4032,,,2
153658,629101,,108969,20970,4540,20970,6054,1885,2
153737,234130,,,7804,,7804,,,2
153746,,19804,,22,,22,,,1
153764,,53089,,59,,59,,,1
153773,,64680,,72,,72,,,1
153782,,22996,,26,,26,,,1
153825,37436,,1804,1248,75,1248,80,,2
153834,62224,,,2074,,2074,,,2
153861,15553,,34583,518,1441,518,1441,,2
153922,30008,,,1000,,1000,,,2
153977,27937,,,931,,931,,,2
154004,35033,,14895,1168,621,1168,621,,2
154013,37385,,5959,1246,248,1246,248,20,2
154022,779067,,133612,25969,5567,25969,5567,,2
154059,53965,,,1799,,1799,,,2
154095,230983,,20351,7699,848,7699,1131,,2
154101,29941,,9480,998,395,998,395,,2
154110,67989,,,2266,,2266,,,2
154129,32835,,,1095,,1095,,,2
154156,,,10438,,435,,307,1243,-2
154165,,41688,,46,,46,,,1
154174,1346,,,45,,45,,2589,2
154208,,190088,,211,,211,,,1
154235,61040,,11180,2035,466,2035,466,226,2
154262,5981,,,199,,199,,,2
154332,,65492,,73,,73,,,1
154350,38410,,904,1280,38,1280,38,,2
154378,48161,,,1605,,1605,,,2
154396,30117,,,1004,,1004,,,2
154448,,187650,,209,,209,,,1
154457,,53125,,59,,59,,,1
154466,,60300,,67,,67,,,1
154493,98541,,15411,3285,642,3285,642,,2
154518,51517,,8490,1717,354,1717,354,,2
154527,46783,,135,1559,6,1559,6,,2
154536,,,5715,,238,,212,,-2
154545,,64741,,72,,72,,,1
154572,90460,,,3015,,3015,,,2
154590,36813,,1431,1227,60,1227,60,,2
154642,42133,,,1404,,1404,,,2
154688,39113,,15210,1304,634,1304,634,,2
154697,104080,,,3469,,3469,,,2
154712,62802,,1543,2093,64,2093,64,,2
154721,20691,,,690,,690,,,2
154749,12950,,,432,,432,,,2
154800,143915,,,4797,,4797,,,2
154855,16247,,,542,,542,,,2
154907,31471,,,1049,,1049,,,2
154925,34546,,,1152,,1152,,,2
154934,29649,,,988,,988,,,2
154952,60788,,,2026,,2026,,,2
154998,33223,,,1107,,1107,,,2
155007,8177,,,273,,273,,,2
155025,89391,,48455,2980,2019,2980,2019,,2
155052,16906,,,564,,564,,,2
155061,248121,,42698,8271,1779,8271,1779,159,2
155070,4214,,780,140,33,140,33,,2
155089,31505,,9949,1050,415,1050,415,,2
155098,34527,,,1151,,1151,,,2
155104,43185,,,1440,,1440,,,2
155140,17268,,,576,,576,,,2
155159,,79200,,88,,88,,,1
155177,9945,,,332,,332,,,2
155186,47621,,,1587,,1587,,,2
155195,102279,,,3409,,3409,,,2
155201,18464,,,615,,615,,,2
155210,294516,,,9817,,9817,,,2
155283,9598,136188,,471,,471,,,3
155292,90183,,,3006,,3006,,,2
155308,4615,,,154,,154,,,2
155317,544206,,98092,18140,4087,18140,4087,2529,2
155335,43691,,7198,1456,300,1456,300,0,2
155353,,111366,,124,,124,,,1
155399,435784,,65697,14526,2737,14526,2737,656,2
155414,23582,,1056,786,44,786,44,,2
155423,28484,,,949,,949,,,2
155450,29039,,,968,,968,,,2
155487,13844,,,461,,461,,,2
155496,4413,,,147,,147,,,2
155511,23725,,249,791,10,791,10,,2
155520,34652,,14441,1155,602,1155,602,,2
155566,30725,,,1024,,1024,,,2
155593,17363,,,579,,579,,,2
155618,15819,,,527,,527,,,2
155627,20435,,1470,681,61,681,61,,2
155636,6383,,5092,213,212,213,212,,2
155681,138466,,27355,4616,1140,4616,1140,49,2
155715,25520,,,851,,851,,,2
155812,23090,,4991,770,208,770,208,189,2
155830,13409,,,447,,447,,,2
155858,29131,,,971,,971,,,2
155900,30325,,2365,1011,99,1011,99,,2
155937,17301,,257,577,11,577,11,,2
155973,17189,,1527,573,64,573,64,,2
156082,110203,,7935,3673,331,4221,331,390,2
156107,92959,,,3099,,3099,,,2
156125,286139,,44840,9538,1868,9538,1868,193,2
156134,65760,,,2192,,2192,,,2
156189,17880,,,596,,596,,,2
156213,39462,,3895,1315,162,1315,162,,2
156222,,,28882,,1203,,1203,,-2
156231,50119,,,1671,,1671,,,2
156277,,24856,,28,,28,,,1
156286,75807,,9751,2527,406,2527,406,321,2
156295,44354,,,1478,,1478,,,2
156310,,248795,,276,,276,,,1
156338,74898,,,2497,,2497,,,2
156356,21833,,1964,728,82,728,82,,2
156365,96464,,111733,3215,4656,3215,4656,0,2
156392,194971,,,6499,,6499,,,2
156408,38395,,,1280,,1315,,,2
156417,2277,,336,76,14,76,14,,2
156426,,163645,,182,,182,,,1
156471,79588,327804,3654,3017,152,3017,152,,3
156541,126621,,281307,4221,11721,4221,11721,85,2
156620,304557,,38671,10152,1611,10152,1611,149,2
156648,96986,,,3233,,3233,,,2
156727,,,36880,,1024,,1025,428,-2
156745,33067,,6375,1102,266,1102,266,,2
156754,,42984,,48,,48,,,1
156790,47547,,,1585,,1585,,,2
156842,,207295,,230,,230,,,1
156851,21758,,,725,,725,,,2
156860,36921,,,1231,,1231,,,2
156921,179074,,,5969,,5969,,,2
156967,,83510,,93,,93,,,1
157021,4465,,,99,,99,,,2
157030,1715,,,57,,57,,,2
157058,51878,,1891,1729,79,1729,79,12,2
157076,22698,,,757,,757,,,2
157085,635926,,90693,21198,3779,21198,3779,2563,2
157100,15240,,1532,508,64,508,64,,2
157207,,,820,,34,,34,9,-2
157216,54969,,22053,1832,919,1832,919,,2
157289,395532,,86855,13184,3619,13184,3619,1691,2
157298,,,2415,,101,,101,21,-2
157304,51770,,,1726,,1726,,,2
157331,57903,,,1930,,1930,,,2
157377,30836,,3132,1028,131,1028,131,,2
157386,182289,,11335,6076,472,6076,472,,2
157401,196911,,23589,6564,983,6564,983,37,2
157438,72789,,,2426,,2426,,,2
157447,273584,,65474,9119,2728,9119,2728,844,2
157483,79148,,,2638,,2638,,,2
157535,34266,,2538,1142,106,1142,106,786,2
157553,50400,,,1680,,1680,,,2
157614,,87594,,97,,97,,,1
157650,,107380,,119,,119,,,1
157669,,97775,,109,,109,,,1
157678,,115483,,128,,128,,,1
157711,89672,,,2989,,2989,,,2
157739,44209,,,1474,,1474,,,2
157748,24851,,52698,828,2196,828,2196,,2
157757,23275,,9058,776,377,776,377,340,2
157793,91908,,13795,2042,383,2042,383,161,2
157809,47395,,2721,1580,113,1580,113,,2
157818,34281,,,1143,,964,,,2
157863,27542,,5203,918,217,918,217,,2
157951,380887,,34574,12696,1441,12696,1441,458,2
158088,42838,,,1428,,1428,,,2
158246,5436,,,181,,181,,,2
158325,2130,,,71,,71,,,2
158343,1500,,,50,,50,,,2
158431,129003,,,4300,,4300,,,2
158477,17534,,297,584,12,584,12,,2
158538,,47325,,53,,53,,,1
158617,14430,26725,,511,,511,,,3
158662,266059,,,8869,,8869,,,2
158778,,76000,,84,,84,,,1
158787,,49467,,55,,55,,,1
158802,35975,,,1199,,1199,,,2
158884,47119,,,1571,,1571,,,2
159009,133003,,15259,4433,636,4433,636,,2
159027,,55370,,62,,62,,,1
159197,26400,,,587,,587,,,2
159328,,68414,,76,,76,,,1
159373,25314,,16462,844,686,844,686,1576,2
159382,87189,,,2906,,2906,,,2
159391,753024,,119586,25101,4983,25101,4983,1304,2
159407,61713,,,2057,,2057,,,2
159416,60373,,131339,2012,5472,2012,5472,,2
159513,,202590,,225,,225,,,1
159522,,214686,,239,,239,,,1
159531,,30642,,34,,34,,,1
159568,27359,,4143,912,173,912,173,,2
159601,,38281,,43,,43,,,1
159647,252742,,18116,5616,503,7898,755,21,2
159656,98505,,10890,3284,454,3284,495,635,2
159717,173145,,9737,5772,406,5772,406,0,2
159939,163609,,22558,5454,940,5454,940,,2
159948,11219,,20173,374,841,374,841,,2
159966,165045,,12834,5502,535,5502,535,,2
159993,157415,,23899,5247,996,5247,996,365,2
160010,20587,,,686,,686,,,2
160038,232376,,16386,7746,683,7746,683,30,2
160065,15036,,6754,501,281,501,281,,2
160074,23292,,3584,776,149,776,149,232,2
160117,,226529,,252,,252,,,1
160126,,28882,,32,,32,,,1
160199,,44730,,50,,50,,,1
160320,,2789411,,3099,,3099,,,1
160409,2974,,,99,,99,,,2
160472,,158400,,176,,176,,,1
160481,37330,,,1244,,1244,,,2
160524,10994,4750,,372,,372,,,3
160579,63323,,,2111,,2111,,,2
160597,,67865,,75,,75,,,1
160612,323367,,15866,10779,661,10779,661,14,2
160621,155144,,14751,5171,615,5171,615,992,2
160630,39830,,7141,1328,298,1328,298,,2
160649,59625,,,1988,,1988,,,2
160658,355947,,40764,11865,1699,11865,1699,34,2
160667,59445,,,1982,,1982,,,2
160755,263434,,68782,8781,2866,8781,2866,1334,2
160904,77133,,5426,2571,226,2571,226,584,2
160959,10359,,102,345,4,345,4,,2
160977,14929,,,498,,1876,,,2
160995,14265,,59,476,2,476,2,,2
161004,52644,,,1755,,1756,,,2
161022,5484,,,183,,183,,,2
161077,46639,,,1555,,1555,,,2
161086,74256,,,2475,,2475,,,2
