UNITID,CSTOTLT,CSTOTLM,CSTOTLW,CSAIANT,CSAIANM,CSAIANW,CSASIAT,CSASIAM,CSASIAW,CSBKAAT,CSBKAAM,CSBKAAW,CSHISPT,CSHISPM,CSHISPW,CSNHPIT,CSNHPIM,CSNHPIW,CSWHITT,CSWHITM,CSWHITW,CS2MORT,CS2MORM,CS2MORW,CSUNKNT,CSUNKNM,CSUNKNW,CSNRALT,CSNRALM,CSNRALW,CSGUUGUN,CSGUUGAG,CSGUUGTT,CSGUGUN,CSGUGAG,CSGUGTOT,CSGUTOTUN,CSGUTOTAG,CSGUTOT,CSGUKN
160481,522,213,309,27,5,22,8,4,4,77,25,52,25,10,15,2,1,1,349,155,194,21,7,14,7,5,2,6,1,5,7,,7,0,,0,7,,7,515
160524,145,32,113,2,1,1,1,1,0,75,18,57,3,0,3,0,0,0,56,10,46,8,2,6,0,0,0,0,0,0,1,,1,0,,0,1,,1,144
160579,1075,558,517,9,2,7,10,7,3,204,72,132,38,22,16,5,2,3,750,428,322,39,18,21,6,3,3,14,4,10,0,,0,0,,0,0,,0,1075
160597,15,8,7,0,0,0,0,0,0,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,15
160612,2175,691,1484,5,1,4,15,7,8,387,83,304,152,47,105,1,1,0,1465,492,973,94,32,62,17,8,9,39,20,19,0,,0,0,,0,0,,0,2175
160621,1166,385,781,1,0,1,39,22,17,972,302,670,16,5,11,2,0,2,104,44,60,20,8,12,7,3,4,5,1,4,0,,0,0,,0,0,,0,1166
160630,368,78,290,0,0,0,2,0,2,321,63,258,4,3,1,1,0,1,12,5,7,1,0,1,21,3,18,6,4,2,0,,0,0,,0,0,,0,368
160649,237,51,186,0,0,0,1,0,1,202,43,159,3,0,3,1,0,1,26,7,19,0,0,0,0,0,0,4,1,3,0,,0,0,,0,0,,0,237
160658,3401,1348,2053,7,5,2,106,44,62,592,205,387,227,89,138,5,2,3,2208,880,1328,77,32,45,91,33,58,88,58,30,0,,0,0,,0,0,,0,3401
160667,867,527,340,1,1,0,5,3,2,270,146,124,53,35,18,5,1,4,503,325,178,21,10,11,4,3,1,5,3,2,0,,0,0,,0,0,,0,867
160755,4060,1554,2506,9,2,7,204,73,131,338,98,240,319,126,193,4,2,2,2454,884,1570,102,39,63,87,40,47,543,290,253,0,,0,0,,0,0,,0,4060
160904,662,146,516,0,0,0,66,25,41,448,85,363,35,9,26,0,0,0,59,14,45,22,4,18,17,4,13,15,5,10,0,0,0,2,0,2,2,0,2,660
160959,90,26,64,0,0,0,1,0,1,0,0,0,4,2,2,0,0,0,64,18,46,0,0,0,1,0,1,20,6,14,0,,0,0,,0,0,,0,90
160977,476,243,233,0,0,0,19,7,12,23,12,11,32,17,15,0,0,0,330,170,160,26,14,12,4,2,2,42,21,21,227,2,229,0,,0,227,2,229,247
160995,175,35,140,0,0,0,1,0,1,1,0,1,4,2,2,0,0,0,160,32,128,5,1,4,3,0,3,1,0,1,4,,4,0,,0,4,,4,171
161004,441,216,225,2,1,1,38,12,26,37,15,22,52,25,27,0,0,0,235,124,111,36,17,19,3,2,1,38,20,18,0,,0,0,,0,0,,0,441
161022,82,9,73,0,0,0,2,0,2,5,1,4,1,0,1,1,1,0,66,4,62,1,0,1,6,3,3,0,0,0,0,,0,0,,0,0,,0,82
161077,339,141,198,1,1,0,5,1,4,27,14,13,7,2,5,1,0,1,272,112,160,3,1,2,18,7,11,5,3,2,0,0,0,0,,0,0,0,0,339
161086,529,241,288,1,1,0,47,18,29,26,7,19,37,18,19,1,0,1,314,151,163,31,14,17,14,7,7,58,25,33,0,0,0,0,,0,0,0,0,529
161138,353,148,205,2,1,1,7,2,5,4,1,3,6,3,3,0,0,0,324,135,189,5,3,2,3,1,2,2,2,0,3,,3,0,,0,3,,3,350
161192,395,128,267,3,1,2,4,1,3,2,1,1,12,3,9,0,0,0,353,114,239,8,1,7,11,6,5,2,1,1,0,,0,0,,0,0,,0,395
161208,51,47,4,0,0,0,3,2,1,2,2,0,3,3,0,0,0,0,42,39,3,0,0,0,1,1,0,0,0,0,0,,0,0,,0,0,,0,51
161217,568,150,418,14,4,10,5,2,3,16,9,7,22,8,14,1,0,1,469,115,354,21,6,15,20,6,14,0,0,0,0,,0,0,,0,0,,0,568
161226,372,93,279,2,0,2,1,0,1,5,0,5,10,2,8,0,0,0,326,86,240,8,1,7,19,3,16,1,1,0,0,,0,2,,2,2,,2,370
161235,230,58,172,0,0,0,5,2,3,27,6,21,11,3,8,3,1,2,173,41,132,0,0,0,11,5,6,0,0,0,0,,0,0,,0,0,,0,230
161253,2651,1233,1418,18,8,10,45,16,29,42,24,18,85,34,51,0,0,0,2144,1005,1139,85,38,47,118,47,71,114,61,53,2,,2,13,,13,15,,15,2636
161299,177,148,29,1,0,1,2,2,0,2,1,1,10,9,1,0,0,0,146,122,24,0,0,0,16,14,2,0,0,0,0,,0,0,,0,0,,0,177
161341,270,103,167,4,1,3,3,2,1,11,5,6,14,7,7,0,0,0,190,65,125,4,0,4,15,5,10,29,18,11,1,,1,0,,0,1,,1,269
161457,1544,436,1108,11,2,9,89,37,52,60,12,48,19,5,14,2,1,1,1250,354,896,20,5,15,83,15,68,10,5,5,0,,0,0,,0,0,,0,1544
161484,106,53,53,0,0,0,0,0,0,1,1,0,3,1,2,0,0,0,97,50,47,3,1,2,2,0,2,0,0,0,0,,0,0,,0,0,,0,106
161493,75,1,74,1,0,1,1,0,1,5,0,5,1,0,1,0,0,0,55,1,54,3,0,3,9,0,9,0,0,0,0,,0,0,,0,0,,0,75
161509,145,33,112,2,0,2,7,2,5,3,2,1,10,4,6,0,0,0,90,13,77,1,0,1,32,12,20,0,0,0,0,,0,0,,0,0,,0,145
161518,491,154,337,2,1,1,11,3,8,10,8,2,16,5,11,1,0,1,369,113,256,7,2,5,75,22,53,0,0,0,0,,0,0,,0,0,,0,491
161527,231,24,207,1,0,1,6,1,5,10,3,7,6,2,4,0,0,0,201,16,185,6,1,5,1,1,0,0,0,0,0,,0,0,,0,0,,0,231
161545,775,364,411,4,1,3,19,4,15,42,23,19,35,15,20,1,0,1,630,298,332,16,9,7,18,8,10,10,6,4,0,,0,0,,0,0,,0,775
161554,1816,618,1198,12,5,7,41,11,30,99,40,59,56,18,38,1,0,1,1488,492,996,46,13,33,47,23,24,26,16,10,0,,0,0,,0,0,,0,1816
161563,254,119,135,0,0,0,4,3,1,11,6,5,6,3,3,0,0,0,214,98,116,10,2,8,8,6,2,1,1,0,0,,0,0,,0,0,,0,254
161572,264,97,167,3,0,3,2,1,1,5,3,2,16,7,9,0,0,0,196,72,124,10,3,7,31,10,21,1,1,0,2,0,2,1,1,2,3,1,4,260
161581,76,50,26,5,3,2,2,2,0,0,0,0,1,1,0,0,0,0,63,41,22,1,0,1,3,2,1,1,1,0,0,0,0,0,,0,0,0,0,76
161688,477,126,351,1,0,1,3,1,2,44,12,32,12,4,8,1,1,0,398,102,296,10,2,8,1,0,1,7,4,3,0,0,0,0,,0,0,0,0,477
161767,1867,676,1191,9,5,4,104,35,69,292,102,190,135,54,81,1,1,0,1106,396,710,82,31,51,113,47,66,25,5,20,0,,0,0,,0,0,,0,1867
161800,40,16,24,0,0,0,0,0,0,18,10,8,4,2,2,0,0,0,18,4,14,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,40
161855,26,0,26,0,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,26
161864,433,122,311,0,0,0,5,5,0,269,52,217,7,3,4,0,0,0,14,6,8,8,2,6,8,2,6,122,52,70,0,,0,0,,0,0,,0,433
161873,1018,382,636,2,1,1,60,36,24,394,103,291,67,23,44,2,1,1,392,174,218,42,17,25,21,14,7,38,13,25,1,,1,0,,0,1,,1,1017
162007,1070,392,678,1,0,1,18,9,9,842,305,537,66,18,48,0,0,0,25,6,19,78,38,40,39,16,23,1,0,1,0,,0,0,,0,0,,0,1070
162061,183,149,34,1,0,1,13,12,1,54,42,12,15,11,4,1,1,0,83,68,15,2,2,0,11,10,1,3,3,0,1,,1,0,,0,1,,1,182
162104,344,130,214,1,0,1,2,0,2,19,6,13,15,6,9,0,0,0,291,113,178,13,3,10,1,0,1,2,2,0,0,,0,0,,0,0,,0,344
162122,1184,432,752,1,0,1,51,23,28,239,88,151,104,32,72,2,1,1,662,247,415,92,31,61,27,7,20,6,3,3,0,,0,0,,0,0,,0,1184
162168,231,78,153,2,1,1,3,0,3,20,4,16,15,5,10,0,0,0,179,64,115,6,2,4,6,2,4,0,0,0,0,,0,0,,0,0,,0,231
162210,214,50,164,1,0,1,7,2,5,123,30,93,23,6,17,1,0,1,9,2,7,1,0,1,32,8,24,17,2,15,0,,0,0,,0,0,,0,214
162283,375,73,302,0,0,0,0,0,0,303,52,251,9,1,8,0,0,0,10,3,7,10,2,8,7,4,3,36,11,25,0,,0,0,,0,0,,0,375
162335,13,0,13,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,5,0,5,1,0,1,0,0,0,0,0,0,0,,0,0,,0,0,,0,13
162371,484,418,66,2,2,0,5,5,0,382,324,58,14,14,0,0,0,0,52,46,6,0,0,0,29,27,2,0,0,0,0,,0,0,,0,0,,0,484
162557,844,316,528,0,0,0,45,23,22,121,32,89,118,34,84,0,0,0,490,201,289,44,18,26,3,1,2,23,7,16,3,,3,0,,0,3,,3,841
162584,1171,499,672,3,0,3,25,13,12,276,144,132,59,18,41,0,0,0,667,262,405,39,15,24,17,4,13,85,43,42,3,,3,4,,4,7,,7,1164
162609,110,60,50,1,0,1,2,1,1,8,5,3,0,0,0,0,0,0,96,52,44,3,2,1,0,0,0,0,0,0,1,0,1,0,,0,1,0,1,109
162654,469,126,343,2,0,2,16,3,13,62,17,45,39,9,30,0,0,0,214,60,154,2,0,2,125,35,90,9,2,7,0,,0,0,,0,0,,0,469
162690,714,267,447,4,1,3,16,6,10,80,29,51,43,20,23,1,1,0,524,192,332,33,11,22,11,6,5,2,1,1,0,,0,0,,0,0,,0,714
162706,879,370,509,2,0,2,31,16,15,119,46,73,52,18,34,1,0,1,617,269,348,40,19,21,5,1,4,12,1,11,0,,0,0,,0,0,,0,879
162760,512,171,341,0,0,0,18,4,14,66,21,45,41,11,30,0,0,0,329,108,221,22,10,12,5,2,3,31,15,16,0,,0,0,,0,0,,0,512
162779,1239,479,760,1,0,1,196,83,113,296,98,198,146,51,95,1,1,0,401,168,233,74,29,45,49,19,30,75,30,45,98,,98,0,,0,98,,98,1141
162830,151,4,147,1,0,1,6,0,6,50,2,48,13,0,13,0,0,0,72,2,70,8,0,8,1,0,1,0,0,0,0,,0,0,,0,0,,0,151
162928,10157,4338,5819,19,4,15,1372,572,800,734,204,530,788,338,450,8,3,5,3909,1781,2128,373,159,214,248,124,124,2706,1153,1553,2,,2,2,,2,4,,4,10153
163028,509,452,57,1,1,0,15,15,0,200,178,22,112,101,11,1,1,0,116,101,15,20,18,2,44,37,7,0,0,0,0,,0,0,,0,0,,0,509
163046,1487,539,948,2,0,2,58,18,40,116,29,87,136,52,84,0,0,0,1105,418,687,39,12,27,3,1,2,28,9,19,0,,0,0,,0,0,,0,1487
163204,14454,7566,6888,58,37,21,866,488,378,4111,1935,2176,1785,990,795,68,38,30,5351,3026,2325,617,308,309,1354,637,717,244,107,137,283,,283,134,,134,417,,417,14037
163259,2460,633,1827,3,0,3,321,102,219,491,87,404,188,52,136,1,1,0,1210,316,894,92,26,66,47,15,32,107,34,73,29,,29,129,,129,158,,158,2302
163268,3459,1758,1701,1,0,1,688,337,351,605,286,319,283,110,173,3,1,2,1313,722,591,142,74,68,90,42,48,334,186,148,1,32,33,0,6,6,1,38,39,3420
163286,11119,5570,5549,14,10,4,1755,907,848,1115,442,673,988,443,545,5,1,4,5205,2664,2541,423,199,224,527,290,237,1087,614,473,0,,0,0,,0,0,,0,11119
163295,728,189,539,1,0,1,82,20,62,76,27,49,77,22,55,1,0,1,275,72,203,37,11,26,33,9,24,146,28,118,0,,0,7,,7,7,,7,721
163338,444,181,263,0,0,0,10,3,7,231,94,137,17,10,7,1,1,0,77,31,46,31,16,15,64,23,41,13,3,10,0,,0,0,,0,0,,0,444
163347,280,14,266,3,2,1,5,0,5,212,9,203,9,1,8,0,0,0,38,1,37,7,0,7,5,1,4,1,0,1,0,,0,0,,0,0,,0,280
163408,42,6,36,0,0,0,0,0,0,17,1,16,25,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,42
163426,2867,1224,1643,7,6,1,447,218,229,719,267,452,647,243,404,5,4,1,643,328,315,100,42,58,10,2,8,289,114,175,16,,16,0,,0,16,,16,2851
163453,1295,517,778,0,0,0,13,7,6,1025,381,644,39,11,28,0,0,0,60,29,31,37,11,26,10,4,6,111,74,37,0,0,0,0,0,0,0,0,0,1295
163462,606,306,300,1,1,0,22,6,16,86,43,43,66,31,35,5,2,3,385,206,179,27,9,18,6,2,4,8,6,2,0,,0,0,,0,0,,0,606
163532,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,5,5,0,0,,0,0,,0,0,,0,67
163541,94,37,57,0,0,0,0,0,0,88,36,52,4,1,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,94
163578,655,88,567,0,0,0,50,4,46,120,7,113,55,9,46,1,0,1,340,57,283,32,4,28,47,6,41,10,1,9,0,,0,0,,0,0,,0,655
163657,1488,497,991,17,3,14,106,49,57,969,304,665,223,77,146,0,0,0,95,36,59,13,5,8,14,2,12,51,21,30,10,,10,0,,0,10,,10,1478
163815,20,1,19,0,0,0,0,0,0,12,1,11,1,0,1,0,0,0,6,0,6,0,0,0,1,0,1,0,0,0,0,,0,0,,0,0,,0,20
163851,1984,718,1266,8,2,6,71,20,51,257,92,165,95,34,61,2,1,1,1421,510,911,47,23,24,64,25,39,19,11,8,0,,0,1,,1,1,,1,1983
163912,381,159,222,0,0,0,11,4,7,29,13,16,25,8,17,1,0,1,287,121,166,16,6,10,12,7,5,0,0,0,0,,0,0,,0,0,,0,381
163976,138,78,60,0,0,0,6,3,3,0,0,0,12,10,2,1,0,1,81,44,37,12,6,6,3,2,1,23,13,10,0,1,1,0,0,0,0,1,1,137
164076,5603,1900,3703,4,0,4,335,128,207,1218,403,815,423,128,295,6,3,3,3110,1071,2039,246,93,153,157,34,123,104,40,64,0,,0,4,,4,4,,4,5599
164085,308,34,274,4,0,4,21,5,16,58,4,54,6,1,5,1,0,1,173,14,159,5,2,3,26,4,22,14,4,10,0,,0,0,,0,0,,0,308
164155,1114,800,314,2,2,0,81,54,27,76,50,26,124,83,41,7,5,2,702,515,187,99,72,27,11,8,3,12,11,1,0,,0,0,,0,0,,0,1114
164173,936,284,652,1,0,1,31,4,27,218,61,157,63,21,42,2,0,2,536,172,364,48,15,33,27,7,20,10,4,6,5,0,5,1,0,1,6,0,6,930
164216,243,101,142,2,1,1,4,4,0,22,8,14,9,2,7,1,1,0,190,75,115,0,0,0,7,4,3,8,6,2,0,,0,0,,0,0,,0,243
164270,786,226,560,2,0,2,22,7,15,89,25,64,44,8,36,1,0,1,524,154,370,17,7,10,87,25,62,0,0,0,0,,0,0,,0,0,,0,786
164313,449,173,276,1,1,0,10,6,4,122,37,85,16,6,10,3,2,1,280,115,165,13,2,11,4,4,0,0,0,0,0,0,0,0,,0,0,0,0,449
164368,1130,621,509,0,0,0,13,5,8,11,6,5,21,7,14,2,1,1,13,10,3,4,1,3,63,26,37,1003,565,438,0,0,0,0,0,0,0,0,0,1130
164447,779,199,580,2,0,2,20,7,13,101,30,71,85,19,66,1,0,1,497,123,374,20,4,16,40,8,32,13,8,5,0,,0,0,,0,0,,0,779
164465,505,240,265,3,0,3,83,37,46,42,25,17,62,29,33,0,0,0,210,96,114,50,24,26,12,3,9,43,26,17,0,0,0,0,,0,0,0,0,505
164492,515,310,205,1,0,1,6,1,5,47,18,29,38,9,29,0,0,0,338,216,122,5,4,1,76,60,16,4,2,2,0,,0,0,,0,0,,0,515
164535,33,3,30,0,0,0,0,0,0,9,1,8,10,0,10,0,0,0,12,2,10,2,0,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,33
164562,667,251,416,1,0,1,12,5,7,32,20,12,50,16,34,0,0,0,523,189,334,13,7,6,21,8,13,15,6,9,0,,0,0,,0,0,,0,667
164580,1114,630,484,0,0,0,109,54,55,38,19,19,106,56,50,2,1,1,386,226,160,25,16,9,78,51,27,370,207,163,0,0,0,2,0,2,2,0,2,1112
164599,43,9,34,0,0,0,3,0,3,2,0,2,2,1,1,0,0,0,36,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,43
164614,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,5
164632,906,77,829,3,0,3,27,3,24,54,7,47,122,7,115,1,0,1,596,49,547,17,1,16,79,9,70,7,1,6,11,0,11,6,0,6,17,0,17,889
164641,137,36,101,1,1,0,5,3,2,31,8,23,18,6,12,0,0,0,73,14,59,0,0,0,9,4,5,0,0,0,0,0,0,0,,0,0,0,0,137
164739,1659,943,716,1,1,0,157,75,82,71,40,31,110,59,51,0,0,0,874,550,324,37,18,19,78,43,35,331,157,174,1,0,1,0,0,0,1,0,1,1658
164748,1778,1052,726,2,0,2,97,53,44,100,62,38,178,106,72,2,0,2,737,451,286,81,45,36,46,33,13,535,302,233,0,13,13,0,1,1,0,14,14,1764
164775,245,75,170,3,2,1,3,1,2,19,5,14,19,7,12,0,0,0,186,53,133,4,3,1,11,4,7,0,0,0,0,,0,0,,0,0,,0,245
164845,45,0,45,0,0,0,0,0,0,19,0,19,9,0,9,0,0,0,5,0,5,1,0,1,11,0,11,0,0,0,0,,0,0,,0,0,,0,45
164872,201,73,128,0,0,0,8,0,8,6,4,2,16,4,12,0,0,0,95,35,60,7,1,6,16,7,9,53,22,31,0,,0,0,,0,0,,0,201
164915,20,10,10,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,8,5,3,0,0,0,9,5,4,1,0,1,0,,0,0,0,0,0,0,0,20
164924,3964,1721,2243,1,1,0,344,153,191,168,69,99,320,135,185,2,2,0,2339,998,1341,106,47,59,212,89,123,472,227,245,0,,0,0,,0,0,,0,3964
164988,11511,4772,6739,8,4,4,1542,649,893,469,141,328,947,347,600,8,2,6,4104,1538,2566,347,125,222,588,277,311,3498,1689,1809,0,,0,0,,0,0,,0,11511
165015,1598,647,951,4,1,3,218,80,138,100,38,62,110,37,73,5,4,1,725,306,419,22,4,18,44,16,28,370,161,209,0,,0,0,,0,0,,0,1598
165024,2417,771,1646,2,2,0,46,18,28,239,73,166,141,42,99,1,0,1,1826,582,1244,114,35,79,25,8,17,23,11,12,21,,21,1,,1,22,,22,2395
165033,969,273,696,3,1,2,34,7,27,83,21,62,71,15,56,1,1,0,684,204,480,32,8,24,61,16,45,0,0,0,41,,41,0,,0,41,,41,928
165060,56,3,53,0,0,0,0,0,0,7,0,7,3,0,3,0,0,0,44,3,41,0,0,0,2,0,2,0,0,0,0,,0,0,,0,0,,0,56
165112,1308,496,812,5,1,4,179,69,110,291,104,187,318,103,215,0,0,0,298,128,170,12,3,9,125,50,75,80,38,42,1,0,1,0,,0,1,0,1,1307
165167,937,219,718,4,0,4,42,12,30,168,37,131,313,54,259,5,0,5,328,91,237,25,3,22,3,2,1,49,20,29,0,,0,1,0,1,1,0,1,936
165194,440,152,288,2,1,1,21,5,16,36,10,26,37,12,25,2,1,1,315,114,201,20,5,15,7,4,3,0,0,0,3,,3,0,,0,3,,3,437
165255,221,4,217,0,0,0,8,0,8,7,0,7,52,0,52,0,0,0,140,4,136,3,0,3,11,0,11,0,0,0,0,,0,0,,0,0,,0,221
165264,471,56,415,0,0,0,10,1,9,151,18,133,56,8,48,1,0,1,217,27,190,16,0,16,19,2,17,1,0,1,0,0,0,0,,0,0,0,0,471
165334,1118,511,607,0,0,0,51,17,34,42,20,22,72,33,39,0,0,0,547,222,325,27,14,13,73,51,22,306,154,152,2,,2,2,,2,4,,4,1114
165495,18,5,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17,4,13,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,18
165529,651,217,434,2,1,1,10,5,5,76,25,51,34,13,21,0,0,0,451,140,311,14,9,5,54,18,36,10,6,4,0,,0,0,,0,0,,0,651
165556,294,42,252,0,0,0,6,3,3,39,9,30,51,3,48,1,0,1,14,0,14,0,0,0,182,27,155,1,0,1,0,,0,0,,0,0,,0,294
165574,295,147,148,2,0,2,4,3,1,27,15,12,22,10,12,1,0,1,183,87,96,11,2,9,27,18,9,18,12,6,0,,0,0,,0,0,,0,295
165608,29,3,26,0,0,0,0,0,0,1,1,0,4,0,4,0,0,0,22,2,20,2,0,2,0,0,0,0,0,0,0,,0,0,,0,0,,0,29
165635,153,143,10,2,2,0,8,8,0,27,25,2,38,35,3,0,0,0,76,71,5,2,2,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,153
165644,191,64,127,0,0,0,8,3,5,35,11,24,26,8,18,1,0,1,101,34,67,7,2,5,3,3,0,10,3,7,0,,0,0,,0,0,,0,191
165662,1503,435,1068,2,1,1,68,21,47,73,18,55,215,51,164,3,0,3,865,260,605,52,19,33,52,19,33,173,46,127,0,,0,0,,0,0,,0,1503
165671,494,98,396,1,0,1,25,5,20,27,4,23,46,8,38,0,0,0,329,70,259,11,2,9,47,7,40,8,2,6,0,,0,0,,0,0,,0,494
165699,1254,374,880,2,0,2,41,11,30,33,16,17,78,29,49,0,0,0,971,277,694,21,13,8,91,19,72,17,9,8,0,,0,0,,0,0,,0,1254
165750,42,12,30,0,0,0,3,2,1,5,3,2,7,3,4,0,0,0,25,4,21,1,0,1,1,0,1,0,0,0,1,0,1,0,,0,1,0,1,41
165802,271,74,197,1,1,0,0,0,0,26,6,20,27,10,17,0,0,0,82,16,66,6,2,4,110,28,82,19,11,8,0,0,0,0,0,0,0,0,0,271
165820,1901,717,1184,1,0,1,52,19,33,214,77,137,171,57,114,0,0,0,1305,495,810,32,10,22,55,17,38,71,42,29,0,0,0,0,0,0,0,0,0,1901
165866,1248,391,857,2,0,2,94,21,73,109,41,68,158,44,114,12,2,10,785,249,536,47,22,25,23,7,16,18,5,13,0,,0,0,,0,0,,0,1248
165884,276,238,38,0,0,0,20,18,2,92,79,13,58,49,9,0,0,0,74,66,8,10,7,3,22,19,3,0,0,0,0,,0,0,,0,0,,0,276
165936,438,149,289,0,0,0,16,6,10,9,5,4,37,5,32,0,0,0,327,115,212,10,2,8,12,4,8,27,12,15,11,,11,1,,1,12,,12,426
165945,373,235,138,0,0,0,35,20,15,42,24,18,62,42,20,0,0,0,147,91,56,2,2,0,58,43,15,27,13,14,0,,0,0,,0,0,,0,373
165981,261,82,179,0,0,0,7,1,6,8,2,6,30,11,19,0,0,0,203,63,140,9,4,5,4,1,3,0,0,0,6,,6,0,,0,6,,6,255
166018,167,64,103,0,0,0,9,3,6,11,6,5,18,8,10,0,0,0,102,35,67,8,4,4,12,5,7,7,3,4,0,,0,0,,0,0,,0,167
166027,10239,4785,5454,16,10,6,1229,556,673,611,273,338,848,376,472,5,3,2,3488,1687,1801,341,152,189,913,409,504,2788,1319,1469,1,,1,7,,7,8,,8,10231
166045,25,7,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,6,18,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,1,1,24
166054,32,22,10,0,0,0,0,0,0,3,0,3,1,1,0,0,0,0,24,19,5,0,0,0,3,1,2,1,1,0,0,,0,0,,0,0,,0,32
166124,757,359,398,0,0,0,30,10,20,33,16,17,68,31,37,1,0,1,557,272,285,19,9,10,25,9,16,24,12,12,0,,0,0,,0,0,,0,757
166133,678,217,461,1,1,0,15,3,12,35,4,31,123,34,89,0,0,0,459,161,298,27,11,16,16,3,13,2,0,2,19,,19,0,,0,19,,19,659
166391,547,197,350,0,0,0,17,6,11,44,20,24,44,14,30,0,0,0,333,104,229,16,5,11,64,30,34,29,18,11,30,,30,2,,2,32,,32,515
166407,115,9,106,0,0,0,6,0,6,16,2,14,18,0,18,0,0,0,68,7,61,6,0,6,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,115
166452,1109,188,921,6,1,5,47,13,34,68,15,53,130,18,112,1,0,1,713,113,600,35,5,30,77,15,62,32,8,24,0,,0,0,,0,0,,0,1109
166489,49,25,24,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,17,8,9,0,0,0,2,1,1,27,15,12,0,0,0,1,0,1,1,0,1,48
166498,23,3,20,0,0,0,4,1,3,1,0,1,4,0,4,0,0,0,14,2,12,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,23
166513,4744,2681,2063,6,2,4,517,290,227,287,158,129,467,224,243,3,1,2,2688,1522,1166,134,71,63,331,213,118,311,200,111,0,,0,0,,0,0,,0,4744
166629,8200,3979,4221,9,2,7,793,402,391,352,142,210,598,269,329,4,2,2,4898,2348,2550,256,113,143,450,216,234,840,485,355,0,0,0,1,0,1,1,0,1,8199
166638,3821,1387,2434,5,1,4,484,208,276,558,190,368,483,150,333,0,0,0,1737,597,1140,142,41,101,120,45,75,292,155,137,0,,0,0,,0,0,,0,3821
166647,538,217,321,1,0,1,29,10,19,80,27,53,108,40,68,0,0,0,269,121,148,22,8,14,15,7,8,14,4,10,5,,5,0,,0,5,,5,533
166656,2356,597,1759,4,1,3,442,123,319,190,59,131,151,51,100,1,0,1,1040,225,815,62,12,50,178,29,149,288,97,191,1,,1,2,,2,3,,3,2353
166674,441,123,318,0,0,0,34,6,28,23,12,11,38,13,25,0,0,0,257,65,192,14,4,10,49,12,37,26,11,15,5,0,5,1,0,1,6,0,6,435
166683,3690,2215,1475,2,2,0,661,311,350,129,80,49,325,212,113,2,1,1,1073,632,441,156,85,71,116,54,62,1226,838,388,0,,0,0,,0,0,,0,3690
166692,367,314,53,1,1,0,12,9,3,12,8,4,11,10,1,0,0,0,296,254,42,0,0,0,33,30,3,2,2,0,0,,0,1,,1,1,,1,366
166708,265,89,176,1,1,0,61,19,42,15,4,11,15,7,8,0,0,0,145,49,96,0,0,0,19,5,14,9,4,5,0,,0,0,0,0,0,0,0,265
166717,306,56,250,0,0,0,13,1,12,21,4,17,28,5,23,0,0,0,167,33,134,6,0,6,64,12,52,7,1,6,0,0,0,3,0,3,3,0,3,303
166805,40,30,10,0,0,0,1,1,0,5,4,1,8,5,3,0,0,0,25,19,6,0,0,0,1,1,0,0,0,0,0,,0,0,,0,0,,0,40
166823,817,318,499,2,0,2,21,12,9,228,81,147,77,26,51,1,1,0,445,182,263,25,7,18,18,9,9,0,0,0,0,,0,0,,0,0,,0,817
166850,1667,657,1010,0,0,0,43,17,26,46,24,22,114,34,80,1,0,1,1334,504,830,41,23,18,54,34,20,34,21,13,0,,0,0,,0,0,,0,1667
166869,602,80,522,0,0,0,78,17,61,46,9,37,45,10,35,1,0,1,386,34,352,26,6,20,20,4,16,0,0,0,0,,0,0,,0,0,,0,602
166887,829,320,509,1,0,1,97,33,64,57,15,42,146,51,95,0,0,0,494,213,281,16,5,11,4,1,3,14,2,12,0,,0,0,,0,0,,0,829
166911,74,17,57,0,0,0,3,2,1,2,1,1,9,2,7,0,0,0,40,7,33,2,0,2,18,5,13,0,0,0,0,,0,0,,0,0,,0,74
166939,637,6,631,1,0,1,51,0,51,30,0,30,49,1,48,1,0,1,308,4,304,27,0,27,12,1,11,158,0,158,0,,0,0,,0,0,,0,637
