UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C142,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1MHOP,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1E12,F1E121,F1E122,F1E13,F1E131,F1E132,F1E14,F1E141,F1E142,F1E15,F1E151,F1E152,F1E16,F1E161,F1E162,F1E17,F1E171,F1E172,F1FHA,F1H01,F1H02,F1H03,F1H03A,F1H03B,F1H03C,F1H03D,F1N01,F1N02,F1N03,F1N04,F1N05,F1N06,F1N07
153524,84086232,62346177,20717618,83063795,167150027,3108424,6095864,13248514,19344378,44493608,6487242,50980850,70325228,25758999,38057265,7727510,0,28389449,74174224,4189418,7293798,85832756,16396428,10621909,124334309,47176805,0,0,93752766,81110521,12642245,61531979,0,74174224,19354469,13305808,2659769,2236751,2236751,0,17546981,,1341821,,518976,56964575,0,18382245,10231450,7983679,0,0,0,190817,0,36788191,93752766,0,0,0,0,0,93752766,24275599,11690858,0,0,0,0,71593,49206,7416117,4224518,17265041,6025740,11666470,17628563,1460708,,,,,2787138,0,81110521,23451030,8403429,5227524,2755324,1257492,40015722,1,-824222,228048,8811525,1676236,2,,,,,7792081,6342340,2659769,141195,0,651275,17586660,4273665,1646525,5920190,11666470,4033834,2911943,1121891,99187,71601,27586,1376919,993970,382949,73094,52765,20329,337155,243385,93770,1,1,0,1,5789904,6192856,402952,402952,0,0,0,12973385,92529497,11906473,72837600,38034568,38736460,81901884
153533,29682887,46389466,160057,46549523,76232410,1315992,2777750,5393057,8170807,17711424,1843566,19554990,27725797,13007312,34240588,3685711,1046154,-2157160,36815293,1333519,4110989,66640195,12374236,330787,84789726,38855870,0,455610,43677173,42283165,1394008,35421285,0,36815293,5582161,1720450,1300250,0,0,0,4131098,,3835780,,0,16569739,0,13790094,7934221,4706633,0,0,620803,55683,0,27107434,43677173,0,0,0,0,0,43677173,12716795,6982950,0,0,1723233,158090,479787,296451,2326866,1395934,14137975,4510567,1833317,5325176,1119423,,,,,3740016,0,42283165,14463415,7712227,3249717,2217476,508486,14131844,1,403246,116127,4331356,1065383,1,46706,175972,93117,250609,2045069,1851967,1081350,0,0,796804,5775190,2813726,1128147,3941873,1833317,1722936,1229839,493097,57401,40973,16428,917707,655063,262644,0,0,0,491091,334556,156535,752738,553295,199443,1,8357483,8220217,-137266,263622,-208861,-192027,0,1394008,43677173,1394008,36815293,1528551,13396180,38746640
153603,281433456,1602790136,765009571,2367799707,2649233163,36622227,32753699,166262836,199016535,478488167,86728490,565216657,764233192,78175804,1102606138,116456184,28959984,595424088,1843446394,93065164,353065925,2168388142,634902320,125708979,3375130530,1813359894,41019500,0,1386293221,1336943707,49349514,1795541320,-1444440,1843446394,351118368,256003822,14173793,32379052,139214,32239838,215245012,0,96252999,53697888,20633092,1039504026,0,239317567,0,24193569,0,0,59586185,-32626478,2702499,293173342,1332677368,23875000,29740853,0,0,53615853,1386293221,321817245,196245310,208491758,95779386,89279308,40755825,280999263,116806387,46657693,19990342,62743718,22012444,70525197,192135899,67697506,0,0,64293626,22377719,0,0,1336943707,581664919,145574873,77136693,114091596,14668175,403807451,1,-3918339,445606,47776967,18734683,1,-3711874,46406083,27699311,10153724,23903077,38193741,3318735,0,27934804,137199463,230549820,153836724,6187899,160024623,70525197,16591125,15949572,641553,26510274,25485164,1025110,2303534,2214460,89074,0,0,0,19389546,18639783,749763,95230144,91547745,3682399,1,1403260018,1407463791,4203773,94941138,-38329323,-50172316,-2235726,-70799405,1343018622,61958545,3598014854,1260648095,511241866,1376934692
153630,89064626,162572924,2181941,164754865,253819491,1457340,6640000,29203914,35843914,86620104,4268953,90889057,126732971,23968769,75892717,17883398,0,10798976,104575091,560164,105440972,117336481,14079046,5761273,243177936,85211617,0,1434511,88433442,74501910,13931532,90771615,-128056,104575091,17521251,13309194,1980849,0,0,0,9651088,,0,,980039,43442421,0,17050645,16608095,7110660,0,0,4100000,121621,0,44991021,88433442,0,0,0,0,0,88433442,24208870,11326788,0,0,3883247,1568179,4052456,1312688,17597521,4043287,14581839,3507453,0,10177977,2190611,,,,,0,0,74501910,23949006,8014507,9966253,7173747,2616903,22781494,1,-800890,210048,7611021,1404986,1,34852,388394,85233,52354,7110660,192376,1624142,0,0,0,8927178,5811351,3115827,8927178,0,7110660,4628847,2481813,192376,125232,67144,1624142,1057272,566870,0,0,0,0,0,0,0,0,0,1,22523851,19581104,-2942747,3067871,-3010618,-3000000,0,13803476,88433442,13803476,104575091,89064626,88690992,74501910
153658,1371895000,3342229000,4737392000,8079621000,9451516000,132011000,223324000,844226000,1067550000,1374297000,1425248000,2799545000,3867095000,200214000,2771547000,375848000,61931000,2306892000,5516218000,105853000,777067000,4897020000,1355925000,171795000,7307660000,3422742000,145660000,0,4621528000,4356392000,265136000,5255011000,-3929000,5516218000,433246000,403173000,16351000,65890000,65890000,0,206833000,3058205000,0,0,178364000,4362062000,0,229369000,0,100245000,0,0,118093000,-212423000,2575000,237859000,4599921000,15453000,6154000,0,0,21607000,4621528000,427563000,244996000,519025000,197615000,129497000,46169000,189929000,86320000,51737000,20005000,70516000,49893000,58279000,246766000,71553000,2653415000,962834000,0,0,9665000,892000,4356392000,1680277000,545914000,240227000,283682000,34292000,1572000000,1,-1242000,2145000,106813000,42285000,1,10623000,178332000,85326000,82749000,18548000,24108000,2637000,0,111231000,21614000,178138000,110246000,9613000,119859000,58279000,14557000,14557000,0,105302000,95689000,9613000,0,0,0,0,0,0,0,0,0,0,0,0,1,3112825000,3053761000,-59064000,23644000,9320000,-79716000,-12312000,243529000,4599921000,265136000,5251082000,375848000,1597621000,4356392000
153737,152581465,210671760,66574183,277245943,429827408,10785960,8057059,32487955,40545014,135194323,77404711,212599034,253144048,52455413,121027214,84284,0,13902409,135013907,9693930,147177137,208884567,35941426,36616286,438313346,181331370,0,0,186430935,175211405,11219530,123798213,-3836,135013907,23149486,954505,0,8029078,8029078,0,7744714,,6238875,,14596030,60712688,0,44799917,37493070,33590227,0,0,4296811,1809716,0,121989741,182702429,0,0,0,3728506,3728506,186430935,70345624,40161085,0,0,0,0,2539104,982980,22578863,5295288,66342466,10351190,0,9324946,1619968,,,,,4080402,2983809,175211405,61394320,17568427,8667495,14351390,5906150,67323623,1,-1192221,351202,13038668,2368983,1,1090907,20337071,1634927,2313538,14019193,10000489,4356679,0,1049212,3331561,32757134,32757134,0,32757134,0,14019193,14019193,0,10000489,10000489,0,4356679,4356679,0,0,0,0,0,0,0,4380773,4380773,0,1,42727217,37633298,-5093919,1474995,-5607889,-1501866,540841,6478864,186506208,6402055,169670683,406929853,135194323,179923726
153922,36035941,40940040,646585,41586625,77622566,718522,3383340,5877310,9260650,16692926,953765,17646691,26907341,9589320,22979480,914130,163892,17786925,41844427,2138247,0,53316273,5368230,10519027,71341777,30401737,0,0,33065883,29257969,3807914,38036513,0,41844427,4511044,5069105,997441,0,0,0,2947381,,0,,1113384,14638355,0,7063461,5802338,3624314,840492,0,1019015,77908,0,18427528,33065883,0,0,0,0,0,33065883,6562837,4028317,0,0,0,0,1869709,755750,3075318,949620,4607675,1526963,5483821,2951968,675082,,,,,4706641,634275,29257969,8570007,4067500,2390984,1910864,404792,11913822,1,395280,72809,2780371,-138851,1,56122,440510,271903,160692,1864667,1759647,840492,0,1019015,627872,6111693,627872,0,627872,5483821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627872,627872,0,2,,,,,,,,3898586,27986399,3807914,41844428,1078023,0,23368901
154059,77040740,52987003,0,52987003,130027743,2056657,3145000,5804695,8949695,43360799,23158761,66519560,75469255,16102422,24077060,7775719,0,8659944,40512723,340756,3050792,73502785,14434566,413057,91741956,38948715,193762,52987003,50542907,49139645,1403262,39109461,0,40512723,10108112,4706544,0,0,0,0,6236145,,137488,,3074726,24263015,0,12555245,8693166,2589252,0,0,2292197,131273,18759,26279892,50542907,0,0,0,0,0,50542907,19159076,7955546,0,0,0,0,3046917,1046034,9816921,2854987,6490675,1695701,2435317,7886293,689965,,,,,304446,0,49139645,14242233,7231708,7773761,2514875,1535703,15841365,1,-526802,147062,5480459,1150421,1,770473,7469079,1803752,906236,2507663,2546906,1224299,0,0,2125627,8404495,5819048,150130,5969178,2435317,2507662,2490332,17330,111589,103129,8460,1224299,1207044,17255,0,0,0,0,0,0,2125628,2018543,107085,1,38482001,35326591,-3155410,2324104,-2411498,-3068016,0,-1751065,51131655,-4888313,86458824,46654125,51367156,52882720
154095,168977912,374025535,68799258,442824793,611802705,4105186,9907364,27388717,37296081,88411772,16736148,105147920,142444001,30405430,317123692,38854584,615895,86464289,443058460,23927589,59753973,581710427,91708254,25153013,782253256,384090354,4778776,1302524,267347067,261730866,5616201,437435304,6955,443058460,45074977,12136292,2565554,5676852,31096,5645756,50748507,0,5263594,0,1263759,122729535,0,107094092,0,21754768,0,0,4699208,-5160813,5989828,134377083,257106618,6068433,4172016,0,0,10240449,267347067,89970452,54308414,3198294,1586570,20945266,6924845,32255459,15358649,14371481,7114020,25610049,13828039,9578844,64703085,21236622,0,0,0,0,1097936,812331,261730866,121169490,39623398,25618012,20166377,2208118,52945471,1,-1320112,-152227,15611522,3415058,1,-1927202,9666253,12767990,690128,9656377,12999569,2000,0,4572915,15265002,42495863,29745507,3171512,32917019,9578844,6709566,6709566,0,12082219,8910707,3171512,10764339,10764339,0,0,0,0,3360895,3360895,0,0,0,0,1,176366296,167662993,-8703303,8470574,-11132572,-6013728,-27577,-14559377,275920804,-9787496,708126057,251274379,98319136,295903118
154110,74908694,50579702,26578142,77157844,152066538,1551029,7386289,5856830,13243119,49665682,868272,50533954,63777073,26942809,42542095,6723572,0,13632018,62897685,1016866,4328796,84536540,10817156,22656200,123355558,49586103,483313,0,63176465,58299715,4876750,58020933,2,62897685,8288382,4508972,0,0,0,0,1939226,,0,,12457276,27193856,0,12724745,11838742,10785452,0,0,50000,151425,32245,35582609,62776465,400000,0,0,0,400000,63176465,31513481,12693872,0,0,0,0,1682065,1278511,3254091,1847985,10467491,3949559,5614812,4447638,1126369,,,,,1320137,0,58299715,20896296,9927125,3762860,3548065,1149282,19016087,1,-863727,191991,7503021,1520133,1,32142,335299,113842,30896,3632110,4365493,2107551,0,297126,21500,10423780,4331521,477447,4808968,5614812,1675659,1509295,166364,2014002,1814047,199955,972309,875776,96533,0,0,0,137077,123468,13609,9921,8935,986,1,3222671,3969425,746754,873011,-525306,-157562,556611,4105730,64066484,4735606,64349527,24765474,37172565,59960754
154129,42569638,44395174,1873925,46269099,88838737,710999,4451401,1800166,6251567,22046665,0,22046665,28298232,8571992,29497247,6160437,119016,16902812,52679512,338966,1017800,49108332,13827678,7515535,71808311,27413137,0,0,25989006,22787285,3201721,50552893,-1075102,52679512,3314553,1971219,830897,0,0,0,1988841,,0,,2524248,10629758,0,7959217,5650972,1319944,0,0,0,332065,0,15262198,25891956,0,0,0,97050,97050,25989006,6626345,4288919,0,0,834889,0,1098938,651797,2440901,1039376,1566446,259118,636704,2342803,456106,,,,,7240259,608568,22787285,7303884,1460776,3379399,2339477,367118,7936631,1,-236332,62728,2459495,479422,1,134985,1087984,64154,231577,1284068,35876,1776464,0,526735,0,3623143,2447331,539108,2986439,636704,1284068,744960,539108,35876,35876,0,1139760,1139760,0,0,0,0,526735,526735,0,0,0,0,1,5171821,4858269,-313552,724101,-583406,-454450,203,3201721,24737691,3201721,52679512,5640009,16935000,21633020
154378,28830472,46069442,3747422,49816864,78647336,2223548,1940000,4691873,6631873,11805495,4825464,16630959,23262832,17643746,36434442,8931941,231408,-5633485,39964306,5652478,0,59082417,9094777,212586,74042258,27972816,0,0,53588830,43991606,9597224,30367082,0,39964306,7066588,7897412,1901044,0,0,0,3154051,,652135,,7749510,28420740,0,9090325,5941482,5980826,3376398,0,714005,65054,0,25168090,53588830,0,0,0,0,0,53588830,18949624,8530946,0,0,3079144,410341,456471,264152,5380699,2660273,5067539,2181529,4811344,4369944,283390,,,,,1876841,0,43991606,14330631,2697805,4296763,1692781,379009,20594617,1,-696519,138027,5547951,1000072,1,596885,4195266,551967,1223476,3226901,2835568,1007209,0,776934,937357,8783969,3703444,269181,3972625,4811344,2717166,2526565,190601,18519,8927,9592,571725,541379,30346,0,0,0,0,0,0,665215,626573,38642,1,8460264,7198858,-1261406,112427,-936619,-437214,0,9597224,53588830,9597224,39964306,3298456,9712119,43991606
154396,23310388,22978776,1244544,24223320,47533708,1998329,906314,2279768,3186082,8571339,6374918,14946257,18132339,6944093,17069401,4646363,0,2739841,24455605,2226226,0,36219956,4898985,0,43345167,20366391,0,0,25080448,23043100,2037348,22418257,0,24455605,3889120,3596552,10000,382120,333412,48708,1926838,,0,,2884258,12688888,0,4979075,3130599,1804182,2409771,0,0,6970,1,12330598,25019486,0,60962,0,0,60962,25080448,9746226,5081314,0,0,0,0,208331,116209,3469904,1116858,5814450,2547993,380833,3722586,549139,,,,,-299230,0,23043100,9411513,2737863,3351938,1289325,252779,5999682,1,-470225,-79507,2984320,833081,1,170996,4499236,484283,1165248,1802057,1287158,991805,0,0,384717,4465737,3986529,98375,4084904,380833,1728675,1654219,74456,1259498,1242627,16871,690614,683566,7048,0,0,0,0,0,0,406117,406117,0,1,2691964,2766612,74648,40876,84357,-50585,0,2037348,25075193,2037348,24455605,4646363,5680322,23037845
154572,69162043,53314180,732203,54046383,123208426,1539417,3110082,14691178,17801260,21442923,1329777,22772700,40573960,16479217,43896175,13299644,0,10498847,67694666,874907,0,91749006,20025737,880465,113530115,60215935,0,0,68502118,64177593,4324525,63370141,0,67694666,11254293,11774234,4915657,0,0,0,4999217,,0,,3115389,36058790,0,16856281,9319899,6106279,0,0,1500,147878,11491,32443328,68502118,0,0,0,0,0,68502118,23217683,10775139,252180,122643,7781374,779608,4396586,1354962,4504963,2135808,12257935,3820130,7577728,5491737,262981,,,,,-1302593,0,64177593,19251271,7186527,10963733,4460928,582494,21732640,1,-1256614,136394,5225624,1148422,1,-45979,761651,132696,390995,6106279,4972660,2134605,0,0,0,13213544,5635816,0,5635816,7577728,5520073,5520073,0,115743,115743,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3181472,3275205,93733,15056,90052,-11375,0,4324525,68502118,4324525,67694666,23798491,9220000,64177593
154642,24735898,10767435,2646890,13414325,38150223,98365,57669,2941822,2999491,0,796671,796671,3796162,550910,10755603,0,0,23145913,33901516,37550,0,24831998,3814868,0,28684416,17916981,0,0,16523331,14045935,2477396,31436467,-12347,33901516,2189777,1416258,14168,0,0,0,2203825,,0,,107955,5931983,0,5592722,3264608,1692555,0,0,0,41463,0,10591348,16523331,0,0,0,0,0,16523331,3842362,2884337,0,0,0,0,543292,357773,2665379,1375705,2549865,588247,2312806,1666020,236773,,,,,466211,0,14045935,5442835,1031543,371917,908964,11256,6279420,2,,,,,2,,,,,1692555,1113805,0,0,0,1522825,4329185,2016379,0,2016379,2312806,1692555,1692555,0,42231,42231,0,0,0,0,0,0,0,0,0,0,281593,281593,0,1,8187476,6973949,-1213527,315830,-1041975,-487382,0,3077049,17610366,1263869,39611596,34192291,0,14533317
154697,41974909,21030314,700001,21730315,63705224,651196,485000,2965145,3450145,8038651,0,8038651,11488796,681078,14152167,0,0,38034379,52186546,1051986,843340,27586376,11412907,0,40894609,18194199,0,0,44042938,42558563,1484375,50603702,98469,52186546,8211234,5271794,0,0,0,0,2457025,,0,,3913187,19853240,0,10456551,9977625,3660094,0,0,29663,65765,0,24189698,44042938,0,0,0,0,0,44042938,15578737,9303320,0,0,806982,508958,3932006,2695530,4468286,2475107,11503881,3837955,2675224,2618292,445364,,,,,975155,0,42558563,19266234,4279570,3550738,1004711,298899,14158411,1,-35701,183895,46934,110378,1,89392,506251,634094,264260,3534595,2266968,66364,0,0,1958950,7826877,4844489,307164,5151653,2675224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5151653,4844489,307164,1,11419340,10223559,-1195781,848960,-1434717,-651957,41933,1582844,43451719,1582844,52186546,0,7460000,41868775
154800,36481951,59784408,5888222,65672630,102154581,333273,1135870,4473667,5609537,11800763,5515278,17316041,22925578,3795180,46827149,0,0,28939947,75767096,6839433,0,78731281,23289400,2276897,111137011,51352603,0,0,80062360,77272275,2790085,71806727,1170284,75767096,16145490,2272304,0,0,0,0,4606418,,0,,895877,23920089,0,19626413,14535296,9759187,0,0,0,1307,12220068,56142271,80062360,0,0,0,0,0,80062360,22723658,14945422,0,0,2627,70,4954049,2674645,8792346,5202210,16323161,4559994,15872029,5133236,757120,,,,,3471169,1511587,77272275,29651048,7567443,4462365,4508848,418297,30664274,1,3376427,381310,262344,167593,1,14275,3816848,3532836,165680,8739506,6813432,0,0,0,3896932,19449870,2715331,862510,3577841,15872029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3577841,2715331,862510,1,11270748,12605601,1334853,0,0,0,1334853,5532779,84606573,5532779,95213826,32514686,14513495,79073794
154907,12628820,14075493,958644,15034137,27662957,631795,739309,2522132,3261441,3481188,825197,4306385,7567826,1083513,9845288,0,0,9798125,19643413,410086,0,18611340,7087824,1186000,27295250,16100345,0,1425987,21712404,19615766,2096638,17694691,-147916,19643413,2996279,3733911,1069686,0,0,0,1432365,,0,,2323730,11555971,0,4428208,3875395,1736797,0,0,0,47265,68768,10156433,21712404,0,0,0,0,0,21712404,9042382,2969137,0,0,0,0,623142,466840,2008246,1472612,2834619,1022113,2787308,2237436,501025,,,,,82633,0,19615766,6431727,1860472,929669,1074933,82633,9236332,2,,,,,2,,,,,1736797,1599849,48891,0,280318,737105,4402960,646222,969430,1615652,2787308,1050174,420044,630130,32313,12924,19389,0,0,0,0,0,0,0,0,0,533165,213254,319911,1,12381598,10557247,-1824351,728424,-1141517,-1411258,0,-7977162,21712404,2096638,19643413,0,3481188,19615766
154925,18169899,26201005,1274414,27475419,45645318,430279,1030000,2031644,3061644,15550000,1170914,16720914,19782558,1052303,9621252,0,0,15619484,25240736,431441,0,32944647,4624494,5775128,43775710,17161265,0,0,32836770,26839224,5997546,19241561,1629,25240736,6722984,7882969,1014587,0,0,0,386524,,0,,2896264,18903328,0,3095609,8476227,2331861,0,0,0,14477,15268,13933442,32836770,0,0,0,0,0,32836770,4269918,3088138,0,0,0,0,1448201,603068,3098382,1650332,2959653,864497,5255318,2057174,85591,,,,,7750578,777792,26839224,7069418,1477377,3032899,1256978,711524,13291028,2,,,,,2,,,,,2331861,2231482,0,0,0,2136996,6700339,1445021,0,1445021,5255318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445021,1445021,0,1,11979259,12495297,516038,2716057,-2014115,-205613,19709,5997546,32836770,5997546,25240735,15619484,16580000,26839224
154934,20600194,16673119,128777,16801896,37402090,527544,343178,1085846,1429024,7037614,1242518,8280132,9709156,1238650,9528557,1994094,0,15459177,26981828,318044,0,23477083,3994863,110012,27900002,11226884,0,0,21783860,19009099,2774761,24207067,0,26981828,3321886,4139664,82168,14045,0,14045,1579630,,0,,633357,9770750,0,2548865,6483356,1737639,0,0,434726,59877,0,11264463,21035213,0,0,0,748647,748647,21783860,5102694,3675419,0,0,78613,40245,441227,275689,2674927,1377363,6291074,1466681,3065594,620605,85386,,,,,734365,0,19009099,6920783,2311044,1211676,727426,226352,7611818,1,3035,192908,81112,94893,1,22304,957901,1157538,196422,1723594,1698370,82168,0,14045,1255285,4773462,1707868,0,1707868,3065594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707868,1707868,0,1,7903807,7415607,-488200,238657,201511,-928368,0,2774761,21783860,2774761,26981828,15459177,7037614,19009099
