UNITID,BAREVCT,BAEXCLU,BAAC150,BANC100,BAGR100,BANC150,BAGR150,BAAEXCL,BAAC200,BANC200A,BASTEND,BANC200,BAGR200,L4REVCT,L4EXCLU,L4AC150,L4NC100,L4GR100,L4NC150,L4GR150,L4AEXCL,L4AC200,L4NC200A,L4STEND,L4NC200,L4GR200
437750,,,,,,,,,,,,,,36,0,36,24,67,24,67,0,36,0,0,24,67
437769,,,,,,,,,,,,,,47,0,47,18,38,22,47,0,47,0,0,22,47
437778,,,,,,,,,,,,,,190,0,190,17,9,69,36,0,190,17,0,86,45
437857,,,,,,,,,,,,,,31,0,31,4,13,24,77,0,31,0,0,24,77
437936,,,,,,,,,,,,,,205,0,205,90,44,128,62,0,205,7,7,135,66
438179,,,,,,,,,,,,,,38,0,38,20,53,20,53,0,38,0,0,20,53
438221,,,,,,,,,,,,,,184,0,184,51,28,69,38,0,184,0,0,69,38
438258,,,,,,,,,,,,,,114,0,114,51,45,68,60,0,114,1,2,69,61
438285,,,,,,,,,,,,,,231,0,231,158,68,176,76,0,231,0,0,176,76
438337,,,,,,,,,,,,,,261,0,261,100,38,179,69,0,261,0,0,179,69
438498,28,0,28,3,11,6,21,0,28,0,0,6,21,,,,,,,,,,,,,
438504,,,,,,,,,,,,,,736,9,727,228,31,453,62,0,727,1,0,454,62
438586,33,0,33,4,12,8,24,0,33,0,0,8,24,,,,,,,,,,,,,
438674,,,,,,,,,,,,,,6,0,6,1,17,4,67,0,6,0,0,4,67
438708,,,,,,,,,,,,,,33,0,33,3,9,6,18,0,33,5,2,11,33
438735,,,,,,,,,,,,,,16,0,16,10,63,10,63,0,16,0,0,10,63
438984,,,,,,,,,,,,,,48,0,48,34,71,34,71,0,48,0,0,34,71
439118,,,,,,,,,,,,,,150,0,150,74,49,99,66,0,150,5,1,104,69
439455,,,,,,,,,,,,,,11,0,11,3,27,5,45,0,11,0,0,5,45
439473,,,,,,,,,,,,,,167,0,167,46,28,97,58,0,167,0,0,97,58
439491,,,,,,,,,,,,,,119,0,119,6,5,56,47,0,119,2,0,58,49
439507,,,,,,,,,,,,,,92,0,92,37,40,85,92,0,92,0,0,85,92
439570,,,,,,,,,,,,,,427,0,427,194,45,306,72,0,427,0,0,306,72
439622,,,,,,,,,,,,,,65,0,65,59,91,60,92,0,65,0,0,60,92
439668,,,,,,,,,,,,,,264,0,264,166,63,221,84,0,264,0,0,221,84
439686,,,,,,,,,,,,,,283,0,283,271,96,271,96,0,283,0,0,271,96
439701,11,0,11,1,9,3,27,0,11,1,0,4,36,,,,,,,,,,,,,
439738,,,,,,,,,,,,,,93,0,93,19,20,45,48,0,93,0,0,45,48
439747,,,,,,,,,,,,,,221,0,221,99,45,202,91,0,221,0,0,202,91
439774,,,,,,,,,,,,,,15,0,15,4,27,14,93,0,15,0,0,14,93
439792,,,,,,,,,,,,,,123,0,123,65,53,79,64,0,123,0,0,79,64
439844,,,,,,,,,,,,,,17,0,17,7,41,16,94,0,17,0,0,16,94
439862,8,0,8,1,13,2,25,0,8,0,0,2,25,,,,,,,,,,,,,
439899,,,,,,,,,,,,,,24,3,21,8,38,10,48,0,21,1,0,11,52
439932,,,,,,,,,,,,,,21,0,21,15,71,17,81,0,21,0,0,17,81
439969,16,0,16,1,6,5,31,0,16,0,0,5,31,,,,,,,,,,,,,
440059,,,,,,,,,,,,,,78,0,78,49,63,49,63,0,78,0,0,49,63
440101,,,,,,,,,,,,,,54,0,54,0,0,18,33,0,54,0,0,18,33
440217,,,,,,,,,,,,,,18,0,18,14,78,14,78,0,18,0,0,14,78
440226,,,,,,,,,,,,,,56,0,56,26,46,37,66,0,56,0,0,37,66
440262,,,,,,,,,,,,,,176,0,176,104,59,104,59,0,176,3,0,107,61
440271,,,,,,,,,,,,,,30,0,30,5,17,9,30,0,30,0,0,9,30
440402,,,,,,,,,,,,,,331,0,331,46,14,115,35,0,331,25,19,140,42
440651,66,1,65,19,29,22,34,0,65,0,0,22,34,,,,,,,,,,,,,
440730,,,,,,,,,,,,,,229,0,229,193,84,193,84,0,229,0,0,193,84
440749,1,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
440776,,,,,,,,,,,,,,16,0,16,7,44,7,44,0,16,0,0,7,44
440794,29,0,29,1,3,1,3,0,29,1,0,2,7,,,,,,,,,,,,,
440855,,,,,,,,,,,,,,82,0,82,1,1,40,49,0,82,0,0,40,49
440989,,,,,,,,,,,,,,219,1,218,6,3,54,25,0,218,22,8,76,35
441025,,,,,,,,,,,,,,405,0,405,119,29,149,37,2,403,38,0,187,46
441052,,,,,,,,,,,,,,390,0,390,181,46,285,73,0,390,10,1,295,76
441070,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,7,1,0,1,14
441168,,,,,,,,,,,,,,16,0,16,3,19,9,56,0,16,0,0,9,56
441210,,,,,,,,,,,,,,14,0,14,12,86,12,86,0,14,0,0,12,86
441256,,,,,,,,,,,,,,32,0,32,12,38,23,72,0,32,0,0,23,72
441371,,,,,,,,,,,,,,4383,0,4383,1315,30,1880,43,0,4383,5,55,1885,43
441380,,,,,,,,,,,,,,60,0,60,6,10,35,58,0,60,3,0,38,63
441414,,,,,,,,,,,,,,10,0,10,4,40,8,80,0,10,1,0,9,90
441423,,,,,,,,,,,,,,275,0,275,117,43,205,75,0,275,0,0,205,75
441487,,,,,,,,,,,,,,9,0,9,5,56,5,56,0,9,0,0,5,56
441496,,,,,,,,,,,,,,18,0,18,9,50,9,50,0,18,0,0,9,50
441502,,,,,,,,,,,,,,98,0,98,2,2,50,51,0,98,2,0,52,53
441548,,,,,,,,,,,,,,25,0,25,14,56,16,64,0,25,0,0,16,64
441575,,,,,,,,,,,,,,345,0,345,298,86,305,88,0,345,0,0,305,88
441593,,,,,,,,,,,,,,11,0,11,4,36,4,36,0,11,0,0,4,36
441618,,,,,,,,,,,,,,15,0,15,8,53,10,67,0,15,0,0,10,67
441645,,,,,,,,,,,,,,53,0,53,13,25,43,81,0,53,0,0,43,81
441663,,,,,,,,,,,,,,285,4,281,202,72,216,77,0,281,0,0,216,77
441672,,,,,,,,,,,,,,47,0,47,46,98,46,98,0,47,0,0,46,98
441690,8,0,8,0,0,3,38,0,8,0,0,3,38,,,,,,,,,,,,,
441706,,,,,,,,,,,,,,40,0,40,27,68,27,68,0,40,0,0,27,68
441742,,,,,,,,,,,,,,557,0,557,145,26,354,64,0,557,1,0,355,64
441760,,,,,,,,,,,,,,507,0,507,92,18,161,32,0,507,12,34,173,34
441788,,,,,,,,,,,,,,47,0,47,36,77,36,77,0,47,0,0,36,77
441830,,,,,,,,,,,,,,39,0,39,25,64,25,64,0,39,1,0,26,67
441858,,,,,,,,,,,,,,62,0,62,40,65,48,77,0,62,1,0,49,79
441876,,,,,,,,,,,,,,26,0,26,9,35,15,58,0,26,0,0,15,58
441900,163,0,163,9,6,34,21,0,163,6,9,40,25,,,,,,,,,,,,,
441937,823,0,823,177,22,445,54,0,823,18,4,463,56,,,,,,,,,,,,,
441982,82,0,82,66,80,79,96,0,82,2,0,81,99,,,,,,,,,,,,,
442073,,,,,,,,,,,,,,469,0,469,148,32,333,71,0,469,15,0,348,74
442134,,,,,,,,,,,,,,257,0,257,35,14,181,70,0,257,13,1,194,75
442240,,,,,,,,,,,,,,53,0,53,3,6,46,87,0,53,0,0,46,87
442329,,,,,,,,,,,,,,873,0,873,169,19,566,65,0,873,15,16,581,67
442356,3,0,3,0,0,1,33,0,3,0,0,1,33,,,,,,,,,,,,,
442383,,,,,,,,,,,,,,30,0,30,18,60,21,70,0,30,0,0,21,70
442435,,,,,,,,,,,,,,27,0,27,8,30,8,30,0,27,0,0,8,30
442444,,,,,,,,,,,,,,217,1,216,108,50,132,61,0,216,9,10,141,65
442523,,,,,,,,,,,,,,26,0,26,5,19,5,19,0,26,0,0,5,19
442569,252,0,252,45,18,48,19,0,252,6,1,54,21,,,,,,,,,,,,,
442602,,,,,,,,,,,,,,120,0,120,61,51,80,67,0,120,3,3,83,69
442611,,,,,,,,,,,,,,618,1,617,149,24,351,57,0,617,2,0,353,57
442639,3,0,3,1,33,1,33,0,3,0,0,1,33,,,,,,,,,,,,,
442657,,,,,,,,,,,,,,123,0,123,18,15,76,62,0,123,0,0,76,62
442781,,,,,,,,,,,,,,41,0,41,4,10,6,15,0,41,1,6,7,17
442879,,,,,,,,,,,,,,72,0,72,21,29,21,29,0,72,0,0,21,29
442888,,,,,,,,,,,,,,93,0,93,69,74,69,74,0,93,0,0,69,74
442930,20,0,20,5,25,5,25,0,20,0,0,5,25,,,,,,,,,,,,,
442967,,,,,,,,,,,,,,60,0,60,9,15,46,77,0,60,2,0,48,80
442976,,,,,,,,,,,,,,59,1,58,6,10,10,17,0,58,3,1,13,22
442985,,,,,,,,,,,,,,152,0,152,65,43,103,68,0,152,0,0,103,68
443021,,,,,,,,,,,,,,147,0,147,21,14,123,84,0,147,0,0,123,84
443049,5,0,5,2,40,2,40,0,5,0,1,2,40,,,,,,,,,,,,,
443058,2,0,2,0,0,1,50,0,2,0,0,1,50,,,,,,,,,,,,,
443100,,,,,,,,,,,,,,74,0,74,46,62,59,80,0,74,0,0,59,80
443137,,,,,,,,,,,,,,172,0,172,90,52,112,65,0,172,0,0,112,65
443146,,,,,,,,,,,,,,125,0,125,25,20,87,70,0,125,2,0,89,71
443207,,,,,,,,,,,,,,128,0,128,101,79,113,88,0,128,0,0,113,88
443216,,,,,,,,,,,,,,45,0,45,29,64,30,67,0,45,0,0,30,67
443225,,,,,,,,,,,,,,27,0,27,14,52,16,59,0,27,0,0,16,59
443234,,,,,,,,,,,,,,83,0,83,46,55,62,75,0,83,0,0,62,75
443252,,,,,,,,,,,,,,1323,0,1323,1115,84,1115,84,0,1323,0,0,1115,84
443261,,,,,,,,,,,,,,55,0,55,29,53,29,53,0,55,0,0,29,53
443289,,,,,,,,,,,,,,195,0,195,185,95,185,95,0,195,0,0,185,95
443298,,,,,,,,,,,,,,44,0,44,14,32,38,86,0,44,0,0,38,86
443322,,,,,,,,,,,,,,219,0,219,161,74,185,84,0,219,0,0,185,84
443331,13,0,13,6,46,6,46,0,13,0,0,6,46,,,,,,,,,,,,,
443340,9,0,9,5,56,5,56,0,9,0,0,5,56,,,,,,,,,,,,,
443377,,,,,,,,,,,,,,25,0,25,18,72,18,72,0,25,0,0,18,72
443410,148,0,148,61,41,83,56,0,148,3,2,86,58,,,,,,,,,,,,,
443492,,,,,,,,,,,,,,304,0,304,49,16,87,29,1,303,15,9,102,34
443562,532,0,532,60,11,177,33,0,532,0,0,177,33,,,,,,,,,,,,,
443571,,,,,,,,,,,,,,75,0,75,61,81,61,81,0,75,0,0,61,81
443632,,,,,,,,,,,,,,56,0,56,30,54,38,68,0,56,0,0,38,68
443641,,,,,,,,,,,,,,38,0,38,0,0,28,74,0,38,0,0,28,74
443650,,,,,,,,,,,,,,462,0,462,223,48,250,54,2,460,34,0,284,62
443669,,,,,,,,,,,,,,218,0,218,56,26,147,67,0,218,3,0,150,69
443696,,,,,,,,,,,,,,21,0,21,6,29,6,29,0,21,0,0,6,29
443748,,,,,,,,,,,,,,360,0,360,145,40,158,44,0,360,0,0,158,44
443766,1,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
443784,5,0,5,2,40,2,40,0,5,0,0,2,40,,,,,,,,,,,,,
443951,,,,,,,,,,,,,,25,0,25,12,48,18,72,0,25,0,0,18,72
443979,,,,,,,,,,,,,,11,0,11,3,27,9,82,0,11,0,0,9,82
444051,,,,,,,,,,,,,,43,0,43,35,81,35,81,0,43,0,0,35,81
444088,7,0,7,1,14,1,14,0,7,0,0,1,14,,,,,,,,,,,,,
444194,,,,,,,,,,,,,,7,0,7,7,100,7,100,0,7,0,0,7,100
444219,,,,,,,,,,,,,,633,0,633,66,10,221,35,0,633,56,48,277,44
444228,,,,,,,,,,,,,,14,0,14,0,0,11,79,0,14,0,0,11,79
444255,3,0,3,3,100,3,100,0,3,0,0,3,100,,,,,,,,,,,,,
444264,,,,,,,,,,,,,,100,0,100,11,11,56,56,0,100,0,0,56,56
444282,,,,,,,,,,,,,,25,0,25,0,0,11,44,0,25,0,0,11,44
444291,,,,,,,,,,,,,,36,0,36,0,0,11,31,0,36,0,0,11,31
444307,,,,,,,,,,,,,,25,0,25,0,0,8,32,0,25,0,0,8,32
444334,,,,,,,,,,,,,,18,0,18,1,6,1,6,0,18,0,0,1,6
444361,,,,,,,,,,,,,,81,0,81,74,91,74,91,0,81,0,0,74,91
444370,,,,,,,,,,,,,,52,0,52,29,56,33,63,0,52,3,0,36,69
444398,17,0,17,4,24,6,35,0,17,0,0,6,35,,,,,,,,,,,,,
444404,,,,,,,,,,,,,,40,0,40,10,25,28,70,0,40,0,0,28,70
444413,32,0,32,5,16,11,34,0,32,0,0,11,34,,,,,,,,,,,,,
444440,,,,,,,,,,,,,,34,0,34,21,62,22,65,0,34,0,0,22,65
444468,,,,,,,,,,,,,,8,0,8,6,75,6,75,0,8,0,0,6,75
444486,,,,,,,,,,,,,,87,0,87,9,10,55,63,0,87,0,0,55,63
444510,,,,,,,,,,,,,,18,0,18,1,6,11,61,0,18,0,0,11,61
444529,,,,,,,,,,,,,,72,0,72,42,58,55,76,0,72,0,0,55,76
444556,,,,,,,,,,,,,,421,0,421,250,59,250,59,0,421,0,0,250,59
444565,,,,,,,,,,,,,,182,0,182,116,64,122,67,0,182,12,0,134,74
444583,,,,,,,,,,,,,,510,0,510,280,55,420,82,0,510,13,0,433,85
444662,,,,,,,,,,,,,,42,0,42,0,0,28,67,0,42,14,0,42,100
444671,,,,,,,,,,,,,,70,0,70,45,64,45,64,0,70,0,0,45,64
444714,,,,,,,,,,,,,,200,0,200,46,23,110,55,0,200,0,0,110,55
444732,,,,,,,,,,,,,,41,0,41,1,2,8,20,0,41,0,32,8,20
444778,3,0,3,0,0,1,33,0,3,0,0,1,33,,,,,,,,,,,,,
444796,,,,,,,,,,,,,,181,1,180,88,49,103,57,2,178,4,0,107,60
444811,,,,,,,,,,,,,,136,0,136,38,28,38,28,0,136,0,0,38,28
444857,,,,,,,,,,,,,,10,0,10,4,40,8,80,0,10,0,0,8,80
444866,,,,,,,,,,,,,,50,0,50,35,70,35,70,0,50,0,0,35,70
444893,,,,,,,,,,,,,,596,0,596,300,50,429,72,0,596,0,0,429,72
444936,,,,,,,,,,,,,,288,0,288,14,5,183,64,0,288,68,0,251,87
444945,,,,,,,,,,,,,,534,0,534,279,52,394,74,0,534,0,0,394,74
444954,,,,,,,,,,,,,,341,0,341,91,27,91,27,0,341,20,13,111,33
445027,311,0,311,38,12,46,15,0,311,1,1,47,15,,,,,,,,,,,,,
445133,19,0,19,5,26,5,26,0,19,0,0,5,26,,,,,,,,,,,,,
445188,1653,3,1650,737,45,1146,69,0,1650,20,4,1166,71,,,,,,,,,,,,,
445212,,,,,,,,,,,,,,71,0,71,0,0,44,62,0,71,0,0,44,62
445230,,,,,,,,,,,,,,461,0,461,66,14,245,53,0,461,19,16,264,57
445249,,,,,,,,,,,,,,164,0,164,73,45,91,55,0,164,0,0,91,55
445258,,,,,,,,,,,,,,214,0,214,81,38,98,46,0,214,1,0,99,46
445364,,,,,,,,,,,,,,361,0,361,114,32,256,71,0,361,0,0,256,71
445461,,,,,,,,,,,,,,333,0,333,203,61,215,65,0,333,0,0,215,65
445498,,,,,,,,,,,,,,32,0,32,27,84,27,84,0,32,5,0,32,100
445540,,,,,,,,,,,,,,40,0,40,11,28,25,63,0,40,0,0,25,63
445638,,,,,,,,,,,,,,22,0,22,15,68,18,82,0,22,0,0,18,82
445647,,,,,,,,,,,,,,41,0,41,22,54,33,80,0,41,0,0,33,80
445656,,,,,,,,,,,,,,49,0,49,32,65,36,73,0,49,0,0,36,73
445692,138,0,138,72,52,74,54,0,138,1,0,75,54,,,,,,,,,,,,,
445708,514,0,514,205,40,241,47,0,514,2,0,243,47,,,,,,,,,,,,,
445744,,,,,,,,,,,,,,113,0,113,51,45,79,70,0,113,0,0,79,70
445762,,,,,,,,,,,,,,47,0,47,20,43,20,43,0,47,0,0,20,43
445780,,,,,,,,,,,,,,6,0,6,3,50,3,50,0,6,0,0,3,50
445799,,,,,,,,,,,,,,647,1,646,209,32,421,65,0,646,2,0,423,65
445841,,,,,,,,,,,,,,36,0,36,3,8,17,47,0,36,0,0,17,47
445850,,,,,,,,,,,,,,19,0,19,1,5,7,37,0,19,0,0,7,37
445911,,,,,,,,,,,,,,494,0,494,192,39,322,65,0,494,15,0,337,68
445948,,,,,,,,,,,,,,603,0,603,233,39,399,66,0,603,0,0,399,66
446048,252,0,252,120,48,145,58,0,252,0,0,145,58,,,,,,,,,,,,,
446093,,,,,,,,,,,,,,38,0,38,24,63,31,82,0,38,1,0,32,84
446109,,,,,,,,,,,,,,32,0,32,20,63,20,63,0,32,0,0,20,63
446118,,,,,,,,,,,,,,221,2,219,51,23,141,64,0,219,5,6,146,67
446127,,,,,,,,,,,,,,31,0,31,13,42,23,74,0,31,0,0,23,74
446163,,,,,,,,,,,,,,12,0,12,4,33,6,50,0,12,0,0,6,50
446206,,,,,,,,,,,,,,27,0,27,9,33,18,67,0,27,0,0,18,67
446233,53,0,53,8,15,13,25,0,53,0,0,13,25,,,,,,,,,,,,,
446242,,,,,,,,,,,,,,46,0,46,11,24,18,39,0,46,0,1,18,39
446251,,,,,,,,,,,,,,2,0,2,2,100,2,100,0,2,0,0,2,100
446260,,,,,,,,,,,,,,242,1,241,125,52,205,85,0,241,0,0,205,85
446288,,,,,,,,,,,,,,34,0,34,0,0,32,94,0,34,0,0,32,94
446303,,,,,,,,,,,,,,4,0,4,4,100,4,100,0,4,0,0,4,100
446349,,,,,,,,,,,,,,1,0,1,1,100,1,100,0,1,0,0,1,100
446455,,,,,,,,,,,,,,22,0,22,21,95,21,95,0,22,0,0,21,95
446516,,,,,,,,,,,,,,16,0,16,0,0,4,25,0,16,0,0,4,25
446525,49,0,49,0,0,0,0,0,49,0,0,0,0,,,,,,,,,,,,,
446552,,,,,,,,,,,,,,1105,4,1101,274,25,568,52,0,1101,18,25,586,53
446589,,,,,,,,,,,,,,306,0,306,223,73,223,73,0,306,0,0,223,73
446598,,,,,,,,,,,,,,4,0,4,3,75,3,75,0,4,0,0,3,75
446604,304,0,304,0,0,232,76,0,304,0,0,232,76,,,,,,,,,,,,,
446640,107,0,107,21,20,31,29,0,107,0,0,31,29,,,,,,,,,,,,,
446774,,,,,,,,,,,,,,237,0,237,66,28,83,35,0,237,16,18,99,42
447023,,,,,,,,,,,,,,647,2,645,457,71,457,71,0,645,0,0,457,71
447050,4,0,4,0,0,0,0,0,4,0,0,0,0,,,,,,,,,,,,,
447148,,,,,,,,,,,,,,85,0,85,1,1,50,59,0,85,0,0,50,59
447166,,,,,,,,,,,,,,23,0,23,0,0,14,61,0,23,0,0,14,61
447175,,,,,,,,,,,,,,28,0,28,0,0,8,29,0,28,0,0,8,29
447351,,,,,,,,,,,,,,193,0,193,73,38,116,60,0,193,13,7,129,67
447379,,,,,,,,,,,,,,275,0,275,112,41,163,59,0,275,2,0,165,60
447421,2,0,2,1,50,1,50,0,2,0,0,1,50,,,,,,,,,,,,,
447449,,,,,,,,,,,,,,33,0,33,32,97,32,97,0,33,0,0,32,97
447458,44,0,44,43,98,43,98,0,44,0,0,43,98,,,,,,,,,,,,,
447467,,,,,,,,,,,,,,250,0,250,115,46,156,62,0,250,0,0,156,62
447582,,,,,,,,,,,,,,228,0,228,20,9,29,13,1,227,17,3,46,20
447591,,,,,,,,,,,,,,780,0,780,373,48,616,79,0,780,0,0,616,79
447607,,,,,,,,,,,,,,486,1,485,241,50,317,65,0,485,3,3,320,66
447616,,,,,,,,,,,,,,362,1,361,186,52,253,70,0,361,1,0,254,70
447689,1752,0,1752,68,4,375,21,0,1752,72,44,447,26,,,,,,,,,,,,,
447704,,,,,,,,,,,,,,42,0,42,6,14,35,83,0,42,0,0,35,83
447722,,,,,,,,,,,,,,42,0,42,34,81,35,83,0,42,2,0,37,88
447731,,,,,,,,,,,,,,143,0,143,11,8,124,87,0,143,1,0,125,87
447759,,,,,,,,,,,,,,46,0,46,2,4,20,43,0,46,0,0,20,43
447768,,,,,,,,,,,,,,523,0,523,205,39,346,66,0,523,16,3,362,69
447777,,,,,,,,,,,,,,19,0,19,15,79,15,79,0,19,0,0,15,79
447795,,,,,,,,,,,,,,69,0,69,65,94,65,94,0,69,0,0,65,94
447810,,,,,,,,,,,,,,155,0,155,119,77,122,79,0,155,0,0,122,79
447847,,,,,,,,,,,,,,60,0,60,12,20,32,53,0,60,7,0,39,65
447865,,,,,,,,,,,,,,21,0,21,11,52,15,71,0,21,0,0,15,71
447874,,,,,,,,,,,,,,254,0,254,189,74,197,78,0,254,0,0,197,78
447883,,,,,,,,,,,,,,119,0,119,13,11,77,65,0,119,6,0,83,70
447892,,,,,,,,,,,,,,99,0,99,16,16,63,64,0,99,5,3,68,69
447908,,,,,,,,,,,,,,11,0,11,5,45,7,64,0,11,0,0,7,64
447917,,,,,,,,,,,,,,27,0,27,14,52,14,52,0,27,0,0,14,52
447935,,,,,,,,,,,,,,33,0,33,13,39,17,52,0,33,0,0,17,52
447953,52,0,52,20,38,20,38,0,52,0,0,20,38,,,,,,,,,,,,,
447962,,,,,,,,,,,,,,147,0,147,51,35,79,54,0,147,0,0,79,54
447971,,,,,,,,,,,,,,103,0,103,17,17,81,79,0,103,0,0,81,79
447980,,,,,,,,,,,,,,5,0,5,3,60,3,60,0,5,1,1,4,80
447999,,,,,,,,,,,,,,76,0,76,57,75,57,75,0,76,0,0,57,75
448026,,,,,,,,,,,,,,82,0,82,30,37,60,73,0,82,0,0,60,73
448044,,,,,,,,,,,,,,2,0,2,0,0,1,50,0,2,0,0,1,50
448071,,,,,,,,,,,,,,45,0,45,2,4,39,87,0,45,0,0,39,87
448123,,,,,,,,,,,,,,284,0,284,80,28,186,65,0,284,0,0,186,65
448196,,,,,,,,,,,,,,41,0,41,25,61,31,76,0,41,0,0,31,76
448220,,,,,,,,,,,,,,40,0,40,3,8,33,83,0,40,0,0,33,83
448248,,,,,,,,,,,,,,294,10,284,71,25,241,85,0,284,1,0,242,85
448257,,,,,,,,,,,,,,46,0,46,0,0,45,98,0,46,0,0,45,98
448275,,,,,,,,,,,,,,23,0,23,21,91,21,91,0,23,0,0,21,91
448372,,,,,,,,,,,,,,20,0,20,17,85,17,85,0,20,0,0,17,85
448424,,,,,,,,,,,,,,22,0,22,2,9,17,77,0,22,0,0,17,77
448433,,,,,,,,,,,,,,691,3,688,204,30,443,64,0,688,5,0,448,65
448594,,,,,,,,,,,,,,454,0,454,83,18,173,38,0,454,21,32,194,43
448600,,,,,,,,,,,,,,5,0,5,1,20,3,60,0,5,0,0,3,60
448619,,,,,,,,,,,,,,95,0,95,46,48,54,57,0,95,0,0,54,57
448646,,,,,,,,,,,,,,367,0,367,197,54,246,67,0,367,0,0,246,67
448673,6,0,6,1,17,1,17,0,6,0,0,1,17,,,,,,,,,,,,,
448770,,,,,,,,,,,,,,183,0,183,106,58,114,62,0,183,0,0,114,62
448798,,,,,,,,,,,,,,72,0,72,0,0,26,36,0,72,0,0,26,36
448859,,,,,,,,,,,,,,27,0,27,15,56,17,63,0,27,0,0,17,63
448895,,,,,,,,,,,,,,390,0,390,6,2,183,47,0,390,25,0,208,53
449038,4,0,4,0,0,0,0,0,4,0,0,0,0,,,,,,,,,,,,,
449074,,,,,,,,,,,,,,319,0,319,62,19,231,72,0,319,4,4,235,74
449083,,,,,,,,,,,,,,291,0,291,264,91,264,91,0,291,0,0,264,91
449092,,,,,,,,,,,,,,229,0,229,221,97,221,97,0,229,0,0,221,97
449135,177,0,177,24,14,32,18,0,177,0,0,32,18,,,,,,,,,,,,,
449250,,,,,,,,,,,,,,538,0,538,202,38,372,69,0,538,0,0,372,69
449311,,,,,,,,,,,,,,114,0,114,39,34,67,59,0,114,0,0,67,59
449320,,,,,,,,,,,,,,353,0,353,156,44,241,68,0,353,7,0,248,70
449339,604,1,603,140,23,190,32,0,603,30,70,220,36,,,,,,,,,,,,,
449348,1,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
449357,,,,,,,,,,,,,,26,0,26,22,85,23,88,0,26,0,0,23,88
449393,,,,,,,,,,,,,,30,0,30,16,53,22,73,0,30,0,0,22,73
449445,,,,,,,,,,,,,,58,0,58,11,19,33,57,0,58,0,0,33,57
449463,,,,,,,,,,,,,,195,0,195,143,73,160,82,0,195,0,0,160,82
449472,,,,,,,,,,,,,,25,0,25,3,12,20,80,0,25,0,0,20,80
449490,,,,,,,,,,,,,,59,0,59,5,8,53,90,0,59,5,1,58,98
449506,,,,,,,,,,,,,,2,0,2,2,100,2,100,0,2,0,0,2,100
449524,,,,,,,,,,,,,,10,0,10,5,50,5,50,0,10,0,0,5,50
449533,,,,,,,,,,,,,,52,0,52,37,71,37,71,0,52,0,0,37,71
449597,,,,,,,,,,,,,,4,0,4,1,25,1,25,0,4,0,0,1,25
449603,,,,,,,,,,,,,,39,0,39,19,49,29,74,0,39,0,0,29,74
449612,,,,,,,,,,,,,,14,1,13,7,54,9,69,0,13,0,0,9,69
449658,28,0,28,0,0,4,14,0,28,0,0,4,14,,,,,,,,,,,,,
449676,,,,,,,,,,,,,,221,0,221,117,53,160,72,0,221,0,0,160,72
449685,,,,,,,,,,,,,,305,0,305,192,63,219,72,0,305,0,0,219,72
449700,,,,,,,,,,,,,,197,0,197,155,79,155,79,0,197,0,0,155,79
449719,,,,,,,,,,,,,,38,0,38,22,58,24,63,0,38,0,0,24,63
449728,,,,,,,,,,,,,,17,0,17,11,65,11,65,0,17,0,0,11,65
449764,28,0,28,10,36,11,39,0,28,0,0,11,39,,,,,,,,,,,,,
449773,,,,,,,,,,,,,,63,0,63,29,46,42,67,0,63,0,0,42,67
449782,,,,,,,,,,,,,,32,0,32,3,9,22,69,0,32,2,0,24,75
449807,,,,,,,,,,,,,,28,0,28,20,71,26,93,0,28,2,0,28,100
449816,,,,,,,,,,,,,,36,0,36,26,72,30,83,0,36,0,0,30,83
449861,,,,,,,,,,,,,,94,0,94,23,24,57,61,0,94,0,0,57,61
449870,18,0,18,0,0,3,17,0,18,0,0,3,17,,,,,,,,,,,,,
449898,21,0,21,1,5,2,10,0,21,0,0,2,10,,,,,,,,,,,,,
449904,,,,,,,,,,,,,,84,0,84,3,4,30,36,0,84,9,0,39,46
449959,,,,,,,,,,,,,,35,0,35,0,0,24,69,0,35,1,0,25,71
449968,,,,,,,,,,,,,,52,0,52,4,8,42,81,0,52,0,0,42,81
449977,,,,,,,,,,,,,,45,0,45,0,0,36,80,0,45,0,0,36,80
449986,,,,,,,,,,,,,,57,0,57,0,0,39,68,0,57,2,0,41,72
449995,,,,,,,,,,,,,,69,0,69,2,3,50,72,0,69,0,0,50,72
450021,,,,,,,,,,,,,,18,0,18,0,0,11,61,0,18,0,0,11,61
450058,,,,,,,,,,,,,,227,0,227,42,19,116,51,0,227,0,0,116,51
450067,,,,,,,,,,,,,,128,0,128,45,35,84,66,0,128,0,0,84,66
450119,,,,,,,,,,,,,,82,1,81,0,0,42,52,0,81,1,0,43,53
450128,,,,,,,,,,,,,,220,1,219,24,11,118,54,0,219,1,0,119,54
450298,1,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
450377,1,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
450395,,,,,,,,,,,,,,15,0,15,2,13,9,60,0,15,0,0,9,60
450401,,,,,,,,,,,,,,263,0,263,151,57,199,76,0,263,0,0,199,76
450571,6,0,6,1,17,1,17,0,6,0,0,1,17,,,,,,,,,,,,,
