UNITID,SANIN01,SANIT01,SANIN02,SANIT02,SANIN03,SANIT03,SANIN04,SANIT04,SANIN05,SANIT05,SANIN06,SANIT06,SANIN07,SANIT07,SANIN08,SANIT08,SANIN09,SANIT09,SANIN10,SANIT10,SANIN11,SANIT11,SANIN12,SANIT12,SANIN13,SANIT13,SANIN14,SANIT14
110635,9172,883311537,1514,113102700,36,4609382,408,34090849,676,126046749,1847,198504303,1194,124692016,1320,119141151,89,11917266,899,52874562,1,67000,785,59142947,313,32512692,90,6609920
110644,7790,638969529,1024,69527392,11,1593474,214,16184099,533,87644400,1085,97088150,1550,128207987,956,72440076,215,24914266,917,53581310,8,853571,819,52655767,366,27806917,92,6472120
110653,4969,433235230,650,45828402,4,322903,188,14301903,424,76568621,1019,91838520,663,63129690,666,50789674,50,6251129,608,33162529,2,197792,459,31715842,179,14352710,57,4775515
110662,13547,1141755018,791,56553446,18,2256452,553,45249169,855,153300302,2568,224233494,1697,157733682,1359,113628178,509,65200971,2664,146772940,48,3917325,1720,113137389,513,41849619,252,17922051
110671,2890,235343622,346,23118265,1,99300,115,8662420,229,38246376,473,41276267,371,31842793,445,32554716,24,2784156,376,20731726,4,343596,321,21402424,131,10729221,54,3552362
110680,8629,737216200,792,59320761,14,1577958,308,23158267,516,92808265,1430,130135322,1369,125440749,911,68465970,480,54542950,1335,75741250,15,2186269,953,64316698,363,29724896,143,9796845
110699,3760,406548513,317,21740179,0,0,41,4113689,374,78166837,1003,114753519,606,68186788,261,26378073,130,16566304,491,31800911,8,1245201,319,26500936,85,8728157,125,8367919
110705,3719,308617005,478,36342319,2,230620,125,9652229,368,53631261,579,48122555,516,47697061,485,34773212,46,6063983,444,26451738,1,225000,439,27900277,156,12182273,80,5344477
110714,3036,266409299,351,26737542,0,0,99,7750429,276,46043401,467,43656108,430,42718730,423,31077020,31,3780834,413,23850601,4,294711,340,24001528,127,11073146,75,5425249
110778,26,2315725,0,0,0,0,10,612000,10,1255000,3,205000,1,135725,0,0,0,0,0,0,0,0,2,108000,0,0,0,0
110918,6,309326,0,0,0,0,5,252676,1,56650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111045,2,36000,0,0,0,0,1,12000,1,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111081,241,21091488,0,0,0,0,8,526264,82,10516476,14,1314581,20,1779539,39,2834765,0,0,30,1295024,1,75008,37,2167232,10,582599,0,0
111188,179,15875160,0,0,0,0,8,512064,27,4368864,44,3733644,18,1794336,25,1887552,3,222408,25,1491108,1,90000,13,750396,9,579204,6,445584
111391,93,8186513,0,0,0,0,12,999866,17,2869102,15,1155970,6,393824,17,1448307,0,0,1,68946,0,0,22,1162635,3,87863,0,0
111434,93,9681371,0,0,0,0,8,645590,12,2557140,6,684348,0,0,6,607104,0,0,1,110580,0,0,60,5076609,0,0,0,0
111461,367,36724117,1,101316,0,0,80,6639206,66,10314357,44,4461864,44,4238268,22,2161682,6,431052,51,3601776,0,0,33,3003024,14,1246992,6,524580
111638,30,1460095,0,0,0,0,3,114513,6,549653,7,277281,1,46473,0,0,0,0,1,23897,4,161035,8,287243,0,0,0,0
111887,425,37839848,5,444473,0,0,149,13622783,54,9638220,29,2017910,19,1869544,18,1381471,4,300122,79,3662815,0,0,59,4215949,7,557366,2,129195
111896,88,6249765,0,0,0,0,13,602569,21,2662251,5,398167,3,201923,8,462612,0,0,13,674875,0,0,25,1247368,0,0,0,0
111920,161,13057128,0,0,0,0,16,1098707,26,3672518,11,826914,3,286482,34,2280605,0,0,0,0,0,0,71,4891902,0,0,0,0
111939,343,30355892,0,0,0,0,10,358248,43,8232078,41,3662940,24,2669160,14,882300,0,0,33,2079660,0,0,178,12471506,0,0,0,0
111948,1000,88724709,13,1528180,0,0,135,9648960,157,29000034,144,10900659,159,12321261,141,10430255,18,1097400,51,3157801,0,0,146,8401694,25,1695968,11,542497
111966,188,15417671,9,531889,0,0,28,1826362,24,4007966,34,2835362,13,1252157,6,365014,1,111280,32,1721479,0,0,41,2766162,0,0,0,0
112075,230,17404218,0,0,0,0,49,3058605,48,5511656,18,1358540,11,791825,51,3630989,4,279260,9,400902,25,1556037,15,816404,0,0,0,0
112084,30,1712739,0,0,0,0,11,597262,5,483315,2,62400,0,0,10,466800,1,62400,1,40562,0,0,0,0,0,0,0,0
112127,12,1297900,0,0,0,0,2,158500,5,700400,1,155000,0,0,0,0,0,0,0,0,0,0,3,210000,1,74000,0,0
112172,252,22786820,3,270790,0,0,53,3704166,33,6099204,23,1832020,18,2083448,20,1730827,2,187345,48,3191822,0,0,41,2798350,8,647169,3,241679
112190,543,49386547,0,0,0,0,55,4977866,37,6067364,71,7751407,27,3495604,13,983642,5,407890,81,6485880,0,0,254,19216894,0,0,0,0
112251,160,14199884,5,423260,0,0,41,2563993,40,6317746,28,2483300,11,785907,0,0,1,64583,0,0,0,0,34,1561095,0,0,0,0
112260,352,29549401,0,0,0,0,35,3033940,40,8033922,62,6503270,20,1581573,45,3109239,5,361180,82,3494332,0,0,56,3050397,3,199486,4,182062
112376,119,14497947,0,0,0,0,2,203644,29,5536083,37,3583656,26,2996908,1,73991,0,0,2,195477,0,0,22,1908188,0,0,0,0
112385,138,13818639,0,0,0,0,12,1122919,28,4808188,17,1409131,4,447137,9,699507,0,0,14,1062472,0,0,54,4269285,0,0,0,0
112394,49,4511989,0,0,0,0,2,141000,15,2367418,6,376942,3,201836,5,252008,0,0,2,95721,13,913043,3,164021,0,0,0,0
112525,657,50728451,14,2125914,0,0,16,1368643,157,19922314,19,1319957,135,8862699,7,599717,12,1094998,59,2877312,0,0,238,12556897,0,0,0,0
112561,82,6416003,0,0,0,0,8,467614,21,2630810,5,317340,2,169668,4,234420,0,0,8,521572,0,0,34,2074579,0,0,0,0
112570,29,2509052,0,0,0,0,8,577547,5,805035,8,575270,0,0,1,64480,0,0,1,64480,2,133923,1,64480,0,0,3,223837
112686,163,12333860,0,0,0,0,34,1718461,33,4739980,14,867561,14,1137240,25,1512475,1,88855,21,1002463,0,0,21,1266825,0,0,0,0
112817,83,9961167,0,0,0,0,0,0,23,4167759,30,2897112,13,1487544,0,0,0,0,0,0,0,0,17,1408752,0,0,0,0
112826,117,10211603,0,0,0,0,3,215570,25,3796164,7,582375,3,340608,17,1204465,0,0,12,847560,0,0,50,3224861,0,0,0,0
113096,197,15166602,0,0,0,0,39,2438645,26,4060724,11,985008,7,654872,16,1019324,0,0,23,1449186,0,0,75,4558843,0,0,0,0
113111,107,9429472,3,277154,0,0,28,1958981,21,3526977,2,157007,12,1129631,2,171059,0,0,20,1001373,0,0,18,1147336,1,59954,0,0
113193,239,17853322,0,0,0,0,16,861729,31,4411468,9,695815,16,1354666,19,1205905,1,57120,37,2196000,0,0,110,7070619,0,0,0,0
113218,204,13782108,0,0,0,0,39,2162462,27,3728553,7,461456,0,0,25,1649321,4,337366,35,1722246,0,0,67,3720704,0,0,0,0
113236,257,18944019,0,0,0,0,34,2474200,33,5505217,20,850000,20,895000,14,694000,10,450000,65,4211303,2,135000,59,3729299,0,0,0,0
113333,272,26726126,0,0,0,0,39,3357031,31,6201781,31,2843168,2,254638,35,3083133,1,136349,25,1765680,0,0,108,9084346,0,0,0,0
113573,261,25188705,2,184239,0,0,88,7629803,39,6576019,31,2590844,15,1709507,9,782151,1,143840,59,4225733,0,0,17,1346569,0,0,0,0
113582,12,1000000,0,0,0,0,8,540000,3,397500,1,62500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113634,233,20947338,0,0,0,0,8,706405,46,6954807,10,812760,7,771396,26,2170562,0,0,21,1591464,0,0,115,7939944,0,0,0,0
113698,175,15141034,0,0,0,0,34,2675176,50,6075279,7,539940,13,1076752,35,2526203,4,311967,4,204079,0,0,20,1268203,8,463435,0,0
113704,5,275050,0,0,0,0,2,145600,2,56000,0,0,0,0,0,0,0,0,0,0,0,0,1,73450,0,0,0,0
113856,383,30501051,0,0,0,0,28,2095614,24,4698661,14,1606396,2,245422,37,2671313,1,152596,104,7139411,0,0,173,11891638,0,0,0,0
113980,464,38645319,0,0,0,0,21,1709094,62,9439823,57,4868676,25,2420340,32,2519172,0,0,91,5808048,0,0,176,11880166,0,0,0,0
114114,13,858238,0,0,0,0,5,300068,2,191574,3,212808,0,0,0,0,0,0,0,0,0,0,3,153788,0,0,0,0
114123,8,592932,0,0,0,0,2,90928,5,448481,0,0,0,0,0,0,0,0,0,0,0,0,1,53523,0,0,0,0
114266,146,12854409,0,0,0,0,22,1048452,20,3636277,7,644812,7,806111,7,529038,0,0,28,2022962,0,0,55,4166757,0,0,0,0
114354,174,16943336,0,0,0,0,48,4101657,21,3716266,16,951226,13,1235144,26,3765807,2,133120,0,0,0,0,40,2626027,4,255749,4,158340
114433,72,5699176,1,106285,0,0,6,372572,16,1876737,8,665038,5,477998,4,214824,1,78823,6,418329,0,0,13,816366,12,672204,0,0
114549,81,6770738,0,0,0,0,25,1455630,26,3442663,4,227170,4,304582,2,123026,0,0,2,105866,0,0,18,1111801,0,0,0,0
114585,20,1269320,0,0,0,0,1,88000,5,327160,2,160000,0,0,2,145000,0,0,0,0,0,0,10,549160,0,0,0,0
114716,141,16407802,0,0,0,0,20,1887157,37,6782079,14,1282776,1,157448,24,2400970,0,0,3,274468,0,0,42,3622904,0,0,0,0
114734,9,726448,0,0,0,0,1,72120,0,0,5,455736,0,0,1,70000,0,0,0,0,0,0,2,128592,0,0,0,0
114789,489,38935486,0,0,0,0,39,2093158,75,11716838,94,6746843,15,1573085,66,4623450,0,0,86,5281470,0,0,114,6900642,0,0,0,0
114813,269,15048270,0,0,0,0,11,762680,55,4462970,39,1935964,3,141461,69,3583688,4,253600,23,1041672,0,0,55,2454561,9,385154,1,26520
114831,193,23956048,0,0,0,0,2,187420,32,6859666,45,4520508,52,6915942,0,0,0,0,46,3954545,0,0,16,1517967,0,0,0,0
114840,249,18248577,0,0,0,0,28,1612245,87,8473435,30,2064932,16,1066048,40,2702536,0,0,11,447949,0,0,37,1881432,0,0,0,0
114859,345,28772822,0,0,0,0,63,5153701,52,6540633,24,2182499,17,1437001,44,3760766,5,197778,56,3720444,0,0,84,5780000,0,0,0,0
114938,107,7862530,1,115696,0,0,13,883771,14,1810919,17,979713,7,702352,11,639626,1,79080,10,556484,0,0,30,1913380,2,125976,1,55533
115001,322,27961590,0,0,0,0,32,2538961,51,7809960,20,1770879,10,1075699,12,1075801,2,159158,41,2430668,0,0,153,11053141,1,47323,0,0
115010,25,1508902,0,0,0,0,8,260913,3,570829,4,210107,0,0,0,0,0,0,0,0,6,316791,4,150262,0,0,0,0
115083,170,16346292,0,0,0,0,26,2703712,75,8511882,9,844606,11,922199,3,209527,0,0,9,412542,0,0,37,2741824,0,0,0,0
115126,188,18269635,0,0,0,0,10,924932,34,5884751,20,1793463,3,366248,12,959163,2,147544,44,3297218,0,0,63,4896316,0,0,0,0
115214,40,3626937,0,0,0,0,11,737154,18,2114821,5,391260,1,78000,0,0,0,0,1,60665,0,0,4,245037,0,0,0,0
115287,172,14817008,0,0,0,0,0,0,41,6191733,41,2780773,27,2087520,0,0,0,0,29,1718740,0,0,34,2038242,0,0,0,0
115296,327,21647191,0,0,0,0,72,3804508,46,6056067,18,1071448,12,829412,23,1502725,4,329086,49,2526083,0,0,103,5527862,0,0,0,0
115393,210,16127553,0,0,0,0,8,537781,57,6547704,16,1059379,11,958008,13,855745,0,0,29,1598451,0,0,76,4570485,0,0,0,0
115409,241,18235232,0,0,0,0,34,2647144,37,6299913,35,2795589,22,1227319,2,160145,2,169099,77,3265287,0,0,32,1670736,0,0,0,0
115728,92,7337411,0,0,0,0,33,2265835,18,2428871,9,632783,5,339460,17,1057317,2,134971,0,0,0,0,8,478174,0,0,0,0
115746,126,6479392,0,0,0,0,52,2635722,17,1887190,3,221092,6,303380,1,225000,0,0,15,352539,1,48062,16,460210,3,106180,12,240017
115755,616,44489078,0,0,0,0,33,2121360,32,5765798,140,10623912,65,5384928,128,8057028,15,1572120,57,2812068,0,0,89,4207776,43,3069792,14,874296
115773,27,2163014,0,0,0,0,8,416440,12,1410072,0,0,1,52000,0,0,0,0,5,224494,0,0,1,60008,0,0,0,0
115861,202,14407179,0,0,0,0,22,1440214,32,4132015,14,924541,14,1101745,30,1545099,0,0,33,1874157,0,0,57,3389408,0,0,0,0
115931,21,1295493,0,0,0,0,13,681533,5,485000,1,49920,0,0,0,0,0,0,0,0,0,0,2,79040,0,0,0,0
116226,5,286472,0,0,0,0,0,0,1,49917,1,52335,0,0,0,0,0,0,0,0,0,0,3,184220,0,0,0,0
116439,221,22458096,0,0,0,0,4,392688,40,7424028,16,1537404,9,1054020,11,960408,2,217896,39,2759052,0,0,100,8112600,0,0,0,0
116846,91,7194089,0,0,0,0,1,100000,26,3406258,6,400478,1,96000,4,174500,0,0,16,750060,0,0,27,1926505,10,340288,0,0
117052,141,10993505,0,0,0,0,18,1120634,32,4504088,19,1282014,0,0,19,1404213,0,0,20,740862,0,0,33,1941694,0,0,0,0
117104,48,2686545,0,0,0,0,16,818976,9,630100,4,231440,2,113680,4,188067,1,54167,1,52000,6,339155,5,258960,0,0,0,0
117140,387,31897467,0,0,0,0,38,2898092,131,14162625,71,5528658,24,1919480,29,2202001,6,559866,10,454187,0,0,72,3805177,6,367381,0,0
117168,50,4380262,0,0,0,0,9,633273,7,1336755,9,690888,7,555379,8,519479,0,0,4,321192,0,0,6,323296,0,0,0,0
117195,94,6714146,0,0,0,0,27,1404478,28,3107914,4,272147,6,407625,1,41877,0,0,6,247803,0,0,20,1112286,2,120016,0,0
117247,132,10478007,0,0,0,0,12,833982,19,3002558,18,1540643,5,383650,25,1852507,0,0,17,801990,0,0,36,2062677,0,0,0,0
117274,89,6954352,0,0,0,0,7,381046,23,2897139,6,494733,5,439048,12,830258,0,0,12,705960,0,0,24,1206168,0,0,0,0
117283,7,482952,0,0,0,0,0,0,5,365352,2,117600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117520,73,6223798,1,127308,0,0,4,163000,26,3239325,10,626287,1,66300,3,183560,4,317894,3,158080,0,0,21,1342044,0,0,0,0
117557,33,1631105,0,0,0,0,2,116600,7,573400,1,60000,1,46800,15,548325,0,0,0,0,0,0,7,285980,0,0,0,0
117575,10,631391,0,0,0,0,1,62400,4,297288,0,0,0,0,0,0,0,0,0,0,0,0,5,271703,0,0,0,0
117627,170,9062650,0,0,0,0,3,79040,46,3725794,4,182770,2,124800,16,690582,2,107796,29,1138030,0,0,68,3013838,0,0,0,0
117636,762,50193514,11,1230174,6,476965,7,313354,155,17246384,38,1930025,60,4448415,17,966379,128,6967038,89,3186064,0,0,190,9828705,60,3536996,1,63015
117645,544,47771017,0,0,0,0,35,2700629,82,12427977,44,3938467,27,2918578,42,3693100,6,830158,87,5661941,0,0,221,15600167,0,0,0,0
117672,134,13175376,2,249482,0,0,13,1117810,48,6870339,14,1167944,7,905093,14,801927,6,440895,1,60590,1,46280,24,1328877,4,186139,0,0
117681,255,32249105,0,0,0,0,21,2102154,40,9368372,77,8285789,49,7059915,0,0,0,0,0,0,0,0,68,5432875,0,0,0,0
117690,122,10888511,0,0,0,0,11,932070,12,2573152,8,1003678,1,111513,5,411343,0,0,33,2239924,0,0,52,3616831,0,0,0,0
117706,251,19487751,0,0,0,0,21,1433812,14,2608754,7,937588,3,321051,14,1045110,0,0,88,5944964,0,0,104,7196472,0,0,0,0
117715,111,9202431,0,0,0,0,14,789055,11,2323770,6,633741,1,75218,4,428360,0,0,28,1729454,0,0,47,3222833,0,0,0,0
117724,216,17153283,0,0,0,0,19,1352589,14,2730953,9,950720,1,133406,21,1597870,0,0,66,4592327,0,0,86,5795418,0,0,0,0
117733,234,19381635,0,0,0,0,23,1595655,18,3592527,19,1869618,3,222791,13,1190332,1,70872,55,3856937,0,0,102,6982903,0,0,0,0
117751,171,13033356,0,0,0,0,18,725510,12,3024673,12,811234,14,1175279,27,2077591,0,0,28,1686825,30,2019993,22,1034751,8,477500,0,0
117788,230,19608915,0,0,0,0,23,1673332,20,3921721,8,689114,3,328926,20,1704522,0,0,56,4146875,0,0,100,7144425,0,0,0,0
117803,23,2572147,1,191849,0,0,13,953004,6,1170874,0,0,1,128399,0,0,0,0,0,0,0,0,2,128021,0,0,0,0
117867,149,12454237,0,0,0,0,25,1727545,11,2028432,7,734638,4,445883,9,790998,0,0,38,2893141,0,0,55,3833600,0,0,0,0
117894,133,12172339,0,0,0,0,2,238932,28,4355068,8,629940,6,549624,16,1273416,0,0,13,968412,0,0,60,4156947,0,0,0,0
117900,269,27753199,0,0,0,0,10,943463,43,7745572,48,4538857,35,4347801,9,596782,3,151349,68,5440677,0,0,53,3988698,0,0,0,0
117946,1283,109889350,0,0,0,0,88,6100108,263,38737032,274,21843820,94,7977167,149,12729971,15,1171967,148,7343918,2,84344,200,10941508,40,2503537,10,455978
118198,36,2403018,0,0,0,0,19,754470,13,1497488,1,51472,0,0,0,0,0,0,2,71760,0,0,1,27828,0,0,0,0
118347,197,19159174,0,0,0,0,14,1114621,39,6506836,32,2934784,10,1296215,19,1498506,0,0,34,2153478,0,0,48,3595532,1,59202,0,0
118684,133,5437951,0,0,0,0,4,174602,31,4001769,0,0,8,48138,0,0,0,0,22,252818,0,0,68,960624,0,0,0,0
118693,111,8239122,0,0,0,0,72,4136970,7,1547600,6,555000,6,549404,10,1031390,0,0,0,0,0,0,2,129900,8,288858,0,0
118718,268,19696458,0,0,0,0,35,1795130,39,5494951,48,3236736,7,535656,36,2349917,2,145452,43,2467805,0,0,58,3670811,0,0,0,0
118772,84,6749953,0,0,0,0,12,795719,12,2033785,17,1377112,2,193820,6,502900,0,0,9,455225,0,0,26,1391392,0,0,0,0
118912,348,42766365,0,0,0,0,57,6303152,42,8821587,57,6969545,27,3570322,42,4593808,0,0,46,4837161,0,0,77,7670790,0,0,0,0
118930,97,11305859,0,0,0,0,10,881795,21,4031109,8,894980,0,0,17,1857519,0,0,0,0,0,0,41,3640456,0,0,0,0
118976,287,22094509,0,0,0,0,16,939527,45,6017042,44,3178884,5,403560,9,585974,3,273767,12,762871,0,0,153,9932884,0,0,0,0
119058,104,9146141,0,0,0,0,11,808423,31,3997131,17,1221210,12,893776,0,0,0,0,2,130878,0,0,29,2003853,2,90870,0,0
119067,201,12026593,0,0,0,0,23,1242287,15,2283887,11,709979,10,728664,4,272878,0,0,60,2707577,0,0,59,3121945,19,959376,0,0
119137,178,15819312,0,0,0,0,19,1250106,20,3287919,17,1309080,0,0,13,931572,0,0,33,2519619,0,0,76,6521016,0,0,0,0
119164,741,80525361,0,0,0,0,15,1382634,129,22111053,18,2001831,50,6378497,20,1942432,7,723872,119,11309960,0,0,383,34675082,0,0,0,0
119173,250,17549531,5,388961,0,0,37,2121939,100,9591549,9,687381,4,212434,0,0,5,426585,20,838656,0,0,49,2207811,13,791418,8,282797
119216,344,26609776,2,220036,0,0,45,2993107,60,8247296,24,1862643,24,2140589,25,1645689,0,0,70,3679570,0,0,93,5752986,0,0,1,67860
119270,72,3436590,0,0,0,0,17,415804,23,1599741,8,479146,3,236438,1,92308,0,0,7,189967,1,50000,6,248237,0,0,6,124949
119331,163,13073026,0,0,0,0,8,573588,25,3239780,22,1771560,8,672516,14,1051608,1,44484,20,1321932,0,0,65,4397558,0,0,0,0
119605,1819,133623988,0,0,0,0,900,46575491,449,53059903,255,19590896,89,6707628,15,1189776,0,0,0,0,0,0,108,6346062,3,154232,0,0
119678,486,56630963,144,19790574,0,0,46,4754358,42,7554670,73,6737019,64,7308743,11,1450010,0,0,7,563610,0,0,98,8387455,0,0,1,84524
119775,27,1835806,2,185800,1,65953,9,591013,6,476960,2,128189,0,0,2,120000,0,0,2,81411,0,0,3,186480,0,0,0,0
120023,98,9709622,0,0,0,0,1,84000,24,4217557,6,601635,14,1314000,0,0,0,0,12,712430,0,0,41,2780000,0,0,0,0
120078,20,789318,0,0,0,0,2,95569,3,238451,5,125887,0,0,0,0,0,0,0,0,7,247681,3,81730,0,0,0,0
120166,27,2807124,0,0,0,0,10,782524,5,970000,4,335000,5,542800,1,62400,0,0,0,0,0,0,0,0,2,114400,0,0
120184,41,4104183,0,0,0,0,0,0,15,2026534,6,464236,3,379386,6,464236,0,0,3,137285,0,0,7,524300,1,108206,0,0
120254,483,33943269,0,0,0,0,51,3168588,52,7984048,44,3630104,34,2741489,92,5591634,9,728006,109,4867996,4,137035,69,3753344,19,1341025,0,0
120290,186,19620428,0,0,0,0,5,376725,45,8256479,18,1540053,13,1439088,26,2039562,0,0,24,1666248,0,0,55,4302273,0,0,0,0
120342,321,28939865,0,0,0,0,19,1263775,52,8708499,28,2473719,10,943582,13,1112187,2,201106,74,5167763,0,0,123,9069234,0,0,0,0
120403,183,15980516,0,0,0,0,19,1187524,65,7977453,12,962411,12,926234,11,926168,6,671645,15,725671,0,0,30,1787863,0,0,13,815547
120421,135,12089495,0,0,0,0,18,1296652,18,2949542,13,1025169,0,0,9,585061,1,58619,23,1634313,0,0,53,4540139,0,0,0,0
120537,95,5407049,1,70200,0,0,10,290104,27,2169365,5,228472,3,167799,25,1454028,3,187200,2,74497,5,86563,11,527286,3,151535,0,0
120661,77,4415225,0,0,18,1196777,5,221657,17,1419218,1,66477,0,0,0,0,0,0,1,38874,10,624139,25,848083,0,0,0,0
120698,82,9159918,0,0,0,0,23,1810626,16,3368984,13,1217459,7,693462,0,0,0,0,0,0,13,1210539,10,858848,0,0,0,0
120768,49,3541381,0,0,0,0,17,870435,19,1940687,4,254011,0,0,0,0,0,0,3,136282,0,0,6,339966,0,0,0,0
120795,28,2040436,0,0,3,160855,6,427213,10,784603,1,147612,0,0,2,129350,0,0,3,160855,1,84975,2,144973,0,0,0,0
120838,8,479000,0,0,0,0,4,279000,4,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120865,111,6460187,0,0,0,0,27,1393934,38,2729494,10,526081,8,436665,4,244200,1,66429,2,74653,0,0,6,265871,14,678163,1,44697
120883,1080,85809747,0,0,0,0,5,330488,361,39299181,20,1495392,68,4908221,52,4832949,19,1489478,175,10922366,0,0,360,21132221,3,241072,17,1158379
120953,74,6797434,1,119055,0,0,13,1248657,18,2557576,5,408125,5,348468,1,84611,0,0,0,0,0,0,22,1444668,9,586274,0,0
120971,418,38095163,0,0,0,0,37,2995098,58,8771963,57,4727390,24,2879761,36,3275900,3,305270,83,5772543,0,0,120,9367238,0,0,0,0
121044,429,37121283,0,0,0,0,46,3156134,75,11211516,62,4279124,0,0,51,4018346,2,158081,81,5209811,0,0,112,9088271,0,0,0,0
121150,1171,99203386,0,0,0,0,273,17120910,251,37462153,98,7134070,102,8144253,140,11586962,13,1038650,72,3566762,15,1026793,133,7594256,46,3206365,28,1322212
121178,150,15449066,0,0,0,0,4,236591,28,5127150,47,4165061,14,1700092,6,490779,0,0,24,1669091,0,0,27,2060302,0,0,0,0
121257,216,16143614,0,0,0,0,18,1196557,41,5518876,29,2671985,9,550607,20,1436369,0,0,55,2324192,0,0,41,2281706,3,163322,0,0
121275,10,590000,0,0,0,0,1,65000,2,100000,5,305000,1,60000,0,0,0,0,0,0,1,60000,0,0,0,0,0,0
121309,440,28992919,0,0,0,0,42,2745847,74,8302178,52,3133891,34,2502094,79,4524190,10,731600,36,1855481,1,31866,86,3791181,18,1009551,8,365040
121345,587,47000959,0,0,0,0,60,4875097,91,14127843,36,3915597,30,2841290,38,3753370,4,294433,198,9572258,0,0,115,6596359,14,952058,1,72654
121363,82,5916452,0,0,0,0,9,558121,20,2476516,7,407066,4,297756,7,424637,0,0,14,647208,0,0,21,1105148,0,0,0,0
121619,284,27782011,0,0,0,0,46,3969280,30,6045503,16,1160193,17,1860370,49,4811481,0,0,39,2630939,0,0,87,7304245,0,0,0,0
121628,13,1589551,0,0,0,0,3,252273,4,888322,1,91799,0,0,0,0,0,0,0,0,0,0,5,357157,0,0,0,0
121691,414,30010765,0,0,0,0,32,1771310,114,12517265,17,1136468,27,2027154,78,5367124,5,323100,48,2158062,0,0,76,3785107,16,887771,1,37404
121707,178,11201984,0,0,0,0,8,394823,38,3834170,24,1353778,9,652371,23,1276802,0,0,22,1094880,0,0,54,2595160,0,0,0,0
121886,282,23801913,0,0,0,0,24,1704312,46,7619506,12,1209293,13,1382677,16,915218,2,157998,41,2519835,0,0,128,8293074,0,0,0,0
121901,302,26620539,0,0,0,0,20,1701729,37,5856400,16,1412220,8,668760,42,3634212,4,439221,62,4166933,0,0,113,8741064,0,0,0,0
122117,8,452770,0,0,0,0,4,212815,1,100000,1,73710,0,0,0,0,0,0,0,0,0,0,1,31847,1,34398,0,0
122180,251,18916062,0,0,0,0,40,2607294,22,3817036,20,1629630,13,1210959,20,1344973,1,68257,30,1829583,0,0,105,6408330,0,0,0,0
122205,308,30969461,0,0,0,0,14,1000382,56,10467932,15,1476384,11,1065108,13,1259280,1,191604,52,3661684,0,0,146,11847087,0,0,0,0
122296,166,16483272,1,78562,0,0,51,3942974,33,6164119,13,1158695,15,1501550,1,118539,1,91936,1,59051,0,0,50,3367846,0,0,0,0
122320,493,41283375,0,0,0,0,7,662659,35,6029481,69,6602793,30,3331584,10,671020,0,0,182,12135231,0,0,160,11850607,0,0,0,0
122339,156,12873220,0,0,0,0,3,165945,24,3612917,3,288742,0,0,3,246777,0,0,2,115280,0,0,121,8443559,0,0,0,0
122375,185,15314766,0,0,0,0,6,472188,26,4140468,5,451502,0,0,3,277994,0,0,2,154191,0,0,143,9818423,0,0,0,0
122384,121,10767560,0,0,0,0,1,91653,23,3526375,3,261933,0,0,2,164294,1,124410,2,128576,0,0,89,6470319,0,0,0,0
122409,1882,146734054,13,748188,0,0,83,6281532,125,24068082,300,24642084,225,20303092,451,31884516,46,3948564,228,12111096,0,0,286,13763100,88,6680760,37,2303040
122436,1197,97357527,6,354329,0,0,244,19836286,73,16004173,116,10269020,95,8369373,192,17715091,14,1110942,151,7093625,0,0,261,13807862,39,2506533,6,290293
122506,80,8140017,0,0,1,72347,15,1047839,11,2666803,19,1531723,5,396348,16,1342170,0,0,0,0,0,0,3,201153,0,0,10,881634
122597,1339,108577863,7,434400,0,0,68,4674600,80,14233671,495,39600096,158,15077004,212,14987364,20,2163600,143,7539168,0,0,51,2864340,70,5274780,35,1728840
122612,928,94339516,11,785401,0,0,38,3310783,308,40190161,106,10179919,89,8403954,72,7797743,1,66144,50,3845360,0,0,220,15942149,33,3817902,0,0
122649,25,1816972,0,0,2,165850,1,72017,8,730278,2,131606,2,157903,3,149222,0,0,2,100801,0,0,5,309295,0,0,0,0
