UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPLCN,APPLCNM,APPLCNW,ADMSSN,ADMSSNM,ADMSSNW,ENRLT,ENRLM,ENRLW,ENRLFT,ENRLFTM,ENRLFTW,ENRLPT,ENRLPTM,ENRLPTW,SATNUM,SATPCT,ACTNUM,ACTPCT,SATVR25,SATVR75,SATMT25,SATMT75,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75
213668,1,1,1,1,1,2,5,1,3,2791,1137,1653,2086,826,1260,318,150,168,318,150,168,,,,117,37,18,6,550,620,530,630,23,27,20,25,21,27
213774,1,3,1,2,2,3,5,1,3,485,139,346,462,128,334,118,34,84,105,31,74,13,3,10,0,0,0,0,,,,,,,,,,
213783,1,5,1,2,3,1,5,1,3,2036,718,1318,1922,656,1266,380,160,220,374,157,217,6,3,3,130,34,12,3,490,580,480,570,17,24,17,22,15,24
213826,1,2,1,2,1,2,5,1,3,2541,764,1777,2080,569,1511,456,137,319,452,135,317,4,2,2,160,35,13,3,520,620,500,600,18,25,17,23,17,26
213987,1,5,1,5,1,5,3,2,3,3893,1576,2317,3207,1284,1923,625,272,353,572,251,321,53,21,32,,,,,,,,,,,,,,
213996,1,2,1,2,2,3,5,1,3,2458,917,1541,1902,692,1210,551,202,349,550,201,349,1,1,0,311,57,61,11,560,670,540,670,23,31,21,34,24,28
214023,3,3,1,3,3,3,3,3,1,3,1,2,3,1,2,3,1,2,2,0,2,1,1,0,,,,,,,,,,,,,,
214041,1,2,1,2,2,3,5,1,3,6087,2525,3562,5866,2400,3466,1225,511,714,1184,497,687,41,14,27,456,37,0,0,500,620,500,600,,,,,,
214069,1,2,1,5,2,2,3,1,3,2184,873,1311,1946,787,1159,361,144,217,360,143,217,1,1,0,,,,,,,,,,,,,,
214148,1,3,1,2,3,1,3,5,3,1113,0,1113,647,,647,100,,100,98,,98,2,,2,,,,,,,,,,,,,,
214157,2,2,1,2,1,1,2,1,3,2789,1076,1713,2178,825,1353,449,171,278,449,171,278,,,,,,,,,,,,,,,,,
214166,1,2,1,1,2,2,3,1,3,1403,566,837,1296,527,769,270,84,186,266,81,185,4,3,1,,,,,,,,,,,,,,
214175,1,5,1,1,1,3,5,5,3,4118,1715,2403,2790,1090,1700,450,188,262,450,188,262,,,,153,34,53,12,610,690,590,680,27,32,28,34,24,31
214272,1,3,5,2,5,3,5,5,3,3463,1123,2340,2916,919,1997,359,141,218,358,141,217,1,0,1,94,26,9,3,460,545,445,540,17,24,14,25,17,25
214476,1,3,5,3,1,5,3,3,1,23,5,18,10,1,9,5,1,4,5,1,4,,,,,,,,,,,,,,,,,
214528,3,3,1,3,3,3,3,3,1,105,96,9,71,66,5,37,35,2,37,35,2,0,0,0,,,,,,,,,,,,,,
214892,3,3,1,3,2,3,3,3,1,88,46,42,69,31,38,45,25,20,45,25,20,,,,,,,,,,,,,,,,,
214971,1,3,1,3,1,1,3,1,3,122,18,104,102,14,88,10,2,8,10,2,8,0,0,0,,,,,,,,,,,,,,
215053,1,3,1,2,3,1,3,1,3,187,44,143,96,19,77,41,10,31,38,8,30,3,2,1,,,,,,,,,,,,,,
215062,1,3,1,2,1,3,5,2,3,56332,26640,29692,3304,1505,1799,2418,1103,1315,2418,1103,1315,0,0,0,1183,49,732,30,720,770,760,800,33,35,35,36,33,35
215105,5,3,1,2,5,1,3,1,3,1293,350,943,1101,311,790,270,87,183,270,87,183,0,0,0,,,,,,,,,,,,,,
215114,1,2,1,2,5,1,2,1,3,509,247,262,419,197,222,209,93,116,205,92,113,4,1,3,,,,,,,,,,,,,,
215132,1,3,1,1,1,3,5,2,3,3643,907,2222,2234,603,1631,315,97,218,313,97,216,2,0,2,125,40,0,0,550,660,540,680,,,,,,
215266,1,2,1,2,2,3,5,1,3,1243,497,746,911,373,538,311,142,169,310,142,168,1,0,1,143,46,18,6,500,590,490,590,20,27,19,27,17,27
215275,1,2,1,2,2,3,5,1,3,733,307,426,666,278,388,328,145,183,327,145,182,1,0,1,144,44,26,8,520,610,510,600,18,25,17,24,17,24
215284,1,5,1,2,2,3,5,1,3,1452,753,699,1335,715,620,465,270,195,465,270,195,0,0,0,264,57,28,6,510,620,510,610,20,27,18,27,21,26
215293,2,5,1,1,5,3,5,1,3,34656,14795,19861,23109,9466,13643,4875,1973,2902,4869,1968,2901,6,5,1,2372,49,794,16,630,720,620,750,28,33,28,35,26,33
215309,1,2,1,2,2,3,5,1,3,32,3,29,15,2,13,5,2,3,5,2,3,0,0,0,4,80,1,20,500,610,520,560,,,,,,
215442,1,3,1,2,3,3,5,1,3,6076,1737,4339,5002,1350,3652,601,194,407,601,194,407,0,0,0,433,72,138,23,480,610,470,570,18,26,17,26,17,24
215594,1,1,1,2,1,3,1,2,1,91,8,83,26,1,25,26,1,25,18,1,17,8,0,8,24,92,0,0,500,585,457,560,,,,,,
215637,1,3,1,3,1,3,2,2,1,209,86,123,165,76,89,97,41,56,97,41,56,,,,,,,,,,,,,,,,,
215655,1,2,1,2,2,3,5,1,3,5012,2199,2806,4709,2043,2659,676,345,331,671,343,328,5,2,3,,,,,,,,,,,,,,
215682,5,3,1,5,3,3,3,3,1,276,243,33,201,177,24,160,141,19,160,141,19,,,,,,,,,,,,,,,,,
215691,1,5,1,2,5,3,5,5,3,916,402,514,733,312,421,120,74,46,120,74,46,0,0,0,26,22,8,7,500,630,480,570,18,23,18,22,18,22
215743,1,3,1,2,5,2,2,1,3,2063,801,1262,1513,583,930,398,161,237,398,161,237,0,0,0,,,,,,,,,,,,,,
215770,1,2,1,2,1,3,5,1,3,8119,3574,4545,6746,2898,3848,1038,498,540,1036,496,540,2,2,0,403,39,67,7,570,660,550,650,25,31,,,,
215798,1,5,1,1,2,2,5,1,3,2102,1250,852,1535,863,672,376,217,159,375,216,159,1,1,0,217,58,47,13,480,610,470,603,21,28,21,30,19,26
215929,1,1,1,2,1,3,1,1,3,9111,3469,5642,7315,2907,4408,895,355,540,895,355,540,0,0,0,708,79,204,23,560,640,540,640,23,28,22,30,,
215947,2,2,1,2,2,3,2,1,3,2684,1029,1655,1981,715,1266,359,127,232,354,127,227,5,0,5,,,,,,,,,,,,,,
215974,3,3,1,3,1,3,3,3,1,16,3,13,7,1,6,4,1,3,4,1,3,,,,,,,,,,,,,,,,,
215992,3,3,1,3,3,3,3,3,1,90,36,54,87,36,51,56,23,33,46,22,24,10,1,9,,,,,,,,,,,,,,
216010,1,1,1,1,2,3,5,1,3,6000,2581,3419,5587,2363,3224,1024,487,537,1000,476,524,24,11,13,409,40,0,0,490,590,480,590,,,,,,
216038,1,2,1,2,3,3,1,1,3,4936,1947,2989,3924,1530,2394,1370,556,814,1369,555,814,1,1,0,519,38,103,8,490,590,480,580,20,25,18,25,19,25
216047,5,3,1,3,1,3,3,2,3,6,6,0,6,6,,6,6,,6,6,,,,,,,,,,,,,,,,,,
216083,2,3,1,3,3,3,3,3,1,175,70,105,170,69,101,104,47,57,103,46,57,1,1,0,,,,,,,,,,,,,,
216278,1,2,1,1,1,2,2,1,3,5384,2167,3217,4126,1586,2540,555,244,311,555,244,311,0,0,0,,,,,,,,,,,,,,
216287,5,5,1,2,1,3,5,2,3,13012,5374,7638,1013,480,533,454,216,238,454,216,238,,,,179,39,97,21,710,770,720,790,33,35,34,36,30,35
216296,1,2,1,2,2,2,2,3,1,1372,1252,120,1218,1112,106,479,440,39,476,437,39,3,3,0,,,,,,,,,,,,,,
216311,2,2,2,3,2,1,3,3,3,49,49,0,36,36,,34,34,,34,34,,,,,,,,,,,,,,,,,,
216339,1,5,1,1,5,3,3,1,3,37571,14732,22839,27176,10260,16916,4922,2066,2856,4881,2047,2834,41,19,22,,,,,,,,,,,,,,
216357,1,2,1,2,2,3,5,1,3,1680,904,776,1479,797,682,241,146,95,241,146,95,0,0,0,43,18,35,15,480,595,485,570,17,24,16,22,17,24
216366,1,1,1,1,1,5,5,1,3,5135,1315,3820,4010,962,3048,684,167,517,683,167,516,1,0,1,214,31,32,5,570,650,560,670,25,30,23,29,24,30
216524,1,2,1,1,1,3,5,1,3,3818,1886,1932,3158,1491,1667,433,231,202,433,231,202,,,,146,34,40,9,610,680,590,680,27,32,26,33,24,31
216542,1,5,1,5,5,3,2,1,3,416,219,197,341,179,162,123,54,69,117,53,64,6,1,5,,,,,,,,,,,,,,
216597,1,2,1,1,1,3,5,1,3,24410,10940,13470,6162,2950,3212,1772,782,990,1767,779,988,5,3,2,495,28,299,17,660,730,690,760,31,34,33,35,29,33
216667,1,5,1,2,5,3,5,1,3,3150,1541,1609,2636,1230,1406,328,168,160,328,168,160,,,,124,38,35,11,520,660,530,640,21,31,19,30,19,29
216694,1,5,1,1,2,3,2,1,3,2017,948,1069,1512,683,829,294,131,163,294,131,163,0,0,0,,,,,,,,,,,,,,
216764,2,2,1,1,3,2,5,2,3,14020,4984,9036,12528,4238,8290,2628,1019,1609,2614,1016,1598,14,3,11,705,27,38,1,540,630,530,620,23,29,22,30,20,27
216773,1,2,1,3,1,3,2,1,1,23,3,20,17,3,14,13,3,10,13,3,10,,,,,,,,,,,,,,,,,
216807,1,3,1,1,2,3,5,1,3,2475,1205,1270,2033,968,1065,305,156,149,305,156,149,0,0,0,96,31,30,10,520,643,520,615,20,26,20,27,20,26
216852,1,2,1,2,2,3,5,1,3,5719,2550,3169,4834,2054,2780,608,259,349,591,252,339,17,7,10,165,28,0,0,540,635,540,640,,,,,,
216931,1,1,1,2,3,3,5,3,3,4019,1895,2124,3809,1772,2037,556,252,304,541,247,294,15,5,10,161,30,25,5,520,630,520,620,20,28,18,27,19,27
216940,1,3,1,3,2,3,3,3,1,265,265,0,121,121,,98,98,,98,98,,,,,,,,,,,,,,,,,,
217013,1,2,1,2,2,3,5,1,3,673,169,504,625,151,474,136,36,100,136,36,100,0,0,0,35,26,2,1,480,620,480,580,,,,,,
217040,3,3,2,1,1,3,3,3,3,21,21,0,18,18,,16,16,,16,16,,,,,,,,,,,,,,,,,,
217059,1,5,1,2,1,5,5,1,3,5584,2134,3450,4338,1661,2677,738,314,424,731,312,419,7,2,5,340,46,28,4,518,610,510,610,22,27,21,26,20,27
217156,2,2,1,1,1,3,5,2,3,46568,18032,28536,2568,1276,1292,1705,859,846,1705,859,846,,,,869,51,518,30,720,770,740,800,33,35,35,36,31,35
217165,1,2,1,1,1,3,5,1,3,6985,4309,2676,5142,3036,2106,671,437,234,671,437,234,0,0,0,204,30,26,4,550,650,570,650,26,30,,,,
217235,1,2,1,2,3,3,2,1,3,9658,3340,6270,8518,2828,5654,1148,434,712,1137,428,707,11,6,5,,,,,,,,,,,,,,
217305,1,3,5,2,2,3,5,5,3,2058,1286,772,1409,967,442,381,285,96,381,285,96,,,,32,8,0,0,455,612,418,620,,,,,,
217402,1,5,1,1,1,3,5,1,5,11129,4809,6320,6453,2807,3646,1040,489,551,1032,485,547,8,4,4,447,43,114,11,570,670,550,660,26,31,25,34,24,29
217420,2,2,1,1,1,3,3,1,3,3592,1249,2343,3047,1008,2039,609,210,399,583,200,383,26,10,16,,,,,,,,,,,,,,
217484,1,5,1,1,1,2,5,1,2,25105,9653,15452,19196,6936,12260,3340,1365,1975,3323,1355,1968,17,10,7,918,30,94,3,550,650,540,640,25,30,23,29,22,27
217493,1,3,1,2,1,1,5,1,3,4742,1145,3597,886,281,605,496,161,335,496,161,335,,,,155,31,34,7,630,710,680,770,28,34,27,35,26,32
217518,1,2,1,1,1,2,3,2,3,8163,3723,4440,7427,3296,4131,1003,498,505,999,495,504,4,3,1,,,,,,,,,,,,,,
217536,1,5,1,1,1,2,2,1,3,5104,1404,3700,3748,985,2763,562,178,384,562,178,384,0,0,0,,,,,,,,,,,,,,
217624,1,2,1,5,5,5,2,2,2,1425,595,830,807,332,475,129,85,44,124,80,44,5,5,0,,,,,,,,,,,,,,
217633,1,1,2,2,2,3,2,2,3,4510,1269,3241,2268,636,1632,776,241,535,774,241,533,2,0,2,,,,,,,,,,,,,,
217688,1,5,1,5,3,3,5,1,3,3940,1387,2546,2254,776,1472,690,253,437,676,248,428,14,5,9,337,50,258,39,500,620,490,580,18,23,16,21,17,24
217721,1,2,1,2,3,3,2,3,3,9322,3352,5970,7971,2777,5194,584,277,307,584,277,307,,,,,,,,,,,,,,,,,
217776,1,5,1,2,5,5,5,1,3,749,248,482,424,146,274,163,55,108,161,55,106,2,0,2,74,45,58,36,500,598,480,570,18,24,17,23,16,24
217819,1,1,1,1,2,3,5,1,3,20484,6522,13962,15590,4494,11096,2473,718,1755,2464,715,1749,9,3,6,583,24,393,16,560,660,530,620,23,29,22,30,21,27
217864,1,2,1,1,5,3,2,2,3,2470,1997,473,2134,1731,403,566,497,69,565,496,69,1,1,0,,,,,,,,,,,,,,
217873,1,2,1,2,3,3,2,2,3,8467,3387,5080,5289,2156,3133,315,97,218,315,97,218,0,0,0,,,,,,,,,,,,,,
217882,1,5,1,1,3,3,5,1,3,47007,18268,28733,23138,8542,14595,4593,1933,2660,4585,1929,2656,8,4,4,1830,40,1369,30,610,700,610,720,27,32,25,34,26,31
217907,1,5,1,2,2,2,5,1,3,801,342,459,782,330,452,214,102,112,213,102,111,1,0,1,74,35,40,19,460,570,480,590,16,24,15,22,16,23
217925,1,3,3,2,3,3,1,1,3,526,258,268,240,121,119,176,90,86,171,88,83,5,2,3,67,39,36,21,480,595,460,540,17,24,17,24,16,23
217934,1,1,1,3,5,3,5,1,3,1278,229,1049,1260,226,1034,210,51,159,192,44,148,18,7,11,,,,,,,,,,,,,,
217961,1,2,1,2,3,3,5,1,3,2392,757,1635,1537,440,1097,296,95,201,295,95,200,1,0,1,138,47,78,26,500,613,500,590,18,26,19,26,16,25
217998,1,1,1,1,5,3,5,5,3,1050,605,445,658,380,278,265,173,92,265,173,92,0,0,0,135,51,97,37,460,570,460,580,17,23,16,22,17,23
218061,1,5,1,5,5,5,5,1,3,3028,913,2115,2608,783,1825,699,226,473,697,226,471,2,0,2,142,20,130,19,470,570,460,550,15,22,14,22,15,22
218070,1,5,1,5,2,3,5,1,3,7174,2994,4180,5119,2014,3105,656,282,374,656,282,374,,,,172,26,193,29,630,720,610,702,29,33,29,35,26,31
218229,1,1,1,1,2,3,5,1,3,4795,1295,3500,3311,861,2450,899,265,634,892,262,630,7,3,4,342,38,197,22,480,590,470,560,17,24,15,23,16,23
218238,1,3,1,3,3,3,3,1,3,1911,870,975,1667,784,848,294,163,131,280,159,121,14,4,10,,,,,,,,,,,,,,
218414,1,5,2,2,2,3,5,1,3,2160,1035,1125,1240,615,625,328,211,117,328,211,117,0,0,0,117,36,80,24,470,590,465,565,16,21,14,23,15,22
218441,1,5,3,3,3,3,5,5,3,1966,918,1048,1371,681,690,442,226,216,435,223,212,7,3,4,220,52,190,45,500,620,480,590,18,25,19,24,17,24
218539,1,5,1,1,2,3,5,5,3,1964,948,1016,1394,633,761,226,113,113,226,113,113,,,,89,39,60,27,510,600,500,620,19,26,17,26,17,26
218645,1,1,1,1,3,3,5,5,3,1808,604,1204,1510,485,1025,526,189,337,524,189,335,2,0,2,226,43,150,29,490,600,470,570,16,23,15,22,16,22
218654,1,3,1,1,3,3,3,3,3,2193,632,1561,1836,508,1328,424,135,289,408,123,285,16,12,4,,,,,,,,,,,,,,
218663,1,2,1,1,3,3,5,5,3,42045,16363,25682,25884,9853,16031,6174,2477,3697,6165,2469,3696,9,8,1,2345,38,1632,26,580,680,570,680,26,31,24,33,24,29
218672,1,2,1,1,3,3,3,3,3,709,290,419,621,262,359,367,164,203,361,161,200,6,3,3,,,,,,,,,,,,,,
218681,1,2,1,1,3,3,3,3,3,369,175,194,266,128,138,132,72,60,125,68,57,7,4,3,,,,,,,,,,,,,,
218690,1,2,1,1,3,3,3,3,3,518,224,294,434,181,253,265,122,143,259,120,139,6,2,4,,,,,,,,,,,,,,
218706,1,2,1,1,3,3,3,3,3,295,134,161,264,122,142,147,71,76,145,71,74,2,0,2,,,,,,,,,,,,,,
218724,1,5,1,1,2,3,5,3,3,15481,6521,8960,12251,4928,7323,2519,1079,1440,2511,1076,1435,8,3,5,739,29,325,13,520,600,510,590,20,25,19,25,18,25
218733,1,1,1,5,5,3,1,1,3,2497,967,1530,2187,859,1328,586,271,315,526,239,287,60,32,28,34,6,54,9,400,530,400,520,15,19,,,,
218742,2,2,1,1,2,3,5,5,3,2893,888,2005,2190,637,1553,597,181,416,591,179,412,6,2,4,155,26,114,19,480,590,470,560,19,23,17,23,18,24
218821,1,1,1,5,3,3,3,1,3,1918,781,1137,1542,616,926,507,224,283,500,222,278,7,2,5,,,,,,,,,,,,,,
218964,1,3,1,1,2,3,5,1,3,5582,1679,3903,3567,1087,2480,818,249,569,817,248,569,1,1,0,351,43,168,21,510,620,490,575,20,26,,,,
218973,1,5,1,2,1,5,5,1,3,4351,1994,2357,2282,997,1285,459,235,224,459,235,224,,,,134,29,129,28,600,665,585,665,27,32,26,34,26,29
219000,1,2,1,2,5,3,5,1,3,2257,971,1286,1621,648,973,467,178,289,466,178,288,1,0,1,34,7,341,73,490,640,530,660,22,28,20,29,21,27
219046,1,1,1,1,3,3,5,3,3,1382,443,939,1344,433,911,452,159,293,429,151,278,23,8,15,25,6,355,79,520,580,450,570,18,23,16,23,16,23
219082,1,1,1,3,3,3,5,1,3,681,451,221,583,394,187,366,266,100,353,257,96,13,9,4,40,11,291,80,505,635,495,610,19,26,17,25,19,26
219091,1,5,1,3,3,3,5,1,3,1047,667,380,793,517,276,169,92,77,169,92,77,0,0,0,5,3,102,60,400,550,460,550,19,25,17,24,20,26
219198,1,2,1,3,3,3,1,2,3,944,652,292,636,415,221,190,121,69,174,110,64,16,11,5,5,3,127,71,410,540,400,510,19,24,16,23,18,24
219240,1,3,5,3,1,3,5,5,3,29,15,14,18,10,8,18,10,8,18,10,8,0,0,0,0,0,0,0,,,,,,,,,,
219259,1,1,1,1,5,3,5,1,3,1229,470,754,981,368,611,337,144,193,320,140,180,17,4,13,16,5,270,80,530,600,490,590,18,24,17,23,17,25
219295,1,5,3,3,5,3,5,1,3,638,555,76,598,516,75,99,67,32,96,65,31,3,2,1,12,12,34,34,420,560,430,540,17,22,15,21,16,22
219347,5,3,1,2,3,3,5,1,3,1445,1071,369,1163,878,282,489,392,97,481,385,96,8,7,1,123,26,395,84,565,665,590,690,24,29,22,30,25,30
219356,1,1,1,1,5,3,5,1,3,5774,2560,3187,5048,2233,2814,2019,933,1086,1971,918,1053,48,15,33,68,3,1732,86,480,600,500,620,19,25,17,24,18,26
219383,1,3,3,2,3,3,2,3,3,2407,813,1594,1845,618,1227,309,105,204,303,103,200,6,2,4,,,,,,,,,,,,,,
219471,5,5,1,1,5,3,5,5,3,4272,1462,2810,3717,1255,2462,1233,425,808,1164,403,761,69,22,47,42,3,979,80,510,640,540,650,19,25,18,25,18,26
219602,1,3,1,3,3,3,1,1,3,5053,1833,3213,4721,1680,3039,1429,611,818,1281,513,768,148,98,50,0,0,1097,77,,,,,18,24,16,24,16,23
219639,1,3,1,5,3,3,1,1,3,484,41,443,169,20,149,68,10,58,63,9,54,5,1,4,0,0,68,100,,,,,19,25,21,25,17,24
219709,1,1,2,1,2,3,5,3,3,9614,2933,6681,8468,2496,5972,1834,636,1198,1827,634,1193,7,2,5,404,22,808,44,590,690,560,650,24,30,23,33,21,28
219718,1,1,3,2,3,3,5,5,3,2148,1106,1042,1073,523,550,522,341,181,485,317,168,37,24,13,35,7,375,72,447,543,428,565,15,21,13,21,15,19
219806,1,2,1,1,2,3,1,1,3,2953,1102,1851,2329,843,1486,395,180,215,394,180,214,1,0,1,37,9,308,78,490,580,465,555,19,25,18,25,17,25
219833,1,2,1,2,2,3,5,1,3,1167,520,647,1127,501,626,271,130,141,271,130,141,0,0,0,30,11,185,68,500,630,530,650,18,25,18,26,16,25
219903,3,3,1,3,2,3,3,3,1,663,43,620,612,39,573,379,22,357,379,22,357,,,,,,,,,,,,,,,,,
219949,1,2,1,2,2,2,2,1,3,2692,1044,1648,1555,579,976,591,248,343,588,248,340,3,0,3,,,,,,,,,,,,,,
219976,1,2,1,2,1,3,5,1,3,3422,1151,2271,2532,841,1691,663,256,407,660,256,404,3,0,3,116,18,427,65,560,640,540,630,22,29,22,32,20,28
220075,1,3,1,1,3,3,5,1,3,8563,2837,5725,7484,2461,5023,1856,696,1160,1832,685,1147,24,11,13,0,0,1476,80,,,,,19,26,18,27,17,25
220181,1,2,1,2,1,3,1,1,3,4281,1027,3185,2616,630,1947,297,96,201,291,93,198,6,3,3,96,35,126,47,540,650,520,710,19,26,19,26,18,24
220215,1,3,1,3,2,3,5,1,3,1147,387,760,1008,353,655,371,153,218,369,153,216,2,0,2,39,11,340,92,485,610,500,585,21,27,21,30,19,26
220464,5,3,5,5,1,3,1,3,3,44,18,26,23,9,14,18,5,13,14,4,10,4,1,3,2,11,16,89,430,480,460,480,19,22,19,23,16,20
220473,1,2,1,2,1,2,1,1,3,304,146,158,246,103,143,149,74,75,141,69,72,8,5,3,34,28,80,54,490,600,490,585,19,24,18,25,17,24
220516,1,5,1,2,5,5,5,1,3,831,376,455,550,260,290,185,97,88,182,94,88,3,3,0,28,15,83,45,490,580,510,580,18,24,16,23,16,23
220604,1,2,1,2,2,3,1,2,3,283,117,166,277,112,165,76,37,39,66,31,35,10,6,4,8,11,60,79,463,558,435,535,13,17,11,16,14,16
220613,1,3,1,2,3,3,1,1,3,2222,633,1589,1843,535,1308,620,216,404,617,215,402,3,1,2,132,21,460,74,500,630,500,600,20,28,21,30,18,26
220631,1,2,1,2,3,3,1,1,3,2013,616,1397,1407,439,968,302,108,194,294,106,188,8,2,6,56,19,252,83,493,598,500,628,18,25,19,26,17,25
220701,1,3,1,3,3,3,1,1,3,408,169,239,376,156,220,215,90,125,214,89,125,1,1,0,20,9,185,86,448,465,523,543,18,23,19,24,16,22
220710,1,5,1,1,5,3,5,5,5,2056,915,1116,1402,617,771,274,139,135,274,139,135,,,,18,7,213,78,580,680,520,640,19,29,19,30,17,26
220862,1,3,1,5,3,2,5,1,5,14916,5476,9440,14201,5136,9065,2593,1073,1520,2500,1035,1465,93,38,55,0,0,0,0,,,,,,,,,,
220978,1,3,1,2,5,3,5,5,3,11244,4912,6332,7691,3374,4317,2752,1297,1455,2707,1278,1429,45,19,26,194,7,2522,92,510,620,500,590,19,26,19,27,17,25
